MLP,NN,CAWPE,SVML,C4.5,Logistic
0.01674067994396844 ,0.014320136273078043,0.015774113158926406,0.006658443818305715,0.02434184734389011,4.55542742381132E-4
0.006206798522638501 ,-0.010121669115944365,0.0014076660484245718,0.013352193918607536,0.013792146874133104,0.0033304828477955795
-0.0019278605539417848 ,9.106269616192542E-4,-0.02444065908116555,-0.019198134727855032,-0.028798463030425214,-0.011029774200278286
0.007634639589346737 ,0.0013918469999977257,-0.010083153171948522,-0.019205700359711475,-0.016859437437956037,-0.007682555257770174
0.010986673024854232 ,0.006170345932785093,0.008111045134725603,0.007607128200778135,0.014757338089746774,0.005245734015310144
-0.01725262103291514 ,-0.021609737197460732,-0.024442722435308095,-0.026868080599197985,-0.01588117831277236,-0.0244379079423086
0.007649770853059401 ,0.02389157761765126,0.002369418340467222,0.014786912832458032,0.007585119089923209,0.008597079666103458
-0.0043277706834058405 ,-0.021125766020225423,-0.010076963109520554,-0.010582943397610567,-0.014462966232063112,-0.0033680817455058465
0.015780303221354375 ,-0.002929504359408752,4.617328048089897E-4,-0.018725855890761478,-0.008695891403378897,0.007638766297631938
-0.014857525396450577 ,-0.009143409990760798,-0.00432089283626369,-0.010099660005089661,0.025289156156934167,-0.0057645529513987714
-0.010061144061093596 ,-0.018250825914810975,0.004293610709266482,0.00522097376559838,0.009480424500725615,0.02200177448456264
-0.01389646088912222 ,0.0032844012719431825,9.408894890446939E-4,0.005215471487884593,0.006140083405359653,-0.008641556410955986
-0.025875377995015825 ,-0.009626693383281815,-0.007690808674340799,-0.02591114280015494,-0.01780537068157173,-0.029219158013952806
-0.016297058803300457 ,0.013826536109843857,-9.888051574683532E-4,-0.005802381110680654,0.03247100414275661,-0.018700407856335532
-0.0024221485018902644 ,-0.004355282071974331,-0.001940928463511793,-0.0029240020816949652,-0.00391739247059153,0.004763826192217491
0.002376983972323554 ,-0.002433840842031909,0.01624639199601996,0.01574109949264413,0.019052553630013125,0.006202671814353189
-0.02107418216665946 ,-0.0019643131437951933,-0.009113147463335358,-0.009139283282475485,-0.013484019322165142,-0.002889612845984324
0.010520584250188536 ,-0.012986980235359935,0.027262869025156955,0.006175848210498769,0.041086883257715257,0.00428604507741015
-0.014857525396450577 ,-0.006274659947774208,0.005242295091739013,-0.009161980178044482,0.024325340510748972,-0.005285396267163067
-0.012465868683557146 ,-0.0067483143542962365,-0.028755132593429766,-0.010109976775802831,-0.0326585401081656,-0.00816858978914814
-0.027782375745959875 ,-0.013451005655882975,-0.01341867977431499,-0.01680235130667629,-0.003916704685877348,-0.016776903272250343
0.006217803078065853 ,-0.008187847761146116,0.0028527017329882387,0.0061634680856429425,0.0046943599360819155,-0.0038506773533126815
-0.004329834037548497 ,-4.837419156644707E-5,-0.00242077293246179,-0.012509199120552594,0.003261704376374075,-0.002897866262554838
-0.013423494267314373 ,-0.0034038465506449622,-0.011038715401563093,-0.003401783196502417,0.008542056888966254,-0.001455581716848231
-0.002407705022891782 ,0.0013842813681413935,0.0205608655082844,0.006175848210498769,0.005181770036888134,0.008601894159102952
-0.013436562176884492 ,-0.012037608068173222,-0.004817244138354715,-0.014423074718638795,0.0013602089031439224,-0.016777591056964636
-0.02349541362226404 ,-0.014422386933924614,-0.029712758177187104,-0.027354802915290133,-0.030741913371222562,-0.014385246559357023
0.0076360151587751 ,-0.006267782100632169,-0.017746908980863507,-0.021129204943796553,-0.01780812182042857,-0.038801603913953486
0.0066756384361610355 ,-0.01968554482866136,-4.0120774995711095E-5,-0.0072309099621030715,0.007081202155975852,-0.01055680757847044
-0.005752860611257238 ,0.0023460336601839327,0.012903987546511453,0.022927074186751883,-0.011096489317557023,0.004285357292695968
0.0 ,-0.016949152542372836,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.03389830508474578,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.05084745762711862,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.03389830508474578,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.03389830508474578,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.033333333333333326,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.01666666666666672,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.033333333333333326,0.0
0.0 ,0.0,0.0,0.0,0.033333333333333326,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.033333333333333326,0.0
0.0 ,0.0,0.0,-0.033333333333333326,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.033333333333333326,0.0
0.0 ,0.0,0.0,0.0,-0.033333333333333326,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,-0.01666666666666672,0.0
0.0 ,0.0,0.0,0.0,-0.01666666666666672,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,-0.01666666666666672,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.0 ,0.0,0.0,0.0,0.0,0.0
0.005392326610900056 ,0.002647956210317992,0.001912834060078361,0.004819012623451191,0.001790101311024972,0.0047371326627734245
-1.7638263482167016E-4 ,-3.413431224421615E-4,-0.002878099397630951,-0.002469809615006535,-0.0028780054985935166,-0.0048448449193679854
0.0015021733267576165 ,5.597221017743514E-4,0.0014623802560908006,-0.001036608484810908,-5.260358220804395E-5,0.0021163736379524734
-0.006359486696887351 ,-0.003698894358954985,-0.0034103795057033315,-0.0043124709122579485,-0.004802462918096384,-0.0027973663466251963
-0.002674036667976498 ,-0.003658081813024072,-0.0034103996269256864,-5.3857805065837816E-5,-0.005580607595184528,-8.319622397092719E-4
-0.002633217414971467 ,-0.0037398276322198054,-0.004843634292491905,-0.006400822394598493,-2.984949795202807E-4,-0.007670293785272064
0.004409860981804292 ,0.00186996914947124,0.0036326720627760656,0.001911650261498754,0.004983862444348897,0.001870693513474575
0.00862731612874923 ,0.0065789756969840685,0.008014064868540394,0.003959098652407955,0.008136841213575274,0.004245725464298911
-0.0012409998610964923 ,-0.004558875400739293,-0.0022638856722879686,-5.3787380787650996E-5,-0.0061540423099673,0.001665966783483741
0.0033039281790407937 ,-0.007834754595871574,-0.005253127994918172,-0.006810285915191394,-0.004065526504311134,-0.0073426263869307284
-0.01106860726466008 ,-0.0036579912675236415,-0.006645462922590162,-0.0070970401614902645,-0.00549892213965586,-0.005541012383203925
-0.012666071346769114 ,-0.005991962510675131,-5.270083478259302E-5,0.0013384435872355605,-0.004024710604843218,-9.478101771942526E-5
0.0015435324992282284 ,-0.0035351713265070472,0.0013803896286902484,9.288828140682215E-4,-8.717150679315999E-4,0.0014611897504370752
4.790192326020737E-4 ,8.871882878925819E-4,0.0026908747775179487,0.0017478869866062174,0.0013396173252040455,0.0021164038197860613
-4.629457295086681E-4 ,1.092884190092569E-4,0.0024042077231823944,4.7847260606248554E-4,5.206567486479852E-4,4.3755945402002006E-4
4.378780400400295E-4 ,0.0019110499783663304,0.0026499415042532393,0.003672441658683523,0.0051888541037669045,0.0036724282445352863
0.0014617363769766634 ,0.0011328985942040681,0.002076604042045016,0.0029762842554588165,0.00289566522471274,0.004081881704517065
5.607382235012226E-4 ,-0.002306787471802685,-0.003123762754423609,-0.0016918057864745428,-0.0046386862290555,-0.002224126136991633
9.291645111806357E-4 ,-3.0007114193497664E-4,0.001093987503781868,0.00170692353150792,-0.001362827155145574,0.0012155230401074135
-0.003984541938026553 ,0.0022385664675403927,-0.002714171799422793,-0.0011594451935128536,-0.002222710944355444,-0.002510779777178951
-0.004025388019327836 ,0.0012967255863005622,-6.25873973675084E-4,-0.0024288696346677074,-0.003246575988366196,-3.814950215735857E-4
-0.003738677369010679 ,-0.0034532377092364452,2.339326841824807E-4,1.509460562773013E-4,-5.850077711514468E-4,0.0010107896030425723
-0.0018962575264269699 ,0.004285974616004884,-0.0033284190601363672,-0.003124929785317976,-0.0034511216273561685,-0.002306053047188117
-0.0036568443578517407 ,-0.003371267203058248,-0.006440618818802424,-0.0025926765055419576,-0.009307074735786514,-2.9956811137710204E-4
1.512143392415899E-4 ,-0.002757066891863391,-5.439906594603139E-4,-0.002387936361402887,-0.002386685492082319,-8.319354114130206E-4
