TRAINTESTDIFFSACC,SMLRE-A,SMM5-A,SMLR-A,ES-A,RC-A,WMV-A,NBC-A,CAWPE-A,MV-A,PB-A
AvgTRAINTESTDIFFSACCOverDsets:,0.09601471712716918,0.07293297207923884,0.0596859618231949,0.0022689348500893485,0.0054422509106099625,0.0021719116044625368,-0.028736329456525486,0.0011449306210826696,-0.006399849446853231,-0.012683739963460006
AvgTRAINTESTDIFFSACCRankOverDsets:,1.640495867768595,2.0165289256198347,3.3264462809917354,4.632231404958677,6.714876033057851,6.904958677685951,6.962809917355372,7.2272727272727275,7.458677685950414,8.115702479338843
StddevOfTRAINTESTDIFFSACCOverDsets:,0.14280491389050526,0.10847242745407408,0.10964159709710773,0.028814863937967988,0.021985067189398903,0.02705224279316232,0.18183344329392478,0.020343726625846405,0.045254582107245894,0.05217272280331053
AvgOfStddevsOfTRAINTESTDIFFSACCOverDsetFolds:,0.04291037450547672,0.037004112909379654,0.03445712850098846,0.038890948836604496,0.031019448067871953,0.03524317961073046,0.0504135813106042,0.037107368465742856,0.035487830818920145,0.0377572670272864
StddevsOfTRAINTESTDIFFSACCRanksOverDsets:,1.0392768729904371,1.0407006540017498,1.232731965665511,2.0874312314434484,1.5272885100194609,1.206430771578531,2.6607997617071493,1.9937402037376883,1.4002779141708264,2.141611864323334

flat,SMLRE-A,SMM5-A,SMLR-A,ES-A,RC-A,WMV-A,NBC-A,CAWPE-A,MV-A,PB-A
SMLRE-A,0|121|0,74|1|46,114|2|5,109|1|11,118|2|1,118|2|1,117|2|2,118|2|1,118|2|1,118|1|2
SMM5-A,46|1|74,0|121|0,97|1|23,111|0|10,119|1|1,118|1|2,117|1|3,119|1|1,118|1|2,117|1|3
SMLR-A,5|2|114,23|1|97,0|121|0,89|1|31,114|2|5,114|2|5,113|2|6,114|2|5,116|2|3,112|1|8
ES-A,11|1|109,10|0|111,31|1|89,0|121|0,94|1|26,99|1|21,87|1|33,99|1|21,104|1|16,111|0|10
RC-A,1|2|118,1|1|119,5|2|114,26|1|94,0|121|0,52|29|40,56|8|57,71|2|48,66|29|26,82|1|38
WMV-A,1|2|118,2|1|118,5|2|114,21|1|99,40|29|52,0|121|0,53|8|60,68|2|51,48|57|16,85|1|35
NBC-A,2|2|117,3|1|117,6|2|113,33|1|87,57|8|56,60|8|53,0|121|0,58|2|61,62|8|51,70|1|50
CAWPE-A,1|2|118,1|1|119,5|2|114,21|1|99,48|2|71,51|2|68,61|2|58,0|121|0,60|2|59,80|1|40
