PB-A,CAWPE-A
0.8208171622438734 ,0.8436361934608156
0.818709507773519 ,0.83724514844344
0.8168953626796318 ,0.834804014320474
0.8187959865712711 ,0.8372511455431006
0.8315898445738215 ,0.8479465450665948
0.8104249064255086 ,0.8291373703585938
0.8257688375259049 ,0.8440576022649073
0.822429167818318 ,0.8379209323229828
0.8229970082299597 ,0.8398509666213632
0.8231827598028718 ,0.8391564219466675
0.8275175275945456 ,0.8417989133797972
0.8199457067268255 ,0.8378811280235232
0.8053002709435523 ,0.8274747576536655
0.8245375320155783 ,0.8431241961702671
0.8281653181815961 ,0.8443533533419266
0.8185224379219457 ,0.8375404869183078
0.8180862294269573 ,0.8362003408714029
0.8277827031614554 ,0.8475525119981211
0.8170285640029713 ,0.835919304157371
0.8111125057704351 ,0.8328198433267398
0.8133993954630386 ,0.8338353173445403
0.8175603863258902 ,0.8363656404526668
0.8186654342976503 ,0.8377718790342098
0.8274681692179153 ,0.8414249716568186
0.817338123016041 ,0.838928081153236
0.8147707507773121 ,0.834077232205808
0.8177504044266477 ,0.8321522954222758
0.8099689566810628 ,0.8339941565481321
0.8128200563101429 ,0.8356299319263916
0.8163435212728757 ,0.8370540552463525
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
0.9965714285714286 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
0.9954285714285714 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
0.9276435647750412 ,0.9204708156663741
