CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
0.9722875256994788 ,0.9722875256994788,0.9723486271023962
0.9758776335862607 ,0.9760321964088273,0.9751109552257825
0.9824203458439486 ,0.9813615272169901,0.9824530228676899
0.9747158398038238 ,0.9747158398038238,0.9747485355226744
0.9752178722159092 ,0.9751301225661967,0.9749337458333089
0.9778930068759264 ,0.9780006591426651,0.9779803275634504
0.9774680023077195 ,0.9773898103543514,0.977398632222497
0.9834257517770221 ,0.9821964251191447,0.9831945493066045
0.9799897948673673 ,0.979355835691346,0.9801245287301348
0.9776999376458313 ,0.9777331096972796,0.9777198446864241
0.9843482519397824 ,0.9832125520661062,0.9843319152684363
0.9790391602893583 ,0.9788642431741957,0.9794139288785619
0.9815765694727363 ,0.9812023352586747,0.9812023352586747
0.9822272923737566 ,0.9816531016077196,0.9821919481806645
0.9785595396422161 ,0.9775266226213019,0.9780435766026518
0.9787282012326031 ,0.9780110664152017,0.9784431615069062
0.9779278271612769 ,0.9779158365085027,0.9779997610107634
0.9797066583959179 ,0.9793748620713152,0.9795777041739184
0.9810624666598708 ,0.9811105655536762,0.9808320924779331
0.9762318041715016 ,0.9761638575987451,0.9761159147557666
0.9755647743655993 ,0.9754607135647905,0.9751829401788539
0.9801139629711055 ,0.9792479359732517,0.9792479359732517
0.9774488197358345 ,0.9773335107896541,0.977325650741317
0.9710165442816417 ,0.970590043980935,0.9710370351713048
0.9808862068032996 ,0.9809210344527127,0.9807780549185416
0.97654474001869 ,0.9755237762106183,0.9763909056781305
0.9831417281769694 ,0.9826821903324675,0.9826821903324675
0.9787012326005071 ,0.9777556701350348,0.978729581653058
0.9771825292155759 ,0.97733888556593,0.9766690628105981
0.9828808433255711 ,0.9828808433255711,0.9820261479801813
0.9386574074074074 ,0.9375,0.9375
0.974537037037037 ,0.9814814814814815,0.962962962962963
0.8437500000000001 ,0.8518518518518519,0.8472222222222223
0.9039351851851851 ,0.9039351851851851,0.9016203703703702
0.9583333333333333 ,0.9583333333333333,0.9560185185185184
0.8993055555555555 ,0.8969907407407407,0.8969907407407407
0.9398148148148149 ,0.9351851851851851,0.9409722222222222
0.9236111111111112 ,0.9247685185185184,0.9247685185185185
0.9050925925925926 ,0.9085648148148148,0.9085648148148148
0.9502314814814814 ,0.9502314814814814,0.9479166666666666
0.9409722222222222 ,0.9409722222222222,0.9409722222222221
0.8900462962962963 ,0.8611111111111109,0.8900462962962963
0.9560185185185185 ,0.9675925925925926,0.9386574074074074
0.8379629629629629 ,0.8344907407407407,0.8379629629629629
0.8483796296296297 ,0.849537037037037,0.8449074074074074
0.7847222222222223 ,0.7824074074074074,0.7858796296296295
0.9039351851851851 ,0.9027777777777778,0.9027777777777778
0.9606481481481481 ,0.9606481481481481,0.962962962962963
0.9513888888888888 ,0.9525462962962963,0.9513888888888888
0.9305555555555556 ,0.9305555555555556,0.9201388888888888
0.9444444444444444 ,0.9525462962962963,0.9247685185185184
0.9143518518518519 ,0.9155092592592592,0.9131944444444444
0.9664351851851852 ,0.9699074074074073,0.962962962962963
0.9178240740740741 ,0.9131944444444444,0.912037037037037
0.9131944444444444 ,0.9085648148148149,0.9085648148148149
0.9456018518518519 ,0.9467592592592593,0.9363425925925924
0.9131944444444444 ,0.9143518518518517,0.9143518518518517
0.9224537037037037 ,0.9166666666666666,0.9166666666666667
0.9305555555555556 ,0.9351851851851851,0.9305555555555556
0.9270833333333334 ,0.9282407407407407,0.9259259259259259
0.9569444444444446 ,0.963888888888889,0.9291666666666667
0.9513888888888891 ,0.9555555555555557,0.9444444444444444
0.888888888888889 ,0.8805555555555555,0.8805555555555555
0.9180555555555555 ,0.9263888888888889,0.9055555555555556
0.8611111111111112 ,0.8791666666666668,0.8430555555555556
0.8819444444444445 ,0.8666666666666667,0.8722222222222222
0.9430555555555556 ,0.9416666666666667,0.9305555555555556
0.8958333333333334 ,0.8861111111111111,0.8819444444444444
0.8194444444444444 ,0.8208333333333333,0.8125
0.9388888888888889 ,0.9388888888888889,0.9166666666666667
0.9055555555555556 ,0.9125,0.9
0.9694444444444443 ,0.9736111111111111,0.9583333333333333
0.9055555555555557 ,0.9208333333333334,0.8875000000000001
0.8500000000000001 ,0.8500000000000001,0.8486111111111112
0.9027777777777779 ,0.9125000000000001,0.8805555555555555
0.9083333333333334 ,0.8902777777777778,0.8972222222222224
0.8916666666666668 ,0.9111111111111112,0.8652777777777777
0.8430555555555556 ,0.8375,0.8402777777777778
0.9805555555555556 ,0.9847222222222223,0.973611111111111
0.9291666666666667 ,0.9222222222222223,0.9208333333333334
0.9263888888888889 ,0.9430555555555555,0.9027777777777779
0.8736111111111111 ,0.8569444444444444,0.8638888888888888
0.8930555555555555 ,0.951388888888889,0.8763888888888889
0.8708333333333332 ,0.8750000000000001,0.8652777777777777
0.8555555555555556 ,0.8444444444444446,0.8458333333333334
0.8763888888888889 ,0.8805555555555555,0.8791666666666667
0.8472222222222222 ,0.8583333333333333,0.8291666666666667
0.888888888888889 ,0.8805555555555556,0.8805555555555556
0.8708333333333333 ,0.8569444444444444,0.861111111111111
0.8652777777777778 ,0.8625,0.8625
0.74 ,0.75,0.71
0.8099999999999999 ,0.8,0.79
0.79 ,0.82,0.8
0.7799999999999999 ,0.7999999999999999,0.78
0.9600000000000001 ,0.9600000000000001,0.97
0.94 ,0.94,0.94
0.85 ,0.84,0.82
0.8599999999999999 ,0.8599999999999999,0.8599999999999999
0.93 ,0.92,0.92
0.9500000000000001 ,0.9500000000000001,0.9500000000000001
0.73 ,0.7699999999999999,0.65
0.87 ,0.8699999999999999,0.8599999999999999
0.85 ,0.8899999999999999,0.85
0.9299999999999999 ,0.9299999999999999,0.9099999999999999
0.93 ,0.9500000000000001,0.9099999999999999
0.77 ,0.8,0.75
0.77 ,0.76,0.77
0.99 ,0.99,0.99
0.9199999999999999 ,0.9199999999999999,0.9199999999999999
0.7699999999999999 ,0.82,0.7899999999999999
0.9 ,0.92,0.86
0.76 ,0.76,0.76
0.89 ,0.96,0.84
0.74 ,0.7999999999999999,0.69
0.9400000000000001 ,0.9400000000000001,0.9400000000000001
0.8499999999999999 ,0.8799999999999999,0.82
0.8999999999999999 ,0.9099999999999999,0.9099999999999999
0.97 ,0.97,0.97
0.97 ,0.98,0.96
0.86 ,0.8899999999999999,0.82
0.77 ,0.7799999999999999,0.74
0.82 ,0.7999999999999999,0.8099999999999999
0.83 ,0.81,0.82
0.9099999999999999 ,0.9500000000000001,0.8799999999999999
0.69 ,0.71,0.6799999999999999
0.87 ,0.9,0.86
0.82 ,0.83,0.82
0.96 ,0.96,0.96
1.0 ,0.99,0.99
0.86 ,0.86,0.85
0.8200000000000001 ,0.8099999999999999,0.8099999999999999
0.96 ,1.0,0.9299999999999999
0.76 ,0.7799999999999999,0.76
