CAWPE-A,RandF,XGBoost,Bagging,LogitBoost,AdaBoost
0.856470588235294,0.8358823529411765,0.8345098039215687,0.8250980392156865,0.7827450980392159,0.6449019607843136
0.9545454545454545,0.9586147186147188,0.9522943722943721,0.9394805194805194,0.9538528138528137,0.8112554112554111
0.9138528138528136,0.9156709956709956,0.9144588744588742,0.9053679653679654,0.9067532467532468,0.7324675324675325
0.8573333333333333,0.8713333333333334,0.8286666666666668,0.8799999999999998,0.7946666666666667,0.8046666666666671
0.6197278911564627,0.6397959183673468,0.623469387755102,0.6139455782312925,0.5649659863945579,0.3598639455782312
0.729663608562691,0.7568807339449541,0.7342507645259939,0.6703363914373088,0.651987767584098,0.43944954128440367
0.7251082251082251,0.691125541125541,0.6716450216450218,0.7329004329004328,0.6677489177489178,0.7086580086580087
0.788888888888889,0.7555555555555558,0.7835390946502058,0.6386831275720163,0.8275720164609054,0.4337448559670782
0.5671023965141611,0.570152505446623,0.5549019607843136,0.5758169934640522,0.5102396514161219,0.5141612200435729
0.8267573696145126,0.8188208616780045,0.8095238095238096,0.8231292517006803,0.7759637188208617,0.799546485260771
0.3709677419354839,0.38494623655913973,0.36774193548387085,0.39408602150537625,0.34301075268817194,0.3634408602150537
0.3382838283828383,0.33762376237623765,0.32178217821782185,0.33465346534653473,0.28151815181518164,0.2775577557755777
0.8106837606837609,0.8252136752136753,0.8081196581196582,0.8055555555555558,0.8059829059829061,0.8128205128205129
0.6,0.5284378437843785,0.5429042904290429,0.5315731573157315,0.5171617161716173,0.5039053905390539
0.844021739130435,0.8559782608695649,0.8324275362318843,0.8413043478260869,0.7876811594202899,0.7971014492753624
0.7071917808219179,0.6923515981735161,0.6899543378995432,0.7047945205479456,0.6897260273972603,0.6960045662100457
0.9654545454545453,0.9629437229437231,0.9644155844155841,0.9394516594516595,0.9193939393939392,0.2696392496392496
0.9293560606060609,0.9361742424242423,0.9270833333333336,0.922727272727273,0.9142045454545452,0.9202651515151515
0.9528888888888891,0.9488888888888891,0.9471111111111112,0.9488888888888888,0.9431111111111111,0.9426666666666667
0.710515873015873,0.7051587301587303,0.7018518518518516,0.7082671957671957,0.7168650793650795,0.20072751322751328
0.7589743589743592,0.7384615384615387,0.6923076923076926,0.6153846153846153,0.7256410256410258,0.6487179487179489
0.9582458945404881,0.9507677958762202,0.9526065087771892,0.8850038306518769,0.8633423270377403,0.07072715765630726
0.8040740740740742,0.7324074074074074,0.6753703703703702,0.6416666666666665,0.34388888888888897,0.125
0.9042446941323348,0.8845193508114854,0.880274656679151,0.8488139825218475,0.598501872659176,0.6098626716604245
0.4980392156862745,0.5137254901960784,0.49411764705882355,0.47058823529411764,0.49411764705882355,0.4803921568627451
0.8306666666666669,0.8066666666666665,0.8093333333333335,0.7577777777777778,0.7995555555555554,0.6515555555555554
0.8788748685594112,0.876579039607431,0.8818541885734315,0.868391167192429,0.8535050823694356,0.8431931300385561
0.8267498267498267,0.7979209979209979,0.7966735966735966,0.8328482328482328,0.8092169092169093,0.8272349272349273
0.9389709839619886,0.9354163783515035,0.9439207786815925,0.9305655077678513,0.9260196105566917,0.9186249032542454
0.830864197530864,0.8709876543209877,0.8456790123456791,0.8222222222222223,0.8228395061728393,0.8222222222222221
0.9444026733500415,0.9491645781119463,0.9593358395989975,0.9163951545530495,0.9387635756056807,0.6278822055137845
0.9857314148681054,0.9498800959232617,0.9781774580335729,0.8952038369304558,0.7185851318944844,0.7225419664268585
0.7299003322259136,0.6915836101882614,0.6962347729789591,0.6537098560354374,0.5834994462901439,0.5704318936877076
0.9700361010830322,0.9719614921780984,0.9729241877256315,0.9433212996389888,0.9716004813477734,0.9660649819494581
1.0,1.0,1.0,0.9995158378467094,1.0,1.0
0.8896792189679223,0.866945606694561,0.8510460251046027,0.7933054393305438,0.860808926080893,0.860251046025105
0.9892626262626264,0.970919191919192,0.9829898989898989,0.9519595959595961,0.9830202020202019,0.9512626262626264
0.9986471193415638,0.9948713991769548,0.999341563786008,0.985756172839506,0.9257201646090534,0.6625000000000001
0.8416666666666667,0.7859375,0.8052083333333333,0.7738932291666667,0.7784505208333333,0.7595052083333333
0.9249348958333333,0.9186848958333333,0.9227864583333333,0.9092447916666667,0.8665364583333334,0.8403645833333333
0.8401896425966449,0.8013858497447119,0.813347921225383,0.7874544128373449,0.775346462436178,0.7741794310722102
0.9313639679066376,0.9124726477024071,0.9171407731582786,0.8967177242888404,0.9016046681254559,0.796790663749088
0.9857939048974268,0.9795090715048027,0.9774457488438278,0.9385509308668328,0.9674611644729042,0.1976995138147753
0.96976622012083,0.9703178355660624,0.9691883372734437,0.9708431836091408,0.965878644602049,0.9672182821118992
0.9732408083759434,0.97218164110056,0.9714755295836376,0.9677745312880447,0.9665084002921841,0.9306428049671294
0.9064625850340134,0.8877551020408165,0.9044217687074829,0.8506802721088434,0.8877551020408164,0.8857142857142858
0.9928835545856821,0.9881008668242709,0.9894950597078256,0.9704309874522643,0.9792932048251198,0.20435230647996602
0.7631076388888889,0.7593749999999999,0.7342013888888889,0.7643229166666666,0.7194444444444444,0.7487847222222221
0.8296296296296293,0.8253086419753086,0.81358024691358,0.8611111111111109,0.7728395061728394,0.8314814814814814
0.660377358490566,0.6660377358490568,0.659119496855346,0.6786163522012579,0.6358490566037737,0.6761006289308175
0.6717391304347824,0.6536231884057971,0.6478260869565217,0.6528985507246378,0.6159420289855073,0.5521739130434783
0.8575163398692814,0.8418300653594775,0.8568627450980396,0.8627450980392161,0.8274509803921573,0.835947712418301
0.5530864197530864,0.5364197530864198,0.5246913580246914,0.5518518518518518,0.5037037037037038,0.46111111111111114
0.6747252747252748,0.6615384615384615,0.6095238095238094,0.7139194139194138,0.5600732600732601,0.5706959706959706
0.8248333333333334,0.8388333333333335,0.7007916666666668,0.7739583333333334,0.009083333333333336,0.019750000000000007
0.6623749999999998,0.5925833333333332,0.498875,0.5391666666666667,0.034666666666666665,0.019083333333333338
0.8115416666666667,0.8009166666666666,0.7088333333333333,0.7477916666666665,0.02404166666666667,0.019958333333333342
0.6185185185185185,0.6125925925925927,0.58,0.711111111111111,0.6007407407407407,0.7066666666666667
0.436926147704591,0.44331337325349307,0.43413173652694614,0.47305389221556904,0.38103792415169657,0.27045908183632733
0.9798108108108108,0.9594774774774775,0.9766396396396396,0.9493153153153152,0.9791621621621621,0.9739819819819819
0.9361904761904764,0.9171428571428574,0.9222222222222224,0.8904761904761908,0.9206349206349208,0.8939682539682541
0.937125,0.9287916666666666,0.9123333333333334,0.7987083333333335,0.8732916666666667,0.19704166666666662
0.9272108843537413,0.9162293488824103,0.9069970845481051,0.8297376093294461,0.7229348882410107,0.26239067055393583
0.9530783717224397,0.9497464870346227,0.9506736201651454,0.9282485875706215,0.9417065044183687,0.9420541793423152
0.6817042606516291,0.6714285714285714,0.6318295739348372,0.7182957393483709,0.636842105263158,0.6714285714285714
0.8681592039800993,0.8681592039800994,0.8614427860696517,0.854726368159204,0.8238805970149256,0.8236318407960199
0.6624154589371981,0.6620289855072463,0.6327536231884058,0.673816425120773,0.6152657004830918,0.6634782608695654
0.7572666666666666,0.7567333333333333,0.7502,0.7515333333333332,0.7295999999999999,0.7455333333333333
0.820246913580247,0.816296296296296,0.8106172839506175,0.8101234567901233,0.7674074074074073,0.7817283950617282
0.9763636363636365,0.9743722943722942,0.9756998556998557,0.9532467532467531,0.8905339105339106,0.28528138528138525
0.91455938697318,0.9097752925339133,0.9111421766594179,0.8849021435228331,0.8838562700631666,0.43763073418245824
0.9995862354320392,0.9997115141484494,0.9997379491069581,0.9992069512447418,0.9583454014665659,0.9383801117164334
0.8032232704402517,0.747877358490566,0.7610062893081762,0.71375786163522,0.752201257861635,0.403380503144654
0.7727023319615912,0.7649862825788755,0.7738683127572016,0.7400205761316874,0.7188614540466391,0.4933127572016461
0.9863333333333332,0.9802222222222223,0.9619999999999997,0.9353333333333332,0.7925555555555557,0.33011111111111113
0.562719298245614,0.5592105263157894,0.5447368421052631,0.49561403508771923,0.5675438596491228,0.37017543859649127
0.9934166666666664,0.9941296296296298,0.9948055555555554,0.9925462962962964,0.9940648148148148,0.9378981481481481
0.988448155880306,0.9803757828810017,0.9883785664578985,0.9498260264439805,0.983646485734168,0.9825330549756432
0.7827732364517108,0.788041174689676,0.7887677868604298,0.7805631244323342,0.778474114441417,0.7783832879200727
0.6666666666666667,0.6555555555555553,0.5277777777777777,0.5,0.5722222222222222,0.5777777777777776
0.9760785373322525,0.9685130145005856,0.9714671710348557,0.9627127803296405,0.968684139421778,0.9704674412320994
0.8488172043010754,0.8406451612903225,0.829247311827957,0.8391397849462366,0.8025806451612902,0.8101075268817202
0.8453763440860215,0.8419354838709677,0.8275268817204302,0.8335483870967741,0.7969892473118282,0.7731182795698925
0.9882130206424822,0.9930377427629168,0.9954073531208014,0.9906559179186515,0.9961402223036521,0.6987663368755344
0.8614154338264691,0.8475676396108224,0.8487271757963483,0.8285219245635079,0.8325603092096495,0.7242436358789817
0.8608290017326404,0.852045848327336,0.8536452085832333,0.8304811408769825,0.832293749167,0.6838064774090363
0.9814814814814812,0.9755555555555555,0.9774074074074074,0.9455555555555553,0.9444444444444444,0.9033333333333331
0.6550561797752807,0.6527673741156886,0.6369538077403245,0.6163961714523513,0.5988764044943818,0.5480233042030793
0.645763633890929,0.6419692642458862,0.6205086359309125,0.5933224534203726,0.54859241126071,0.44772201822385427
0.6077404921700224,0.5931543624161073,0.5721700223713647,0.5987024608501118,0.521744966442953,0.4050111856823265
0.9429487179487178,0.9410256410256409,0.942948717948718,0.8544871794871797,0.9262820512820512,0.592948717948718
