ES-A,RC-A,PB-A,SMM5-A,SMLRE-A,SMLR-A,CAWPE-A,MV-A,NBC-A,WMV-A
62.0 ,5.0,7.0,30.0,101.0,20.0,48.0,6.0,49.0,52.0
71.0 ,6.0,6.0,29.0,114.0,22.0,72.0,7.0,72.0,74.0
63.0 ,7.0,7.0,31.0,130.0,32.0,46.0,6.0,46.0,51.0
63.0 ,6.0,6.0,29.0,105.0,20.0,43.0,5.0,40.0,48.0
62.0 ,7.0,6.0,30.0,116.0,21.0,46.0,6.0,45.0,50.0
94.0 ,5.0,6.0,32.0,116.0,23.0,66.0,6.0,66.0,73.0
63.0 ,6.0,7.0,30.0,100.0,23.0,51.0,6.0,50.0,53.0
62.0 ,6.0,6.0,29.0,122.0,20.0,41.0,5.0,45.0,48.0
47.0 ,5.0,8.0,31.0,107.0,24.0,28.0,6.0,42.0,45.0
78.0 ,7.0,7.0,28.0,101.0,22.0,55.0,5.0,53.0,59.0
63.0 ,6.0,5.0,28.0,107.0,28.0,50.0,6.0,51.0,51.0
63.0 ,8.0,5.0,27.0,116.0,25.0,54.0,6.0,54.0,54.0
63.0 ,8.0,6.0,25.0,115.0,31.0,52.0,6.0,50.0,54.0
63.0 ,7.0,6.0,29.0,105.0,23.0,54.0,6.0,50.0,55.0
125.0 ,6.0,5.0,28.0,100.0,22.0,95.0,7.0,90.0,100.0
62.0 ,7.0,6.0,29.0,122.0,25.0,50.0,7.0,50.0,55.0
58.0 ,7.0,6.0,28.0,128.0,22.0,50.0,6.0,48.0,52.0
79.0 ,6.0,6.0,29.0,119.0,24.0,62.0,6.0,60.0,67.0
78.0 ,5.0,7.0,34.0,125.0,25.0,54.0,6.0,53.0,55.0
63.0 ,6.0,5.0,26.0,116.0,35.0,42.0,6.0,46.0,48.0
72.0 ,7.0,5.0,29.0,116.0,22.0,59.0,6.0,59.0,61.0
428.0 ,7.0,5.0,16.0,16.0,8.0,279.0,6.0,279.0,279.0
62.0 ,6.0,9.0,20.0,4.0,7.0,42.0,6.0,43.0,45.0
59.0 ,5.0,8.0,18.0,15.0,10.0,50.0,6.0,50.0,50.0
62.0 ,6.0,6.0,16.0,16.0,8.0,47.0,6.0,49.0,52.0
94.0 ,6.0,5.0,18.0,15.0,8.0,69.0,5.0,70.0,70.0
62.0 ,6.0,6.0,16.0,22.0,8.0,56.0,7.0,57.0,57.0
61.0 ,8.0,5.0,18.0,16.0,7.0,48.0,7.0,49.0,50.0
94.0 ,5.0,5.0,17.0,15.0,8.0,71.0,6.0,71.0,76.0
69.0 ,5.0,5.0,17.0,16.0,8.0,48.0,7.0,50.0,52.0
63.0 ,5.0,5.0,16.0,6.0,8.0,48.0,6.0,50.0,51.0
78.0 ,6.0,6.0,16.0,23.0,8.0,55.0,5.0,56.0,57.0
63.0 ,7.0,6.0,19.0,14.0,7.0,51.0,7.0,38.0,54.0
78.0 ,7.0,6.0,14.0,0.0,8.0,48.0,6.0,48.0,51.0
47.0 ,5.0,5.0,16.0,16.0,7.0,45.0,5.0,46.0,40.0
71.0 ,6.0,8.0,17.0,16.0,8.0,50.0,6.0,50.0,50.0
63.0 ,5.0,6.0,17.0,16.0,8.0,46.0,7.0,45.0,48.0
78.0 ,6.0,8.0,21.0,17.0,7.0,15.0,7.0,38.0,44.0
68.0 ,5.0,8.0,16.0,5.0,8.0,48.0,6.0,49.0,49.0
72.0 ,6.0,7.0,19.0,15.0,8.0,46.0,6.0,47.0,49.0
63.0 ,6.0,8.0,18.0,0.0,8.0,25.0,6.0,46.0,48.0
55.0 ,7.0,11.0,16.0,22.0,7.0,5.0,6.0,38.0,38.0
62.0 ,6.0,8.0,19.0,16.0,9.0,45.0,7.0,49.0,51.0
63.0 ,6.0,8.0,20.0,0.0,9.0,47.0,7.0,41.0,51.0
63.0 ,6.0,6.0,14.0,16.0,7.0,53.0,5.0,54.0,54.0
70.0 ,8.0,6.0,20.0,0.0,8.0,53.0,9.0,53.0,58.0
63.0 ,8.0,8.0,17.0,16.0,8.0,44.0,7.0,14.0,47.0
63.0 ,6.0,6.0,16.0,15.0,8.0,49.0,8.0,50.0,52.0
55.0 ,7.0,6.0,19.0,18.0,8.0,47.0,8.0,49.0,50.0
109.0 ,7.0,6.0,18.0,16.0,9.0,80.0,6.0,79.0,82.0
93.0 ,6.0,5.0,15.0,16.0,9.0,66.0,9.0,65.0,69.0
57.0 ,6.0,6.0,17.0,16.0,7.0,64.0,7.0,64.0,64.0
71.0 ,5.0,7.0,22.0,16.0,8.0,46.0,7.0,57.0,62.0
62.0 ,7.0,6.0,19.0,0.0,8.0,53.0,8.0,53.0,54.0
69.0 ,7.0,6.0,21.0,16.0,8.0,51.0,7.0,52.0,52.0
63.0 ,7.0,5.0,21.0,24.0,11.0,44.0,6.0,47.0,52.0
70.0 ,8.0,6.0,20.0,16.0,9.0,49.0,6.0,54.0,54.0
62.0 ,7.0,7.0,19.0,20.0,8.0,50.0,8.0,48.0,53.0
71.0 ,5.0,8.0,19.0,15.0,11.0,48.0,6.0,51.0,53.0
75.0 ,6.0,7.0,20.0,16.0,8.0,50.0,8.0,50.0,50.0
63.0 ,6.0,6.0,21.0,15.0,8.0,49.0,6.0,52.0,50.0
94.0 ,6.0,6.0,19.0,0.0,8.0,72.0,6.0,73.0,73.0
67.0 ,6.0,7.0,21.0,15.0,11.0,52.0,6.0,52.0,54.0
62.0 ,5.0,6.0,19.0,16.0,13.0,50.0,7.0,49.0,50.0
68.0 ,6.0,7.0,18.0,16.0,8.0,49.0,6.0,52.0,52.0
53.0 ,8.0,7.0,18.0,21.0,8.0,48.0,6.0,48.0,49.0
63.0 ,6.0,6.0,22.0,30.0,9.0,29.0,6.0,41.0,46.0
63.0 ,5.0,5.0,19.0,0.0,8.0,56.0,5.0,56.0,58.0
67.0 ,6.0,6.0,20.0,16.0,8.0,47.0,5.0,44.0,47.0
63.0 ,7.0,6.0,18.0,5.0,8.0,51.0,5.0,42.0,50.0
78.0 ,5.0,5.0,17.0,20.0,8.0,64.0,6.0,65.0,68.0
68.0 ,6.0,7.0,19.0,13.0,8.0,46.0,6.0,47.0,50.0
47.0 ,6.0,5.0,19.0,2.0,8.0,46.0,6.0,46.0,48.0
62.0 ,8.0,5.0,19.0,15.0,8.0,34.0,6.0,48.0,52.0
79.0 ,6.0,7.0,20.0,16.0,9.0,35.0,6.0,63.0,63.0
71.0 ,5.0,6.0,19.0,15.0,7.0,53.0,7.0,53.0,58.0
62.0 ,6.0,5.0,19.0,15.0,7.0,53.0,6.0,53.0,54.0
63.0 ,8.0,5.0,23.0,5.0,8.0,50.0,8.0,51.0,53.0
63.0 ,6.0,5.0,22.0,16.0,8.0,47.0,6.0,47.0,51.0
63.0 ,8.0,6.0,19.0,17.0,10.0,50.0,6.0,50.0,53.0
63.0 ,6.0,6.0,18.0,26.0,9.0,54.0,6.0,51.0,55.0
31.0 ,3.0,3.0,5.0,16.0,2.0,34.0,3.0,32.0,34.0
32.0 ,4.0,2.0,4.0,0.0,2.0,33.0,3.0,33.0,33.0
32.0 ,2.0,3.0,4.0,0.0,3.0,34.0,3.0,33.0,33.0
31.0 ,2.0,2.0,5.0,15.0,3.0,33.0,2.0,33.0,33.0
32.0 ,3.0,3.0,4.0,0.0,2.0,33.0,3.0,33.0,33.0
38.0 ,3.0,3.0,5.0,0.0,4.0,31.0,3.0,31.0,31.0
47.0 ,4.0,2.0,4.0,15.0,3.0,32.0,4.0,32.0,32.0
31.0 ,2.0,3.0,4.0,0.0,4.0,28.0,3.0,28.0,29.0
31.0 ,3.0,2.0,4.0,3.0,2.0,32.0,3.0,32.0,32.0
31.0 ,3.0,3.0,4.0,0.0,3.0,33.0,3.0,33.0,33.0
31.0 ,3.0,3.0,4.0,0.0,3.0,32.0,3.0,32.0,32.0
47.0 ,3.0,3.0,4.0,16.0,3.0,34.0,4.0,34.0,35.0
46.0 ,4.0,3.0,5.0,0.0,4.0,34.0,3.0,33.0,33.0
33.0 ,3.0,3.0,5.0,0.0,4.0,30.0,4.0,31.0,30.0
47.0 ,3.0,3.0,3.0,0.0,4.0,34.0,4.0,35.0,34.0
31.0 ,3.0,3.0,4.0,0.0,3.0,31.0,3.0,34.0,31.0
47.0 ,2.0,3.0,4.0,0.0,3.0,33.0,3.0,34.0,33.0
34.0 ,3.0,3.0,4.0,0.0,3.0,33.0,3.0,33.0,33.0
47.0 ,3.0,3.0,4.0,3.0,3.0,30.0,3.0,30.0,30.0
31.0 ,3.0,3.0,6.0,0.0,7.0,30.0,3.0,31.0,31.0
31.0 ,3.0,3.0,4.0,0.0,8.0,41.0,4.0,32.0,32.0
31.0 ,3.0,3.0,4.0,0.0,7.0,29.0,3.0,35.0,35.0
45.0 ,3.0,3.0,6.0,0.0,10.0,34.0,3.0,34.0,34.0
31.0 ,4.0,3.0,6.0,0.0,4.0,33.0,3.0,33.0,33.0
31.0 ,3.0,3.0,4.0,0.0,4.0,32.0,4.0,32.0,32.0
31.0 ,3.0,3.0,4.0,0.0,3.0,33.0,3.0,33.0,33.0
31.0 ,3.0,3.0,5.0,0.0,3.0,35.0,3.0,36.0,35.0
31.0 ,3.0,3.0,4.0,0.0,4.0,31.0,3.0,30.0,30.0
33.0 ,3.0,4.0,5.0,3.0,4.0,33.0,2.0,33.0,33.0
31.0 ,3.0,3.0,5.0,0.0,3.0,33.0,3.0,33.0,33.0
195.0 ,5.0,6.0,21.0,101.0,17.0,137.0,4.0,137.0,137.0
62.0 ,4.0,4.0,20.0,100.0,19.0,53.0,5.0,55.0,56.0
78.0 ,4.0,4.0,21.0,108.0,16.0,60.0,4.0,58.0,61.0
54.0 ,4.0,6.0,22.0,96.0,23.0,5.0,4.0,45.0,41.0
78.0 ,5.0,4.0,19.0,84.0,19.0,53.0,5.0,63.0,66.0
62.0 ,4.0,6.0,20.0,93.0,18.0,60.0,5.0,64.0,64.0
63.0 ,4.0,4.0,21.0,106.0,17.0,48.0,4.0,48.0,50.0
47.0 ,4.0,5.0,21.0,85.0,22.0,42.0,4.0,43.0,46.0
62.0 ,5.0,5.0,20.0,90.0,23.0,48.0,4.0,50.0,50.0
78.0 ,4.0,4.0,20.0,90.0,18.0,52.0,5.0,53.0,55.0
72.0 ,5.0,5.0,23.0,100.0,19.0,52.0,5.0,58.0,57.0
94.0 ,5.0,5.0,23.0,95.0,27.0,66.0,5.0,67.0,70.0
78.0 ,5.0,4.0,21.0,95.0,24.0,62.0,4.0,62.0,63.0
42.0 ,4.0,5.0,20.0,97.0,23.0,42.0,4.0,43.0,44.0
57.0 ,4.0,4.0,24.0,101.0,23.0,45.0,5.0,47.0,47.0
66.0 ,13.0,4.0,19.0,92.0,16.0,47.0,6.0,48.0,49.0
62.0 ,4.0,5.0,20.0,101.0,20.0,46.0,4.0,47.0,48.0
47.0 ,5.0,4.0,19.0,100.0,17.0,48.0,5.0,48.0,48.0
125.0 ,5.0,4.0,21.0,84.0,18.0,84.0,5.0,86.0,88.0
56.0 ,4.0,4.0,19.0,79.0,19.0,44.0,4.0,46.0,49.0
62.0 ,4.0,4.0,21.0,100.0,24.0,42.0,4.0,22.0,46.0
52.0 ,5.0,4.0,24.0,100.0,16.0,52.0,4.0,52.0,52.0
74.0 ,4.0,4.0,19.0,116.0,17.0,35.0,6.0,49.0,51.0
94.0 ,5.0,3.0,22.0,92.0,18.0,61.0,6.0,62.0,66.0
70.0 ,4.0,5.0,20.0,92.0,18.0,48.0,6.0,49.0,49.0
47.0 ,5.0,4.0,19.0,95.0,17.0,47.0,5.0,47.0,49.0
47.0 ,4.0,5.0,19.0,101.0,17.0,43.0,4.0,42.0,42.0
47.0 ,4.0,10.0,21.0,100.0,17.0,42.0,4.0,42.0,45.0
56.0 ,4.0,4.0,21.0,100.0,17.0,43.0,5.0,44.0,46.0
62.0 ,4.0,4.0,18.0,101.0,18.0,49.0,5.0,49.0,52.0
63.0 ,5.0,4.0,19.0,32.0,11.0,49.0,4.0,49.0,49.0
46.0 ,5.0,4.0,21.0,47.0,14.0,45.0,4.0,46.0,47.0
60.0 ,5.0,3.0,16.0,31.0,13.0,41.0,3.0,44.0,45.0
47.0 ,5.0,4.0,17.0,50.0,14.0,45.0,5.0,47.0,48.0
62.0 ,4.0,4.0,15.0,49.0,10.0,40.0,4.0,41.0,42.0
63.0 ,5.0,5.0,15.0,36.0,12.0,50.0,4.0,51.0,51.0
52.0 ,4.0,4.0,15.0,31.0,10.0,45.0,5.0,44.0,46.0
78.0 ,4.0,4.0,20.0,35.0,13.0,56.0,5.0,57.0,58.0
62.0 ,5.0,4.0,17.0,22.0,10.0,45.0,5.0,47.0,47.0
55.0 ,4.0,3.0,20.0,31.0,10.0,46.0,4.0,47.0,51.0
60.0 ,4.0,4.0,15.0,35.0,9.0,50.0,5.0,51.0,52.0
63.0 ,5.0,4.0,15.0,22.0,8.0,46.0,4.0,47.0,47.0
69.0 ,5.0,4.0,15.0,43.0,10.0,43.0,4.0,45.0,47.0
78.0 ,3.0,4.0,17.0,44.0,10.0,56.0,4.0,54.0,57.0
62.0 ,4.0,4.0,14.0,24.0,9.0,44.0,4.0,46.0,47.0
47.0 ,4.0,4.0,17.0,47.0,9.0,40.0,4.0,46.0,46.0
63.0 ,4.0,5.0,16.0,38.0,9.0,47.0,4.0,47.0,47.0
62.0 ,3.0,4.0,16.0,41.0,9.0,42.0,4.0,42.0,44.0
47.0 ,4.0,5.0,19.0,44.0,13.0,45.0,5.0,44.0,48.0
65.0 ,5.0,13.0,16.0,47.0,9.0,3.0,4.0,39.0,42.0
62.0 ,4.0,4.0,21.0,38.0,10.0,48.0,4.0,49.0,49.0
47.0 ,5.0,4.0,21.0,32.0,10.0,43.0,4.0,43.0,44.0
63.0 ,5.0,4.0,16.0,35.0,9.0,45.0,4.0,47.0,47.0
69.0 ,4.0,4.0,20.0,31.0,10.0,45.0,5.0,46.0,48.0
105.0 ,4.0,4.0,16.0,31.0,10.0,78.0,4.0,77.0,79.0
66.0 ,4.0,5.0,15.0,38.0,14.0,42.0,4.0,42.0,45.0
47.0 ,4.0,4.0,14.0,36.0,10.0,45.0,4.0,47.0,48.0
78.0 ,4.0,4.0,15.0,33.0,10.0,54.0,5.0,59.0,60.0
62.0 ,4.0,4.0,15.0,47.0,11.0,42.0,4.0,43.0,46.0
55.0 ,4.0,5.0,15.0,28.0,15.0,43.0,4.0,43.0,40.0
47.0 ,3.0,3.0,19.0,0.0,4.0,40.0,5.0,40.0,40.0
47.0 ,3.0,4.0,11.0,0.0,5.0,37.0,3.0,38.0,38.0
46.0 ,3.0,3.0,8.0,15.0,6.0,34.0,4.0,34.0,34.0
44.0 ,4.0,4.0,9.0,7.0,6.0,42.0,4.0,42.0,42.0
47.0 ,4.0,3.0,10.0,15.0,5.0,39.0,4.0,39.0,40.0
47.0 ,3.0,3.0,9.0,16.0,5.0,38.0,3.0,38.0,38.0
46.0 ,4.0,3.0,10.0,15.0,5.0,37.0,4.0,37.0,37.0
47.0 ,4.0,4.0,10.0,16.0,5.0,39.0,3.0,39.0,39.0
31.0 ,3.0,3.0,11.0,0.0,3.0,36.0,5.0,36.0,36.0
52.0 ,5.0,3.0,10.0,0.0,6.0,39.0,3.0,39.0,39.0
31.0 ,3.0,3.0,10.0,0.0,5.0,36.0,3.0,36.0,36.0
63.0 ,4.0,3.0,10.0,15.0,5.0,52.0,3.0,52.0,53.0
47.0 ,4.0,3.0,10.0,16.0,4.0,37.0,4.0,37.0,37.0
47.0 ,3.0,3.0,11.0,0.0,4.0,37.0,3.0,33.0,39.0
47.0 ,4.0,3.0,10.0,5.0,4.0,36.0,3.0,36.0,37.0
47.0 ,4.0,3.0,14.0,0.0,4.0,39.0,4.0,41.0,41.0
46.0 ,4.0,3.0,9.0,0.0,4.0,36.0,4.0,36.0,36.0
47.0 ,4.0,3.0,9.0,4.0,4.0,41.0,5.0,41.0,41.0
47.0 ,4.0,4.0,9.0,0.0,4.0,36.0,3.0,38.0,38.0
47.0 ,3.0,4.0,10.0,0.0,4.0,41.0,3.0,41.0,41.0
54.0 ,3.0,3.0,10.0,15.0,4.0,34.0,3.0,34.0,34.0
47.0 ,3.0,3.0,10.0,16.0,4.0,36.0,3.0,37.0,37.0
47.0 ,3.0,4.0,9.0,0.0,5.0,38.0,6.0,38.0,39.0
46.0 ,3.0,4.0,10.0,0.0,4.0,35.0,3.0,35.0,36.0
47.0 ,4.0,4.0,11.0,0.0,4.0,31.0,3.0,35.0,35.0
47.0 ,3.0,4.0,11.0,4.0,4.0,36.0,4.0,36.0,36.0
50.0 ,4.0,3.0,11.0,0.0,4.0,37.0,4.0,37.0,37.0
47.0 ,3.0,3.0,10.0,0.0,4.0,37.0,3.0,38.0,38.0
40.0 ,4.0,5.0,10.0,0.0,4.0,38.0,4.0,39.0,39.0
52.0 ,3.0,3.0,10.0,0.0,4.0,40.0,3.0,41.0,41.0
47.0 ,3.0,4.0,8.0,16.0,4.0,37.0,4.0,37.0,37.0
47.0 ,4.0,3.0,7.0,15.0,5.0,35.0,3.0,36.0,36.0
47.0 ,3.0,3.0,8.0,16.0,4.0,39.0,3.0,39.0,39.0
47.0 ,3.0,3.0,6.0,0.0,4.0,37.0,3.0,37.0,37.0
47.0 ,3.0,3.0,7.0,0.0,4.0,38.0,3.0,39.0,38.0
47.0 ,5.0,4.0,7.0,15.0,4.0,38.0,5.0,38.0,38.0
46.0 ,3.0,4.0,7.0,16.0,5.0,36.0,4.0,36.0,36.0
47.0 ,3.0,3.0,10.0,16.0,3.0,37.0,3.0,37.0,38.0
56.0 ,3.0,3.0,6.0,15.0,4.0,38.0,3.0,38.0,38.0
33.0 ,4.0,5.0,10.0,0.0,5.0,36.0,3.0,35.0,36.0
47.0 ,3.0,4.0,6.0,0.0,4.0,38.0,3.0,38.0,39.0
47.0 ,3.0,3.0,7.0,16.0,5.0,37.0,3.0,37.0,37.0
31.0 ,4.0,3.0,7.0,16.0,5.0,38.0,3.0,38.0,38.0
52.0 ,3.0,4.0,6.0,15.0,5.0,37.0,4.0,39.0,39.0
43.0 ,3.0,3.0,9.0,16.0,5.0,39.0,5.0,38.0,38.0
47.0 ,3.0,3.0,7.0,0.0,4.0,37.0,4.0,37.0,37.0
31.0 ,3.0,4.0,8.0,0.0,3.0,36.0,5.0,36.0,36.0
47.0 ,4.0,3.0,9.0,0.0,4.0,37.0,3.0,37.0,38.0
46.0 ,5.0,3.0,7.0,0.0,5.0,36.0,3.0,36.0,36.0
63.0 ,3.0,3.0,6.0,20.0,7.0,52.0,4.0,51.0,52.0
46.0 ,3.0,4.0,6.0,0.0,10.0,34.0,4.0,34.0,36.0
31.0 ,3.0,3.0,8.0,0.0,9.0,38.0,3.0,38.0,38.0
27.0 ,4.0,3.0,6.0,0.0,5.0,37.0,4.0,36.0,37.0
47.0 ,3.0,3.0,6.0,6.0,4.0,31.0,4.0,31.0,34.0
47.0 ,4.0,3.0,7.0,5.0,5.0,36.0,3.0,35.0,35.0
47.0 ,4.0,3.0,6.0,7.0,4.0,34.0,3.0,34.0,35.0
58.0 ,3.0,3.0,6.0,6.0,4.0,38.0,3.0,38.0,38.0
35.0 ,3.0,3.0,6.0,5.0,4.0,36.0,3.0,36.0,36.0
47.0 ,4.0,3.0,7.0,6.0,3.0,38.0,3.0,38.0,38.0
47.0 ,4.0,3.0,9.0,0.0,4.0,38.0,3.0,38.0,38.0
62.0 ,6.0,5.0,20.0,27.0,10.0,50.0,4.0,50.0,50.0
63.0 ,5.0,4.0,22.0,31.0,9.0,53.0,4.0,55.0,55.0
63.0 ,4.0,4.0,23.0,26.0,11.0,44.0,6.0,45.0,46.0
67.0 ,5.0,4.0,23.0,17.0,11.0,44.0,4.0,45.0,46.0
62.0 ,4.0,4.0,20.0,16.0,14.0,29.0,4.0,44.0,44.0
47.0 ,5.0,4.0,21.0,32.0,11.0,18.0,4.0,40.0,41.0
47.0 ,4.0,4.0,23.0,31.0,10.0,46.0,5.0,44.0,48.0
62.0 ,5.0,4.0,26.0,31.0,9.0,43.0,5.0,47.0,47.0
47.0 ,6.0,5.0,22.0,22.0,9.0,45.0,6.0,48.0,49.0
63.0 ,5.0,4.0,20.0,15.0,9.0,47.0,4.0,37.0,47.0
46.0 ,5.0,4.0,21.0,17.0,9.0,46.0,5.0,50.0,49.0
56.0 ,5.0,5.0,23.0,15.0,9.0,45.0,4.0,46.0,47.0
110.0 ,6.0,5.0,28.0,22.0,10.0,81.0,5.0,80.0,82.0
85.0 ,5.0,4.0,22.0,12.0,10.0,64.0,4.0,66.0,66.0
57.0 ,4.0,4.0,22.0,31.0,13.0,46.0,5.0,47.0,48.0
66.0 ,5.0,4.0,23.0,15.0,13.0,50.0,5.0,51.0,51.0
61.0 ,5.0,4.0,21.0,15.0,10.0,26.0,4.0,43.0,43.0
47.0 ,5.0,5.0,22.0,31.0,12.0,41.0,6.0,40.0,43.0
110.0 ,5.0,4.0,24.0,38.0,13.0,70.0,4.0,73.0,75.0
62.0 ,5.0,5.0,22.0,31.0,9.0,45.0,5.0,45.0,46.0
70.0 ,5.0,5.0,21.0,15.0,8.0,45.0,5.0,46.0,47.0
63.0 ,5.0,5.0,22.0,22.0,9.0,45.0,4.0,46.0,46.0
78.0 ,4.0,4.0,22.0,31.0,8.0,59.0,4.0,61.0,62.0
64.0 ,4.0,5.0,25.0,37.0,9.0,42.0,4.0,42.0,43.0
62.0 ,5.0,5.0,20.0,25.0,12.0,47.0,5.0,46.0,47.0
62.0 ,4.0,4.0,18.0,20.0,9.0,43.0,4.0,45.0,46.0
63.0 ,5.0,4.0,22.0,16.0,13.0,45.0,4.0,46.0,48.0
47.0 ,5.0,4.0,22.0,27.0,9.0,41.0,4.0,44.0,45.0
62.0 ,5.0,4.0,25.0,24.0,9.0,43.0,7.0,43.0,44.0
47.0 ,4.0,4.0,27.0,16.0,8.0,43.0,4.0,44.0,44.0
47.0 ,4.0,3.0,8.0,16.0,4.0,37.0,3.0,36.0,37.0
47.0 ,4.0,3.0,8.0,0.0,3.0,38.0,3.0,39.0,39.0
47.0 ,3.0,4.0,9.0,0.0,3.0,35.0,4.0,35.0,38.0
47.0 ,3.0,3.0,8.0,0.0,3.0,41.0,3.0,41.0,41.0
47.0 ,4.0,4.0,8.0,4.0,4.0,40.0,3.0,40.0,39.0
47.0 ,3.0,3.0,8.0,0.0,3.0,36.0,4.0,36.0,38.0
47.0 ,4.0,5.0,9.0,0.0,4.0,36.0,4.0,37.0,37.0
47.0 ,3.0,3.0,8.0,0.0,4.0,37.0,4.0,37.0,37.0
46.0 ,3.0,3.0,8.0,16.0,4.0,36.0,4.0,36.0,38.0
45.0 ,3.0,4.0,9.0,0.0,3.0,38.0,3.0,38.0,39.0
47.0 ,4.0,3.0,10.0,0.0,5.0,35.0,3.0,37.0,37.0
46.0 ,3.0,4.0,10.0,0.0,6.0,40.0,5.0,40.0,40.0
31.0 ,4.0,4.0,10.0,5.0,6.0,37.0,3.0,37.0,37.0
51.0 ,4.0,3.0,8.0,0.0,5.0,37.0,3.0,37.0,37.0
31.0 ,3.0,3.0,8.0,5.0,5.0,35.0,4.0,35.0,37.0
41.0 ,4.0,3.0,7.0,0.0,6.0,38.0,4.0,38.0,38.0
51.0 ,4.0,3.0,9.0,0.0,4.0,34.0,5.0,34.0,35.0
47.0 ,3.0,3.0,9.0,0.0,4.0,38.0,4.0,38.0,38.0
43.0 ,3.0,3.0,8.0,0.0,4.0,37.0,4.0,39.0,39.0
47.0 ,3.0,4.0,9.0,19.0,3.0,39.0,3.0,39.0,39.0
62.0 ,4.0,4.0,8.0,2.0,4.0,49.0,4.0,51.0,50.0
31.0 ,4.0,3.0,9.0,0.0,5.0,36.0,4.0,37.0,37.0
47.0 ,10.0,3.0,10.0,0.0,4.0,42.0,4.0,42.0,42.0
47.0 ,4.0,3.0,8.0,0.0,4.0,39.0,4.0,39.0,41.0
46.0 ,3.0,5.0,9.0,0.0,4.0,40.0,4.0,38.0,38.0
47.0 ,3.0,3.0,9.0,16.0,3.0,38.0,4.0,38.0,38.0
44.0 ,3.0,4.0,8.0,15.0,4.0,37.0,3.0,38.0,38.0
33.0 ,3.0,4.0,8.0,0.0,7.0,39.0,3.0,39.0,39.0
62.0 ,4.0,3.0,9.0,0.0,4.0,48.0,4.0,47.0,48.0
47.0 ,4.0,3.0,11.0,16.0,4.0,38.0,4.0,38.0,39.0
51.0 ,3.0,3.0,11.0,16.0,6.0,43.0,4.0,42.0,42.0
58.0 ,4.0,8.0,10.0,16.0,8.0,44.0,4.0,46.0,46.0
51.0 ,4.0,4.0,14.0,16.0,8.0,36.0,4.0,38.0,38.0
47.0 ,3.0,3.0,10.0,16.0,6.0,33.0,4.0,33.0,34.0
47.0 ,4.0,4.0,10.0,16.0,5.0,41.0,4.0,43.0,43.0
47.0 ,3.0,4.0,10.0,16.0,5.0,38.0,3.0,39.0,39.0
47.0 ,4.0,3.0,10.0,21.0,7.0,40.0,4.0,41.0,40.0
31.0 ,3.0,3.0,10.0,16.0,8.0,40.0,3.0,41.0,41.0
46.0 ,3.0,4.0,9.0,16.0,8.0,38.0,4.0,39.0,39.0
47.0 ,3.0,3.0,14.0,15.0,8.0,36.0,4.0,37.0,37.0
47.0 ,3.0,4.0,11.0,19.0,8.0,39.0,5.0,39.0,39.0
47.0 ,3.0,3.0,10.0,16.0,8.0,38.0,4.0,39.0,39.0
47.0 ,4.0,4.0,11.0,15.0,7.0,43.0,4.0,46.0,46.0
47.0 ,3.0,4.0,12.0,16.0,6.0,41.0,3.0,44.0,43.0
54.0 ,4.0,3.0,12.0,21.0,6.0,36.0,3.0,38.0,38.0
47.0 ,3.0,3.0,12.0,16.0,8.0,42.0,3.0,42.0,42.0
32.0 ,3.0,3.0,10.0,16.0,6.0,42.0,3.0,46.0,45.0
47.0 ,3.0,3.0,11.0,15.0,5.0,39.0,4.0,39.0,40.0
47.0 ,3.0,4.0,14.0,20.0,8.0,42.0,4.0,43.0,43.0
46.0 ,4.0,3.0,10.0,31.0,5.0,41.0,5.0,43.0,44.0
38.0 ,3.0,3.0,10.0,30.0,6.0,40.0,4.0,41.0,42.0
47.0 ,3.0,4.0,11.0,17.0,6.0,39.0,3.0,43.0,44.0
61.0 ,4.0,3.0,12.0,16.0,5.0,43.0,4.0,42.0,43.0
31.0 ,3.0,4.0,10.0,15.0,6.0,39.0,4.0,40.0,40.0
47.0 ,3.0,4.0,10.0,18.0,6.0,39.0,5.0,40.0,39.0
32.0 ,4.0,4.0,9.0,15.0,6.0,38.0,4.0,39.0,39.0
47.0 ,4.0,4.0,9.0,17.0,5.0,35.0,4.0,38.0,38.0
47.0 ,4.0,3.0,10.0,16.0,5.0,38.0,3.0,40.0,40.0
34.0 ,4.0,3.0,11.0,25.0,5.0,38.0,3.0,39.0,39.0
47.0 ,4.0,3.0,10.0,15.0,6.0,40.0,3.0,41.0,40.0
94.0 ,4.0,4.0,23.0,23.0,8.0,71.0,4.0,71.0,71.0
99.0 ,4.0,4.0,19.0,33.0,7.0,78.0,4.0,78.0,80.0
62.0 ,4.0,4.0,17.0,17.0,7.0,42.0,7.0,45.0,46.0
47.0 ,4.0,4.0,18.0,32.0,7.0,38.0,3.0,38.0,42.0
48.0 ,3.0,3.0,19.0,31.0,7.0,44.0,3.0,43.0,44.0
63.0 ,4.0,5.0,18.0,22.0,7.0,43.0,4.0,43.0,44.0
38.0 ,4.0,4.0,18.0,15.0,7.0,42.0,3.0,41.0,43.0
44.0 ,5.0,4.0,21.0,15.0,7.0,40.0,3.0,37.0,40.0
47.0 ,4.0,4.0,18.0,22.0,9.0,45.0,4.0,44.0,45.0
47.0 ,4.0,3.0,17.0,16.0,7.0,44.0,4.0,43.0,45.0
