PB-S,1|2|118,0|5|116,0|11|110,0|39|82,3|41|77,25|25|71,2|39|80,0|50|71,0|51|70,0|121|0



T TEST,SMLRE-S,SMM5-S,SMLR-S,ES-S,CAWPE-S,NBC-S,RC-S,WMV-S,MV-S,PB-S
SMLRE-S,0.0,0.81600809,0.07444427,1.0E-8,0.0,0.0,0.0,0.0,0.0,0.0
SMM5-S,0.0,0.0,0.00554773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMLR-S,0.0,0.0,0.0,1.0E-8,0.0,1.0E-8,0.0,0.0,0.0,0.0
ES-S,0.0,0.0,0.0,0.0,0.53584315,0.00222834,5.084E-5,0.0,0.0,0.0
CAWPE-S,0.0,0.0,0.0,0.0,0.0,0.00224426,1.136E-4,1.0E-8,1.1E-7,0.0
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.01397995,0.01691573,0.04127871,0.83568184
RC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27932082,3.726E-5,0.0
WMV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00257393,0.0
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

SIGN TEST,SMLRE-S,SMM5-S,SMLR-S,ES-S,CAWPE-S,NBC-S,RC-S,WMV-S,MV-S,PB-S
SMLRE-S,0.0,0.00482965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMM5-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMLR-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES-S,0.0,0.0,0.0,0.0,2.28E-6,3.55E-6,1.0E-8,0.0,0.0,0.0
CAWPE-S,0.0,0.0,0.0,0.0,0.0,0.00837999,1.931E-5,0.0,0.0,0.0
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.12223637,0.17268206,0.04550027,5.48E-6
RC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78506287,1.931E-5,0.0
WMV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0E-8,0.0
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

SIGN RANK TEST,SMLRE-S,SMM5-S,SMLR-S,ES-S,CAWPE-S,NBC-S,RC-S,WMV-S,MV-S,PB-S
SMLRE-S,0.0,6.304E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMM5-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMLR-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES-S,0.0,0.0,0.0,0.0,3.167E-5,8.495E-5,1.7E-7,0.0,0.0,0.0
CAWPE-S,0.0,0.0,0.0,0.0,0.0,0.00318996,5.02E-6,0.0,0.0,0.0
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.89290415,0.94037811,0.67138022,0.00120826
RC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16058807,4.6E-7,0.0
WMV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

NOSIGDIFFERENCE,SMLRE-S,SMM5-S,SMLR-S,ES-S,CAWPE-S,NBC-S,RC-S,WMV-S,MV-S,PB-S
SMLRE-S,true,false,false,false,false,false,false,false,false,false
SMM5-S,false,true,false,false,false,false,false,false,false,false
SMLR-S,false,false,true,false,false,false,false,false,false,false
ES-S,false,false,false,true,false,false,false,false,false,false
