CAWPE-S,PB-S
0.8325084119951163,0.8144330837138801
1.0,1.0
1.0,1.0
0.9065262350582418,0.8851335821712321
0.9570869225295436,0.8546782772438081
0.8387952980782923,0.7843886266181127
0.9277839124704907,0.8468521453842773
0.9842693812745889,0.9780694084079491
0.6777777777777777,0.7055555555555556
0.858482628205127,0.8513433333333321
0.7390485577238983,0.722115776332217
0.6715714285714288,0.656761904761905
0.9915077632217368,0.9942588549247938
0.9913151014062609,0.9914246343014628
0.7249082125603866,0.737487922705314
0.9039484129869835,0.8874688575326691
0.9948590561236585,0.9301939492255545
0.9784130659200142,0.9597207852555805
0.9818640113281764,0.9721254979507935
0.9611216625354655,0.7461820032042535
0.9987452763870146,0.9895026049933283
0.573514142499104,0.5185493495643863
0.8937626262626266,0.8243181818181821
0.9976353161242051,0.9680567153011598
0.8855002207847547,0.5253568762578003
0.7116495795992631,0.6750464111123154
0.910382233172498,0.8501807936670859
0.7800619658119643,0.740149572649571
0.9986523941304088,0.9961352658164812
0.819877344877345,0.814646464646465
0.9596649406212585,0.9541917571789374
0.985541106545827,0.9267734045851949
0.9786054928900452,0.9486829314169801
0.5523989898989901,0.5021464646464647
0.8040190875730189,0.7221038249226048
0.861709781762183,0.793985082407705
0.6844568452380956,0.6970758928571432
0.8521308858515128,0.5123170841188617
0.8053062869507533,0.8116512846940622
0.8652214639368391,0.8577144386457917
0.5878744443916755,0.556174217896442
0.5902236668771333,0.5791190513310107
0.8175546448087435,0.8044740437158475
0.7325886714083969,0.5935859592559924
0.8670385395537513,0.8470545977011482
0.7252510040160651,0.7040836422613539
0.995811068841372,0.9806148935239849
0.9448034769463337,0.892351662887377
0.9960266666666667,0.9882844444444447
0.9479787404924226,0.9469980347130381
0.8167508417508418,0.8202020202020202
0.9970107103027315,0.987284581085035
0.9657506613756613,0.9461155202821872
0.9756792879334975,0.9695088654133822
0.6214455667789001,0.5658765432098766
0.8819095382737029,0.8720054516179145
0.9077191925184424,0.8337564247861504
0.8865929883371708,0.863320297041224
0.956730682633074,0.9029260046947948
0.880128205128205,0.8390532544378696
0.9738105852778426,0.9363911999840446
0.9465314079671499,0.7320100753929225
0.7769520148505903,0.5105613326105163
0.9785401002506245,0.8432313422444978
0.9999961242492856,0.9523734725172657
0.9377288315703036,0.8756291358740275
0.9926774240585508,0.9468427501669799
0.9984229446859069,0.9815407002514609
0.8755018332869163,0.7799608976144018
0.9768241358148727,0.9721064495995951
0.8807337874947208,0.8119712452471498
0.9757519144568655,0.9543683540911653
0.9993337089783682,0.9979082346725716
0.8580520203387803,0.8634405933146805
0.9884023536591603,0.9580793420031993
0.9412290715372914,0.8551560121765608
0.9994127084086426,0.9984424026749197
0.8262000000000014,0.825226865671643
0.8969609223291712,0.8785514165321863
0.7466701315480385,0.7354233615221989
0.7447421419160546,0.7404498400150572
0.7615800865800865,0.7463203463203463
0.7570978431339632,0.7471444834405008
0.40061143984220954,0.41684418145956653
0.9943572180134681,0.9920674978956229
0.9791527251683502,0.9708125000000002
0.9901024221312584,0.9847312386837734
0.4263554346887681,0.4604122420789088
0.7922333029136636,0.7703749502528258
0.9744137063669468,0.818467304623341
0.991537414965986,0.9775464852607708
0.9944143934282366,0.9909997679931526
0.9914825861595272,0.9886396131601958
0.9781466719030293,0.9538341816024349
0.7288469106650926,0.7322943722943723
0.8391800605637081,0.8625669694852084
0.5347783681117002,0.5102243268909923
0.773662222222223,0.7755041269841282
0.8907111111111121,0.8968666666666677
0.9980090952818225,0.9906216275307188
0.9884091071287531,0.9807949616900115
0.9999525168141719,0.9911841741191335
0.941836965746381,0.8904511576023839
0.9182319982426648,0.8937299448973234
0.9998280000000002,0.9991462222222223
0.6722135040682938,0.6365797234449334
0.996542786966509,0.9898281005469092
0.9991531621694446,0.9664992237319886
0.7370336200649099,0.6652685509027341
0.625,0.5583333333333333
0.9967383957659413,0.9976925814446019
0.9180825396825398,0.8669015873015874
0.9582531490015361,0.9254210906298002
0.9969846984436516,0.8753225733488255
0.9691483193637611,0.9686973056728647
0.968477370996604,0.9682988247020441
0.997004165440179,0.988944372949797
0.7695556434015154,0.7469358530553414
0.7784162926679542,0.6982345103013278
0.8336624845723345,0.8262905430971844
0.9903453074810961,0.9823347433833757
