ACC:TESTACC,CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
avgOverDsets:,0.8256518470986276,0.8258015231713559,0.82482178762206
stddevOverDsets:,0.14741921562914279,0.14757070465135325,0.1470317067927341
avgStddevsOverFolds:,0.021147735954923946,0.022076231250984863,0.020854937182468863
avgRankOverDsets:,1.7520661157024793,1.9917355371900827,2.256198347107438
stddevsRankOverDsets:,0.6127940346687624,0.8803017263850983,0.7961252583590379

BALACC:TESTBALACC,CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
avgOverDsets:,0.7574886179468185,0.7582732108645323,0.7565729618203201
stddevOverDsets:,0.19401963348773796,0.1948053590590007,0.1934970689911814
avgStddevsOverFolds:,0.028614841265590274,0.029153718314156286,0.028453294277299302
avgRankOverDsets:,1.9090909090909092,1.9462809917355373,2.144628099173554
stddevsRankOverDsets:,0.6191391873668911,0.9032387394181417,0.847638918135069

AUROC:TESTAUROC,CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
avgOverDsets:,0.8926624836040734,0.8924543065666244,0.8921884561169915
stddevOverDsets:,0.13319747190221065,0.1333457506746839,0.1334492711742141
avgStddevsOverFolds:,0.01652685987210784,0.017472780656373373,0.016563803088639542
avgRankOverDsets:,1.665289256198347,2.0454545454545454,2.2892561983471076
stddevsRankOverDsets:,0.5139245638226254,0.9264628073124858,0.800395907545401

NLL:TESTNLL,CAWPE(RandTie),CAWPE(ConTie),CAWPE(alpha=4)
avgOverDsets:,0.6516247777533416,0.6663953649773483,0.6510119145766249
stddevOverDsets:,0.5296740807842315,0.5669836130710786,0.5337730848219372
avgStddevsOverFolds:,0.05138480064665951,0.07821639641663239,0.05328611321329646
avgRankOverDsets:,1.8264462809917354,1.884297520661157,2.2892561983471076
stddevsRankOverDsets:,0.8532065591091565,0.9590801378111238,0.4905441965974395

