TRAINTESTDIFFSAUROC,CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_pb,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq
AvgTRAINTESTDIFFSAUROCOverDsets:,0.0034273823714080684,0.003080886100436793,0.002861022578484788,0.002667476466855342,0.002331257766145946,0.0019079144202207704,0.0016315477298155807,0.00120523742291713,6.888494920426682E-4,2.664767568212422E-4,-0.00972982876566207,-3.623751472210509E-4,-0.0011438185637281824,-0.0026522851372271193,-0.004021835655389131,-0.005583563348796983,-0.010146074982481481
AvgTRAINTESTDIFFSAUROCRankOverDsets:,3.8388429752066116,4.471074380165289,5.008264462809917,5.723140495867769,6.3429752066115705,7.070247933884297,7.797520661157025,8.314049586776859,8.950413223140496,9.809917355371901,10.214876033057852,10.65702479338843,11.396694214876034,12.045454545454545,12.896694214876034,13.814049586776859,14.648760330578513
StddevOfTRAINTESTDIFFSAUROCOverDsets:,0.03324269699281526,0.0326228261586258,0.03285357831161964,0.032820825342412194,0.032225834115190186,0.03119130340247848,0.030755170985591027,0.029197929639158012,0.027550236049010763,0.02710333868776285,0.034970246534202616,0.026251535216390412,0.02557451952847558,0.020340422773034175,0.0188187957743742,0.020603587994962938,0.04837771915966756
AvgOfStddevsOfTRAINTESTDIFFSAUROCOverDsetFolds:,0.03265504407952434,0.032712984567023526,0.032777532727027776,0.03278718632514266,0.03289986653004067,0.0328799599703552,0.03291350206564465,0.033280138434017864,0.03361993507396584,0.033657346498448266,0.03813184572117116,0.033844426303700076,0.034055387897208335,0.03449770416938125,0.035092300101599846,0.03578835455705473,0.03568802656954206
StddevsOfTRAINTESTDIFFSAUROCRanksOverDsets:,4.713108880219551,4.088244081439057,3.713143025723167,3.195667909597267,2.731020152686566,2.367581206917697,2.247756763602229,2.1145648009745797,1.9962516527625014,2.1176403912010824,7.501340559715809,2.376125222790279,2.5972079201935783,3.433899629672751,3.8610865026202474,4.040488951127984,4.232141217368168

flat,CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_pb,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq
CAWPE_alpha=15,0|121|0,94|4|23,95|3|23,94|4|23,97|3|21,96|3|22,99|3|19,98|3|20,99|3|19,100|3|18,73|2|46,102|3|16,105|3|13,102|3|16,103|3|15,105|3|13,106|3|12
CAWPE_alpha=14,23|4|94,0|121|0,87|3|31,91|3|27,96|3|22,98|3|20,101|3|17,98|3|20,100|3|18,99|3|19,72|2|47,102|3|16,105|3|13,104|3|14,104|3|14,105|3|13,107|3|11
CAWPE_alpha=13,23|3|95,31|3|87,0|121|0,93|4|24,94|3|24,96|3|22,96|3|22,98|3|20,100|3|18,102|3|16,72|2|47,103|3|15,103|3|15,103|3|15,103|3|15,104|3|14,106|3|12
CAWPE_alpha=12,23|4|94,27|3|91,24|4|93,0|121|0,92|3|26,93|3|25,93|3|25,97|3|21,98|3|20,101|3|17,72|2|47,102|3|16,104|3|14,101|3|17,103|3|15,105|3|13,105|3|13
CAWPE_alpha=11,21|3|97,22|3|96,24|3|94,26|3|92,0|121|0,94|3|24,95|3|23,99|3|19,99|3|19,100|3|18,73|2|46,100|3|18,102|3|16,102|3|16,102|3|16,103|3|15,104|3|14
CAWPE_alpha=10,22|3|96,20|3|98,22|3|96,25|3|93,24|3|94,0|121|0,89|3|29,93|3|25,98|3|20,97|3|21,72|2|47,100|3|18,101|3|17,101|3|17,104|3|14,105|3|13,105|3|13
CAWPE_alpha=9,19|3|99,17|3|101,22|3|96,25|3|93,23|3|95,29|3|89,0|121|0,89|3|29,95|3|23,97|3|21,71|2|48,98|3|20,99|3|19,100|3|18,100|3|18,102|3|16,104|3|14
CAWPE_alpha=8,20|3|98,20|3|98,20|3|98,21|3|97,19|3|99,25|3|93,29|3|89,0|121|0,92|4|25,99|3|19,71|2|48,102|3|16,100|3|18,100|3|18,103|3|15,103|3|15,103|3|15
CAWPE_alpha=7,19|3|99,18|3|100,18|3|100,20|3|98,19|3|99,20|3|98,23|3|95,25|4|92,0|121|0,101|3|17,69|2|50,102|3|16,101|3|17,101|3|17,104|3|14,106|3|12,104|3|14
CAWPE_alpha=6,18|3|100,19|3|99,16|3|102,17|3|101,18|3|100,21|3|97,21|3|97,19|3|99,17|3|101,0|121|0,68|2|51,99|4|18,102|3|16,103|3|15,102|3|16,105|3|13,101|3|17
CAWPE_pb,46|2|73,47|2|72,47|2|72,47|2|72,46|2|73,47|2|72,48|2|71,48|2|71,50|2|69,51|2|68,0|121|0,52|2|67,53|2|66,54|2|65,55|2|64,56|2|63,58|2|61
CAWPE_alpha=5,16|3|102,16|3|102,15|3|103,16|3|102,18|3|100,18|3|100,20|3|98,16|3|102,16|3|102,18|4|99,67|2|52,0|121|0,98|4|19,101|3|17,100|3|18,104|3|14,104|3|14
CAWPE_alpha=4,13|3|105,13|3|105,15|3|103,14|3|104,16|3|102,17|3|101,19|3|99,18|3|100,17|3|101,16|3|102,66|2|53,19|4|98,0|121|0,97|3|21,103|3|15,105|3|13,106|3|12
CAWPE_alpha=3,16|3|102,14|3|104,15|3|103,17|3|101,16|3|102,17|3|101,18|3|100,18|3|100,17|3|101,15|3|103,65|2|54,17|3|101,21|3|97,0|121|0,103|3|15,102|3|16,105|3|13
CAWPE_alpha=2,15|3|103,14|3|104,15|3|103,15|3|103,16|3|102,14|3|104,18|3|100,15|3|103,14|3|104,16|3|102,64|2|55,18|3|100,15|3|103,15|3|103,0|121|0,103|3|15,106|3|12
CAWPE_alpha=1,13|3|105,13|3|105,14|3|104,13|3|105,15|3|103,13|3|105,16|3|102,15|3|103,12|3|106,13|3|105,63|2|56,14|3|104,13|3|105,16|3|102,15|3|103,0|121|0,104|3|14
CAWPE_eq,12|3|106,11|3|107,12|3|106,13|3|105,14|3|104,13|3|105,14|3|104,15|3|103,14|3|104,17|3|101,61|2|58,14|3|104,12|3|106,13|3|105,12|3|106,14|3|104,0|121|0



p=0.01,CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_pb,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq
CAWPE_alpha=15,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,5|112|4,0|121|0,0|121|0,1|120|0,2|119|0,2|119|0,2|119|0
CAWPE_alpha=14,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,5|112|4,0|121|0,0|121|0,1|120|0,2|119|0,2|119|0,2|119|0
CAWPE_alpha=13,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,5|112|4,0|121|0,0|121|0,1|120|0,2|119|0,2|119|0,2|119|0
CAWPE_alpha=12,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,5|112|4,0|121|0,0|121|0,1|120|0,1|120|0,2|119|0,2|119|0
CAWPE_alpha=11,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,5|112|4,0|121|0,0|121|0,0|121|0,1|120|0,2|119|0,2|119|0
CAWPE_alpha=10,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,5|112|4,0|121|0,0|121|0,0|121|0,1|120|0,2|119|0,2|119|0
CAWPE_alpha=9,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,5|112|4,0|121|0,0|121|0,0|121|0,1|120|0,2|119|0,2|119|0
CAWPE_alpha=8,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,5|112|4,0|121|0,0|121|0,0|121|0,1|120|0,1|120|0,2|119|0
CAWPE_alpha=7,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,4|113|4,0|121|0,0|121|0,0|121|0,0|121|0,1|120|0,2|119|0
CAWPE_alpha=6,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,4|113|4,0|121|0,0|121|0,0|121|0,0|121|0,1|120|0,2|119|0
CAWPE_pb,4|112|5,4|112|5,4|112|5,4|112|5,4|112|5,4|112|5,4|112|5,4|112|5,4|113|4,4|113|4,0|121|0,4|113|4,4|114|3,5|113|3,5|113|3,5|114|2,6|113|2
CAWPE_alpha=5,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,4|113|4,0|121|0,0|121|0,0|121|0,0|121|0,1|120|0,1|120|0
CAWPE_alpha=4,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,3|114|4,0|121|0,0|121|0,0|121|0,0|121|0,1|120|0,1|120|0
CAWPE_alpha=3,0|120|1,0|120|1,0|120|1,0|120|1,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,3|113|5,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,1|120|0
CAWPE_alpha=2,0|119|2,0|119|2,0|119|2,0|120|1,0|120|1,0|120|1,0|120|1,0|120|1,0|121|0,0|121|0,3|113|5,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,1|120|0
CAWPE_alpha=1,0|119|2,0|119|2,0|119|2,0|119|2,0|119|2,0|119|2,0|119|2,0|120|1,0|120|1,0|120|1,2|114|5,0|120|1,0|120|1,0|121|0,0|121|0,0|121|0,1|120|0
CAWPE_eq,0|119|2,0|119|2,0|119|2,0|119|2,0|119|2,0|119|2,0|119|2,0|119|2,0|119|2,0|119|2,2|113|6,0|120|1,0|120|1,0|120|1,0|120|1,0|120|1,0|121|0



p=0.05,CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_pb,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq
CAWPE_alpha=15,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,11|104|6,0|121|0,0|121|0,2|119|0,2|119|0,5|116|0,6|115|0
CAWPE_alpha=14,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,0|121|0,10|105|6,0|121|0,0|121|0,2|119|0,2|119|0,5|116|0,6|115|0
