ES-A,RC-A,PB-A,SMM5-A,SMLRE-A,SMLR-A,CAWPE-A,MV-A,NBC-A,WMV-A
0.6670075942162317 ,0.6551749387490003,0.6224113686521,0.6690078285118988,0.6703570312815175,0.6690078285118988,0.6589445376171201,0.65271775815338,0.6575195979739316,0.6560747852767362
0.6530752994967216 ,0.6471495000651489,0.6306241319534592,0.6501152631675485,0.6592333993526506,0.6501152631675485,0.6517524297638672,0.6516411386771007,0.6470423046332472,0.6535324462138944
0.6497875492641773 ,0.6518044945857372,0.6326683439385345,0.656725616385565,0.6695947086687027,0.656725616385565,0.6540157255506119,0.6524858545948049,0.6522225926865076,0.653385600913931
0.6498177775385868 ,0.6430826159852872,0.6272146391737937,0.6774013602080563,0.6564291288740436,0.6492624561487247,0.6484516633258555,0.6455386665055948,0.6491289276800585,0.6445038608080502
0.6705244828450186 ,0.6683146825812861,0.653012679037229,0.6725848730636753,0.6763164531820954,0.6725848730636753,0.6689814954751343,0.6694648750204618,0.6726111058918299,0.6713561825572554
0.6429840444468166 ,0.6406462777883447,0.6151851372867926,0.6476353441469794,0.6468315083812591,0.6476353441469794,0.6442258513673137,0.6418735018757024,0.6461619342937365,0.6460700191865852
0.6577302940173098 ,0.6640826110572063,0.642499831483348,0.662022621672989,0.669767586379601,0.662022621672989,0.6553857350009883,0.6569927735315074,0.65672951162321,0.6570870529665515
0.654996634890705 ,0.6408348009405128,0.6384147054678412,0.6465743056212802,0.6573582055587489,0.6465743056212802,0.654273761728732,0.644963472061726,0.6434204846918415,0.644924122819494
0.6548436302338135 ,0.6449267838045587,0.6215338597148735,0.6505498718769921,0.6674076468299189,0.6505498718769921,0.6565032346292516,0.6512363574076273,0.6519214122371204,0.6511537636855184
0.6542576837037605 ,0.6463347117960249,0.6330862416220852,0.6520258464753478,0.6583684095465004,0.6520258464753478,0.6507501164600155,0.6495530849291472,0.6507122981275356,0.6480572372767849
0.6612889964248317 ,0.6555624077409218,0.6430081133642978,0.6633532818811334,0.6725338381085083,0.6633532818811334,0.6556044219368764,0.65597118445665,0.6566562392861433,0.6564361216491131
0.6553085674262763 ,0.650158207021596,0.6305477977968883,0.6635733995181635,0.6682139471321421,0.6635733995181635,0.6531880212846302,0.6510936077625288,0.6514773819340249,0.6520929594554864
0.6415731548444562 ,0.626764817606782,0.6135741033100187,0.6493691545062353,0.6481474210569643,0.6493691545062353,0.6282894271144915,0.6378314199228529,0.6416596438042103,0.6392616855048286
0.6587559787470317 ,0.6450719979861601,0.6314975452358209,0.6603290941827159,0.660431861584661,0.6603290941827159,0.6505877904180819,0.6527137627071251,0.6518086904492117,0.6522303831617976
0.6636166439980404 ,0.6556083171745214,0.6377962665440955,0.6522420688747328,0.6745919642078816,0.6522420688747328,0.6554028468613206,0.6568370076809414,0.6610219394874991,0.6582842849146395
0.6626920955519019 ,0.6482196595586706,0.6185188931928883,0.6642520945735086,0.6726991257613358,0.6642520945735086,0.6556583182943277,0.6507189545588551,0.6513738813225485,0.6521492201408309
0.6590231358929741 ,0.6501396644601217,0.6302975520940585,0.6644721120019289,0.6592262418782819,0.6621314482232525,0.6561519528514483,0.6491745364878285,0.6534197244259856,0.6539618291931606
0.6650260026906488 ,0.6654004554771028,0.6438175756946346,0.663514674296316,0.6701514607597069,0.663514674296316,0.6643919828163228,0.6658406907511631,0.6650128862765715,0.6666500528728903
0.6573830076857613 ,0.6416239893824037,0.6281152189110609,0.6654330480794054,0.6661180027002888,0.6654330480794054,0.6539603984920185,0.6463096130118408,0.6494309415475867,0.648270397856666
0.6555767584075795 ,0.64274385333856,0.6173868464494056,0.6543179398353599,0.6573985886363415,0.6543179398353599,0.6417686707716935,0.6502681676158303,0.6397737624148138,0.649711415524826
0.6455264837182684 ,0.6464381121988915,0.6258849125924001,0.6554120680377528,0.6565621602683186,0.6554120680377528,0.6381969521587042,0.6474980206492779,0.6465458086738424,0.644924122819494
0.65367273132249 ,0.6462680958902774,0.630914560316662,0.6554211890055753,0.6604941814183241,0.6554211890055753,0.6513228463673814,0.6467162218482377,0.6479959473098248,0.6462459587169876
0.6603273628557442 ,0.6476396719683262,0.6277673958185429,0.6632064365811701,0.6678144918014559,0.6632064365811701,0.658537191602534,0.6481711893486161,0.6474088667358012,0.6495713268647921
0.656134007572975 ,0.6509364072421627,0.6459618901279326,0.6565085605680389,0.6618749429548847,0.6565085605680389,0.6477380113403147,0.6479881568345347,0.648259309426732,0.6507714202151644
0.662615761395331 ,0.6431477009812826,0.6302465171388915,0.6623053597695115,0.6676849587790445,0.6623053597695115,0.6529794891519254,0.6532258396171101,0.6546483147237958,0.6536475323296961
0.6433094942309044 ,0.632305376447796,0.619906847921738,0.6607037473863896,0.6543735675197829,0.6520404937991771,0.6408914624602966,0.6334778062688715,0.6365178715750407,0.6345636469215831
0.6488217238002733 ,0.6287171789753959,0.6317477909386507,0.6488820801404823,0.6564478073620482,0.6496195004176749,0.6393924527798204,0.633873065736083,0.6314642551419074,0.6328421552761837
0.6462401357038091 ,0.6347926206185265,0.6131441230477513,0.6498093897802956,0.6546716861496661,0.6461536467440551,0.6436807849892449,0.6384703688701846,0.6412773003338562,0.6377537552737497
0.646997629452228 ,0.6474243474777718,0.6246353151966128,0.6536305206779738,0.662822662409674,0.6536305206779738,0.6569744313872526,0.6508341408832666,0.6566877980530851,0.6532559676829098
0.6620828778045884 ,0.6531994063717358,0.6235364583384336,0.665746411316119,0.6669867875354741,0.665746411316119,0.6549457001441478,0.6599097657980231,0.6597591254690246,0.6598534049040686
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,0.9833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,0.9833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0 ,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
