CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
0.009501413548066181,0.009556442944087388,0.009611198204353891
0.09310600994357926,0.09294398995190527,0.09306295813197278
0.06635539241205476,0.06598791452706744,0.06585794348810323
0.0033842776512498026,0.004034496801839869,0.00410936679464667
0.02390077719229979,0.02543914280769496,0.027524333602451344
0.017144615787101188,0.029806076262216444,0.032515528191453445
0.6818585874021963,0.6762579904627224,0.669368417448146
0.05077711140167545,0.04455063990263511,0.04194878931597403
-0.19436088363254703,-0.23977013188658153,-0.04384435652895526
0.006354347420235762,0.006598481476501935,0.006608282035799218
-6.078260441900148E-4,-3.044300019657646E-4,-1.322943022093385E-4
-0.09300472633646854,-0.0694760289521777,-0.05901785564673605
0.007715133424963534,0.011775768561570052,0.011621963788255186
7.542949658430942E-4,0.0011330747797439376,8.837766762349403E-4
-0.04384554731571831,-0.03352977750596104,-0.027114281711779504
-0.01147426196872826,0.005877758284879616,0.013432117441054058
0.007653279731250529,0.01700605050701169,0.017827219719173858
-0.008020475641732812,0.005461684530644344,0.00626075233293544
0.02169780188298052,0.031126813750966306,0.03283410443285211
0.05086053836418532,0.050159721880861326,0.05013892434761278
0.009623089585976132,0.009464363934029876,0.009575987436094998
0.0026431952894454807,0.00608304571444922,0.007989687032307386
0.007512508954251814,0.015612766720730116,0.016410021822696727
0.04842427788346152,0.04859366296942184,0.04905559689198137
0.008100892051441209,0.013788083894680607,0.014165007524954774
-0.003809672549865676,0.00799653670938499,0.011110372995234341
0.009158533836284104,0.010010492072870343,0.01043581505241546
0.03256898063643873,0.03548195840171674,0.037383851663859206
0.032366877097434875,0.03834475142533676,0.037884570565889314
-0.08401811208600117,-0.06142428856891777,-0.052646087372801555
-0.0019127630625127346,-8.66502917761891E-4,5.816924557041785E-4
0.006770645159654379,0.0061337053329974444,0.006871380831547425
-0.0023580795387534623,-0.0024643896284017087,-0.0011265617619852148
-0.02471412678532536,-0.006232886079067313,6.71012940756499E-5
-0.020952269413653447,-0.034954974701836526,-0.05071121064186694
0.038949679614584884,0.04546538592513405,0.04831766998908348
-0.04531866448680974,-0.040336674698719516,-0.036840807730207266
0.07232234911515965,0.07111538453052672,0.07334208466939932
-0.15411506182582108,-0.10812953584121109,-0.09209612031651003
0.005531960965061424,0.019481343840170272,0.023915332084109734
-0.6246550596352591,-0.33123612711599026,-0.18867850114612855
-0.33810882667839265,-0.11976021320576294,-0.027085607558464335
-0.07181681641841395,-0.0665823135278681,-0.058597120071931096
-0.004052289252937343,-5.75988507219638E-4,0.0027654879326761547
-0.010795479124189818,-0.010097643828367807,-0.009995932846597659
-0.020480581861968987,-0.012552827058488425,-0.01106832526915867
0.014969609126703991,0.020839510690170863,0.02499107742338213
0.04328631530573948,0.04674271810381868,0.04734781618596047
0.011417903930384415,0.023751991305066496,0.023684782095022963
-0.02957139635225172,-0.035003211414547514,-0.03494770380802501
0.02616704932013925,0.07398703321592734,0.1957674618228639
0.028877021336150402,0.03413291753236966,0.0361958787835056
0.07040457185851778,0.07558510893192093,0.07770735952422544
0.06597884367391339,0.06545699164200745,0.065747011523958
-0.19920269838477309,-0.10715778754769707,0.06431715333191419
0.12947021094928243,0.14415403169841834,0.15028092790592426
0.005823430367838461,0.007580089140919871,0.007660373163681766
0.018765541094161866,0.021163903901586935,0.022173671976657223
0.0012428592569831078,0.005863543338529768,0.006040906453104871
0.008532600630537337,0.02059146195246031,0.024167201216143352
0.00807595865824506,0.014460693166112766,0.01644567687421798
0.024879116175130042,0.025823029427057113,0.026333948308968923
0.04298657189036034,0.045034782752896976,0.045587373280791876
0.025854541095562247,0.028500065298986136,0.029694153857305124
0.0022097245317764876,0.0021980428969761217,0.002206796743879975
0.037382695536432684,0.03522341500021962,0.03523540912229509
0.012914165643403884,0.013069553949430428,0.013129374788836332
8.973571321356091E-4,0.016787614201880626,0.01696219536290957
0.012235185441515892,0.01313044692304737,0.013608333488088932
0.012467237126860273,0.014511273433874611,0.014600345075169623
0.03378186883390948,0.03383633584940535,0.03395583701540225
0.012610965305765026,0.012857763521375994,0.013101793048063949
0.012918344342190701,0.012913943360433036,0.013026670782475864
0.006441389157511126,0.007795294472042963,0.0076957978644162945
0.0029806428197033785,0.004585316284719012,0.004738359215261465
0.030413078378192383,0.03889828011526539,0.03997118065939571
0.006200954138984479,0.006320776975871447,0.006436998683259117
-0.006856876638747341,-0.006633879249232281,-0.0063867498019663516
-0.07838818526245979,-0.08120016109366733,-0.07408418877585735
-0.15747074641813533,-0.0931425866557588,-0.06084081082673828
-0.030187800791334127,0.020723560878966422,0.05163127621850836
-0.07779045012718405,-0.06037572393196058,-0.052977862977518234
-0.12382880656366684,-0.08905963545187869,-0.061211418599707926
-0.0541801356904761,-0.03266406374081957,-0.024690223026051932
0.13108382099041113,0.14422340332634487,0.14754012134384953
0.1258290403734638,0.12309669729631954,0.12773410178094563
0.11930232932178295,0.12430486471306784,0.12763893001357057
-0.1309498719027012,-0.008713175108626132,-0.001467273678932557
-0.2435989626890894,-0.16544128494593152,-0.12991178312973745
0.010477381529579787,0.012486253423944849,0.012699148657058228
0.04351254364102085,0.04584627620146088,0.04458917207023612
0.021191228370041296,0.02158454310064233,0.021911779639594002
0.019447712518045057,0.021363999329645864,0.021923549131592324
0.007299540046636827,0.007930477667806968,0.008025414475312872
-0.11382356209800835,-0.0734005871708526,-0.0542896241677645
-0.023725231543203485,-0.019414857558091074,-0.01788329284377256
-0.021643376287264374,-0.015953375392815758,-0.01288342614514411
-0.021085842268221227,-0.014135352702600957,-0.010846324966323477
-0.02434270168130139,-0.016191991189311965,-0.013279021324357083
0.008636552232170875,0.011883074355190693,0.011718074025019483
0.011747777384651152,0.013067480398209355,0.013054352490712833
4.993054008026E-4,0.0032013823800832847,0.0030699632272500766
0.023474581944382907,0.028800583417262486,0.030076503328932018
0.009370871213423471,0.013939073315350355,0.013940049730854906
0.05497854050862971,0.05482119902830533,0.05394897352899823
-9.056567250512811E-4,-0.012462795779949553,0.010757875988003544
1.9819619716587543E-4,0.003946747981578771,0.004105879053921093
0.03057929305719987,0.03443142772417863,0.03459621949268901
0.0063587057723338315,0.007027069217243975,0.00720354898630667
0.04532740124001012,-0.08411313907246717,-0.010589550506636085
0.02274837340834535,0.022481959211631007,0.022180997560393323
0.02592179252393857,0.023592742920694985,0.023485147438829488
-0.0012233752785009544,0.0038647746157980073,0.00464529505289837
0.0011290486802772648,0.012378003851749147,0.014686901017037558
0.027479696455884103,0.02515090223922507,0.024260625444083257
0.012182422830192906,0.011569004028536082,0.011317061093606147
0.08018779997650903,0.08896860267744315,0.08660901918183739
0.006451190589287307,0.0067214748758701965,0.006514621833782027
0.014870823055720057,0.015115673304945062,0.01520688987440922
-0.0038182301716223424,-0.003506146676649591,-0.0034379068559045713
0.0713590176960965,0.08516580975777079,0.08908555798687527
