CAWPE_alpha=11,CAWPE_alpha=12,CAWPE_alpha=13,CAWPE_pb,CAWPE_alpha=14,CAWPE_alpha=15,CAWPE_alpha=6,CAWPE_alpha=7,CAWPE_alpha=4,CAWPE_alpha=5,CAWPE_alpha=2,CAWPE_alpha=3,CAWPE_alpha=1,CAWPE_eq,CAWPE_alpha=8,CAWPE_alpha=9,CAWPE_alpha=10
0.010379423760571438 ,0.010270589741302016,0.010196399207968887,0.012044877988464542,0.010128712892822023,0.010034919588752356,0.010715306175663963,0.010661666977717532,0.010928796432738253,0.010830442806052942,0.011116445917236817,0.01098487214342636,0.011206239720618849,0.011324512523259278,0.010547507944437484,0.010515076140273805,0.010467145167022407
0.0018429068841807617 ,0.0018233651875527723,0.0017914891626116258,0.005983360109803604,0.0017388128186727192,0.00173003027927221,0.002160877090573887,0.0020413025103834803,0.0022897275292682595,0.0021984264398936526,0.002403734646326372,0.002324380934496606,0.0024666899082652627,0.002542656811518551,0.00196880087223672,0.0019522335659661882,0.0018863869882340678
-0.009876111044356817 ,-0.009670619422698423,-0.009453585287318989,-0.006367216178901791,-0.009244090789990222,-0.008999491179740415,-0.011359644014929837,-0.011015237543914536,-0.011996795906331403,-0.011654388158810147,-0.012586005732634797,-0.012277942919815432,-0.012910253607907984,-0.013215427902492749,-0.010697928397821244,-0.010423395314355877,-0.010142784100394375
-0.003632208496995415 ,-0.0035459401770324694,-0.003435905553467511,-0.005390863494789233,-0.0033024945467745592,-0.0031990522916933717,-0.004131942036444625,-0.004019721176629187,-0.004319850771334899,-0.0042229310089936245,-0.004619540125583632,-0.00452476901177612,-0.004731201931705287,-0.00483303512066513,-0.0038824296709294437,-0.003733384547268348,-0.003668629658520106
0.006776231144521194 ,0.00672407316928858,0.006729602637336463,0.00813608776728636,0.00673658737877425,0.006712897700814513,0.007056651626605959,0.006994733191617253,0.007065272744959716,0.00706960057702255,0.007160468591146607,0.007055208233801014,0.007252394337278534,0.007327393790204306,0.007000969292904835,0.007026956872609902,0.0069340950100560406
-0.020656207228660683 ,-0.02042068237219874,-0.02027663658864165,-0.027446988999798805,-0.020164010331472415,-0.020019496879851828,-0.021312193132920765,-0.021160582148784357,-0.02164810915522175,-0.021480787244973154,-0.021935867218236815,-0.021780892522242135,-0.022101645496547917,-0.02222491747848998,-0.02107885042924107,-0.020934843159913674,-0.020795515003428133
0.01090371095465481 ,0.01082741979843238,0.010734799694446018,0.014196794967664017,0.010684423401538634,0.010636805266357685,0.01107445415716446,0.011018846559184725,0.011246416314460772,0.011160260432829583,0.011363760861555883,0.011325644482438224,0.011392909776736793,0.011478069257656931,0.011023087389532948,0.01097229747267936,0.010960105638861184
-0.006171323771205994 ,-0.005953559939174791,-0.005758290816328282,-0.004569111798612191,-0.005568765206262705,-0.0054266706358917505,-0.006879079624984796,-0.0068417213020400824,-0.006984770216403979,-0.006991358756039179,-0.007148305889907669,-0.007060240682982721,-0.007172624023230156,-0.0071944652710901336,-0.006677351506016782,-0.006537217524670513,-0.006330206698431096
0.0012254254192429759 ,0.0015259925339435876,0.0018472363480079856,-0.005576452438361579,0.002183872251550256,0.002487318872265387,-5.176353381239895E-4,-1.7372904875123663E-4,-0.0011841862308219486,-8.725366646691324E-4,-0.0018373922090072492,-0.0014382446294898266,-0.0021850445866666846,-0.002563607483186514,2.256905345142668E-4,5.375555661030207E-4,8.952562704371836E-4
0.0022410964294510283 ,0.0020877450429368505,0.0019107329975052156,4.159508902030762E-4,0.0017375777706410966,0.0016231859089800293,0.002925363275308457,0.002727673091939331,0.003193668985023046,0.0030627836195944447,0.003505222023058807,0.003378885766613493,0.0036199254087082577,0.0038144912762758665,0.002613932564995647,0.0024712268829577555,0.0023873983600534165
