ACC:TESTACC,CAWPE-S,PB-S
AvgTESTACCOverDsets:,0.8156789393992911,0.7714242215513615
AvgTESTACCRankOverDsets:,1.1487603305785123,1.8512396694214877
StddevOfTESTACCOverDsets:,0.14668960908197667,0.15983060738584165
AvgOfStddevsOfTESTACCOverDsetFolds:,0.02148368778428364,0.022722970520693737
StddevsOfTESTACCRanksOverDsets:,0.3514531031966516,0.3514531031966516

BALACC:TESTBALACC,CAWPE-S,PB-S
AvgTESTBALACCOverDsets:,0.7415825152404333,0.6940291561286938
AvgTESTBALACCRankOverDsets:,1.2314049586776858,1.7685950413223142
StddevOfTESTBALACCOverDsets:,0.18985567543528825,0.19118569245165412
AvgOfStddevsOfTESTBALACCOverDsetFolds:,0.029555534039910233,0.03099079204152708
StddevsOfTESTBALACCRanksOverDsets:,0.4185357527243521,0.4185357527243521

AUROC:TESTAUROC,CAWPE-S,PB-S
AvgTESTAUROCOverDsets:,0.8843475817749928,0.8465862563849644
AvgTESTAUROCRankOverDsets:,1.1239669421487604,1.8760330578512396
StddevOfTESTAUROCOverDsets:,0.13264806058625822,0.14678857269486073
AvgOfStddevsOfTESTAUROCOverDsetFolds:,0.01916800795168542,0.023042179395766506
StddevsOfTESTAUROCRanksOverDsets:,0.3245573378691943,0.3245573378691943

NLL:TESTNLL,CAWPE-S,PB-S
AvgTESTNLLOverDsets:,0.7060009221779884,0.9501961396199983
AvgTESTNLLRankOverDsets:,1.115702479338843,1.884297520661157
StddevOfTESTNLLOverDsets:,0.5769908591281616,0.8122029198875287
AvgOfStddevsOfTESTNLLOverDsetFolds:,0.07051390967468259,0.13269279305016274
StddevsOfTESTNLLRanksOverDsets:,0.3211978270118511,0.3211978270118511

AvgPredTimes:  MISSING

TrainTimes:  MISSING

