SMM5-S,ES-S,CAWPE-S,SMLRE-S,WMV-S,RC-S,SMLR-S,MV-S,PB-S,NBC-S
1.4108520499108712,0.6901016033833602,0.691107251009471,1.2936755793226367,1.1292065565125653,1.2056979228169937,1.4167700534759335,1.1296081343429543,0.7195259587211218,1.3637358286680028
1.684938967136149,0.82358171878501,0.8275534485099196,1.5010140845070414,1.2943432783342508,1.320556724585915,1.7036431924882618,1.2974642811622417,0.8443216218182789,1.2113648569023199
0.166792741165234,0.1386321317901587,0.14378780618236794,0.16235339063992352,0.16755550445818426,0.16796966738622046,0.19152626552053478,0.16777956152638357,0.13752051308001922,0.5185227152961548
0.12703286384976525,0.13078789827735127,0.1381533406348274,0.13170892018779343,0.1283609927522561,0.12839886243529106,0.1543098591549296,0.1291083952104354,0.1523113349619783,0.27625119598733683
1.316707482993197,0.7346468419372195,0.7341914321087668,1.183455782312925,0.8845252292765015,0.8804810467070101,1.3596190476190473,0.8902907806828128,0.8040715685935219,1.2833384001774493
0.6960831703097988,1.255534166757087,1.2326923100410279,0.9058057379275758,1.5362060125948984,1.5052213938207861,0.8202917479750673,1.5490299851013527,1.4310391556254516,0.8984651020267717
0.08999506827616814,0.23783011860184405,0.2582485097243899,0.17869261906490022,0.2388275733321084,0.23956472195042208,0.1767055176452893,0.24748797989329283,0.5641165410996556,0.4041138516626026
0.19107437296743932,0.28049558881016695,0.2818308563116034,0.25017144046611967,0.30508559853281164,0.307031017393744,0.2632749790085692,0.30593644318479235,0.40106870204364886,0.7076886044460999
0.3834565258084357,0.6635672360392064,0.6605239524943669,0.814470624550616,0.6889495880864216,0.6870718462230323,0.7513057963483764,0.6907528558152405,0.8348162320484658,1.4379643529184458
0.5697310638516448,1.4053611916487896,1.2020135071531717,1.4315926924683344,1.5279785830076185,1.603557638542171,1.3845420517213995,1.7432795569343251,2.8806406014719275,1.7587066981071195
0.04199373825923605,0.07214379796435579,0.09904713251076698,0.05072510958046336,0.07195128997522234,0.07201004489267719,0.05474431225213942,0.07308845166121386,0.18365900174472707,0.12085204739927166
2.5254439324116715,0.9447752203340962,0.9409047012400719,2.3530691244239597,1.9445257606017305,2.0533891739355226,2.5478832565284137,1.9432074497113763,1.4356609599886105,1.087737174448374
0.9798834951456308,0.6363310896676707,0.6269626611993906,0.962692556634304,0.6796207897051735,0.6814051711295144,1.0314563106796113,0.6911230194834596,1.012249203425075,0.7838191641320942
0.0853327805623192,0.31342872068191957,0.3338901851069546,0.380983710330999,0.3473335774237194,0.3414810870602612,0.32288000406544975,0.37647536909312473,1.1155181577327298,0.23778632880583833
0.973544279313893,0.5246405347282709,0.5682854703844178,0.9753527937315613,0.7262853883185597,0.8301587236803526,0.9798347642449126,0.7332891806775325,0.803965998629504,0.9468030296175417
1.8732242974668831,1.3670178971525313,1.3667096322696064,1.804223375890429,2.0960296999095887,2.1008247252420804,1.9137273735804683,2.098326881013038,1.4140974669831725,1.7575064832909453
0.86667441860465,0.5105431732103406,0.514055670777142,0.8538062015503868,0.658419242403987,0.6582295014387008,0.9187906976744175,0.6591023311490682,0.5696763607362615,1.2392967826618961
1.6997708333333315,0.8014798145693651,0.7945698704386933,1.637520833333331,1.0384889738331184,1.0517914996673432,1.7317604166666645,1.0397597122818156,0.8770904813281027,1.0440566340196022
0.06063442187299524,0.11253555934807127,0.11530731044229503,0.11550867284408169,0.1045089098047165,0.10319042454852814,0.10446533477280019,0.1047218054421745,0.2077202435205827,0.1574114708560809
0.8206358974358975,0.6140286636380285,0.619073996412219,0.8002051282051281,0.8234622582397607,0.8118420162800447,0.9261948717948718,0.8273583836994862,0.6564750914172381,0.9080882549589457
0.4169451665589484,0.7175895351174576,0.72110596542753,0.6109827817724025,0.708049794402919,0.7023278320294337,0.6226332736728045,0.7095543364497774,1.2983647384558712,1.0494251135069144
0.13512433921980144,0.2878718595250088,0.3145617657555898,0.20256815406861386,0.3628165794052162,0.3653920638154487,0.22637690672593977,0.36839837836650463,0.6298245789504563,0.6250743409618674
0.24058254449387234,0.34483588703075146,0.35028907762233125,0.29347446055251397,0.4284464127022,0.42737478803309265,0.3154587470154604,0.42990936834072097,0.4974434646863207,0.793579926522374
0.6817066666666667,0.5901079614186694,0.5999970612176249,0.6197333333333332,0.7373900064674513,0.6930652481036002,0.7082666666666667,0.7432404941029769,1.6079823242237572,1.9605432255890098
1.1102747913135396,2.406456509982829,2.3300103052098247,1.2806504744801626,2.3696117696455237,2.3038262005586527,1.427277065898499,2.4194460168939655,4.443281776014211,1.6453556641495775
0.7812687531253005,1.3044792113577306,1.2753849631394503,0.9094599243182421,1.4224045712878388,1.4108005721752597,1.002388199424813,1.4288330122956303,1.7517974005849246,1.5468335760017486
1.5245789473684193,0.7672767082750294,0.7685499617429674,1.3585789473684202,1.3027257916108421,1.3656306155243785,1.5973859649122786,1.303183882180858,0.7836968345232688,1.2983980345089512
0.5547665844852022,0.9784613371336497,0.9066207259078914,0.519402953156775,1.3976440009887101,1.4064820997237897,0.716538983753768,1.5246357681907183,1.58432372126765,0.9727545107967164
0.8761458281587172,1.6203704980333675,1.600753459938903,0.9584062828089162,2.1192189206757583,2.1056477667802214,1.1524989514500665,2.123225474736194,1.65636896112766,1.758104002512946
1.0961269841269834,0.6374545666043051,0.6396906248430484,1.0328888888888883,0.9262256424715392,0.930545578977771,1.16538775510204,0.9279373042461874,0.6640821656542826,1.2130514678689548
1.2446211661213957,2.4720552376154523,2.408301262985584,1.3467377439452348,2.9052933131278493,2.799911291206036,1.443775596389275,2.9316624863523497,3.4439235498301213,2.1994526287269647
1.3599264637506905,2.470197285087571,2.4243156202248404,1.342816218894012,3.3451836489071596,3.3109652232915163,1.7410005486403552,3.3564146118868816,2.462421351655025,2.1475148642613933
1.054926406926407,0.6734463560524863,0.6339817475460083,0.9255757575757578,0.7842167823694941,0.7801796931691112,1.1181645021645026,0.7877593839291759,0.874788885894017,1.2562551858234865
0.7998679867986785,0.8779541580723349,0.8846945971112402,2.146860286028607,1.1542985831774466,1.2333944444062013,2.176444444444449,1.1686552582644623,0.9932704623664982,0.8857212099894504
0.9502898550724629,0.6141747645996828,0.6228745668748589,0.9635217391304338,0.766964219923852,0.7656158052721825,1.0332898550724627,0.7704160195928671,0.7152745540390133,1.0930477775898197
1.8330355097365383,0.757890250938423,0.7563774299853172,1.7333974799541787,1.4083066081102407,1.5227641948587838,1.8596563573883134,1.408795114478608,0.8397601220071956,1.3288050524770987
0.11842515435531965,0.24490688025803087,0.24927966773305613,0.28731739203662615,0.23282805972598236,0.23133441872431593,0.2591156041853157,0.23494443074984353,0.5752632005313293,0.3864135910044796
0.5096990476190475,0.4179010551056129,0.4232420506449475,0.5324647619047619,0.4309914283472953,0.4475120858457421,0.6007619047619049,0.4335002588161881,0.5668377966000181,0.5653851910464557
0.0724438114986008,0.13611494389735618,0.140169148598844,0.08188653318616046,0.15718963309240497,0.15673365049890367,0.09618755241131244,0.15814812910804812,0.2304887018501742,0.34395811277114424
0.9422743050538125,1.2423652154914957,1.2526171737121514,1.2847037454564207,1.5891221335221526,1.5867080055585967,1.2998844472403193,1.59027562616703,1.2870310499113342,3.3231460813641798
0.6339750827073927,1.0959724459053228,1.0222668285891379,0.07411554076461344,1.4274710220215352,1.3650083465739087,1.578341409947826,1.48242546043332,2.861786642123775,0.8424117341756834
0.18462499325172263,0.480904080391753,0.4881283810456761,0.8200370078641239,0.4440316960315091,0.44270715871856975,0.761569189750011,0.45865837050402225,1.0108875025690005,0.6704512105617708
0.6889163907365906,1.1688206929069225,1.155149190896092,1.2398461242656806,1.1377809369445742,1.130859356223325,1.2902828679004785,1.163796891268531,1.693622185272003,0.6404462682212545
0.28812926408567313,0.5812943744308338,0.6031360419160374,0.49522119855666397,0.5599970221524218,0.5501317680891575,0.47263743838324807,0.5647823561228901,1.0679312767029343,0.7886879307686578
0.5505834787155723,2.24764115239036,2.374838239064856,0.5745518122942188,2.6526159165243888,2.55855693145617,2.239667629918422,2.7319960997070933,5.40346984471466,0.7166257476395173
0.5217444915451946,0.8298703430899033,0.8047660140561637,0.5015092609174859,0.8773819916963325,0.8632483131166324,0.5602098396895969,0.8829144780717206,1.3070392171591287,1.4795070772559067
0.9106551699965091,0.49759454528837205,0.5188535808649125,0.9124007010164878,0.6665556496578356,0.6774562194597352,0.917963126533487,0.6699301400304123,0.6668694829473291,0.9157332259089018
1.0951388888888873,0.595115426231605,0.600875100193935,1.0863777777777763,0.8697583898746698,0.8696998667662786,1.126494444444443,0.8708594342240422,0.6621939799938648,1.396506380724051
0.587210120301562,0.35033459729217525,0.35892547146640896,0.5930675523980488,0.3993212980980473,0.40120430817778835,0.5952185675549224,0.40077719850933874,0.5055946666036049,0.8151443172408486
0.9917435897435898,0.6701148339571799,0.6419808357010266,0.8895897435897436,0.7690932989276226,0.7697797001276713,1.110923076923077,0.776760557321981,3.409677761648384,0.9232619361183111
0.27816795132539013,0.4794953338605269,0.4607162484245452,0.3639764385265301,0.4768382755207758,0.4825966275435834,0.3724407104498668,0.49051905246125477,0.6401684641936222,1.054259617879818
0.5230791366906471,0.4909074545750952,0.5026672224137674,0.5708489208633089,0.6481073445566691,0.6574140511161584,0.5939376498800956,0.6879338460732156,0.8780138985269766,0.5820107368340594
1.6799199999999976,0.7714036807855558,0.7773459967721418,1.5633511111111091,1.1602733658675068,1.3149576053485308,1.7094311111111085,1.171148937389863,0.9317592732696376,1.0164189174200087
0.19736221419975933,0.2926374480620703,0.31922851181032996,0.21174488567990368,0.35439718471412696,0.35487561953935404,0.230921780986763,0.3791885366587018,0.7087404459242502,0.35151224334857506
2.724437879533891E-4,0.027393094450271736,0.05897486812084381,1.6346627277203347E-4,0.03459636461424002,0.03462544009976336,1.6346627277203347E-4,0.035861405470435745,0.3521422607644131,1.9604590151698134E-4
0.6527932489451473,0.4761684164570498,0.48735399320456974,0.692950773558368,0.5134881561347415,0.5133220082287164,0.7499184247538675,0.5188941251386624,0.7547753475256124,0.6942928231045005
0.07731231049120671,0.08630532225516772,0.11620527504631768,0.08247988680008077,0.10562136324652106,0.1065871539640197,0.08529856478673932,0.10652830440462532,0.24132019798133092,0.18557491366729076
0.028324934833388882,0.1559932039591706,0.17765550006481193,0.08269172305223974,0.1410437342283258,0.14120849528354,0.0782932335614395,0.1444868840100285,0.33300323821905786,0.6933759237642647
1.092779084967319,0.5709524346308,0.5895365915862568,1.0597960784313711,0.7232044380495023,0.7311481283679849,1.1188183006535932,0.7284186677542537,0.745995783145562,0.8761009946767919
0.2334568535465048,0.2810372166977881,0.2844931987551712,0.24861349585362966,0.3324584589158947,0.33238028540033415,0.26745544798459264,0.33287393246580854,0.31535090017335665,0.907372736922667
1.1903355311355293,0.6144731124055206,0.6173201467758366,1.1475282051282034,0.7146138895940183,0.7131602723553684,1.2015238095238077,0.7181995418273869,0.7596184153787573,0.885953632478721
0.20753651066518136,0.2827816945413396,0.29013611668281775,0.23646074799559794,0.30355201074786486,0.30341439089061667,0.2517833586673824,0.30462596756765953,0.5237395191772315,0.6833739082941716
0.041750803549840995,0.0968428916704352,0.11692285416914129,0.17580938643123425,0.11180945100793739,0.11151481052702851,0.15304488095659033,0.11506845612063892,0.1519660074141926,0.20098783327500028
0.18080505130228877,0.15570843203754403,0.15511029716456753,0.17521494343593777,0.15325631889456215,0.15262375127111236,0.18569639568534585,0.15340705322860237,0.19368551350441032,3.866534310216457
0.08255430513109818,0.14205695076078276,0.14781059104593344,0.13767900605619132,0.1454503039972184,0.14974543688368824,0.1336148793816286,0.14560740829350932,0.2586835410965996,1.4973869552269778
0.46320274914089343,0.351598261294322,0.36637437548959484,0.4312577319587629,0.4012357378481059,0.3950305233978018,0.51340206185567,0.4113764420003296,0.5318630368978047,0.615496374091651
0.02642783709479336,0.08878722329091754,0.10510320089165541,0.12714629679733125,0.08194957851304757,0.08229940677957989,0.10943166066378976,0.08274912997706522,0.15472880057649183,0.14402055793517413
1.5141736111111086,0.6932024019416627,0.6965140819018896,1.4686388888888868,1.0538069415498736,1.0654281427966608,1.5153263888888864,1.0536858289870368,0.7083202699510875,1.176796387359628
0.32356860376575775,0.679384740985018,0.6726341794695262,0.28987185237663093,0.7720145291944238,0.7392003925741352,0.3644969423400071,0.7772697111273579,1.5318799094934252,0.7770840473537187
0.8220339962693932,1.2065389213997935,1.198522714067026,0.7874163495287875,1.5517397464991889,1.529578843246557,0.9847622570411289,1.5639697544764075,1.3942646367781963,1.7305038915645434
0.8078416575987183,1.3023411663562316,1.285450597917465,0.8365696845372226,1.6726058399227035,1.6584235407535344,1.0398835536025888,1.6829148395826459,1.3552308620816134,1.5004072502169887
0.5815424836601307,0.5098851829349129,0.4992665443273158,0.5207843137254902,0.5897133344138908,0.5742612940057384,0.5858823529411765,0.5925599468220425,2.8357602304203002,1.3161862902153953
0.9717950268404908,2.1600972729630805,2.111418021114164,1.1219108049781785,2.412754557473769,2.313378666164255,1.0932540190846678,2.4246894770665146,2.7040028528650906,1.4571787456892877
1.770666666666666,0.9318718556600827,0.9383975433739233,1.6368937728937718,1.6279273909054137,1.6932540391188098,1.7901245421245413,1.6278403032597275,0.9929753983609307,1.3514282161344562
0.9116313918713111,1.1228841639773017,1.1056917079733937,2.8386670619678953,1.109460173088263,1.0663259385728505,3.108869065944765,1.165516472898908,1.4760637558558307,0.5781099283451953
1.3241835459551379,2.1135849573586767,2.1042745815778208,5.555168386516281,1.972700248967802,1.91302144106836,3.649215394955104,1.9989314820868045,2.6516309748447444,0.9257296127455235
0.9114502212327017,1.2249829236688294,1.194246943200206,3.0438883061616875,1.0994164194677298,1.06639220678063,2.970151000929078,1.1469940447533484,1.6704411624168392,0.6157235557147894
0.8217147503821615,1.2235867229933242,1.2037335789890482,0.7496160380394267,1.79635396418468,1.7390511858402022,0.8425714233913173,1.8112897881727412,2.024124567441825,1.920022828379184
1.3852176065153827,3.1532327578644144,3.1133630572244986,1.8959941889079601,3.076781778634916,2.9676727751766,2.0831151722375028,3.09381932950312,3.8808568918219786,1.961230086341176
0.37590774774774877,0.36950225562267447,0.3808604957221681,0.4319589189189206,0.3979677562538335,0.41376166614917514,0.47957549549549794,0.41589002502600564,0.7414266013485299,0.39562630740082805
0.12468014843083285,0.2169232204423402,0.2274946516122841,0.15006272228570336,0.24752238985657965,0.24772407752214493,0.17913391348450192,0.2494285433022343,0.36600483414424173,0.5376433847389916
0.18240416517277933,0.3766884546959862,0.3873458740668647,0.5448442047547404,0.39301084439755535,0.39348912424322857,0.501179577268119,0.4080989317795915,0.548595890322547,0.6198741568969652
0.25161797048742485,0.43541420855441015,0.4419234248120661,0.7571506761727811,0.43904330479779374,0.4337393726835868,0.7345321677928864,0.4406841760160258,0.5380743816822634,0.49973176481935716
0.38406144927536173,0.27054933839158807,0.2755141334498557,0.40128695652173835,0.29070649621635647,0.2920247840798253,0.4157217391304341,0.29117845160495415,0.4161052533588271,0.6318770524066437
1.7756969696969682,0.8949620170080842,0.8876065036422166,1.6667070707070692,1.3370306307091593,1.3373276786294126,1.8779797979797963,1.340318492805762,0.931077399518669,1.1780684363147944
0.7871478696741855,0.5564199861157206,0.5599538551816352,0.8104461152882206,0.6752361125400046,0.6538794650956022,0.8703558897243107,0.6783777580517008,0.5272794873992349,1.1705914713252341
2.099779710144925,0.915416577126732,0.9231470667743958,2.0337004830917844,1.56425395357543,1.6984199049090702,2.1331400966183547,1.5625502309744055,0.9239622234752768,1.2541697224434538
1.5825333333333307,0.7288159357743367,0.7372737572761,1.5382666666666642,1.0344747839725248,1.0684127488938417,1.5984693333333306,1.0347198730623175,0.7409780894581383,1.1610330644797857
1.064039506172839,0.5849619943193883,0.5901928647695555,0.9968197530864196,0.7839078495666538,0.7829325925211685,1.070597530864197,0.7866368133091516,0.5820616292826664,1.14957951366918
0.08323480607964312,0.15636292138435864,0.15716845467981505,0.2078075609701259,0.14473636212194116,0.14376868046374908,0.1771740605923641,0.14531924770605628,0.3286344492470846,0.26186787210152485
0.2654886384060971,0.38573089297408614,0.39553753000123587,0.4172951900437426,0.4517868699421745,0.45510537940236345,0.40383833707506495,0.45307830377331254,0.5119338017026465,0.9966654657567585
0.0016100468918389397,0.018883086728695028,0.03964061537332487,0.010522465450921161,0.026196024395663764,0.02628170712784317,0.009511105727724673,0.026832347987424097,0.1660202521859991,1.340458431265108
0.511671017840915,0.6635995087872589,0.6820738521544135,0.6111363476179109,0.8231925204064328,0.8325058196612314,0.6187076822236562,0.8327012851535482,1.0025954907336414,0.7823058004017713
0.7047536098253224,0.9660456225712604,0.9603619892422661,0.9384358015634133,1.100409297258062,1.108578952110296,0.9372701560450358,1.1016890322599961,1.119870518341014,1.9225197989718432
0.04898237379119164,0.11080477847767735,0.12965700035371902,0.14359242454102875,0.15319584814437198,0.14687626407684073,0.11655255450871443,0.17217520456946003,0.1307585560986254,0.0681329678083913
1.3448694950784348,1.5509887271939058,1.5313154064192955,1.2733079474775417,2.2958186574540447,2.3047289821849115,1.6676929562432272,2.3086933233228133,1.5606408921410513,1.6761082392895434
0.01958398794118486,0.06892755601920696,0.10018105466515251,0.03255088356290132,0.09258919684848242,0.09656865567627113,0.0318889417827321,0.09411051881490944,0.15562087950331158,0.23443887682566547
0.005082811412665276,0.04736288974466309,0.0689703599017257,0.012013917884481556,0.06067476143705752,0.06110348378169074,0.012013917884481556,0.06284027369988465,0.1194511671822689,0.0819004455887675
1.4078812121212176,0.7172866174560487,0.7212023160343282,1.3867539393939445,1.2684940659899224,1.2719721818836365,1.4219660606060665,1.2686695617555073,0.7661936430305758,1.1679278062914036
0.05533333333333333,1.365016591765508,1.3276071898228383,0.0,1.856571722333343,2.2516020546960287,0.1,2.6550503696348327,6.191920322274056,0.1414264792338658
0.1456408038208523,0.10001854143051397,0.11776109850743056,0.14246949626025035,0.13624971008919268,0.13626533742463323,0.14791457150581216,0.14113555133792713,0.08701115095297238,0.38838250732248925
0.9710107526881716,0.4703152515337142,0.48234901100457983,0.8710537634408602,0.620466716098808,0.6202312492802537,1.0124215053763435,0.62215690656345,0.6139786172278691,0.9852312952521335
0.38033313120338635,0.5181065941191895,0.5327624822389633,0.40611696565862043,0.6957477701933248,0.6938196976681302,0.4723001906548674,0.6996326938206406,0.7326583149337639,0.9689979776229138
0.03484294425320264,0.2591600113197813,0.26503683688972424,0.06747063425550345,0.3359979245603889,0.338513979096492,0.06415737399871749,0.37751452991367246,1.0373683153885505,0.24961665199672803
0.41948965406643135,0.4500042691011259,0.4589646988549165,0.43537216956919556,0.5941546392884132,0.5946229531493614,0.4383425128139763,0.5955542420458635,0.457483415162715,1.5010631333601203
0.4185283399245524,0.4666721588512335,0.4748713603889185,0.4420567292714637,0.5934701496111108,0.5936682832694463,0.4455933915373498,0.5954410389190291,0.4634299814856067,1.480479853613377
0.05615874453320582,0.1330687582259457,0.14870858171042783,0.07676160364172678,0.13975747104145883,0.14117738442484454,0.08618061202438985,0.14276541163095743,0.25867051611007363,0.255875392719041
1.1210389345025287,1.3795595577323922,1.3707466962949393,1.2630766654530134,1.8585390227088685,1.873499172057125,1.3072833847309815,1.8565570527808153,1.4438641964626606,4.105097502898236
1.2730160757361484,1.4500650499727143,1.437684810004961,1.3974805423455536,1.774658791251588,1.815474363700054,1.4060864799061015,1.7792811801598871,1.6269468751956784,4.212775969034065
1.0505521590365325,1.5297352457832092,1.5301489643174304,1.5259881251673522,1.9868348124349045,1.9911642009581998,1.54185148176132,1.9862743490271404,1.5675014633987705,2.703248006706015
0.2883971692589835,0.40352404046412893,0.4070856994435365,0.11793381478209077,0.41425137170889686,0.39589994100568304,0.15374153573628607,0.4172172323608973,0.572409623333641,0.1604506877117059
