CAWPE_alpha=15_VS_CAWPE_alpha=15
Wins(0):
Draws(121):,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Losses(0):

CAWPE_alpha=15_VS_CAWPE_alpha=14
Wins(65):,abalone,adult,annealing,balance-scale,bank,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,chess-krvkp,congressional-voting,connect-4,contrac,credit-approval,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,glass,haberman-survival,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hepatitis,hill-valley,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,monks-2,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-T-OR-D,plant-texture,post-operative,ringnorm,spambase,statlog-australian-credit,statlog-german-credit,statlog-image,statlog-shuttle,steel-plates,thyroid,tic-tac-toe,titanic,twonorm,waveform,waveform-noise,wine,wine-quality-red
Draws(18):,acute-inflammation,acute-nephritis,balloons,breast-cancer-wisc,cardiotocography-3clases,cardiotocography-10clases,conn-bench-vowel-deterding,heart-hungarian,iris,lenses,letter,parkinsons,pittsburg-bridges-REL-L,pittsburg-bridges-TYPE,synthetic-control,trains,wall-following,zoo
Losses(38):,arrhythmia,audiology-std,blood,breast-cancer,car,chess-krvk,conn-bench-sonar-mines-rocks,cylinder-bands,flags,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,led-display,libras,low-res-spect,molec-biol-splice,monks-1,monks-3,page-blocks,pittsburg-bridges-SPAN,planning,plant-margin,plant-shape,primary-tumor,seeds,semeion,soybean,spect,spectf,statlog-heart,statlog-landsat,statlog-vehicle,teaching,vertebral-column-2clases,vertebral-column-3clases,wine-quality-white,yeast

CAWPE_alpha=15_VS_CAWPE_alpha=13
Wins(81):,abalone,adult,annealing,audiology-std,bank,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,cardiotocography-3clases,chess-krvkp,congressional-voting,connect-4,contrac,credit-approval,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,glass,haberman-survival,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,image-segmentation,iris,led-display,low-res-spect,lung-cancer,magic,mammographic,miniboone,molec-biol-promoter,monks-2,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-texture,post-operative,primary-tumor,ringnorm,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,steel-plates,thyroid,tic-tac-toe,titanic,twonorm,vertebral-column-3clases,waveform,waveform-noise,wine,yeast
Draws(10):,acute-inflammation,acute-nephritis,balloons,conn-bench-vowel-deterding,heart-hungarian,ionosphere,lenses,letter,trains,zoo
