CAWPE-S(ConTie),CAWPE-S(alpha=4),CAWPE-S(RandTie)
-0.0032672101663140532,0.003845495762049056,0.0066774932174353116
0.01738690203576828,0.015375388777088135,0.01585763051884762
-0.012060414563222576,-0.00839461518787022,-0.005425740808904332
0.005552620744112104,0.005787370884831882,0.0059769287593377535
0.008633994388353442,0.008420446433559868,0.008359925570576925
4.5289436691275237E-4,6.029262750931441E-4,7.078450870652354E-4
0.016359263933021763,0.0203625986553949,0.024125050676761385
0.012293304540877547,0.014126250843549534,0.015286808946346193
0.011730791166067822,0.009486572415149807,0.012311518166839286
0.009064798464172526,0.02344283408100215,0.04393664473567969
1.754898592730055E-5,7.701770606556806E-4,9.77245462443301E-4
0.00468832570287106,0.004380445637866861,0.004952786575774456
0.003172192016622166,0.003184881089897355,0.003215088338395511
0.23377685501597306,0.13660227839256173,0.27886988344743624
-1.3323289620409778E-4,4.652249581726604E-4,6.251731849767248E-4
0.010065163864417586,0.009123698036458232,0.010934008407906636
0.002477598894823894,0.0036321441640959204,0.00573188776260058
-0.003391509745296755,-0.0035473089162108683,-0.003977025173463229
0.004396549110646464,0.006121316151196672,0.006591512816058905
0.002152986933509519,0.0028810339660261344,0.0037377350258995913
0.03953905462297671,0.03012257970168325,0.033013775904181
0.016305780294477646,0.01767006915650374,0.018828534651040618
0.01740578254733333,0.017150820562546392,0.01711968711858615
0.0027654947650783248,0.0034567916024551117,0.004002268051357461
0.1309051365493064,0.11144500824973387,0.11731318623377947
