ES-A_VS_ES-A
Losses(64):,annealing,arrhythmia,audiology-std,balance-scale,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,conn-bench-vowel-deterding,dermatology,ecoli,energy-y1,energy-y2,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,image-segmentation,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-splice,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,seeds,semeion,soybean,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,trains,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast

ES-A_VS_SMLRE-A
Wins(51):,abalone,adult,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,cardiotocography-3clases,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,credit-approval,cylinder-bands,echocardiogram,fertility,haberman-survival,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,ionosphere,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,pittsburg-bridges-T-OR-D,planning,ringnorm,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,tic-tac-toe,titanic,twonorm,vertebral-column-2clases
Draws(12):,acute-inflammation,acute-nephritis,balance-scale,contrac,energy-y1,molec-biol-splice,mushroom,page-blocks,statlog-landsat,statlog-shuttle,thyroid,wall-following
Losses(58):,annealing,arrhythmia,audiology-std,balloons,breast-tissue,car,cardiotocography-10clases,chess-krvk,conn-bench-vowel-deterding,dermatology,ecoli,energy-y2,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,image-segmentation,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,seeds,semeion,soybean,statlog-image,statlog-vehicle,steel-plates,synthetic-control,teaching,trains,vertebral-column-3clases,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

ES-A_VS_NBC-A
Wins(81):,abalone,adult,annealing,balance-scale,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,contrac,credit-approval,cylinder-bands,echocardiogram,energy-y1,energy-y2,fertility,haberman-survival,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,letter,low-res-spect,magic,mammographic,miniboone,molec-biol-splice,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-T-OR-D,ringnorm,seeds,semeion,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,thyroid,tic-tac-toe,titanic,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast
Draws(19):,acute-inflammation,acute-nephritis,arrhythmia,conn-bench-vowel-deterding,dermatology,glass,hayes-roth,iris,led-display,lenses,lymphography,molec-biol-promoter,monks-1,mushroom,pittsburg-bridges-SPAN,planning,soybean,synthetic-control,wine
Losses(21):,audiology-std,balloons,breast-tissue,ecoli,flags,heart-cleveland,heart-switzerland,heart-va,libras,lung-cancer,nursery,pittsburg-bridges-REL-L,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,teaching,trains,zoo

ES-A_VS_PB-A
Wins(72):,abalone,audiology-std,balance-scale,balloons,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,dermatology,energy-y1,glass,haberman-survival,heart-cleveland,heart-hungarian,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,ionosphere,iris,letter,libras,low-res-spect,magic,mammographic,monks-1,monks-2,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pima,pittsburg-bridges-REL-L,plant-margin,plant-shape,plant-texture,semeion,soybean,spambase,spect,spectf,statlog-german-credit,statlog-landsat,statlog-vehicle,steel-plates,synthetic-control,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast
Draws(44):,acute-inflammation,acute-nephritis,annealing,arrhythmia,bank,car,chess-krvkp,congressional-voting,credit-approval,cylinder-bands,echocardiogram,ecoli,energy-y2,fertility,flags,heart-switzerland,image-segmentation,led-display,lenses,lung-cancer,lymphography,molec-biol-promoter,molec-biol-splice,monks-3,mushroom,ozone,parkinsons,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,post-operative,primary-tumor,ringnorm,seeds,statlog-australian-credit,statlog-heart,statlog-image,statlog-shuttle,teaching,thyroid,zoo
Losses(5):,adult,hayes-roth,miniboone,nursery,wall-following

ES-A_VS_SMLR-A
Wins(55):,abalone,adult,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,cardiotocography-3clases,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,contrac,credit-approval,cylinder-bands,echocardiogram,fertility,haberman-survival,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,ionosphere,lenses,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,pittsburg-bridges-T-OR-D,planning,ringnorm,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,tic-tac-toe,titanic,twonorm,vertebral-column-2clases
Draws(22):,acute-inflammation,acute-nephritis,annealing,car,cardiotocography-10clases,dermatology,energy-y1,iris,letter,molec-biol-splice,mushroom,oocytes_merluccius_states_2f,optical,page-blocks,pendigits,seeds,statlog-landsat,statlog-shuttle,synthetic-control,thyroid,vertebral-column-3clases,wall-following
Losses(44):,arrhythmia,audiology-std,breast-tissue,chess-krvk,conn-bench-vowel-deterding,ecoli,energy-y2,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,image-segmentation,led-display,libras,low-res-spect,lung-cancer,lymphography,nursery,oocytes_trisopterus_states_5b,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,semeion,soybean,statlog-image,statlog-vehicle,steel-plates,teaching,trains,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

ES-A_VS_WMV-A
Wins(104):,abalone,adult,annealing,arrhythmia,audiology-std,balance-scale,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,letter,libras,low-res-spect,lymphography,magic,mammographic,miniboone,molec-biol-splice,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,thyroid,tic-tac-toe,titanic,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast,zoo
Draws(14):,acute-inflammation,acute-nephritis,balloons,heart-switzerland,heart-va,lenses,molec-biol-promoter,monks-1,mushroom,nursery,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,teaching,wine
Losses(3):,lung-cancer,post-operative,trains

ES-A_VS_RC-A
Wins(104):,abalone,adult,annealing,arrhythmia,audiology-std,balance-scale,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,letter,libras,low-res-spect,lymphography,magic,mammographic,miniboone,molec-biol-splice,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,thyroid,tic-tac-toe,titanic,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast,zoo
Draws(14):,acute-inflammation,acute-nephritis,balloons,heart-switzerland,heart-va,lenses,molec-biol-promoter,monks-1,mushroom,nursery,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,teaching,wine
Losses(3):,lung-cancer,post-operative,trains

ES-A_VS_MV-A
Wins(108):,abalone,adult,annealing,arrhythmia,audiology-std,balance-scale,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,letter,libras,low-res-spect,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast,zoo
Draws(12):,acute-inflammation,acute-nephritis,balloons,heart-switzerland,lenses,lung-cancer,mushroom,nursery,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,teaching,wine
Losses(1):,post-operative

CAWPE-A_VS_ES-A
Wins(2):,chess-krvk,trains
Draws(105):,abalone,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,cardiotocography-3clases,cardiotocography-10clases,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,ionosphere,iris,led-display,lenses,libras,low-res-spect,lung-cancer,lymphography,mammographic,molec-biol-promoter,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-vehicle,steel-plates,synthetic-control,teaching,tic-tac-toe,titanic,twonorm,vertebral-column-2clases,vertebral-column-3clases,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Losses(14):,adult,balance-scale,car,connect-4,image-segmentation,letter,magic,miniboone,molec-biol-splice,nursery,statlog-landsat,statlog-shuttle,thyroid,wall-following

CAWPE-A_VS_CAWPE-A
Wins(0):
Draws(121):,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Losses(0):

CAWPE-A_VS_SMM5-A
Wins(50):,abalone,adult,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,credit-approval,cylinder-bands,echocardiogram,fertility,haberman-survival,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,ionosphere,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,pittsburg-bridges-T-OR-D,planning,ringnorm,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,tic-tac-toe,titanic,twonorm,vertebral-column-2clases
Draws(7):,acute-inflammation,acute-nephritis,balloons,contrac,mushroom,trains,zoo
Losses(64):,annealing,arrhythmia,audiology-std,balance-scale,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,conn-bench-vowel-deterding,dermatology,ecoli,energy-y1,energy-y2,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,image-segmentation,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-splice,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,seeds,semeion,soybean,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast

CAWPE-A_VS_SMLRE-A
Wins(51):,abalone,adult,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,cardiotocography-3clases,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,credit-approval,cylinder-bands,echocardiogram,fertility,haberman-survival,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,ionosphere,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,pittsburg-bridges-T-OR-D,planning,ringnorm,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,tic-tac-toe,titanic,twonorm,vertebral-column-2clases
Draws(7):,acute-inflammation,acute-nephritis,energy-y1,mushroom,page-blocks,statlog-landsat,trains
Losses(63):,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-tissue,car,cardiotocography-10clases,chess-krvk,conn-bench-vowel-deterding,contrac,dermatology,ecoli,energy-y2,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,image-segmentation,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-splice,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,seeds,semeion,soybean,statlog-image,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

CAWPE-A_VS_NBC-A
Wins(80):,abalone,adult,annealing,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,contrac,credit-approval,cylinder-bands,echocardiogram,energy-y1,energy-y2,fertility,haberman-survival,hayes-roth,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,letter,low-res-spect,magic,mammographic,miniboone,molec-biol-splice,monks-2,monks-3,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-T-OR-D,ringnorm,seeds,semeion,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,steel-plates,thyroid,tic-tac-toe,titanic,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast
Draws(21):,acute-inflammation,acute-nephritis,arrhythmia,balance-scale,conn-bench-vowel-deterding,dermatology,glass,iris,led-display,lenses,lymphography,molec-biol-promoter,monks-1,mushroom,pittsburg-bridges-SPAN,planning,soybean,statlog-vehicle,synthetic-control,trains,wine
Losses(20):,audiology-std,balloons,breast-tissue,ecoli,flags,heart-cleveland,heart-switzerland,heart-va,libras,lung-cancer,nursery,pittsburg-bridges-REL-L,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,teaching,zoo

CAWPE-A_VS_PB-A
Wins(65):,abalone,audiology-std,balance-scale,balloons,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,dermatology,glass,haberman-survival,heart-cleveland,heart-hungarian,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,ionosphere,iris,libras,low-res-spect,lung-cancer,mammographic,monks-1,monks-2,musk-1,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pima,plant-margin,plant-shape,plant-texture,semeion,soybean,spambase,spect,spectf,statlog-german-credit,statlog-vehicle,synthetic-control,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast
Draws(49):,acute-inflammation,acute-nephritis,annealing,arrhythmia,bank,car,chess-krvkp,congressional-voting,connect-4,credit-approval,cylinder-bands,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,hayes-roth,heart-switzerland,image-segmentation,led-display,lenses,letter,lymphography,magic,molec-biol-promoter,monks-3,mushroom,musk-2,ozone,parkinsons,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,post-operative,primary-tumor,ringnorm,seeds,statlog-australian-credit,statlog-heart,statlog-landsat,steel-plates,teaching,thyroid,zoo
