CAWPE-A(ConTie),CAWPE-A(alpha=4),CAWPE-A(RandTie)
0.007715463221339647 ,0.006401980728310441,0.005942923236604725
-0.0016402604867710169 ,-0.0016395637403633367,-0.0015686583288621048
-0.009348695880703195 ,-0.008832480977117863,-0.008642900558209599
-0.0034685812767457636 ,-0.0031826970570928426,-0.003048917702715759
0.009471270906632245 ,0.009361133697195267,0.009362887703740386
-0.02024296348006749 ,-0.020013988529842486,-0.019966463332677153
0.011482494592159442 ,0.011681944108401954,0.011749917232430684
-0.0039027566768139454 ,-0.003975314766710758,-0.003996887010660366
-0.0021096449833899467 ,-0.002169220009674122,-0.0021096449833899467
-0.0017125727629550003 ,-0.001473396959219997,-0.0014211141010646022
0.001993152124498132 ,0.002726156822813408,0.0029579883437679255
-0.004364018545011339 ,-0.004944282450545789,-0.005162060147455794
-0.022163848969522282 ,-0.023095027446846883,-0.02325586721772721
0.00522979642416832 ,0.005215370664254149,0.00522979642416832
0.005336627317118814 ,0.005351546169033106,0.005327331489217935
-0.006459500052979017 ,-0.006414568427584366,-0.006468587841083506
-0.009958617380321555 ,-0.010069143596311614,-0.010127531785243282
0.012336226675608297 ,0.01233217767888417,0.012336226675608297
-0.007580023243013323 ,-0.00729560144810415,-0.007210197858854239
-0.012272728209544281 ,-0.012571013481378457,-0.012671708419197958
-0.0138994705114166 ,-0.013984608785234887,-0.013973357297080158
-0.008253137601114902 ,-0.008123308060805079,-0.008116857967935598
-0.004063105146520751 ,-0.004134730917502272,-0.0041478954310028016
0.004312934983069727 ,0.004290125955188739,0.004283987164352521
-0.0014978908116126677 ,-0.0017982477233361438,-0.0018984676284670154
-0.010933523249133992 ,-0.010919791114147759,-0.01087672780547777
-0.013553791276953664 ,-0.013389569554078995,-0.013513147134960435
-0.012129648883385746 ,-0.012524673299154077,-0.012752959971553013
-0.005766963731685726 ,-0.00564658449891009,-0.0056213586698249385
-0.006046069092433992 ,-0.006236293032256035,-0.006315387742401479
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.0 ,0.0,0.0
0.00398864008092048 ,0.004612310883823967,0.004595997826434495
-0.0014411603969888276 ,-0.004009297515722321,-0.004084526214861772
-5.862747623711639E-4 ,-0.0020027168240820403,-0.0020447797942402257
-0.005938167636590275 ,-0.005104244697594851,-0.005116482647686826
-0.0037802464626114363 ,-0.005123828357030291,-0.005156281618785563
-0.001616792767920372 ,-0.002471642222200421,-0.002527043803429052
-0.0014575111886615533 ,7.696829191067289E-4,7.772345728708219E-4
0.003496309275926146 ,0.003469569449978449,0.0034531872222292037
-0.003439561902805699 ,-0.003196144321642058,-0.0032214424098812033
-0.0021682055821922175 ,-0.002974400827559953,-0.003053562594814596
-0.006462110317483116 ,-0.007914890691725796,-0.007955640714412127
-0.0032950106787225097 ,-0.0029561365617931656,-0.0029880697079113228
-0.0030394802533788567 ,-0.0027812044901580624,-0.002778157098665579
0.00538518213353778 ,0.005477982756151412,0.0054472555705430414
6.537516912852315E-5 ,4.87259770147519E-4,4.6302371227535666E-4
-1.0655461244979403E-4 ,0.0010204553683220707,0.0010170677472397527
-0.0015998331391817722 ,1.791837903651894E-4,1.9537984784012696E-4
-7.158950266148434E-4 ,-0.0017938870256314354,-0.0018092779434184525
7.98785738612473E-4 ,0.0015308300033121114,0.0015285449184799793
-0.0010405494271121807 ,-3.9135724100358704E-4,-4.228208360925745E-4
-0.0014283121729092851 ,-0.002609774223883976,-0.0026420927858711307
-0.0027074410157035267 ,-0.002844867616483171,-0.002870894526111556
-0.00175458280421803 ,-0.0031955145360376136,-0.003206425545234426
-0.005422832171774861 ,-0.006294957849975469,-0.0063146273183045665
-0.0033609829267147173 ,-0.00437010431880569,-0.0044204177649994625
-0.004188195085270241 ,-0.0038774321993277905,-0.0038969089498910314
-0.0010870344847880853 ,-0.0017492508092474823,-0.0017677531755112552
-0.0041708994119805665 ,-0.006163382070275669,-0.006225920646654948
0.005812918829310454 ,0.006112808992837948,0.006073178244553223
0.0019181375197616646 ,0.0030133747101239727,0.003040310511114308
-0.016487544779096086 ,-0.01611498515961063,-0.01703927240590475
-0.00883546956493042 ,-0.00847086463811586,-0.008950910549245461
-0.019870465500015477 ,-0.005960363535049917,-0.006442497329817498
-0.003753939979283305 ,-0.0038317278201915883,-0.003753939979283305
-0.019776969778785403 ,-0.017591928901156684,-0.0177484264528337
-0.006691847877029922 ,-0.008790621967168843,-0.009671235554766233
-0.022368694427088887 ,-0.020790247965597253,-0.021098263675395135
-0.022355946825238115 ,-0.022924485147152285,-0.02360019300299332
-0.006097914429963547 ,-0.007162340825417557,-0.008303401809662159
0.013181495165924706 ,0.013309648722691025,0.01329649283280665
-0.004165149225676679 ,-0.004280237579590396,-0.0042362168612070095
0.01674583669255314 ,0.0066915902954509665,0.006858302170610453
0.003682383178744364 ,0.002987604549977041,0.002569087774841994
-0.007377707111618781 ,-0.007710917094021386,-0.0076276396832973825
0.005601684666565743 ,-0.013472604599471305,-0.014800294804874103
-0.01245871831196721 ,-0.012138871601201973,-0.0126798821049795
0.010070637737489285 ,0.01054225661413366,0.010319830004199781
-0.010407210299595238 ,-0.00937591561217166,-0.00992439353864305
0.015300053674427883 ,0.023407584280983884,0.02615280567860312
-0.003128771069932368 ,-0.003766085722080814,-0.004061976201595763
-0.0036926377545245526 ,-0.004967750827728379,-0.0044672210089292674
0.003015186891120347 ,0.0042622539416459215,0.006316452525150007
-0.019123571594610422 ,-0.01818547105877244,-0.019123571594610422
0.002417866818646197 ,0.0019265175436768978,0.002417866818646197
0.009724069033948735 ,0.009663345699020831,0.009478208522167408
-0.005323857354214256 ,-0.004339587955901503,-0.0031362149849321064
-0.011399778673596428 ,-0.012069274198990065,-0.012021543539766921
-0.016027004310107174 ,-0.01728522940242172,-0.018878440511049255
0.012999820405004692 ,0.012674637834284574,0.012249859005593056
-0.008984359511734152 ,-0.008839721056770666,-0.009131264155616492
0.03784668181006978 ,0.03919465568532532,0.03594536413290983
0.007480225858603307 ,-0.0035156903358690705,-0.011347333498936574
-0.020275788953719287 ,-0.016676578366239703,-0.015669076624558964
-0.023867296719354614 ,-0.028499369793781093,-0.024809241637285595
-0.03596491797823065 ,-0.0378635030858836,-0.03826830682921589
-0.02883215314548493 ,-0.016076643283783443,-0.014711776022435896
0.05320916720079505 ,0.05237113122803483,0.0546876904260174
-0.021612887161332583 ,-0.019561945132248404,-0.0170907977798459
-0.042508321438261554 ,-0.042508321438261554,-0.03968642948547485
0.00597112905153252 ,0.0031858403370146338,0.002109597590754797
-0.05472904206728946 ,-0.056792460029616465,-0.05444401166434509
0.03228247732146183 ,0.02786323964404236,0.023027545831006857
-0.010853335265402775 ,-0.013964313780884141,-0.016227902060274912
-0.020915792846926684 ,-0.019126041216622203,-0.020915792846926684
-0.009247760537940852 ,-0.011013859737909693,-0.013267298208414102
-0.008660940960238506 ,-0.009315429648086404,-0.011994746465519235
-0.02234529435351007 ,-0.030268449414491472,-0.035173644651279146
-0.003267353260782757 ,-0.0028849289148281665,-0.003584947004584893
-0.019362206668526727 ,-0.015488370654738293,-0.01031748958372225
0.0015139059219164697 ,-0.006556187022249249,-0.0035702204136196514
-0.029067143770778014 ,-0.039069976304671794,-0.04996048950605192
-0.0010472761438348188 ,-0.0013215869444652695,-0.0010472761438348188
0.006500738855680033 ,0.01140659204902772,0.013839849715109875
-0.01952434283964366 ,-0.020017044443752297,-0.018738510129624575
-0.05412260219794085 ,-0.06417828363844813,-0.07046463716179274
-0.02856842666411119 ,-0.029808083453476297,-0.028783930015183867
0.017987693865052612 ,0.01819524970774955,0.01736601195274101
0.03514934488614363 ,0.030001293771578785,0.02694105139490932
-0.057331589560359775 ,-0.05321284588629749,-0.049730663673713704
0.021400986666412214 ,0.02743203254099602,0.027384001440372674
-0.06643273092182678 ,-0.06748513865128136,-0.06715241822505125
-0.03663632503071601 ,-0.0380500434876373,-0.037227704149212726
-0.049386912977758324 ,-0.05096711166002965,-0.050152047802563327
-0.05000578951154888 ,-0.0477448683721039,-0.04573296723041831
-0.05058581249846905 ,-0.05161150084688226,-0.05069546162127603
-0.04898143346836348 ,-0.04805945734999495,-0.047669978817760805
-0.06184754422090455 ,-0.06207906040346567,-0.06119222753256348
-0.06797514917496017 ,-0.06419824956055165,-0.06324403747326168
-0.041329089812640496 ,-0.04123956530069972,-0.041010848730370086
-0.05094299343429198 ,-0.05272970088967732,-0.053160015012261974
-0.04262256270272369 ,-0.03957650640030741,-0.03996002547639255
-0.047455591055652446 ,-0.047455591055652446,-0.047686612866310374
-0.04542023255615979 ,-0.0477783615441415,-0.04920237218092005
-0.05828859386599927 ,-0.056986343966287656,-0.0569716628644813
-0.0347218475325024 ,-0.03434293492984686,-0.03515183410699341
-0.03750615821740977 ,-0.03679816364606647,-0.03621651686044136
-0.06302119798506434 ,-0.06192750477851672,-0.06117771321565302
-0.04497288865029769 ,-0.046002396509312815,-0.044997282073419465
-0.029976923603384553 ,-0.02856669671990464,-0.029976923603384553
-0.04671562647799099 ,-0.047239192073248004,-0.04684836093703926
-0.04615006026184587 ,-0.045584757626629946,-0.046751401773756696
-0.030397755944480798 ,-0.032021246372492596,-0.030397755944480798
-0.03322329486572384 ,-0.03322329486572384,-0.0326531233190438
-0.06766039805270152 ,-0.06675192399344254,-0.06764883093428098
-0.05939680805461722 ,-0.060750176752525586,-0.05939680805461722
-0.051471081298145926 ,-0.05132699177382494,-0.05138781613360688
-0.04675694952662479 ,-0.04435476894676749,-0.04492468183568199
