Logistic_cvFold9,C4.5_cvFold9,SVML_cvFold1,NN_cvFold9,MLP_cvFold9,C4.5_cvFold4,SVML_cvFold9,Logistic_cvFold4,NN_cvFold1,Logistic_cvFold1,C4.5_cvFold3,Logistic_cvFold5,C4.5_cvFold1,SVML_cvFold4,SVML_cvFold5,MLP_cvFold5,MLP_cvFold1,C4.5_cvFold6,C4.5_cvFold5,MLP_cvFold4,MLP_cvFold3,C4.5_cvFold7,SVML_cvFold3,NN_cvFold7,NN_cvFold5,Logistic_cvFold2,C4.5_cvFold0,NN_cvFold0,NN_cvFold8,MLP_cvFold0,NN_cvFold4,NN_cvFold6,Logistic_cvFold7,SVML_cvFold7,Logistic_cvFold6,Logistic_cvFold3,Logistic_cvFold8,MLP_cvFold7,MLP_cvFold8,NN_cvFold3,Logistic_cvFold0,SVML_cvFold2,SVML_cvFold0,C4.5_cvFold2,SVML_cvFold6,C4.5_cvFold8,MLP_cvFold6,SVML_cvFold8,MLP_cvFold2,NN_cvFold2,Logistic,MLP,SVML,NN,C4.5
0.011248123587778743,-0.00673518027311133,0.011716241772276243,0.028340166028097056,0.004490369879162988,0.009012813144709697,0.009909573631987412,0.003573477257097931,0.03805755231358678,0.011086405835543756,0.001714419392867672,-0.0024739635524118325,0.015303691423519002,0.0010369830042243789,-0.004169643383436494,0.01311988161901955,0.009580636604774536,-0.00508917624521074,0.010282788093132933,-0.006832571961882324,-0.004796632773356901,0.004982142155418012,2.573582866686186E-4,0.030968987621573817,0.03374030356616564,0.006936106199037236,-1.0027753217410156E-4,0.02961928234600647,0.018968940956871995,-0.013452605855192071,0.039714908144218485,0.02522814863935552,-0.001755368896748229,-0.006546561548285678,8.137120542292801E-4,0.001853372138716954,-0.0027061892130857673,0.004838871696630331,-0.010790391983495443,0.011149447391688768,0.005162484035759888,3.797205029963539E-4,0.0037915291285980737,-0.012298612339129563,-0.00789527949700363,-0.014934740642499262,-0.012922155909224856,-0.007775945574221447,-0.0049175532960015755,0.03719738677669708,0.0036200388053836334,-0.0018487547892720299,-3.3524413007170645E-4,0.028725776107672654,-0.001876085568326961
0.014718545740130618,0.006899841676600991,0.0026018218303950256,0.013297037850556487,-0.01578480376972392,-0.008382033234319167,0.01734772324068601,-0.013386454318671531,0.0118184846074893,-0.004254603101235359,0.018608099524716915,0.014200693681769978,0.004431136820051769,-0.011890153755174448,0.015143445379991814,0.0039998951811488735,0.00835844939741839,-3.916939665017605E-4,0.02677577996176458,-0.020032054985714334,5.299032591595772E-4,0.02501231230385578,0.01674223010710298,0.013913536963507412,0.03023628828625874,-7.728995742617428E-4,-0.010090736549065636,0.00145164128626273,0.008851560862205456,-0.014696443420316237,-0.022222250544351316,0.025665435436281088,0.017812414932462255,0.01641599316643671,-5.597483096004626E-4,0.013579063677964567,0.0012997850431321807,-6.909204972481227E-4,-0.001187675806244687,0.015461745111411707,-0.005195985357081619,-0.0027379417591289553,-0.0066182924701654565,-0.020243366390922415,0.007038648431315487,0.005346426302960892,1.4719226280432614E-4,0.008660094368255242,-0.026829507580134627,-0.006106492715926041,0.004401077600367953,0.0062343123726920375,0.004751954793350425,0.011032919377094434,-0.009823247256718577
0.02120551680909818,0.015500416462569,0.0012430708831046022,0.010120326962104272,0.0020643550692410082,0.01797643168624511,0.005634443568241539,0.02099732967921013,0.011065940313858517,-1.2241632089843673E-4,-0.009133639902059868,-0.0021271994034722055,-0.007965729463568631,0.004680517979769586,-0.0014739468043989956,-0.007999367555602413,0.003008210065235476,0.0035115499182116466,0.007997454606498552,0.005877028604445085,-0.0016424744262838317,-0.012639030408082792,-1.6130526302339984E-4,-0.003157498174890409,0.0103030462738484,0.00794867617888593,0.002817447515455318,-3.078197739312801E-4,0.012472142665627243,0.005122897219977437,0.012487087593549055,0.004172395754033772,-0.014604546572502734,-4.0417881779746255E-4,0.006405353915104069,-0.007571276874006938,0.01758758631522597,-0.007534852761478676,0.00949393738349521,0.0037770629949400985,-0.010782254220643625,0.0012391047966045289,9.456676316590048E-4,-0.005050150143435709,-0.004788580084247829,0.011756889576072486,-0.011140917981331178,0.006737646619156301,-0.0011026430284362084,0.015365639459135811,-1.1211873215823583E-4,-0.0012290325140375498,1.2441626211148933E-4,0.003898652561814342,0.0012613653456000665
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.04944584736251401,0.05290303831970496,NaN,-0.00824915824915829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00495230078563413,NaN,-0.004701779701779725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02693702902036235,-0.04476491101491105,-0.029501563251563234,-0.031753848003848006,-0.03030784030784028
-0.009364203247161659,0.007246145245770138,0.008249089853704424,0.0028926773773050086,-0.01436561212251016,0.004132743762141326,-3.073479261606948E-4,-4.0980262048999995E-4,0.018750942221284032,-0.007145604581773231,0.00946710500694176,-0.008068746324946367,0.015125032045346069,-0.0035346997241899564,0.012864842123586654,-0.006239686157434221,-0.0013074121210087108,-0.004877517772943689,0.007007710841876806,-0.016492957633705597,-0.008220097218448304,0.001942935534808854,9.519387936509823E-4,0.015617586879933401,-0.002497781586298812,0.004900566836798174,0.006046088072190477,0.0014700882032046558,-0.008485433673721865,-0.015740914540429807,-0.0052206595534111,-0.022084303478059248,0.0010077359553953133,1.6506992674474307E-4,-0.01364507002477593,0.005603595420381905,0.006757894935201218,-0.015652988825594003,-0.015527852403198879,0.01845114239249474,-0.006126394527985553,-0.006183436047441008,-0.0025977081883254574,-0.008850245839701464,-0.014264574725283977,-0.009464207365672566,-0.021080149791013133,-0.01234722421840705,-0.02754337858127941,-0.015949810484951206,-0.007642109653925799,-0.014759068889466686,-0.004495421878359292,-0.009550611010718576,8.140268328776012E-4
-0.029098639455782307,0.05982993197278914,0.0033418367346938964,0.0409013605442177,0.027134353741496618,0.028996598639455792,-0.0017857142857142536,0.041964285714285725,-0.013568594104308369,0.019878117913832198,0.02643140589569162,0.03394557823129253,0.01969104308390023,0.011989795918367357,-0.004013605442176841,0.001581632653061223,0.028225623582766462,0.0017687074829932112,0.008171768707483007,-0.009467120181405882,0.02076247165532882,0.02398809523809525,-0.01466836734693879,0.050901360544217684,0.01322278911564629,0.018503401360544233,0.026000566893424053,0.019940476190476206,0.009957482993197313,-0.025056689342403616,0.0012896825396825665,0.01466836734693879,-0.03198979591836735,-0.030263605442176846,0.007474489795918363,0.01984126984126985,0.040110544217687095,-0.011062925170067994,0.006445578231292522,6.802721088435622E-4,-0.0036451247165532772,0.009257369614512486,-0.01524943310657596,-0.0022987528344671215,-0.01225340136054421,-0.009889455782312912,-5.017006802721102E-4,0.03493197278911566,0.01828514739229027,0.03697845804988664,0.012022521129664013,-0.010195835910121609,-0.004520202020202006,0.007586322407750993,0.016642058338486934
-0.015774410774410795,0.008686868686868632,0.01247474747474745,0.0011447811447811115,-0.010185185185185257,0.010202020202020186,-0.015134680134680131,0.01654882154882157,2.693602693602637E-4,0.00257575757575755,-0.0018855218855218718,-0.004663299663299684,0.0070033670033670115,0.01222222222222222,-0.001447811447811483,0.0034848484848484353,0.00503367003366999,-6.734006734006888E-4,0.0099326599326599,0.010606060606060593,0.0037205387205386724,0.010050505050505072,0.0014141414141414159,0.004781144781144764,-0.0049494949494949736,5.387205387205422E-4,0.013013468013467951,0.007390572390572369,-0.0013468013468013592,0.013400673400673361,9.427609427609304E-4,-3.198653198653312E-4,-0.002626262626262647,-0.003905723905723953,-0.007255892255892282,0.014882154882154885,-0.004494949494949496,-0.001885521885521953,-0.00840067340067349,-0.002996632996633016,0.004629629629629642,-0.0063299663299663704,-0.003838383838383889,-0.012356902356902384,0.002255892255892222,-0.005252525252525283,-0.007525252525252605,-0.009006734006734055,0.005757575757575721,0.004511784511784482,-0.0039057239057239345,-0.011043771043771052,-0.015084175084175111,-0.003367003367003337,-0.010909090909090943
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.028136603656719324,-0.05278675300482032,-0.003963719937044411,-0.0309399414223249,-0.043766688028287044
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018833426157987557,-0.02437633435440453,-0.019147405550914324,-0.02792989417989418,-0.016949549800427007
0.004543454345434546,7.755775577557763E-4,0.007035913268746244,0.013987898789878973,0.0012376237623762572,-0.004139784946236559,-0.0035478547854785342,-0.011410624933461082,0.011330955676212777,0.00805120834664113,-0.0024589233116860047,-0.007019234181482685,0.0015795450512793223,0.004233116860073107,-0.012945278398807625,-0.0029509563859611804,-0.0017415451222541456,0.0010561056105610571,-3.9976578302991874E-4,-0.0019127719223535308,1.774370985485237E-5,-6.655665566556631E-4,0.006461726817843077,4.235423542354196E-4,0.010689875439156822,0.005062635295787646,0.0021239220696263215,0.0067603534547003115,0.014488448844884474,-0.002236594627204639,-0.011954824514709549,0.03990649064906491,0.0043124312431243005,0.004262926292629284,4.895489548954801E-4,-0.013155009049292026,0.007299229922992297,0.0046259625962596475,0.0033388338833883553,0.02526313921714751,0.017299407360090842,0.014047162780794204,-0.00946023634621526,-0.001763015011178537,-0.001034103410341014,9.405940594059396E-4,-0.004493949394939465,-0.003162816281628156,0.004087795876361844,0.011154405763156964,-0.0013201320132013286,-0.001650165016501648,-0.011001100110010995,0.01039603960396037,-0.004950495049504951
0.002672629657923838,-0.007224238180120553,-0.003219909175791528,0.003589784398607946,0.005084988540870894,5.16827943298522E-4,6.559290382819772E-4,0.0015186529157117526,-5.031406501994888E-4,5.765639589168721E-4,-0.0021443425855190473,0.004520732535438458,-0.0019023215346745225,0.009780578898225938,0.004142156862745083,0.004926895000424407,-0.0018732492997198997,-0.005130082335964684,-5.787921229097696E-4,0.004455266955266957,0.002111238434767844,0.001352389440624735,0.001658921144215227,-9.047406841524237E-4,0.001520562770562798,0.0041157372039725025,0.006308887191240109,0.004342585519056112,-0.0013290467702232374,0.002873588829471185,-0.0013344580256345107,-0.0037861811391223057,0.0026042992954757723,0.010605423987776938,-0.0013142984466513333,-0.002590930311518558,-0.0031520032255325883,0.010048170783464904,-0.0014157329598506166,-0.007738201341142562,7.724301841945946E-5,0.014357652151769781,0.004530494015788133,0.007700853068500094,0.005093052372464128,-0.008345322977675877,0.004421420083184787,-0.0017865631100925131,0.00916783380018672,0.007598888040064515,-7.503607503607864E-4,-0.0068975468975468945,0.0024819624819624963,-0.0017893217893217592,-0.002279942279942252
0.02667434990443841,0.0024080884700353857,-0.010196358868925223,-0.09867969624606794,-0.007279814580699517,-0.04389778526946668,0.01293752953044991,-0.014132954066582371,-0.13436769719955563,-0.028072550196444005,-0.0030247693964507846,-0.005498410144427816,-0.022118998667671214,-0.016201362550920088,0.0215496728771065,0.0034361737901561053,-0.019881282270662774,-0.016739348818994842,2.5124826009784347E-4,-4.038488551763031E-5,0.008664021164021167,2.4858785920736464E-4,-0.021247717376035966,-0.120607678129802,-0.10521736539435657,-0.012129086907847968,-0.01955862885066422,-0.13722454209179877,-0.08373260629897793,-0.04758690997629049,-0.1392353795008662,-0.08877427881852663,-0.011512618813503768,0.011632975349789543,-3.6170810507091624E-4,-0.015740740740740732,-0.011062053318690495,-0.02797411536349588,0.005307925440668841,-0.12637893898955851,-0.0073784622457188824,-0.0030632920013450933,-0.012485793459244776,-0.0013593584390044322,-0.012032993227683472,0.01420249694585981,-0.0027625602846841715,0.009177638159939046,0.005539593150212659,-0.11731771997258725,-0.015037663295406671,-0.009767289413307094,-0.004399172402490951,-0.11941927705202042,-0.010911527836306596
0.008666666666666704,-0.004148148148148105,-0.013111111111111073,0.019333333333333366,0.011407407407407432,0.018000000000000033,0.015481481481481504,-0.004740740740740697,0.0036296296296296606,0.004148148148148201,0.007925925925925958,0.036962962962963,0.031333333333333366,-0.010444444444444412,0.019777777777777818,0.0180740740740741,0.027185185185185232,0.002444444444444486,0.01762962962962967,-0.001555555555555525,-0.0037777777777777428,0.033407407407407455,0.007259259259259287,0.003185185185185228,0.0074814814814815256,-0.03437037037037032,0.012888888888888917,0.0034814814814815185,0.009555555555555598,-5.185185185184886E-4,-0.00770370370370368,0.009185185185185222,0.039037037037037085,0.00348148148148153,0.0022962962962963405,6.666666666666894E-4,0.01659259259259264,0.017111111111111136,0.004962962962962988,0.0025925925925926276,0.00244444444444449,-0.019703703703703678,-0.014962962962962926,-0.016370370370370337,0.013703703703703744,0.016592592592592614,-0.0010370370370369993,-0.0011851851851851522,-0.024148148148148123,-0.021333333333333312,8.888888888888946E-4,-7.401486830834377E-18,-0.003555555555555556,8.888888888888909E-4,0.00933333333333333
