TRAINTESTDIFFSBALACC,CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_pb,CAWPE_alpha=6,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq
AvgTRAINTESTDIFFSBALACCOverDsets:,-8.269714284686866E-5,-6.302834444136577E-4,-0.0015116389682721099,-0.002340442719727247,-0.0028831080592498864,-0.003353096153262184,-0.004065908092725035,-0.005129322489852926,-0.005980516782021472,-0.01885933456778577,-0.007204306128664078,-0.00858087940008823,-0.00985763067826691,-0.011467046877214445,-0.013071961394161046,-0.014083265976299903,-0.01754515045264229
AvgTRAINTESTDIFFSBALACCRankOverDsets:,4.041322314049586,4.37603305785124,5.24793388429752,6.107438016528926,6.900826446280992,7.161157024793388,7.590909090909091,8.309917355371901,9.202479338842975,10.090909090909092,10.185950413223141,10.541322314049587,11.309917355371901,11.962809917355372,12.797520661157025,13.210743801652892,13.962809917355372
StddevOfTRAINTESTDIFFSBALACCOverDsets:,0.04893688365216864,0.048573396216192596,0.04687503062319622,0.04617474023396101,0.04604049820278658,0.04627521232940909,0.045614762217326736,0.04516857297798594,0.04442164095880275,0.058719959013115865,0.04292139921684839,0.04151605395712315,0.039671603400883104,0.039873974545875865,0.040114122042666164,0.040238407829539705,0.04569846715448183
AvgOfStddevsOfTRAINTESTDIFFSBALACCOverDsetFolds:,0.045015384748719536,0.04503390603928932,0.04533122472562729,0.045641631238387714,0.04570257142776862,0.04592825138753605,0.04632428520565467,0.04664373603908699,0.04691107906741068,0.04732657855397816,0.047245239781770886,0.047721342731906126,0.048174070537489386,0.04850398639749832,0.048450028804519915,0.04884364126697742,0.049913573523567366
StddevsOfTRAINTESTDIFFSBALACCRanksOverDsets:,4.09806192855207,3.606291372804579,3.709853976765879,3.5975724521139734,3.5358991281749113,2.87243717369143,3.187867625859017,2.6443778398291755,2.693029979097813,7.169379331573971,3.0455789210242665,3.122890472556035,3.5403955748540685,3.4218448297033395,3.9016975538415206,4.220856975640779,4.366141168724869

flat,CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_pb,CAWPE_alpha=6,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq
CAWPE_alpha=15,0|121|0,75|10|36,86|4|31,93|4|24,96|2|23,97|3|21,99|2|20,97|2|22,100|2|19,78|1|42,105|2|14,103|2|16,104|2|15,104|2|15,102|2|17,103|2|16,104|2|15
CAWPE_alpha=14,36|10|75,0|121|0,88|5|28,93|5|23,95|2|24,97|2|22,98|2|21,94|2|25,102|2|17,77|1|43,106|2|13,102|2|17,99|2|20,104|2|15,104|2|15,104|2|15,106|2|13
