MLP,NN,CAWPE,SVML,C4.5,Logistic
34.26566 ,0.496997,1317.586199,12.096037,0.896498,1.562903
34.374421 ,0.515099,1807.485451,8.944119,1.223189,2.446895
39.144524 ,0.495782,1679.907639,8.554185,7.301051,2.559762
43.22809 ,0.517366,2026.542067,7.539249,1.0743800000000001,5.8807469999999995
36.053389 ,0.526884,1849.715262,10.798773,0.905083,4.501286
59.592864 ,0.341548,1874.705388,6.890959,1.179619,7.767003
33.569708 ,0.402918,2052.114886,10.44576,1.941263,2.592491
36.304876 ,0.305164,1952.633326,13.434715,2.775565,5.782538
47.349703 ,0.270166,1379.431128,7.162334,5.033425,9.223792
73.324025 ,0.2659,1920.291483,6.70584,0.894401,2.89732
34.17778 ,0.272327,1853.183232,8.234904,1.033241,3.318004
34.202339 ,0.315666,1759.008563,7.135372,5.145168,1.685789
46.654129 ,0.209705,1609.996754,7.172771,2.7574870000000002,8.208016
35.354433 ,0.291687,1696.681648,7.598012,1.210555,2.743928
35.942886 ,0.234064,1755.87447,9.139806,0.913365,6.672549
45.551184 ,0.29976,1805.435144,7.76647,0.997482,3.240571
35.91587 ,0.244916,1849.762945,22.449998,12.325461,2.880749
35.440326 ,0.253212,1960.05067,9.528767,12.140684,2.8068109999999997
39.407852 ,0.247903,1508.243899,9.609813,5.382932,3.817449
37.908032 ,0.216688,1639.47784,12.257418,1.534297,1.5795029999999999
44.442986 ,0.236528,1899.770715,9.19825,1.415608,11.204287
33.894712 ,0.241823,1185.271118,15.731459,1.2563469999999999,2.608558
39.877671 ,0.228502,1086.330655,6.864223,0.948811,2.095748
32.94752 ,0.25233,1141.530111,12.566603,1.024187,1.347402
33.75976 ,0.260022,1115.524979,7.776986,1.023822,1.621488
44.933661 ,0.23878,1194.682649,8.780703,0.700871,7.490331
34.553896 ,0.242337,1605.32853,12.845922999999999,0.901222,1.366857
33.026189 ,2.695639,1571.260305,12.992115,6.834708,8.003
32.719418 ,0.203785,1496.977466,9.482435,0.819816,10.838342
32879.636731 ,2.7716,1013020.544414,7808.96343,1796.0495,786.611464
34304.229694 ,2.800555,1106109.43039,9658.253226,2278.642673,828.946806
33533.721063 ,15.854711,1137380.484488,7991.231731,1679.193837,757.257938
34011.934359 ,3.69887,1140105.136766,7702.851789,1262.342399,787.557235
35769.961062 ,6.367338,1256718.915262,7391.921927,1503.844512,854.957789
33597.862154 ,5.504083,1145315.089573,6221.88224,1401.543793,928.318469
33449.603918 ,2.5883380000000002,1337817.667233,19601.928954,2210.245934,881.893087
36472.271331 ,2.820684,1110558.563617,8244.446673,1813.0578,1104.774284
35454.238874 ,2.77792,1310781.040707,30851.581915,2274.142258,1036.175212
35500.264487 ,3.598073,1381836.29981,10548.826787,1108.782163,1053.006303
34902.807353 ,2.4755190000000002,1356477.788966,7595.14627,1687.777904,1002.543765
35948.175602 ,3.016431,1291782.508961,8877.940682,1187.811632,1227.336273
36437.761836 ,2.572064,1246345.864794,11410.975167,1341.934965,1153.471502
34421.19205 ,5.329517,1371766.480632,14474.482439,1779.267767,873.183779
33406.978926 ,5.3999,1119939.996408,8370.496801,1484.084176,898.872962
33319.265769 ,3.53354,986730.007993,14213.794606,1356.25545,960.227814
34939.136645 ,2.355948,993346.072474,9061.323234,2774.971754,871.475987
33187.563534 ,8.330131,979241.817021,12834.550718,1471.949206,882.621542
35903.410518 ,2.8474779999999997,993915.682747,14383.802741,1399.626295,921.974923
35352.999676 ,3.278962,1209672.74994,12563.319165,2417.283126,979.916679
32542.565607 ,2.493363,1135298.492491,12036.307726,1207.867363,1003.106655
36835.0069 ,2.329901,1182777.643034,8566.947992,1110.925696,1028.676103
33788.653503 ,3.777786,1165723.131471,16204.464715,980.720797,863.37405
31438.773846 ,2.736032,1280127.160343,10490.19242,1025.057609,980.940429
34304.768481 ,3.651908,1277320.866538,14428.921728,1198.72378,1018.686289
36601.898536 ,2.983001,1280119.959928,8178.122224,1403.951249,977.458574
31494.104026 ,13.427471,1131439.670758,9882.593922,1021.542518,868.405419
33439.193876 ,2.384535,1465809.631064,9663.454983,1850.916582,849.706178
32360.774831 ,3.351559,1159075.823923,8760.590922,1004.355012,840.977983
34610.767835 ,2.690154,1474979.036996,8501.183752,1174.309311,715.930924
2404.487298 ,0.546074,33486.542435,126.580384,60.511822,83.662861
2753.554505 ,0.589542,31266.849351,106.189561,66.519264,472.250306
2308.67603 ,0.625562,35454.877269,434.413941,15.521508,90.976449
2694.086008 ,0.583068,34666.902529,154.718856,9.642522,130.463949
2203.776035 ,0.531939,33030.645389,152.645947,18.722088,138.919902
2276.835951 ,1.063863,29426.427815,171.626867,19.010391,128.783035
2767.953866 ,0.932779,29570.573712,145.864847,15.325517,105.274068
2803.264632 ,0.516775,29380.3254,193.612307,19.685568,97.834765
2378.508298 ,0.662986,32268.727054,106.23064,17.782546,785.003326
2524.904055 ,1.210456,29636.649368,95.940268,18.831919,120.844074
2359.982984 ,0.620053,28744.849184,94.029934,14.599005,114.463201
2439.902467 ,0.658962,32956.621641,140.978939,16.620134,388.927211
2502.69327 ,0.512153,34621.846644,129.448354,12.267982,89.393908
2436.894656 ,1.4978690000000001,30548.27071,84.666011,22.080746,106.350287
2442.919404 ,0.64361,32007.998941,88.704478,19.227005,109.136601
2438.598579 ,0.629727,33288.546181,144.771342,18.077441,491.352315
2937.537003 ,0.520743,28137.777999,216.329451,19.204678,346.175122
2449.153754 ,0.549286,34501.447145,123.62679,16.886259,169.802916
2459.24555 ,0.904356,30649.11698,141.349871,42.665601,365.869112
2261.24184 ,0.631509,33575.414553,153.887935,29.054847,108.575954
2322.326139 ,0.619615,36101.098755,66.71314,32.256612,663.842652
2319.016837 ,0.503177,30774.342717,128.139107,31.364942,121.905096
2446.922878 ,0.532525,38637.462235,90.041041,17.643174,117.600424
2610.450392 ,1.033035,32323.050113,144.335129,11.131316,71.021021
2693.106188 ,1.090294,32802.934862,89.330725,17.057967,346.594058
2728.222393 ,1.181093,33633.103432,114.589585,22.793312,600.677345
2453.12878 ,0.492781,32196.25495,119.072891,16.484005,72.814105
2373.640726 ,1.117648,36869.284234,85.863532,39.127037,102.777801
2434.875788 ,0.5208,32460.066488,114.941351,8.559386,134.353853
2326.688453 ,0.640976,29866.613401,80.492014,15.285062,81.424788
52279.163471 ,0.732834,955803.466218,321.918306,124.273338,43649.93071
66233.630793 ,0.468638,1018685.540059,351.211111,125.006028,46395.790525
51946.250746 ,1.063861,1044776.586182,626.939677,125.426463,51876.689018
58137.012668 ,0.516249,952140.768474,516.904537,136.679689,48529.763683
57828.165537 ,0.693371,984779.199046,763.027338,121.095608,46509.593917
49488.125138 ,0.57747,944026.685741,977.692129,134.880462,57991.5507
50900.628178 ,0.565375,994222.475908,650.64934,128.846413,45961.929328
63239.450681 ,0.515875,977588.317135,1192.542808,145.293508,46173.896904
49260.211977 ,0.419425,954818.716938,924.233898,130.319364,51869.8571
48809.861623 ,0.545638,1068241.821499,617.788494,145.813226,34241.630206
55595.797856 ,0.511011,912927.512536,498.184853,147.021114,47227.883426
52747.454395 ,0.469594,918776.956035,536.152511,201.164403,41698.185385
55723.62734 ,0.465422,877098.35651,360.514335,156.719847,46777.91353
51510.859058 ,0.504268,1006922.259163,383.563964,140.473782,37623.617002
56921.320456 ,0.626973,839213.644136,369.604795,205.793726,46367.169603
51581.392666 ,0.478936,946360.703077,534.191585,142.446173,37691.263316
51203.537267 ,0.479869,930167.448695,408.234173,161.059126,38433.940882
49859.858643 ,0.63792,1207493.767969,319.811775,138.149792,37207.592186
49823.04521 ,0.473644,1204523.601237,732.00042,137.671546,47861.181179
49564.923812 ,0.594333,1086970.026528,645.079773,105.309858,37320.058193
62381.689614 ,0.525453,1035930.92016,455.278372,131.708215,35774.172549
50585.519335 ,0.527383,1227775.49595,530.576068,130.227975,44291.860108
49640.945927 ,0.540714,1140060.348422,409.593184,116.644879,62257.285215
52439.179411 ,0.557555,1008724.567607,547.387346,134.101932,41828.100912
50440.901031 ,0.499331,1167228.4087,504.603914,117.240379,50360.92581
53934.204028 ,0.437216,1268564.579685,482.908245,107.741063,55527.878996
55820.558963 ,0.499681,1018078.339342,365.679882,131.389594,46421.625823
56376.861958 ,0.775428,887270.47862,582.663228,135.53543,46030.474123
49533.506174 ,0.52262,928249.777429,367.884765,145.358005,54685.076063
56719.097709 ,1.057675,1053018.909282,498.252615,143.653675,35862.628348
2071.530767 ,0.295438,45675.207306,634.932037,6.428311,2829.187844
2299.917189 ,0.295489,53393.907804,1102.388418,6.94045,3245.950692
2026.883826 ,0.267947,50321.043006,503.25437,7.461396,1944.92133
1998.52784 ,0.451693,59833.541274,534.977501,9.200554,5830.800976
2070.61405 ,0.350455,72344.049372,447.926054,5.345313,4392.651503
2265.889248 ,0.378734,65916.331997,366.660036,6.750217,3722.642168
2134.089657 ,0.388009,79124.436197,1628.645035,10.704363,3527.341824
2297.148068 ,0.247269,72943.959276,669.44055,9.773387,2404.326328
2054.786928 ,0.342604,76406.601051,1478.273891,8.621497,3593.979276
2117.190833 ,0.34044,65443.842274,584.748729,16.50555,1936.46611
2010.347941 ,0.326311,90297.03352,701.866299,6.901474,3542.700522
2394.433671 ,0.296944,94223.593174,1578.908699,8.163947,3420.263158
2486.468282 ,0.256254,80944.842022,405.414851,10.532488,2954.577208
2092.315939 ,0.281736,92455.570796,1445.599722,8.53243,3423.122882
2445.286235 ,0.300331,69577.048753,1701.494365,6.595847,3126.064307
2072.681412 ,0.301367,74252.779757,1252.0247,10.940695999999999,4005.913325
2095.41076 ,0.297066,81540.845363,755.616172,6.588481,2528.346388
2573.445779 ,0.282323,68869.401769,833.631464,8.52593,2478.548157
2478.228398 ,0.241966,87950.005013,1259.555955,6.302403,4908.690469
2119.852097 ,0.505132,68777.184768,740.533044,12.84505,3729.260966
1943.806872 ,0.244004,78308.259876,578.515171,12.010419,3066.891304
2181.468098 ,0.254327,63680.045654,1039.257844,8.491502,2504.201079
2832.031841 ,0.242343,75085.102617,530.7583,8.388986,2921.897335
2676.435385 ,0.269682,73616.516431,427.477634,12.553467,3312.042508
2203.145609 ,0.312254,72422.126293,866.978479,29.067563,4310.653976
2523.756814 ,0.290924,67451.850334,459.655219,7.25618,3310.186308
2578.016385 ,0.370017,56146.21236,1100.958167,8.187109,3580.02928
2458.222537 ,0.254194,59643.783459,427.242231,7.145754,1315.20554
2279.098046 ,0.293268,65822.951213,1171.097266,18.168682,2841.702469
1935.078905 ,0.281698,74079.187388,1193.762187,8.848056,3476.014325
157.436138 ,2.409897,3526.115609,22.533448,2.8936479999999998,10.74051
158.457797 ,0.40972,3133.917894,52.664505,2.773699,14.811622
154.838442 ,0.391127,3105.849425,22.419156,2.923583,13.110009
169.277144 ,0.439341,3008.870724,35.00729,3.298566,10.974409
159.989716 ,7.873494,5343.988631,23.908132,3.334031,13.328129
158.469372 ,0.462773,4962.643972,24.891673,2.349048,11.96121
155.946873 ,0.592306,4890.793988,47.623361,2.6478580000000003,10.050748
156.900275 ,0.463421,4906.471963,24.701908,8.560336,12.036605
167.729712 ,0.393005,5356.627941,27.996882,14.107412,11.808723
157.767888 ,0.506525,4968.405056,69.691328,2.551097,12.25717
163.690418 ,0.518821,4475.33739,91.536517,9.946715,11.078136
177.048341 ,0.399188,2983.528612,71.63653,23.286617,9.962633
164.77246 ,0.462666,3353.54047,111.478238,7.73033,11.239746
154.768131 ,0.41918,3714.961621,40.578458,5.233675,10.727396
163.557196 ,0.462227,2816.641233,48.964016,3.031727,16.559104
161.634209 ,0.467684,3172.523457,73.70832300000001,2.975292,14.459347
163.868444 ,0.405972,5724.513721,74.053038,3.8765359999999998,10.933025
156.111317 ,0.72481,5173.860834,92.477911,3.468688,29.737063
159.244642 ,0.508908,4950.221686,125.825552,3.444474,18.222149
167.462164 ,0.497354,4636.468193,27.396496,3.3233420000000002,10.535006
151.180082 ,0.483152,4959.301645,57.361838,3.145705,10.930306
161.45698 ,0.414748,4970.193415,34.800238,3.807455,11.007137
167.20154 ,0.474789,6033.392719,69.274393,2.846095,13.814802
159.47293 ,0.492257,3508.416141,35.189058,3.241729,32.87877
167.447943 ,0.913679,3575.551691,67.076553,2.767419,19.301246
157.558957 ,0.480371,3531.36118,27.790367,3.05863,12.296766
172.413079 ,0.444777,2939.589465,135.413159,5.559869,16.215138
154.77334 ,0.404675,3873.465423,23.059652,4.723377,24.830604
183.329765 ,0.445209,3440.26321,31.068541,20.581451,12.403589
151.964809 ,0.433538,3414.96723,99.86997,3.016777,19.685949
4.953472 ,0.383025,505.718846,6.765809,0.569389,2.315117
5.125331 ,0.27745,576.62208,7.632435,0.488566,1.207314
6.529856 ,0.234849,555.819868,8.126341,0.534247,1.249029
5.953416 ,0.263005,618.167785,9.782902,0.586522,1.349872
5.675109 ,0.562394,521.492754,7.634127,0.396434,3.603465
5.099421 ,0.432786,433.96205,7.150225,0.403268,1.31723
15.053109 ,3.88945,645.31002,19.551516,0.370611,2.422544
12.078764 ,0.355656,314.728644,6.2123,1.085248,1.219481
7.07867 ,0.261764,350.271307,12.373362,0.355186,1.249184
14.86976 ,0.175418,243.861673,5.885203,0.54482,4.929274
11.330936 ,0.300078,280.335684,6.986025,0.487168,1.31813
7.3167 ,0.347693,293.826192,8.867869,1.6616309999999999,1.364077
5.024186 ,0.272321,216.603189,6.655357,1.000025,8.655225
14.770055 ,0.341499,249.809743,6.34727,0.495938,2.437047
5.068755 ,0.278657,251.353389,9.25054,0.744028,3.944994
5.248354 ,0.194585,265.524058,8.199265,1.091765,1.42265
7.068996 ,0.265364,300.718524,7.31939,0.77304,1.33304
5.781309 ,0.285791,273.620901,10.62748,0.849448,14.584362
4.842858 ,0.249712,325.906477,6.258634,0.470492,1.507342
8.120443 ,0.277844,527.458353,7.020602,0.593183,5.276705
6.316268 ,0.46319,515.636173,7.220644,0.513164,4.442626
5.015866 ,0.314007,392.056663,6.638149,0.45771,1.405097
5.653167 ,0.336081,532.676221,9.522583000000001,0.770458,1.492774
13.113645 ,0.252879,399.063335,6.485418,0.528283,2.686495
14.650629 ,0.350344,543.953207,7.515337,0.430321,3.510394
13.095516 ,0.277521,390.60899,6.35869,1.041922,4.643169
5.282193 ,0.246896,545.900598,6.998513,0.564893,1.416377
8.177961 ,0.499793,456.304651,11.244332,0.543382,1.34476
5.080896 ,0.238686,557.679138,8.915425,0.376054,1.283626
11.495517 ,0.249629,435.45247,12.772309,0.612455,1.708732
3536.955839 ,1.8757329999999999,56027.707354,267.687242,39.001718,60.958403
3614.610278 ,1.774915,50669.338806,241.279698,43.76446,62.203703
3489.543672 ,1.790104,52139.002853,219.11351,93.178491,60.989349
3793.438531 ,1.918352,52813.428815,223.445245,44.563514,65.483483
3340.44497 ,1.757234,47657.33564,205.602202,90.393433,63.636908
4092.51606 ,1.913943,51000.514057,267.739981,48.75517,62.328664
3728.989082 ,1.779377,53687.859063,239.275757,49.663302,85.393797
3314.76332 ,1.890012,48867.163011,280.993152,112.392297,77.936182
3539.358404 ,1.771916,48005.636095,370.202069,45.366268,67.72886
3310.217259 ,6.754991,56377.940895,240.149882,92.231999,63.88411
3794.920598 ,2.058806,49025.965742,325.386126,95.65017,83.809984
3611.072938 ,4.5432749999999995,50079.229415,166.832851,45.479916,64.370649
3523.715287 ,1.776649,49533.849477,272.89405,46.947583,68.030558
3718.860759 ,1.8671790000000001,50482.882712,457.875693,51.118144,86.417351
3416.002892 ,13.029948,52514.779853,259.749849,45.034827,64.467271
3540.072674 ,5.064263,49788.087155,316.70847,41.531639,71.254512
3422.189998 ,7.416179,50547.762793,273.620084,40.803444,89.806677
3503.483722 ,2.431804,53513.218563,488.191444,44.612382,74.565057
3973.159861 ,2.906965,51197.056141,561.332288,40.391923,60.411943
3718.627244 ,2.331814,57391.645401,600.912584,42.804014,63.061939
3780.715782 ,1.8000129999999999,62969.562666,386.426416,40.681069,62.086262
3639.276088 ,1.821034,57079.627791,438.617301,42.457641,60.801999
3917.247376 ,3.855918,52274.313049,431.458235,46.683024,86.000155
3551.762049 ,3.170951,51074.035593,420.30606,42.411111,61.939902000000004
3820.005142 ,2.019063,52210.762096,232.138063,41.376318,65.131127
3599.857091 ,1.764923,51864.786637,483.574512,40.974105,67.560092
3632.698293 ,1.897875,52074.297135,206.029632,42.987776,85.556319
3593.93912 ,2.153171,47632.811232,331.178963,49.3025,125.713123
3689.334055 ,3.861541,50415.036456,225.826382,68.723985,65.010717
3564.562136 ,2.498894,46861.591966,634.994072,42.989775,124.555319
138.546119 ,0.574535,2496.813179,27.28258,2.177111,17.87447
149.0995 ,0.569744,2662.553372,13.851719,3.624265,25.8452
147.519485 ,0.628361,2754.855446,21.741207,10.880472,6.578746
144.057833 ,0.498185,2570.349448,23.370093,4.274651,6.523265
143.997964 ,0.480519,2855.024989,13.178557,3.286029,7.586805
149.392236 ,0.492327,2653.5205,13.987792,4.20299,11.499253
149.484108 ,0.513562,2575.269541,41.707573,2.651967,8.838188
149.741883 ,0.507212,2758.586173,18.223916,7.822406,7.193045
146.69511 ,0.546867,4835.853134,20.208609,3.107125,6.577577
157.023323 ,0.521238,4452.474055,13.57407,4.204497,7.15807
155.724381 ,0.470508,4334.152197,12.75138,1.982094,6.563661
176.624211 ,0.52476,3812.94978,13.298033,2.877506,6.796764
159.438407 ,1.016143,4600.741678,13.104904,2.6657859999999998,6.480272
158.438873 ,0.518138,4559.823438,28.760315,3.437618,7.655814
166.79576 ,0.550811,4333.185923,34.488077,18.871434,6.270594
165.815624 ,0.454107,4421.319132,29.74157,10.531268,7.202881
157.476653 ,5.019025,5236.735794,17.380892,3.616942,6.864804
153.015555 ,0.573598,5220.624471,36.87805,2.51506,36.57764
149.739781 ,0.728075,4787.966021,18.564864,9.342826,16.718577
148.701811 ,0.486225,5230.691215,17.995428,2.988633,8.310591
144.92079 ,0.516319,4809.338226,33.858538,3.001967,7.233302
151.710114 ,0.533063,5035.342588,49.665114,2.6614079999999998,12.620222
145.668809 ,0.639987,4098.883935,16.895157,2.933588,13.938431
139.465697 ,0.50324,4595.25703,35.07455,27.666411,13.298508
158.54227 ,0.538767,5115.286122,27.092206,3.156555,10.373707
141.957237 ,0.6064,4584.945194,33.677397,2.329537,9.364365
149.273643 ,2.14345,4734.077613,15.186049,12.810679,6.559511
156.486974 ,0.603689,4624.180767,46.697608,4.086545,5.948486
153.223376 ,0.521315,4480.944408,41.676066,8.587838,27.378742
149.691461 ,0.4591,4806.585076,53.060821,9.065155,17.605312
105.270675 ,0.292829,3351.904045,21.396488,9.433338,5.917696
109.907298 ,0.277395,3152.61904,12.204544,10.84444,5.116637
106.399537 ,0.319958,3548.636628,17.64667,3.192887,5.41985
104.205001 ,0.303426,3047.953115,34.482811,2.746533,11.893111
107.208258 ,0.309721,3413.911288,13.152922,2.887808,8.620947
109.356179 ,0.434579,3315.163008,17.672479,10.89688,7.776357
106.399842 ,0.34246,3687.108179,10.340956,11.46608,12.122695
111.75164 ,0.278462,4077.837219,8.88368,3.374275,5.248698
115.293766 ,0.29739,4074.554146,15.424694,3.279743,10.733153
104.954716 ,0.356112,4204.882802,11.496878,3.060243,5.326467
110.489037 ,0.310136,4238.827008,27.418585,4.81989,6.409665
114.147534 ,0.272141,3423.75559,36.871682,2.653074,5.3202
107.816005 ,0.300915,4265.966615,18.868095,5.233261,5.776468
106.111672 ,0.28959,3609.369269,12.306448,21.46963,6.232829
106.3663 ,0.279147,4211.00624,29.418897,6.94686,7.1682500000000005
104.086479 ,0.307663,3636.024043,15.892837,3.479296,5.16817
104.555411 ,0.274872,4053.75576,17.601608,17.568226,6.073596
111.226261 ,0.363786,4126.110538,22.28617,3.741572,14.888883
114.047602 ,0.289364,3465.145289,35.932042,2.183139,13.666146
109.544146 ,0.330034,3254.630828,19.582000999999998,8.660975,5.040765
106.993999 ,0.310339,3067.188968,35.835228,2.506836,7.802511
115.27413 ,0.268157,3450.473891,11.284364,3.221805,5.216622
114.494242 ,0.300396,3307.121638,38.229306,3.865955,8.087358
111.534591 ,0.306602,3250.441975,21.986664,2.302515,5.433806
119.40419 ,0.27489,3347.819912,15.841443,3.514804,4.582339
131.991688 ,0.401184,3130.815046,49.61221,13.290807,5.101471
118.833514 ,0.272933,3399.463034,37.5551,16.875812,6.449348
109.321772 ,0.311726,3382.716952,25.966012,5.329688,5.668954
110.196937 ,0.584379,3082.111438,9.614886,12.813366,4.793132
110.961317 ,0.278962,3064.495665,11.867185,14.291986,16.563438
235.398209 ,0.393188,3498.898054,27.572378,2.766735,11.958719
237.436313 ,0.407887,5622.64486,14.533361,25.037004,41.681068
272.276293 ,0.381071,5375.805691,17.412586,13.501713,14.122174
300.022802 ,0.393754,5367.513982,13.310358,9.288298,25.784003
273.337616 ,17.431824,5044.468227,18.218997,8.175551,12.669008999999999
265.174055 ,0.403819,5346.907939,53.692889,14.832822,33.291018
268.159509 ,0.411202,5543.3466,22.123637,4.855597,26.887456
260.72357 ,7.484403,3670.846442,35.915667,33.300308,24.159177
249.181698 ,1.483722,5062.287222,19.38814,5.400233,15.798882
246.346797 ,0.401865,5782.009534,13.745492,4.303653,13.090604
272.387857 ,0.399753,5506.275834,31.836836,5.727802,12.478664
251.915936 ,1.945094,5218.81548,20.808457,3.302668,13.415432
268.942222 ,0.484128,5278.291818,23.993397,3.441501,16.140591
259.29187 ,0.586665,6237.440601,31.187665,9.561347,24.345153
270.138934 ,0.436129,5452.800865,20.605209,7.210158,14.677134
255.418321 ,0.45991,5960.802576,39.529705,3.758893,16.545295
269.50397 ,0.42512,6677.744942,32.735566,3.233239,12.550252
258.471012 ,0.430989,6370.838644,29.627366,3.751235,24.149895
244.374711 ,0.41978,6622.250726,20.407896,5.850716,12.570234
248.79677 ,0.417496,6614.324914,23.080389,3.421435,18.497752
254.457254 ,2.771228,6521.159481,31.213991,3.362383,16.959296
284.697755 ,0.4958,7315.585369,19.859567,3.123576,22.823553
250.048695 ,0.476858,6370.505084,48.470094,23.706573,22.399969
270.449585 ,0.410932,6559.924899,35.014581,5.366345,24.419768
272.13729 ,0.401486,5935.912976,78.19617,2.724294,13.674709
284.472156 ,0.698285,5828.663078,13.790223,3.055084,37.336923
274.203801 ,0.584669,4508.04855,39.452653,5.897564,17.844037
252.651352 ,0.951915,5108.311921,38.890411,11.351098,26.136013
257.800692 ,0.408952,4432.051362,46.925095,4.433256,11.365366999999999
251.83829 ,0.421307,5474.076181,14.849638,4.18829,17.309552
1047.400067 ,0.352258,13387.230133,20.834692,12.081032,29.119069
1153.579342 ,0.414752,16499.437026,33.017716,15.949519,54.07902
1125.763254 ,0.401739,16630.373899,16.814902,11.669274,68.71628
1185.206445 ,0.400323,17888.111549,21.409392,7.805443,52.794136
1236.020386 ,0.467633,16022.432867,17.875805,10.204137,77.668599
1209.289335 ,0.371732,17471.161031,16.472475,12.039878,24.362318
1133.912253 ,0.428538,18210.4064,22.365916,11.314641,46.21775
1181.53924 ,0.43789,16179.812873,13.689265,11.592897,63.822202
1174.411467 ,0.541785,18380.491159,30.46381,13.456691,46.768869
1137.829186 ,0.393521,15483.83542,35.1853,7.628747,48.844942
1203.138253 ,0.423552,15441.239524,13.971843,10.032506,19.541129
1220.003673 ,0.390666,16355.556188,17.312611,10.122447,19.953205
1220.892386 ,0.978221,15691.961897,48.919643,15.264963999999999,25.672112
1221.526134 ,0.839824,17368.537136,58.876294,9.661868,51.285003
1149.513181 ,0.438341,18257.688782,15.321367,7.369598,38.193702
1076.563757 ,0.47529,17701.397088,24.328019,10.443415,51.5878
1289.11928 ,0.367813,17968.120541,11.553389,10.923643,48.316699
