ES-A,RC-A,PB-A,SMM5-A,SMLRE-A,SMLR-A,CAWPE-A,MV-A,NBC-A,WMV-A
0.056715249741063456 ,0.003963339067351246,-0.0014383765745384913,0.017756287406900828,0.020276389706818554,0.017756287406900828,0.006401980728310441,0.0032622225632362722,-6.833307544774625E-4,0.004626273214193954
0.03528350301926064 ,-0.014427792848246246,-2.358048854792516E-4,-0.001943613389323251,0.0018056912242454537,-0.001943613389323251,-0.0016395637403633367,-0.013695127217582148,-0.003374412526683024,-0.014678360062184814
0.033530254081738375 ,-0.01446621611082155,-0.002517907982354517,-0.006489630102029409,0.001643236698263717,-0.006489630102029409,-0.008832480977117863,-0.014184935348566019,-0.0028013458923179524,-0.013869508569312905
0.0375820268113517 ,-0.007214362548649156,-0.0019352161848684712,0.015444320177337545,0.00848162035600919,4.6094255973927467E-4,-0.0031826970570928426,-0.008612557652045272,-0.005162843074412393,-0.008864038421530607
0.053412353553311975 ,0.00877517569812225,0.009880160700481255,0.01096398705578594,0.015297341202512471,0.01096398705578594,0.009361133697195267,0.009608194770274192,0.008132497154194951,0.009281435021593398
0.02397309566209893 ,-0.015557220912841618,-0.014218718616294201,-0.021449560780748333,-0.007222786915710433,-0.021449560780748333,-0.020013988529842486,-0.017240621876376427,-0.017953509391136047,-0.015997101420955007
0.05418076310068187 ,0.011747550436841836,0.007926587672358543,0.018605133503887705,0.02858175483095904,0.018605133503887705,0.011681944108401954,0.011197024220286456,0.014978430912185758,0.012192536661600473
0.0356011129607583 ,-0.001296349135977648,0.002323614520501227,0.006883662909593302,0.009117722926202498,0.006883662909593302,-0.003975314766710758,-0.002121950535625583,-0.0014013672396356869,-0.0014806857932795348
0.043376234682896975 ,-0.006910966338178892,0.0012016069018548903,0.001591640296082386,0.02109830102567345,0.001591640296082386,-0.002169220009674122,-0.007564287386645607,-0.004550049763159647,-0.006516010496439906
0.04357286684170569 ,0.0018514588124132203,0.00374411366433125,-0.0018836070202264965,0.0036205828743546276,-0.0018836070202264965,-0.001473396959219997,0.0011389070000065171,-5.195442351058066E-5,0.003248372295495905
0.042094977389738664 ,-0.0011108418647945983,0.012494894907069676,-6.252799157244748E-4,0.0013480290213355728,-6.252799157244748E-4,0.002726156822813408,-5.979640678610565E-5,-0.0022237872229062816,-7.264982603696346E-4
0.044521564492232324 ,0.005886439598270621,-0.0018911134187289402,0.009762283155045681,0.015624700138943237,0.009762283155045681,-0.004944282450545789,0.004212452124032762,0.0014087316992509313,0.006937493662719008
0.02964343376420897 ,-0.030223527298524178,-0.026495969745306547,-0.009293770649215438,4.8663264504988923E-4,-0.009293770649215438,-0.023095027446846883,-0.03102223677538718,-0.02053931775060369,-0.030730899076920837
0.05482977707788117 ,-0.0014975521751297016,0.0038753680944410007,0.004669547149117714,0.010663194714150448,0.004669547149117714,0.005215370664254149,-0.002508204156359106,0.001137236336477776,-0.001791917143164845
