CAWPE_alpha=11,CAWPE_alpha=12,CAWPE_alpha=13,CAWPE_pb,CAWPE_alpha=14,CAWPE_alpha=15,CAWPE_alpha=6,CAWPE_alpha=7,CAWPE_alpha=4,CAWPE_alpha=5,CAWPE_alpha=2,CAWPE_alpha=3,CAWPE_alpha=1,CAWPE_eq,CAWPE_alpha=8,CAWPE_alpha=9,CAWPE_alpha=10
-0.020464224557111832 ,-0.02022897259421841,-0.01999790633088927,-0.023803333957644668,-0.0197708205188436,-0.019547693687125944,-0.0217038842558106,-0.021447341121997532,-0.022230300511379752,-0.021964864181913457,-0.022774845396674737,-0.022500302267765893,-0.023054133260660192,-0.02333763487619822,-0.021195107592690388,-0.020947242724907778,-0.020703630046882582
-0.005604224183586748 ,-0.0056079269656466035,-0.005616457686087317,0.00942347435582258,-0.005629574212859589,-0.005647158088115223,-0.00566952680882582,-0.005644480655524697,-0.0057397088896160575,-0.00570130719173223,-0.005837975051000033,-0.00578520349847178,-0.005898183127627021,-0.0059659081336560504,-0.005625614523441458,-0.005612830907983479,-0.005605805883716952
0.020793539892099977 ,0.02031751021851802,0.019861351505059854,0.009236493819333447,0.019424701926884946,0.019006572750643436,0.023496735603322882,0.02291103966649133,0.024740486313827637,0.024106437514487045,0.02608363723690288,0.025399364790805956,0.02679393518785167,0.02753052827204394,0.022348390232561632,0.021808417436690597,0.021290277454495188
0.009929094344029998 ,0.009747417992313157,0.009579018572022813,0.00882153324050905,0.009423571816057352,0.009280940237167412,0.011035949320358007,0.01078899599566574,0.011563876547014074,0.011294500182104095,0.01212934139295263,0.011842653698961314,0.012422072668749617,0.012719014858044053,0.010554201580157185,0.010332771786363715,0.01012415851284909
-0.02932796591836051 ,-0.02914331237422707,-0.028961507821437582,-0.015928933349782293,-0.028782610029753464,-0.028606820524047727,-0.03029405813926256,-0.03009551802855115,-0.030699024157546884,-0.030495316616403256,-0.031113566247360502,-0.030905031912103142,-0.031324189866522856,-0.03153702089786492,-0.02989953073385121,-0.02970617388190222,-0.029515729829221904
0.062331348288804156 ,0.062255073213502765,0.06218087221478541,0.06951590022964838,0.06210890895849874,0.06203902864993083,0.06274479722257098,0.0626580545566302,0.0629243017412473,0.06283353684268445,0.06311134258886963,0.06301700691368506,0.06320759023955902,0.06330540634497583,0.0625732104737684,0.06249053327614984,0.06240980593436385
-0.056713964489999436 ,-0.05650090901924498,-0.05628905216442215,-0.06713287914724653,-0.056077930719785174,-0.055868287293302954,-0.057788122174903034,-0.05757254870385209,-0.05821961542203358,-0.058003984365720074,-0.05864986841373909,-0.0584348945809432,-0.05886429100960133,-0.05907794312820114,-0.05735718035784454,-0.057142171647668105,-0.056927844666522454
0.0077236470113593025 ,0.007237645941295501,0.006773604129819866,-0.0048334900632687194,0.006331593707133765,0.005911850937103447,0.01046115125052638,0.009875740122130106,0.011678795064060665,0.011062814964264422,0.012945988901035932,0.012307362687904222,0.013592403069047965,0.01424385444631504,0.009308116354128648,0.008759543254391655,0.008231171526052128
-0.00666540578266428 ,-0.007478169662116452,-0.008278466003878604,0.016311149256003965,-0.0090647980288443,-0.009837284236509536,-0.002439103693746114,-0.003302854510117692,-6.908381383539108E-4,-0.001568145172977875,0.0010778913122757583,1.916607180203478E-4,0.0019670842722661064,0.00285820018012628,-0.004158195687359978,-0.005004670822133628,-0.005840541792646148
-0.00693729631466411 ,-0.006627699442679491,-0.006319965741000022,0.0016506247408933916,-0.006014051390194064,-0.005710231709872726,-0.008498811107175541,-0.008185551972872185,-0.009124329378369822,-0.008811777569935675,-0.009746695185861798,-0.009436048999095448,-0.010056009791503895,-0.010363569071548673,-0.007872508213300211,-0.007559962194217507,-0.007248002265709097
0.007952707581198704 ,0.008196506665268055,0.008447838289418197,0.025479720273674733,0.008705383616498752,0.008968245789433116,0.006886836771895277,0.007075427782969657,0.006555207009229402,0.006712867505571651,0.006292811723471958,0.006414715307805796,0.006191011954754133,0.006110110720111139,0.0072776583950977525,0.007492061734821531,0.007717555914465324
0.006844956111145439 ,0.0069570151247428935,0.007063144411441957,0.007053096950894622,0.007163339479286934,0.007257710955844265,0.0062013325726779644,0.006340704330156655,0.005907735836178096,0.006056889288075462,0.005596035351804085,0.0057540776532565285,0.005433885765384172,0.005268012408358169,0.0064748863383143895,0.00660374022658794,0.006727322228099464
0.025066445594324582 ,0.025116389995241795,0.025167562335770777,0.02738433117379424,0.025219730109659055,0.02527261105522971,0.0248417779297041,0.024882460522125394,0.02476813138943479,0.024803460636085406,0.02470653009263457,0.024735693498248335,0.024680810814033283,0.024658568848656692,0.02492567117821265,0.024970760988095586,0.025017845646903236
-0.018260131482501052 ,-0.018240518722891785,-0.018220891875619705,-0.014341907822092104,-0.01820088933256403,-0.018180988971356227,-0.018355087022012606,-0.018336402571049293,-0.018391023189963773,-0.018373322587563523,-0.01842556925137373,-0.01840848931190653,-0.018442164135180406,-0.018458355644277002,-0.018317771295939478,-0.018298812625642924,-0.01827973328710386
0.008752124033387876 ,0.008599873033989347,0.008450993156806863,0.010633700153471981,0.008305544209369353,0.008163210054466852,0.009572887358447302,0.009400219107656316,0.009932430295650274,0.009750240870392002,0.010312703636639275,0.010119975330260544,0.010511094107505725,0.010715272566610423,0.009231973444099761,0.009068063906457757,0.008908251704625725
-0.013577342713753549 ,-0.01305966717272522,-0.01256200928742146,-0.005016037292038478,-0.012083975887327458,-0.011625356647193774,-0.01647957733294403,-0.015856610423492068,-0.01779052431980288,-0.0171241146840877,-0.019188108726084563,-0.018478459133976166,-0.01991921830924026,-0.02067167916869317,-0.015255014320328275,-0.014674805773218669,-0.01411582338326367
0.025834746028639444 ,0.025633894166645632,0.02543961690189489,0.02183997719079045,0.02525179720041204,0.025070316317560737,0.0269340279369521,0.026701616132853934,0.027417596441387637,0.027172772649973753,0.02792583700402318,0.027668708019695787,0.028188969518178286,0.028458005581825985,0.026475409342903156,0.02625551307126117,0.026041888235900812
-0.03296938139512218 ,-0.03236433166692265,-0.03177594984147447,-0.015565855172197551,-0.031204111198309903,-0.030648660665461014,-0.03623972909362383,-0.03555349816041753,-0.03766038179195008,-0.036942135850367874,-0.039142216704521005,-0.03839352250620087,-0.03990599726442934,-0.04068389126136207,-0.03488313156703193,-0.03422883611082961,-0.03359107474440659
0.005484864168392889 ,0.005999688774538381,0.00650638643214374,0.009054071319259505,0.007004712461390783,0.007494609956300247,0.0028070928714178933,0.0033551403122975554,0.0016960307865185875,0.0022540266996251557,5.680512687780137E-4,0.0011339770278377959,-1.1460004809560331E-6,-5.7303129883568E-4,0.003897276374467795,0.004433283338568517,0.004962723328775898
0.03896966477895902 ,0.038577299203305326,0.03822974638790022,0.039945866371629,0.03792416095497475,0.03765739601398299,0.04172671249807158,0.041057105021815365,0.04327151564196319,0.042463469852245694,0.04511895987383552,0.04415525565918399,0.046167369060203356,0.047304925589161995,0.04045033897331218,0.039902747154110685,0.03941031886250346
0.030045654171459768 ,0.030048049488204942,0.030047727138998725,0.02652605397867891,0.030044868443796835,0.03003966145397019,0.02997830532799184,0.030000460018554165,0.029918055264088084,0.029950939547749744,0.029833049312183002,0.02987892411799309,0.029780009092024162,0.029719135978521383,0.030017792216082473,0.030030834815061747,0.030039991644915887
0.0173249282807999 ,0.017095006059926643,0.01686947205660294,0.014766963025240276,0.016648786230026857,0.016433306602746,0.01853104165893571,0.018283508535509085,0.019033406696311594,0.018781035938174595,0.019543228320243022,0.019287622707904628,0.019800356476694425,0.020058484078469663,0.01803859012499065,0.017797257362264007,0.017559104621729826
-0.010262476772017859 ,-0.009984274947942406,-0.009712949758115652,-0.007328027722566688,-0.009448965807573373,-0.009191531368951678,-0.011761277085623467,-0.011447093232314298,-0.012410827140394876,-0.012082581213304078,-0.01308922762367093,-0.012746207711469726,-0.01343878204416149,-0.013795432048397949,-0.011140317516625586,-0.010840603840543306,-0.01054788999485945
-0.015238500874849903 ,-0.015078296330254037,-0.01491831997985682,-0.009725499103920843,-0.014758843134764943,-0.01459972694567857,-0.016044842032229223,-0.015883147757722593,-0.016369406722042124,-0.016207051516138105,-0.016694967127836247,-0.016532161132160272,-0.01685825586590939,-0.017021773268220075,-0.01572139482188728,-0.015560298237272674,-0.015399299348016093
-0.01153237017541553 ,-0.01163602108587014,-0.011733454180872016,-0.017299424247713135,-0.011824351809712974,-0.01190902895050594,-0.010919883912743344,-0.011054691979199172,-0.010632422775391559,-0.01077904076187619,-0.010322270143576118,-0.010480198920273187,-0.01015922041678774,-0.00999081850801753,-0.011183332658235123,-0.01130596981805776,-0.01142239933740985
0.006997697093084065 ,0.007264682239096931,0.007529859535615913,0.018235977184924534,0.007793051066636414,0.008054138597454852,0.005640267637785801,0.00591424501549942,0.0050898681528910306,0.005365477288837628,0.004537354953767947,0.004813772511659931,0.004260803070464947,0.003984181294697464,0.006187087490610921,0.006458753848822774,0.006728953180103581
0.03817226684063968 ,0.03785447555264998,0.03756163676056201,0.039459202226772794,0.03729262813687306,0.0370466177883102,0.04016533543901435,0.03970983529329408,0.041167540931664526,0.04065094395990365,0.042296434188713095,0.04171577429596951,0.04291009640950394,0.04355745159631996,0.03928365044437743,0.03888590605607578,0.03851573765809313
