PB-A,CAWPE-A
-0.01053942439293698 ,0.0019104120606759922
-0.0010566269550833507 ,0.0016523665640602037
-0.004544642572264612 ,-0.010719809558790261
-0.007340553933355531 ,-0.005747701780365211
0.01853496038334701 ,0.0052697485555874835
-0.023956317424058793 ,-0.01737064460929405
0.011661404736198255 ,0.010112473286515877
0.013969244890712496 ,0.0030001063748055223
-0.012697217835513142 ,-0.002146102480896084
0.006263762394058459 ,-0.0063927483601748936
0.011860310411129338 ,-1.6110785403056216E-4
-0.010377639961038576 ,-0.006449136838302727
-0.03846567425397396 ,-0.03382428176833119
-0.00954195059713936 ,0.0069761316722553035
0.0073914770280304465 ,0.005342417894211304
-0.03271735661301067 ,0.0019531047401820656
-0.01713673553359929 ,-0.001012139795068201
0.018079185592751124 ,0.023486555801604525
2.5072685896143643E-4 ,-0.0026578797950163047
-0.021233080242359037 ,-0.013324080761767942
-0.013007245560880842 ,-0.029787625849179267
-0.020409975434095617 ,-0.008469829687959285
0.005646848509226032 ,0.00529460398645909
0.023307999609522234 ,0.0033843428558001376
-0.012556121168537326 ,0.008596997926304417
-0.007788833121304073 ,-0.030931661347594286
-0.0013738679310969504 ,-0.01583541078598405
-0.03458197211208924 ,-0.02511054525668055
-0.01001221816474196 ,0.006464456174019695
-0.015865934250978042 ,0.0031409697814834825
0.0 ,0.0
-0.016666666666666607 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
-0.016666666666666607 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
-0.016666666666666607 ,0.0
0.0 ,0.0
0.016666666666666607 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
-0.020000000000000018 ,0.0
-0.020000000000000018 ,0.0
0.0 ,0.0
-0.020000000000000018 ,0.0
0.0 ,0.0
-0.020000000000000018 ,0.0
0.040000000000000036 ,0.0
-0.020000000000000018 ,0.0
-0.020000000000000018 ,0.0
-0.020000000000000018 ,0.0
-0.020000000000000018 ,0.0
0.040000000000000036 ,0.0
-0.020000000000000018 ,0.0
-0.05428571428571427 ,-0.040000000000000036
0.040000000000000036 ,0.0
-0.020000000000000018 ,0.0
0.040000000000000036 ,0.0
0.0 ,0.0
0.06000000000000005 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
-0.040000000000000036 ,0.0
0.0 ,0.0
-0.020000000000000018 ,0.0
0.020000000000000018 ,0.0
0.0 ,0.0
-0.020000000000000018 ,0.0
0.06000000000000005 ,0.0
0.040000000000000036 ,0.0
0.008230876080795646 ,0.008039896309993688
-0.0032484560975972743 ,-0.0017456935165303111
-0.0019832054230830565 ,0.006256955200712788
-0.004796363753842181 ,-0.008694849500662127
-0.00896701879127515 ,-0.00445070747451104
-0.00633528233284697 ,-0.01568096197677893
-0.002799633341498353 ,0.00286483895248002
0.005103241409277315 ,0.00914158346681826
0.0031074021466304114 ,-1.4840757362122314E-4
-0.004141351007961758 ,-0.007692753161103072
-0.007796698184550865 ,-0.012405359447571263
-0.004941012039754278 ,-0.0049246253014433305
-0.0021801092279920553 ,5.560868693903487E-4
0.004434255221231753 ,0.007753487701405382
-0.0023224413012162826 ,-0.0029478394878844627
0.0013710522509969847 ,-0.0019525737962290401
-6.602690337693673E-4 ,-0.0020512319913111865
-0.002569858585852458 ,-0.0024421408089196905
0.00477693150583014 ,0.006330969473763437
-0.002210317456880939 ,-0.006028585826696742
-0.0036226447269231965 ,-0.005066950572506279
-0.0014630353194543533 ,-0.002275259484006975
0.004213546491164788 ,0.002818159667317799
-0.005180149557425406 ,-0.012808703329677096
-0.006133680371928629 ,-0.007853623508999763
-0.003998358636096766 ,-0.006911886301471659
-2.478541955945879E-4 ,0.0019117474343824936
-0.007798673379203258 ,-0.0023198326298667915
0.006969259425122165 ,0.005272756101218912
0.001800731182166726 ,0.004121187068491072
-0.0012549772700147788 ,-0.024494265967950235
-0.02829375195054107 ,-0.021487422401177292
-0.12342876672199976 ,-0.11026312789868742
0.042465731428137476 ,0.0363247206378563
-0.16762427714307415 ,-0.17595080775531902
-0.03947671572616296 ,-0.021839260744170197
-0.1439779343954487 ,-0.26925608648563093
-0.018838974186165758 ,-0.0663500832549927
-0.10341416566626638 ,-0.10962538635869024
-0.08312254662630603 ,-0.026116221289153585
0.005997473949707621 ,-0.025056806773746332
0.03974991591532939 ,-0.04446058870119041
-0.043561197365708626 ,-0.07287302672265084
0.008102982181708462 ,0.02874604642494971
-0.11429213726958087 ,-0.13267927394243184
-0.003624277143074117 ,-0.02161324753186744
0.007063689271561979 ,0.022173389930134735
-0.17200090498719423 ,-0.18727549201498783
0.029305022168356953 ,-0.0053840534618948555
-0.023298462606733294 ,-0.08095856524427969
-0.14459764128937058 ,-0.17774620534019037
-0.019665288763033084 ,-0.018331716737731707
-0.1437576280911088 ,-0.18026079075968493
-0.11520884717523383 ,-0.10979364249687118
-0.03339313907381114 ,-0.013720385761960219
-0.12353803786267303 ,-0.10187832836483879
-0.09446895823720247 ,-0.12993211830186602
-0.14010518529580895 ,-0.07968722034268239
-0.014640410550185168 ,0.004899196042053355
0.032524125439649665 ,0.04236086013352702
0.050567831424258025 ,0.05660576154793845
0.07942263863941351 ,0.06617359552247143
-0.06173174179187152 ,-0.04754492188626225
-0.1153483660456256 ,-0.06713327917123324
-0.04980690313080427 ,-0.08755302515383101
-0.04681487946843349 ,-0.07964179936775517
0.018841381042808136 ,0.02899302734399467
-0.015526165107101919 ,-0.03591773429207684
-0.10060324859528252 ,-0.10571022749997322
0.129226380658577 ,0.06323301489619582
-0.028573964609704072 ,-0.12742385158695563
0.0037168964479579736 ,0.04857138832010427
0.07548388815789542 ,0.0010630430580911843
-0.07791697634837291 ,-0.0672859282732256
-0.07995073058663005 ,-0.050531700688407344
0.09080837902293937 ,0.033855191395098516
-0.053795219431118924 ,-0.031512146185353807
-0.02610229639540984 ,-0.009434749013379096
0.017519651070384612 ,-0.02645510488650149
-0.006458884875056803 ,-0.06162878366673763
0.035812227479714354 ,0.012390280497345307
-0.07350129504283226 ,-0.08177305480891733
-0.00301420250056178 ,0.02479095044530405
-0.05619240625684202 ,-0.009907034496583367
-0.1067596656616433 ,-0.0025327201530566112
-0.0774523065079149 ,-0.06328260498869165
-0.08813606917180872 ,-0.015734518354854843
0.028192077404546323 ,0.015441047741358238
0.0030287760917046547 ,-0.001540035641779569
-0.02931063282568841 ,-0.04916754571769494
-0.10912567706045967 ,-0.36546442687747044
-0.127635046113307 ,-0.24198933782267124
-0.13450690479675986 ,-0.3070072707753868
-0.0800993022007514 ,-0.15079234372712635
-0.13644537159029918 ,-0.2642579173376274
-0.15165544332210995 ,-0.3289232908798126
-0.16911933343092767 ,-0.3417319328551212
-0.10416910652417904 ,-0.21519360269360266
-0.0609750890547992 ,-0.1843336749133851
-0.09931013028839114 ,-0.2530980090762699
-0.13019079685746354 ,-0.18257331771824514
-0.07393134240960325 ,-0.1748151807934416
-0.13753964768457522 ,-0.30760625579466166
-0.06520519201678626 ,-0.3015779778460938
-0.04502147074610835 ,-0.23422388132533056
-0.23069523739813597 ,-0.25450275703898895
-0.06225174449812132 ,-0.25525850290343044
-0.04127384960718289 ,-0.1499579124579125
0.02830173717854878 ,-0.11557422046552485
-0.06947921241399507 ,-0.32717208315034396
-0.051007661152588646 ,-0.18577197091689845
-0.005601912848289647 ,-0.144053457278095
-0.10746779388083738 ,-0.1337115112477431
-0.13755794661591764 ,-0.40685965939589136
-0.1579142878055922 ,-0.36469038208168647
-0.1163086175767335 ,-0.27948445810764666
-0.14258283316254333 ,-0.37460230322549154
-0.1032407407407408 ,-0.1770244717708485
0.015871883082028027 ,-0.19117747523544626
-0.032360440150295156 ,-0.27037951983604164
-0.068425925925926 ,-0.1392592592592593
0.009814814814814832 ,-0.1212037037037037
-0.008703703703703658 ,-0.0950925925925925
-0.002962962962962945 ,-0.14277777777777778
-0.0035185185185185874 ,-0.04018518518518521
-0.07879629629629614 ,-0.18092592592592593
-0.041759259259259274 ,-0.09055555555555572
-0.037685185185185155 ,-0.21166666666666678
0.026574074074074083 ,-0.054629629629629584
0.006851851851851776 ,-0.1335185185185186
-0.014537037037037015 ,-0.06972222222222213
0.005740740740740602 ,-0.08305555555555555
0.06305555555555542 ,-0.027314814814814792
0.05666666666666664 ,-0.12185185185185177
-0.05685185185185204 ,-0.1513888888888888
0.020185185185185084 ,-0.11148148148148151
-0.012777777777777888 ,-0.00824074074074077
-0.05101851851851846 ,-0.16129629629629627
-0.049259259259259225 ,-0.035555555555555673
0.012685185185185244 ,-0.052314814814814814
-0.023240740740740784 ,-0.1142592592592594
-0.041759259259259274 ,-0.11379629629629628
0.005740740740740713 ,-0.025092592592592666
-0.009351851851851833 ,-0.16879629629629633
0.08444444444444454 ,-0.007685185185185239
-0.010462962962963007 ,-0.08351851851851844
-0.022592592592592498 ,-0.17000000000000004
0.008611111111111014 ,-0.10796296296296304
-0.03249999999999997 ,-0.10564814814814816
-0.005277777777777715 ,-0.06972222222222235
-0.4 ,-0.20833333333333337
-0.30000000000000004 ,-0.17500000000000004
-0.30000000000000004 ,-0.42500000000000004
-0.17500000000000004 ,0.09166666666666667
0.04999999999999999 ,0.55
0.425 ,0.6
0.04999999999999999 ,0.55
-0.275 ,-0.275
0.04999999999999999 ,0.38333333333333325
-0.10833333333333339 ,0.22499999999999998
-0.4166666666666667 ,0.016666666666666607
-0.00833333333333336 ,0.18333333333333324
-0.15000000000000002 ,0.2833333333333332
-0.2583333333333334 ,0.033333333333333215
0.15833333333333333 ,0.375
-0.5 ,-0.1166666666666667
-0.30000000000000004 ,-0.20833333333333337
-0.4166666666666667 ,-0.08333333333333337
-0.275 ,-0.65
-0.2333333333333334 ,-0.008333333333333415
-0.09166666666666673 ,0.033333333333333215
0.04999999999999999 ,0.55
-0.4 ,-0.2583333333333334
0.04999999999999999 ,0.44999999999999996
-0.008333333333333415 ,0.31666666666666665
-0.275 ,-0.275
-0.275 ,-0.13333333333333341
-0.55 ,0.18333333333333324
0.04999999999999999 ,0.575
-0.55 ,-0.15833333333333333
-0.02810197465369879 ,-0.026183023872679123
-0.04154877689360448 ,-0.044762820512820545
0.024357058650162133 ,-0.012552534630120848
-0.021545534924845344 ,-0.018277188328912564
0.020824712643678134 ,-0.02928617742410844
0.010929487179487163 ,-0.04005253463012093
0.012753536693191903 ,-0.008345490716180293
-0.006760315355142876 ,0.021243295019157116
0.024589080459770152 ,-0.004639699381078666
0.025670498084291116 ,0.014341069849690635
-0.006833996463306846 ,7.471264367808761E-5
-0.034371205422929596 ,-0.03753043029767167
-0.02397634836427942 ,-0.006746094901267319
0.005880415561450025 ,-0.006768567639257261
-0.026426024167403472 ,-0.0034890951959917205
0.012951591511936367 ,0.021941718243442376
0.004550618921308591 ,-0.005959254347185361
0.02018847627468312 ,0.008237547892720354
0.01010293250810479 ,-0.007378720895962254
0.0019573386383731073 ,-0.01311921603300914
-0.020424403183023854 ,-0.009092248747421094
0.009800618921308568 ,-0.032595490716180286
0.015337459475390558 ,0.00927726201002077
-0.030955496610669098 ,-0.014067270851753522
-0.030050029472443285 ,-0.03717653993516068
0.006803492484527052 ,0.005339448865311014
0.0015342617152962479 ,-0.014089743589743575
-0.0075766283524904 ,-0.007647067491895032
0.003942602416740382 ,0.006663498379015587
-1.4905688181554577E-4 ,-0.03052880931329216
0.016853932584269593 ,-0.002818844864971415
0.02739996057559624 ,0.007017543859649145
-0.03055391287206788 ,-0.06566134437216631
-0.01614429331756373 ,-0.027045140942243195
-0.06426177804060718 ,-0.061797752808988804
-0.0035087719298245723 ,0.006662724226296102
-0.01860831854918199 ,0.007017543859649145
0.010191208357973602 ,-0.02282672974571265
0.017208752217622747 ,0.0017543859649122862
-0.02213680268085949 ,0.014389907352651332
-0.069505223733491 ,-0.07092450226690328
0.01192588212103296 ,0.016853932584269704
-0.007707470924502191 ,-0.014744726986004375
0.02738024837374331 ,0.021407451212300366
0.05513502858269281 ,0.04389907352651301
0.020362704514094276 ,0.00877192982456143
-0.009126749457914363 ,0.009126749457914474
0.02739996057559624 ,0.05020697811945585
-0.03686181746501083 ,0.002109205598265329
0.08356002365464232 ,0.07021486300019719
0.07056968263355023 ,0.04634338655627834
-0.0031539522964715294 ,-0.021427163414153294
-0.0582692686773113 ,-0.06108811354228261
-0.01860831854918199 ,-0.012990341021092089
0.004573230829883701 ,-0.0073723634930021875
-0.05125172481766205 ,-0.03159865957027397
-0.002109205598265218 ,-3.548196333530429E-4
0.08671397595111374 ,0.06739601813522578
0.0 ,-0.009126749457914363
-0.00983638872462067 ,-0.07478809383008078
0.008489084788877443 ,-0.0017008212449151072
-0.0764600945144348 ,-0.06604678574169709
0.08123356687828254 ,0.07307966843195945
0.055962523162615296 ,0.09373430698551577
0.07648010482111334 ,0.024484446783548774
-0.010078122430183134 ,-0.039304902251022455
-0.041231154676929505 ,-0.04045793449776869
-0.019932513184873324 ,0.04669829939804604
-0.0017411707948203903 ,-0.11755841364867381
0.025050217646349404 ,0.09728133942962403
-0.013679484227492433 ,-0.004848469896823526
-0.05870749865684244 ,0.014857406006381302
0.0979138844116969 ,0.08728133942962402
-0.015224334725831401 ,-0.020186890782101452
0.082913884411697 ,0.04191068276262844
-0.09420879795620762 ,0.02082212207931755
-0.03075918555310675 ,-0.06785385349166151
-0.0747787901713759 ,-0.00687866627194289
-0.11391757946558767 ,-0.03787402826661401
0.14642928412442568 ,0.13954469699461647
-0.13264536254289883 ,-0.020836704932951755
0.10774810039143456 ,0.17125143909739826
-0.013593522142911985 ,-0.054647544488668154
0.04265720425863184 ,-0.014973904367180935
-0.07558002477988668 ,0.029711796761071496
-0.12526863151431422 ,-0.055691095687641856
0.016715568566823436 ,0.07679730929903616
0.0032415600364023023 ,0.03626086861177824
-0.02613505038211461 ,0.04422354527811578
0.036335482385447815 ,0.043978926131815865
2.6255007398312546E-4 ,0.002280245888820809
-0.01680440771349867 ,-0.010654480493702323
0.018236704079300337 ,0.007823270417553818
-0.012975627654071564 ,-0.01707342379732213
3.3142059739910135E-4 ,0.00671592863931092
0.03805953540967444 ,0.0400427959628038
0.020992577622192643 ,0.006412477293779362
-0.01045433493329484 ,-0.00652224908874377
0.00251482671093628 ,-0.010150883587763282
0.014173343197757537 ,0.01860902594824787
-0.015628195411839685 ,0.01198993708422047
0.02469008264462802 ,0.020557851239669467
0.008092286501377388 ,0.00590888038784021
0.0036221684891792894 ,0.005639864304016751
0.04562025575324491 ,0.029291475693817848
0.03728692241991172 ,0.031240300985239444
-0.004304407713498604 ,0.004229071180242294
-0.033871365500980466 ,-0.04428479916272687
-2.754820936639035E-4 ,0.003725474274303142
0.0045949270393492725 ,0.004429216740649777
-0.01918795938744322 ,-0.012769016083823637
-0.014552131076545516 ,-0.008202058296341685
-0.010488770195002828 ,0.027073634318572792
-0.001651839955730372 ,0.00671592863931092
0.00859588340731654 ,-0.0018175502544299782
0.0015076328990580867 ,0.005639864304016751
0.016156603750887122 ,0.010075547054506861
-0.017004553273906153 ,-0.016769972451790682
-0.002693469029316664 ,-0.004773569357729768
0.030936849639707886 ,0.0183400098644243
-0.00477975183071333 ,-9.166890706737707E-4
-0.017908006580264146 ,-1.56926746593955E-5
0.038574074753980336 ,0.034911167617899475
-9.637670946522903E-4 ,0.0158587801402984
0.011995717380258952 ,0.007463199197482506
0.01671269851233448 ,0.002746218065407091
0.009186728616213946 ,-0.0058024404773888705
-0.02352598410835416 ,-0.026440972448400712
0.01578031676700098 ,8.225330227169536E-4
0.045884196351482665 ,0.027232120121798875
-0.01612170646289479 ,0.0027619107400665976
0.024360360659116065 ,0.012195873004217428
-0.010550806958783299 ,-0.003878755434698955
0.010409572886848184 ,-9.166890706738817E-4
0.05463301051823721 ,0.030194186485823837
0.004654210433437611 ,0.011326261957522066
-0.014198021420204765 ,-3.138534931890202E-5
-9.794597693116858E-4 ,-0.008442658966794303
0.005539514154792591 ,0.028270501443133922
-0.007588740594758225 ,8.382256973765712E-4
-0.02630358752307993 ,-0.015067632466900238
0.03087933458322023 ,0.014135250721566961
0.009202421290873453 ,-0.004748366481394317
0.001876607018711618 ,-9.166890706738817E-4
-0.0065189739241042766 ,-0.015952936188255218
-0.021908454265624266 ,-0.03585924203789215
-0.016901010608248113 ,0.007463199197482506
0.005708284429432053 ,-1.56926746593955E-5
0.01585878014029829 ,0.01692854681095235
0.0027305253907474736 ,-6.277069863791507E-5
0.0692925247902364 ,0.13259534706331055
-0.03181540808543093 ,-0.030837147215865723
-0.08683066361556069 ,-0.09817696414950405
-0.043176964149504116 ,-0.0644488939740655
0.025099160945842858 ,-0.022152936689549874
-0.09167048054919913 ,-0.02735888634630057
-0.03202135774218151 ,-0.042534324942791746
-0.07921243325705563 ,-0.05921243325705561
-0.06235888634630049 ,-0.019610983981693364
-0.10763348588863464 ,-0.07906750572082377
-0.0727364607170099 ,-0.07073417238749047
0.07569603356216625 ,0.035389016018306685
-0.051830663615560546 ,0.019862700228832963
-0.1486575133485889 ,-0.03677345537757437
0.015331807780320394 ,0.04262585812356978
-0.09833714721586573 ,-0.0500190694126621
0.09743516399694885 ,0.036031655225019055
0.17291762013729978 ,-0.0027822273073988546
-0.049725400457665936 ,-0.02800152555301294
-0.1285545385202136 ,-0.10757627765064837
0.03394164759725404 ,0.027450419527078496
0.09435163996948881 ,0.10309305873379093
-0.0945785659801679 ,-0.1162604881769641
0.07289092295957278 ,-0.02917048054919913
0.03122425629290615 ,-0.0660697940503433
0.03632532418001533 ,0.06381006864988548
-6.617086193745347E-4 ,0.1172597254004577
-0.021598016781083196 ,0.04845919145690314
-0.06396453089244847 ,-0.030179252479023644
-0.05759153318077803 ,0.04443745232646834
-0.12797017797017785 ,-0.14040404040404042
-0.10461159211159221 ,-0.12353896103896111
-0.062295574795574904 ,-0.060046897546897515
0.00428691678691695 ,0.11521765271765261
0.010119047619047694 ,0.010780423280423168
0.019185906685906584 ,-0.06295695045695049
-0.03644781144781151 ,-0.12765752765752758
-0.09562289562289572 ,-0.04699975949975954
-0.055146705146705166 ,0.029509379509379485
-0.13571428571428568 ,-0.1701058201058201
-0.09132395382395386 ,-0.12042448292448293
-0.11698532948532947 ,-0.1612373737373738
0.06462241462241458 ,0.03215488215488216
-0.041269841269841234 ,-0.07519841269841276
0.06242784992785 ,0.02539081289081302
0.04036195286195288 ,0.14968133718133703
0.060401635401635456 ,-0.01183862433862437
0.1886303511303511 ,0.17347883597883607
0.0550324675324676 ,0.05271765271765272
-0.06296296296296278 ,-0.04886363636363622
-0.013419913419913554 ,0.0470358345358346
-0.061820586820586776 ,-0.010443722943722866
-0.14887566137566133 ,-0.18029100529100528
-0.014321789321789291 ,-0.018831168831168865
0.029846079846079787 ,0.07151274651274653
-0.016786916786916906 ,0.07018398268398263
0.0453102453102453 ,0.01620971620971634
0.12017797017797027 ,0.004046416546416576
0.025889850889851074 ,0.07800024050024057
0.013486050986051046 ,-0.01495310245310244
-0.06906516222191361 ,-0.045572446437252556
-0.048707429769428434 ,-0.03733254407134756
0.05442078949348339 ,0.04006331096488169
-0.0478824303481723 ,-0.03109970744496149
-0.030293119313841155 ,-0.044085671458666154
0.022363098131814696 ,0.020075576718290633
-0.10082827294140784 ,-0.03126200893580566
0.03131367991411449 ,-0.017747742175382664
0.016525706356922965 ,-3.141494200997741E-5
0.033508439532837886 ,0.009555423409033037
-0.04413320080098149 ,-0.018118409553904202
-0.01908870986411093 ,-0.0262604137729473
0.02620715124892925 ,0.02944851494316747
-0.004239950112276403 ,-0.01712061890872052
-0.003579169271014093 ,-0.04420623104613752
-0.005221481671180972 ,-0.03605158489015459
-0.01605185979350421 ,-0.001589917991990264
-0.017539105001504796 ,-0.06769731911359589
-0.026488203752575434 ,-0.01762669427275043
0.007567401960784204 ,0.019038865546218475
0.03659140825751783 ,-0.002363083663217469
-0.008248004780424645 ,-0.017813284921406547
0.039785278780933964 ,0.009911766876171901
0.06233610696344638 ,0.01428455679792573
0.003748813575016774 ,0.004530551890177481
-0.024829596094636308 ,-0.029790643013403728
-0.02682776364678119 ,0.02690486318494345
-0.03441959945135087 ,-0.011464934630877277
-0.005593903367132058 ,-0.0467962184873949
0.02900747592425401 ,-0.00999550388337156
-0.03253355794813739 ,-0.03602270895281623
-0.001962455979444666 ,0.004866032991901359
-0.009148024531397847 ,-0.01220834437223095
-0.02772187616945665 ,-0.04275563885337297
-0.008364047722801526 ,-0.03171936298292888
-0.01701159602858482 ,-0.020158969527900084
0.03259479516173247 ,0.06286962976373911
-0.07340974861741367 ,-0.05991058296498908
0.016237978359730953 ,0.009589533812760731
0.011406593062582293 ,0.013032707256009246
0.030043871047611304 ,0.02749145000660247
-0.04731509375436771 ,-0.0499699092664011
-0.061307810345528124 ,-0.047854122233379814
0.018935856823680153 ,-0.01855617603062143
-0.015334567208623695 ,-0.006732022881466682
-0.006221709493281491 ,0.008688531379617115
0.04789718326917802 ,0.020438916628842008
-0.028567108339840885 ,-0.01657731454872957
0.015118308730819763 ,0.016788969573298118
0.0201608782247098 ,0.029081846762680774
-0.025271343439420946 ,-0.048678540769988565
0.007272979425938297 ,0.00753861713458992
0.009400712961439073 ,0.009075749872575867
7.616577901675692E-4 ,0.004640080157177873
0.0188621509839787 ,0.009316560682719799
0.037700124035152216 ,9.509848015408773E-4
0.014148988713755362 ,0.004168218639817756
-0.04501981114860121 ,-0.05540168410811386
0.0484792676092517 ,-0.008497578963868047
0.022004162687016993 ,0.005362554461482816
0.013595249306822432 ,-0.015075094369567
0.0016920504338843179 ,-0.020623710497127523
-0.019453861859665578 ,-0.041910990904202694
-0.059554195777469565 ,-0.055145495248611676
0.00987090776048305 ,0.0010827976707125098
0.04394020964715806 ,0.03555728276020986
-2.0888710780886388E-4 ,0.004016338857692925
-0.019979155756634004 ,-0.015226676345704626
-0.05704590394348297 ,-0.045934483914838564
-0.055412664563973424 ,-0.04136686883826646
-0.008524549174972806 ,0.004759760717007677
-0.0028547334343864694 ,0.013834793738639273
-0.0609108559252558 ,-0.06293869233106897
0.037517612079835616 ,0.002762843646366253
0.005257584882707 ,-0.0232836267400921
-0.030323524803764546 ,-0.035327174723106425
-0.02670668634638096 ,-0.028725792777038683
-0.002411093210414328 ,0.006130089882774303
-0.05747514908603257 ,-0.0282528254801655
-0.00320754699702408 ,-0.014189274572103505
-0.004879281980625372 ,-0.037169662044708285
-0.021603412500458163 ,-0.007417139354779501
-0.010523515658824367 ,0.0077615933526907765
-0.010216445630317983 ,-0.013556890638540153
-0.03566859569986258 ,-0.05382054189967933
0.003239893520386783 ,0.019597790672979953
0.011063641617031661 ,0.04411351730102009
-0.010500852451813314 ,-0.013637722876330916
-0.011918347091287473 ,-0.02834739731960334
-0.02182177890253334 ,-0.03631696774087345
-0.008358829896839781 ,-4.1250140721771356E-4
-0.0016069770347003631 ,-0.014450936638768286
-0.02475598736809914 ,-0.014176400962011448
-0.018671268267237084 ,-0.02860736646349038
-0.03799293115537161 ,-0.03248630801836816
-0.03203360885570217 ,-0.0344796257036839
0.004347549863891409 ,0.009053940088075585
-0.0018189918069880795 ,-0.01240662563870254
0.017089688480976917 ,0.012742703895987195
-0.024847249117957104 ,-0.02239319665469397
0.004404111430396318 ,-0.0024538545865411265
-0.008629520160712612 ,-0.013077984775541784
