SMLRE-S_VS_SMLRE-S
Losses(16):,annealing,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,hill-valley,image-segmentation,letter,molec-biol-splice,nursery,page-blocks,plant-shape,semeion,statlog-image,statlog-landsat,wine-quality-white,yeast

SMLRE-S_VS_SMLR-S
Wins(37):,arrhythmia,balloons,cardiotocography-10clases,chess-krvk,congressional-voting,contrac,ecoli,flags,glass,hayes-roth,heart-cleveland,heart-va,ilpd-indian-liver,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,monks-2,oocytes_merluccius_states_2f,pittsburg-bridges-SPAN,planning,plant-texture,post-operative,primary-tumor,semeion,soybean,statlog-landsat,statlog-vehicle,teaching,vertebral-column-2clases,vertebral-column-3clases,wine-quality-red,wine-quality-white,yeast
Draws(83):,abalone,acute-inflammation,acute-nephritis,adult,annealing,audiology-std,balance-scale,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,credit-approval,cylinder-bands,dermatology,echocardiogram,energy-y1,energy-y2,fertility,haberman-survival,heart-hungarian,heart-switzerland,hepatitis,hill-valley,horse-colic,image-segmentation,ionosphere,iris,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-margin,ringnorm,seeds,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-shuttle,steel-plates,synthetic-control,thyroid,tic-tac-toe,titanic,trains,twonorm,wall-following,waveform,waveform-noise,wine,zoo
Losses(1):,plant-shape

SMLRE-S_VS_NBC-S
Wins(77):,abalone,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,cylinder-bands,dermatology,ecoli,energy-y2,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,libras,low-res-spect,lymphography,magic,molec-biol-promoter,monks-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,page-blocks,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-margin,plant-texture,post-operative,primary-tumor,seeds,semeion,soybean,spect,spectf,statlog-german-credit,statlog-heart,statlog-image,statlog-vehicle,steel-plates,synthetic-control,teaching,trains,vertebral-column-2clases,vertebral-column-3clases,wine,wine-quality-red,wine-quality-white,yeast,zoo
Draws(42):,acute-inflammation,acute-nephritis,adult,bank,blood,congressional-voting,connect-4,credit-approval,echocardiogram,energy-y1,fertility,lenses,letter,lung-cancer,mammographic,miniboone,molec-biol-splice,monks-1,monks-3,mushroom,musk-1,musk-2,oocytes_trisopterus_nucleus_2f,optical,ozone,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,planning,ringnorm,spambase,statlog-australian-credit,statlog-landsat,statlog-shuttle,thyroid,tic-tac-toe,titanic,twonorm,wall-following,waveform,waveform-noise
Losses(2):,hill-valley,plant-shape

SMLRE-S_VS_RC-S
Wins(82):,abalone,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,cardiotocography-3clases,cardiotocography-10clases,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,cylinder-bands,dermatology,ecoli,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,molec-biol-promoter,monks-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,page-blocks,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,teaching,trains,vertebral-column-2clases,vertebral-column-3clases,waveform,wine,wine-quality-red,wine-quality-white,yeast,zoo
Draws(39):,acute-inflammation,acute-nephritis,adult,bank,blood,car,chess-krvk,congressional-voting,connect-4,credit-approval,echocardiogram,energy-y1,energy-y2,fertility,hill-valley,mammographic,miniboone,molec-biol-splice,monks-1,monks-3,mushroom,musk-1,musk-2,oocytes_trisopterus_nucleus_2f,optical,ozone,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,spambase,statlog-shuttle,synthetic-control,thyroid,tic-tac-toe,titanic,twonorm,wall-following,waveform-noise
Losses(0):

SMLRE-S_VS_WMV-S
Wins(83):,abalone,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,cardiotocography-3clases,cardiotocography-10clases,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,cylinder-bands,dermatology,ecoli,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,molec-biol-promoter,monks-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,page-blocks,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,teaching,trains,vertebral-column-2clases,vertebral-column-3clases,waveform,wine,wine-quality-red,wine-quality-white,yeast,zoo
Draws(38):,acute-inflammation,acute-nephritis,adult,bank,blood,car,chess-krvk,congressional-voting,connect-4,credit-approval,echocardiogram,energy-y1,energy-y2,hill-valley,mammographic,miniboone,molec-biol-splice,monks-1,monks-3,mushroom,musk-1,musk-2,oocytes_trisopterus_nucleus_2f,optical,ozone,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,spambase,statlog-shuttle,synthetic-control,thyroid,tic-tac-toe,titanic,twonorm,wall-following,waveform-noise
Losses(0):

SMLRE-S_VS_PB-S
Wins(93):,abalone,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,miniboone,molec-biol-promoter,monks-2,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,ozone,parkinsons,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,synthetic-control,teaching,trains,vertebral-column-2clases,vertebral-column-3clases,waveform,wine,wine-quality-red,wine-quality-white,yeast,zoo
Draws(25):,acute-inflammation,acute-nephritis,bank,blood,congressional-voting,connect-4,energy-y1,mammographic,molec-biol-splice,monks-3,mushroom,musk-1,nursery,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,optical,page-blocks,pendigits,spambase,statlog-shuttle,thyroid,tic-tac-toe,twonorm,wall-following,waveform-noise
Losses(3):,monks-1,musk-2,titanic

SMLRE-S_VS_CAWPE-S
Wins(100):,abalone,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,miniboone,molec-biol-promoter,molec-biol-splice,monks-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,ozone,page-blocks,parkinsons,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,trains,vertebral-column-2clases,vertebral-column-3clases,waveform,wine,wine-quality-red,wine-quality-white,yeast,zoo
Draws(19):,acute-inflammation,acute-nephritis,blood,congressional-voting,connect-4,mammographic,monks-1,monks-3,mushroom,musk-1,oocytes_trisopterus_nucleus_2f,optical,pendigits,spambase,thyroid,tic-tac-toe,twonorm,wall-following,waveform-noise
Losses(2):,musk-2,titanic

SMLRE-S_VS_MV-S
Wins(86):,abalone,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,cardiotocography-3clases,cardiotocography-10clases,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,contrac,cylinder-bands,dermatology,ecoli,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,molec-biol-promoter,monks-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,page-blocks,pima,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,synthetic-control,teaching,trains,vertebral-column-2clases,vertebral-column-3clases,waveform,wine,wine-quality-red,wine-quality-white,yeast,zoo
Draws(35):,acute-inflammation,acute-nephritis,adult,blood,car,chess-krvk,congressional-voting,connect-4,credit-approval,echocardiogram,energy-y1,energy-y2,hill-valley,mammographic,miniboone,molec-biol-splice,monks-1,monks-3,mushroom,musk-1,musk-2,oocytes_trisopterus_nucleus_2f,optical,ozone,parkinsons,pendigits,pittsburg-bridges-MATERIAL,spambase,statlog-shuttle,thyroid,tic-tac-toe,titanic,twonorm,wall-following,waveform-noise
Losses(0):

ES-S_VS_SMLRE-S
Wins(42):,abalone,adult,bank,blood,breast-cancer,car,chess-krvk,congressional-voting,connect-4,credit-approval,energy-y1,energy-y2,haberman-survival,hill-valley,ilpd-indian-liver,led-display,letter,magic,mammographic,miniboone,molec-biol-splice,monks-1,monks-2,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,ozone,pima,plant-shape,ringnorm,semeion,spambase,statlog-australian-credit,statlog-german-credit,statlog-landsat,thyroid,titanic,twonorm,waveform,waveform-noise,wine-quality-white
Draws(47):,acute-inflammation,acute-nephritis,annealing,balance-scale,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,cardiotocography-3clases,cardiotocography-10clases,chess-krvkp,contrac,cylinder-bands,echocardiogram,fertility,heart-hungarian,hepatitis,horse-colic,image-segmentation,ionosphere,iris,monks-3,mushroom,musk-1,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,page-blocks,parkinsons,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-T-OR-D,planning,soybean,spect,spectf,statlog-heart,statlog-image,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,tic-tac-toe,vertebral-column-2clases,wall-following,wine,yeast,zoo
Losses(32):,arrhythmia,audiology-std,balloons,breast-tissue,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,dermatology,ecoli,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,lenses,libras,low-res-spect,lung-cancer,lymphography,molec-biol-promoter,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-texture,post-operative,primary-tumor,seeds,teaching,trains,vertebral-column-3clases,wine-quality-red

ES-S_VS_ES-S
Wins(0):
Draws(121):,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Losses(0):

ES-S_VS_SMM5-S
Wins(41):,abalone,adult,bank,blood,breast-cancer,chess-krvk,congressional-voting,connect-4,contrac,credit-approval,energy-y2,fertility,haberman-survival,ilpd-indian-liver,led-display,magic,mammographic,miniboone,monks-1,monks-2,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,ozone,pima,planning,plant-margin,plant-shape,spambase,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-landsat,thyroid,titanic,twonorm,vertebral-column-2clases,waveform,waveform-noise,wine-quality-white
Draws(44):,acute-inflammation,acute-nephritis,annealing,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,car,cardiotocography-3clases,conn-bench-sonar-mines-rocks,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,heart-hungarian,hepatitis,horse-colic,ionosphere,iris,letter,molec-biol-splice,monks-3,mushroom,musk-1,nursery,oocytes_trisopterus_states_5b,optical,parkinsons,pittsburg-bridges-MATERIAL,pittsburg-bridges-T-OR-D,plant-texture,ringnorm,seeds,semeion,soybean,spect,spectf,statlog-image,statlog-vehicle,synthetic-control,tic-tac-toe,wall-following,wine,zoo
Losses(36):,arrhythmia,audiology-std,balance-scale,balloons,breast-tissue,cardiotocography-10clases,chess-krvkp,conn-bench-vowel-deterding,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hill-valley,image-segmentation,lenses,libras,low-res-spect,lung-cancer,lymphography,molec-biol-promoter,page-blocks,pendigits,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,post-operative,primary-tumor,statlog-shuttle,steel-plates,teaching,trains,vertebral-column-3clases,wine-quality-red,yeast

ES-S_VS_SMLR-S
Wins(60):,abalone,adult,bank,blood,breast-cancer,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,congressional-voting,connect-4,contrac,credit-approval,energy-y1,energy-y2,fertility,haberman-survival,heart-hungarian,hill-valley,ilpd-indian-liver,image-segmentation,led-display,letter,magic,mammographic,miniboone,molec-biol-splice,monks-1,monks-2,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,optical,ozone,page-blocks,pendigits,pima,planning,ringnorm,semeion,spambase,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,thyroid,titanic,twonorm,vertebral-column-2clases,wall-following,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast
Draws(39):,acute-inflammation,acute-nephritis,annealing,balance-scale,balloons,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,chess-krvkp,conn-bench-sonar-mines-rocks,cylinder-bands,echocardiogram,ecoli,hayes-roth,heart-cleveland,hepatitis,horse-colic,ionosphere,iris,lenses,low-res-spect,lung-cancer,molec-biol-promoter,monks-3,mushroom,musk-1,oocytes_trisopterus_states_5b,parkinsons,pittsburg-bridges-MATERIAL,pittsburg-bridges-T-OR-D,seeds,soybean,spect,spectf,statlog-shuttle,synthetic-control,tic-tac-toe,vertebral-column-3clases,zoo
Losses(22):,arrhythmia,audiology-std,breast-tissue,conn-bench-vowel-deterding,dermatology,flags,glass,heart-switzerland,heart-va,libras,lymphography,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,teaching,trains,wine

ES-S_VS_NBC-S
Wins(84):,abalone,adult,annealing,balance-scale,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-prog,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,haberman-survival,heart-cleveland,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,letter,libras,low-res-spect,magic,mammographic,miniboone,molec-biol-splice,monks-1,monks-2,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,ozone,page-blocks,pima,pittsburg-bridges-T-OR-D,planning,plant-margin,plant-shape,plant-texture,ringnorm,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,synthetic-control,thyroid,titanic,twonorm,vertebral-column-2clases,wall-following,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast
Draws(24):,acute-inflammation,acute-nephritis,arrhythmia,audiology-std,breast-cancer-wisc-diag,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,glass,hayes-roth,lymphography,molec-biol-promoter,monks-3,mushroom,optical,parkinsons,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-SPAN,seeds,statlog-shuttle,tic-tac-toe,vertebral-column-3clases,wine,zoo
Losses(13):,balloons,breast-tissue,flags,heart-switzerland,heart-va,lenses,lung-cancer,pittsburg-bridges-REL-L,pittsburg-bridges-TYPE,post-operative,primary-tumor,teaching,trains

ES-S_VS_RC-S
Wins(91):,abalone,adult,annealing,arrhythmia,audiology-std,balance-scale,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-prog,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,led-display,letter,libras,low-res-spect,magic,mammographic,miniboone,molec-biol-splice,monks-1,monks-2,monks-3,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,pendigits,pima,pittsburg-bridges-T-OR-D,planning,plant-margin,plant-shape,plant-texture,primary-tumor,ringnorm,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,thyroid,titanic,twonorm,vertebral-column-2clases,wall-following,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast,zoo
