TRAINTESTDIFFSACC,C4.5_cvFold4,Logistic_cvFold4,C4.5_cvFold1,Logistic_cvFold5,SVML_cvFold7,C4.5_cvFold7,SVML_cvFold1,Logistic_cvFold1,C4.5_cvFold6,C4.5_cvFold9,Logistic_cvFold9,SVML_cvFold4,MLP_cvFold4,Logistic_cvFold7,Logistic_cvFold8,MLP_cvFold7,MLP_cvFold1,MLP_cvFold5,C4.5_cvFold3,SVML_cvFold6,C4.5_cvFold0,MLP_cvFold9,Logistic_cvFold6,SVML_cvFold9,SVML_cvFold5,MLP_cvFold0,SVML_cvFold3,C4.5_cvFold5,NN_cvFold9,MLP_cvFold8,NN_cvFold1,Logistic_cvFold2,Logistic_cvFold0,C4.5_cvFold8,MLP_cvFold3,SVML_cvFold8,Logistic_cvFold3,SVML_cvFold0,NN_cvFold7,NN_cvFold4,NN_cvFold0,SVML_cvFold2,NN_cvFold8,MLP_cvFold6,MLP_cvFold2,SVML,C4.5_cvFold2,Logistic,NN_cvFold6,NN_cvFold2,NN_cvFold5,NN_cvFold3,MLP,C4.5,NN
C4.5_cvFold5,19|0|20,17|0|22,17|0|22,20|0|19,15|0|24,15|0|24,21|0|18,19|0|20,20|0|19,17|0|22,17|0|22,21|0|18,19|0|20,18|0|21,15|0|24,17|0|22,21|0|18,15|0|24,23|0|16,16|0|23,22|0|17,18|0|21,17|0|22,19|0|20,17|0|22,21|0|18,24|0|15,0|39|0,18|0|21,20|0|19,20|0|19,22|0|17,22|0|17,19|0|20,20|0|19,18|0|21,23|0|16,24|0|15,22|0|17,19|0|20,22|0|17,21|0|18,20|0|19,15|0|24,18|0|21,22|0|17,22|0|17,24|0|15,21|0|18,25|0|14,25|0|14,27|0|12,23|0|16,27|0|12,26|0|13
NN_cvFold9,18|0|21,16|0|23,17|0|22,15|0|24,17|0|22,16|0|23,14|0|25,17|0|22,17|0|22,16|0|23,19|0|20,17|0|22,15|0|24,20|0|19,18|0|21,15|0|24,19|0|20,19|0|20,21|0|18,19|0|20,19|0|20,24|0|15,22|0|17,18|0|21,18|0|21,20|0|19,21|0|18,21|0|18,0|39|0,20|0|19,20|0|19,21|0|18,16|0|23,21|0|18,19|0|20,20|0|19,22|0|17,17|0|22,21|0|18,21|0|18,21|0|18,23|0|16,22|0|17,21|0|18,23|0|16,19|0|20,23|0|16,23|0|16,23|0|16,23|0|16,24|0|15,26|0|13,27|0|12,28|0|11,32|0|7
MLP_cvFold8,14|0|25,14|0|25,19|0|20,17|0|22,14|0|25,20|0|19,16|0|23,18|0|21,18|0|21,21|0|18,19|0|20,16|0|23,17|0|22,19|0|20,18|0|21,15|0|24,19|0|20,20|0|19,19|0|20,19|0|20,19|0|20,21|0|18,18|0|21,22|0|17,18|0|21,19|0|20,19|0|20,19|0|20,19|0|20,0|39|0,19|0|20,18|0|21,19|0|20,23|0|16,17|0|22,20|0|19,21|0|18,19|0|20,19|0|20,18|0|21,22|0|17,19|0|20,20|0|19,25|1|13,22|0|17,22|0|17,22|0|17,19|0|20,22|1|16,23|0|16,20|0|19,25|0|14,25|0|14,27|0|12,26|0|13
NN_cvFold1,13|0|26,16|0|23,13|0|26,19|0|20,17|0|22,19|0|20,17|0|22,16|0|23,16|0|23,18|0|21,17|0|22,18|0|21,16|0|23,18|0|21,17|0|22,18|0|21,17|0|22,18|0|21,20|0|19,19|0|20,19|0|20,21|0|18,20|0|19,19|0|20,16|0|23,20|0|19,16|0|23,19|0|20,19|0|20,20|0|19,0|39|0,22|0|17,18|0|21,19|0|20,20|0|19,21|0|18,18|0|21,23|0|16,19|0|20,19|0|20,19|0|20,21|0|18,18|0|21,20|0|19,19|0|20,22|0|17,22|0|17,23|0|16,24|0|15,20|0|19,23|0|16,23|0|16,25|0|14,25|0|14,30|0|9
Logistic_cvFold2,21|0|18,17|0|22,19|0|20,15|0|24,16|0|23,15|0|24,14|0|25,17|0|22,19|0|20,15|0|24,17|0|22,19|0|20,18|0|21,18|0|21,18|0|21,18|0|21,19|0|20,18|0|21,18|0|21,18|0|21,17|0|22,16|0|23,19|0|20,19|0|20,19|0|20,19|0|20,21|0|18,17|0|22,18|0|21,21|0|18,17|0|22,0|39|0,20|0|19,20|0|19,20|0|19,20|0|19,20|0|19,19|0|20,18|0|21,22|0|17,20|0|19,24|0|15,19|0|20,20|0|19,21|0|18,20|0|19,26|0|13,20|0|19,20|0|19,22|0|17,23|0|16,26|0|13,22|0|17,24|0|15,25|0|14
Logistic_cvFold0,16|0|23,14|0|25,15|0|24,14|0|25,19|0|20,18|0|21,16|0|23,18|0|21,15|0|24,17|0|22,16|0|23,17|0|22,17|0|22,20|0|19,19|0|20,19|0|20,16|0|23,19|0|20,19|0|20,19|0|20,20|0|19,19|0|20,19|0|20,16|0|23,19|0|20,16|0|23,17|0|22,17|0|22,23|0|16,20|0|19,21|0|18,19|0|20,0|39|0,20|0|19,20|0|19,20|0|19,16|0|23,18|0|21,20|0|19,23|0|16,20|0|19,22|0|17,23|0|16,20|0|19,22|0|17,21|0|18,18|0|21,21|0|18,21|0|18,26|0|13,25|0|14,23|0|16,24|0|15,23|0|16,26|0|13
C4.5_cvFold8,14|0|25,15|0|24,17|0|22,17|0|22,20|0|19,18|0|21,16|0|23,16|0|23,14|0|25,14|0|25,15|0|24,19|0|20,16|0|23,17|0|22,17|0|22,19|0|20,16|0|23,15|0|24,18|0|21,18|0|21,17|0|22,22|0|17,20|0|19,22|0|17,19|0|20,20|0|19,21|0|18,20|0|19,18|0|21,16|0|23,20|0|19,19|0|20,19|0|20,0|39|0,20|0|19,21|0|18,18|0|21,20|0|19,20|0|19,18|0|21,22|0|17,22|0|17,21|0|18,20|0|19,21|0|18,23|0|16,21|0|18,23|0|16,21|0|18,24|0|15,22|0|17,24|0|15,24|0|15,25|0|14,27|0|12
MLP_cvFold3,17|0|22,18|0|21,14|0|25,18|0|21,14|0|25,17|0|22,16|0|23,20|0|19,17|0|22,17|0|22,17|0|22,16|0|23,17|0|22,16|0|23,18|0|21,19|0|20,15|0|24,24|0|15,18|0|21,19|0|20,19|0|20,16|0|23,19|0|20,17|0|22,18|0|21,19|0|20,21|0|18,19|0|20,20|0|19,22|0|17,19|0|20,19|0|20,19|0|20,19|0|20,0|39|0,17|1|21,21|0|18,22|0|17,21|0|18,22|0|17,18|0|21,19|0|20,21|0|18,21|0|18,23|0|16,17|0|22,21|0|18,23|0|16,22|0|17,20|0|19,21|0|18,22|0|17,25|0|14,24|0|15,23|0|16
SVML_cvFold8,14|0|25,14|0|25,17|0|22,16|0|23,17|0|22,15|0|24,16|0|23,16|0|23,15|0|24,16|0|23,17|0|22,19|0|20,15|0|24,16|0|23,17|0|22,16|0|23,19|0|20,20|0|19,22|0|17,17|0|22,16|0|23,19|0|20,16|0|23,14|0|25,18|0|21,17|0|22,19|0|20,21|0|18,19|0|20,19|0|20,18|0|21,19|0|20,19|0|20,18|0|21,21|1|17,0|39|0,23|0|16,17|0|22,21|0|18,20|0|19,19|0|20,17|0|22,20|0|19,22|0|17,22|0|17,20|0|19,24|0|15,20|0|19,22|0|17,22|0|17,22|0|17,24|0|15,25|0|14,29|0|10,28|0|11
Logistic_cvFold3,16|0|23,16|0|23,19|0|20,18|0|21,17|0|22,16|0|23,17|0|22,17|0|22,18|0|21,18|0|21,16|0|23,15|0|24,17|0|22,18|0|21,17|0|22,17|0|22,17|0|22,18|0|21,18|0|21,19|0|20,20|0|19,18|0|21,17|0|22,17|0|22,16|0|23,20|0|19,16|0|23,16|0|23,17|0|22,18|0|21,21|0|18,19|0|20,23|0|16,21|0|18,18|0|21,16|0|23,0|39|0,20|0|19,19|0|20,21|0|18,23|0|16,20|0|19,18|0|21,19|0|20,22|0|17,21|0|18,18|0|21,21|0|18,21|0|18,25|0|14,22|0|17,26|0|13,21|0|18,25|0|14,25|0|14
SVML_cvFold0,15|0|24,19|0|20,15|0|24,16|0|23,19|0|20,14|0|25,14|1|24,15|0|24,15|0|24,15|0|24,16|0|23,18|0|21,18|0|21,20|0|19,20|0|19,17|0|22,17|0|22,18|0|21,17|0|22,16|0|23,19|0|20,20|0|19,20|0|19,16|0|23,18|0|21,19|0|20,17|0|22,15|0|24,22|0|17,20|0|19,16|0|23,20|0|19,21|0|18,19|0|20,17|0|22,22|0|17,19|0|20,0|39|0,20|0|19,18|0|21,20|0|19,21|0|18,20|0|19,19|0|20,21|0|18,24|0|15,19|0|20,22|0|17,20|0|19,22|0|17,25|0|14,24|0|15,23|0|16,22|0|17,28|0|11
NN_cvFold7,14|0|25,18|0|21,14|0|25,16|0|23,19|0|20,17|0|22,17|0|22,17|0|22,16|0|23,15|0|24,16|0|23,18|0|21,19|0|20,18|0|21,20|0|19,16|0|23,18|0|21,20|0|19,19|0|20,19|0|20,18|0|21,15|0|24,20|0|19,16|0|23,16|0|23,15|0|24,16|0|23,17|0|22,18|0|21,20|0|19,20|0|19,21|0|18,19|0|20,19|0|20,18|0|21,18|0|21,20|0|19,19|0|20,0|39|0,22|0|17,15|0|24,21|1|17,19|0|20,22|0|17,21|0|18,21|0|18,20|0|19,24|0|15,17|0|22,20|0|19,22|0|17,22|0|17,26|0|13,24|0|15,28|0|11
NN_cvFold4,12|0|27,14|0|25,16|0|23,17|0|22,18|0|21,17|0|22,17|0|22,16|0|23,17|0|22,19|0|20,15|0|24,16|0|23,15|0|24,19|0|20,17|0|22,18|0|21,17|0|22,16|0|23,17|0|22,18|0|21,17|0|22,19|0|20,16|0|23,21|0|18,19|0|20,17|0|22,18|0|21,20|0|19,18|0|21,21|0|18,20|0|19,17|0|22,16|0|23,21|0|18,17|0|22,19|0|20,18|0|21,21|0|18,17|0|22,0|39|0,21|0|18,21|0|18,21|0|18,19|0|20,16|0|23,22|0|17,22|0|17,18|0|21,21|0|18,22|0|17,20|0|19,22|0|17,22|0|17,22|0|17,27|0|12
NN_cvFold0,14|0|25,14|0|25,17|0|22,16|0|23,17|0|22,16|0|23,17|0|22,19|0|20,17|0|22,13|0|26,17|0|22,15|0|24,14|0|25,19|0|20,15|0|24,19|0|20,16|0|23,17|0|22,18|0|21,16|0|23,18|0|21,16|0|23,19|0|20,18|0|21,17|0|22,19|0|20,19|0|20,17|0|22,18|0|21,17|0|22,20|0|19,19|0|20,19|0|20,17|0|22,21|0|18,20|0|19,16|0|23,19|0|20,24|0|15,18|0|21,0|39|0,18|0|21,20|0|19,23|0|16,19|0|20,22|0|17,19|0|20,22|0|17,23|0|16,22|0|17,21|0|18,19|0|20,25|0|14,21|0|18,28|0|11
SVML_cvFold2,16|0|23,12|0|27,16|0|23,16|0|23,16|0|23,17|0|22,16|0|23,17|0|22,15|0|24,15|0|24,16|0|23,15|0|24,15|0|24,16|0|23,16|0|23,19|0|20,17|0|22,19|0|20,15|0|24,17|0|22,20|0|19,18|0|21,18|0|21,18|0|21,18|0|21,21|0|18,20|0|19,18|0|21,16|0|23,20|0|19,18|0|21,15|0|24,17|0|22,17|0|22,20|0|19,22|0|17,19|0|20,18|0|21,17|1|21,18|0|21,21|0|18,0|39|0,20|0|19,21|0|18,21|0|18,17|0|22,25|0|14,20|0|19,19|0|20,25|0|14,22|0|17,24|0|15,23|0|16,23|0|16,23|0|16
NN_cvFold8,12|0|27,16|0|23,15|0|24,16|0|23,16|0|23,15|0|24,19|0|20,16|0|23,14|0|25,14|0|25,18|0|21,17|0|22,19|0|20,16|0|23,16|0|23,15|0|24,18|0|21,16|0|23,19|0|20,16|0|23,14|0|25,18|0|21,20|0|19,19|0|20,19|0|20,15|0|24,15|0|24,19|0|20,17|0|22,19|0|20,21|0|18,20|0|19,16|0|23,18|0|21,18|0|21,19|0|20,21|0|18,19|0|20,20|0|19,18|0|21,19|0|20,19|0|20,0|39|0,19|0|20,19|0|20,21|0|18,18|0|21,21|0|18,18|0|21,22|0|17,24|0|15,22|0|17,22|0|17,25|0|14,28|0|11
MLP_cvFold6,17|0|22,11|0|28,16|0|23,16|0|23,13|0|26,19|0|20,17|0|22,18|0|21,14|0|25,17|0|22,17|0|22,13|0|26,14|0|25,18|0|21,18|0|21,16|0|23,19|0|20,16|0|23,15|0|24,15|0|24,19|0|20,17|0|22,15|0|24,16|0|23,19|0|20,20|0|19,17|0|22,24|0|15,18|0|21,13|1|25,19|0|20,19|0|20,19|0|20,19|0|20,18|0|21,17|0|22,20|0|19,20|0|19,17|0|22,20|0|19,16|0|23,18|0|21,20|0|19,0|39|0,21|0|18,18|0|21,21|0|18,19|0|20,22|0|17,24|0|15,22|0|17,22|0|17,21|0|18,24|0|15,28|0|11
MLP_cvFold2,19|0|20,15|0|24,17|0|22,16|0|23,12|0|27,17|0|22,16|0|23,16|0|23,14|0|25,14|0|25,15|0|24,12|0|27,15|0|24,17|0|22,15|0|24,18|0|21,13|0|26,17|0|22,19|0|20,20|0|19,19|0|20,16|0|23,12|0|27,16|0|23,17|0|22,18|0|21,19|0|20,21|0|18,16|0|23,17|0|22,20|0|19,18|0|21,17|0|22,18|0|21,16|0|23,17|0|22,17|0|22,18|0|21,18|0|21,23|0|16,20|0|19,18|0|21,20|0|19,18|0|21,0|39|0,17|0|22,22|0|17,20|0|19,20|0|19,25|0|14,24|0|15,21|0|18,17|0|22,21|0|18,22|0|17
SVML,17|0|22,16|0|23,15|0|24,12|0|27,14|0|25,14|0|25,14|0|25,16|0|23,15|0|24,16|0|23,12|0|27,16|0|23,14|0|25,13|0|26,16|0|23,15|0|24,15|0|24,18|0|21,14|0|25,21|0|18,16|0|23,17|0|22,14|0|25,15|0|24,17|0|22,17|0|22,18|0|21,17|0|22,20|0|19,17|0|22,17|0|22,19|0|20,18|0|21,16|0|23,22|0|17,19|0|20,18|0|21,15|0|24,18|0|21,17|0|22,17|0|22,22|0|17,18|0|21,21|0|18,22|0|17,0|39|0,21|0|18,21|0|18,23|0|16,21|0|18,22|0|17,23|0|16,23|0|16,24|0|15,27|0|12
C4.5_cvFold2,18|0|21,15|0|24,16|0|23,13|0|26,12|0|27,14|0|25,14|0|25,15|0|24,15|0|24,15|0|24,19|0|20,14|0|25,15|0|24,16|0|23,12|0|27,17|0|22,19|0|20,17|0|22,18|0|21,15|0|24,18|0|21,14|0|25,13|0|26,20|0|19,17|0|22,19|0|20,18|0|21,17|0|22,16|0|23,17|0|22,17|0|22,13|0|26,21|0|18,18|0|21,18|0|21,15|0|24,21|0|18,20|0|19,19|0|20,17|0|22,20|0|19,14|0|25,21|0|18,18|0|21,17|0|22,18|0|21,0|39|0,19|0|20,21|0|18,24|0|15,20|0|19,21|0|18,18|0|21,24|0|15,23|0|16
Logistic,16|0|23,15|0|24,14|0|25,12|0|27,11|0|28,13|0|26,14|0|25,12|0|27,13|0|26,17|0|22,15|0|24,14|0|25,16|0|23,13|0|26,17|0|22,13|0|26,15|0|24,15|0|24,15|0|24,16|0|23,18|0|21,16|0|23,19|0|20,16|0|23,19|0|20,18|0|21,16|0|23,15|0|24,16|0|23,20|0|19,16|0|23,19|0|20,18|0|21,16|0|23,16|0|23,19|0|20,18|0|21,17|0|22,15|0|24,21|0|18,17|0|22,19|0|20,18|0|21,20|0|19,19|0|20,18|0|21,20|0|19,0|39|0,20|0|19,17|0|22,23|0|16,22|0|17,23|0|16,26|0|13,25|0|14
NN_cvFold6,13|0|26,13|0|26,13|0|26,10|0|29,14|0|25,15|0|24,18|0|21,17|0|22,16|0|23,14|0|25,15|0|24,15|0|24,12|0|27,12|0|27,13|0|26,16|0|23,14|0|25,16|0|23,16|0|23,13|0|26,14|0|25,14|0|25,16|0|23,14|0|25,15|0|24,16|0|23,19|0|20,18|0|21,16|0|23,16|1|22,15|0|24,19|0|20,18|0|21,18|0|21,17|0|22,17|0|22,18|0|21,19|0|20,22|0|17,18|0|21,16|0|23,20|0|19,21|0|18,17|0|22,19|0|20,16|0|23,18|0|21,19|0|20,0|39|0,21|0|18,22|0|17,23|0|16,23|0|16,23|0|16,28|0|11
NN_cvFold2,15|0|24,11|0|28,14|0|25,15|0|24,13|0|26,16|0|23,11|0|28,13|0|26,16|0|23,13|0|26,16|0|23,13|0|26,12|0|27,16|0|23,16|0|23,18|0|21,14|0|25,16|0|23,17|0|22,15|0|24,17|0|22,15|0|24,16|0|23,18|0|21,16|0|23,15|0|24,15|0|24,14|0|25,16|0|23,16|0|23,19|0|20,17|0|22,13|0|26,15|0|24,19|0|20,17|0|22,14|0|25,17|0|22,19|0|20,17|0|22,17|0|22,14|0|25,17|0|22,15|0|24,14|0|25,18|0|21,15|0|24,22|0|17,18|0|21,0|39|0,18|0|21,17|1|21,19|0|20,21|0|18,23|0|16
NN_cvFold5,14|0|25,15|0|24,12|0|27,12|0|27,14|0|25,14|0|25,15|0|24,13|0|26,14|0|25,13|0|26,18|0|21,19|0|20,16|0|23,13|0|26,15|0|24,14|0|25,13|0|26,14|0|25,17|0|22,12|0|27,12|0|27,16|0|23,16|0|23,17|0|22,12|0|27,12|0|27,18|0|21,14|0|25,15|0|24,19|0|20,16|0|23,16|0|23,14|0|25,17|0|22,18|0|21,17|0|22,17|0|22,14|0|25,17|0|22,19|0|20,18|0|21,17|0|22,15|0|24,17|0|22,15|0|24,17|0|22,19|0|20,16|0|23,17|0|22,21|0|18,0|39|0,20|0|19,20|0|19,19|1|19,27|0|12
NN_cvFold3,11|0|28,14|0|25,13|0|26,14|0|25,16|0|23,14|0|25,12|0|27,13|0|26,12|0|27,14|0|25,16|0|23,14|0|25,12|0|27,18|0|21,13|0|26,16|0|23,15|0|24,14|0|25,13|0|26,14|0|25,15|0|24,13|0|26,14|0|25,16|0|23,17|0|22,17|0|22,13|0|26,12|0|27,13|0|26,14|0|25,16|0|23,13|0|26,16|0|23,15|0|24,17|0|22,15|0|24,13|0|26,15|0|24,17|0|22,17|0|22,20|0|19,15|0|24,17|0|22,17|0|22,18|0|21,16|0|23,18|0|21,17|0|22,16|0|23,21|1|17,19|0|20,0|39|0,21|0|18,20|0|19,25|0|14
MLP,15|0|24,14|0|25,13|0|26,12|0|27,11|0|28,13|0|26,10|0|29,11|0|28,10|0|29,12|0|27,14|0|25,14|0|25,13|0|26,13|0|26,14|0|25,13|0|26,15|0|24,13|0|26,16|0|23,16|0|23,15|0|24,14|0|25,10|0|29,16|0|23,15|0|24,12|0|27,14|0|25,16|0|23,12|0|27,14|0|25,14|0|25,17|0|22,15|0|24,15|0|24,14|0|25,14|0|25,18|0|21,16|0|23,13|0|26,17|0|22,14|0|25,16|0|23,17|0|22,18|0|21,22|0|17,16|0|23,21|0|18,16|0|23,16|0|23,20|0|19,19|0|20,18|0|21,0|39|0,22|0|17,20|1|18
C4.5,10|0|29,12|0|27,10|0|29,11|0|28,10|0|29,9|0|30,15|0|24,10|0|29,13|0|26,10|0|29,11|0|28,9|0|30,12|0|27,12|0|27,11|0|28,14|0|25,13|0|26,11|0|28,13|0|26,11|0|28,13|0|26,9|0|30,10|0|29,12|0|27,11|0|28,11|0|28,12|0|27,12|0|27,11|0|28,12|0|27,14|0|25,15|0|24,16|0|23,14|0|25,15|0|24,10|0|29,14|0|25,17|0|22,15|0|24,17|0|22,18|0|21,16|0|23,14|0|25,15|0|24,18|0|21,15|0|24,15|0|24,13|0|26,16|0|23,18|0|21,19|1|19,19|0|20,17|0|22,0|39|0,22|0|17
NN,11|0|28,9|0|30,8|0|31,7|0|32,7|0|32,11|0|28,11|0|28,9|0|30,10|0|29,11|0|28,12|0|27,11|0|28,9|0|30,9|0|30,8|0|31,11|0|28,10|0|29,10|0|29,12|0|27,13|0|26,12|0|27,8|0|31,13|0|26,11|0|28,11|0|28,10|0|29,13|0|26,13|0|26,7|0|32,13|0|26,9|0|30,14|0|25,13|0|26,12|0|27,16|0|23,11|0|28,14|0|25,11|0|28,11|0|28,12|0|27,11|0|28,16|0|23,11|0|28,11|0|28,17|0|22,12|0|27,16|0|23,14|0|25,11|0|28,16|0|23,12|0|27,14|0|25,18|1|20,17|0|22,0|39|0



p=0.01,C4.5_cvFold4,Logistic_cvFold4,C4.5_cvFold1,Logistic_cvFold5,SVML_cvFold7,C4.5_cvFold7,SVML_cvFold1,Logistic_cvFold1,C4.5_cvFold6,C4.5_cvFold9,Logistic_cvFold9,SVML_cvFold4,MLP_cvFold4,Logistic_cvFold7,Logistic_cvFold8,MLP_cvFold7,MLP_cvFold1,MLP_cvFold5,C4.5_cvFold3,SVML_cvFold6,C4.5_cvFold0,MLP_cvFold9,Logistic_cvFold6,SVML_cvFold9,SVML_cvFold5,MLP_cvFold0,SVML_cvFold3,C4.5_cvFold5,NN_cvFold9,MLP_cvFold8,NN_cvFold1,Logistic_cvFold2,Logistic_cvFold0,C4.5_cvFold8,MLP_cvFold3,SVML_cvFold8,Logistic_cvFold3,SVML_cvFold0,NN_cvFold7,NN_cvFold4,NN_cvFold0,SVML_cvFold2,NN_cvFold8,MLP_cvFold6,MLP_cvFold2,SVML,C4.5_cvFold2,Logistic,NN_cvFold6,NN_cvFold2,NN_cvFold5,NN_cvFold3,MLP,C4.5,NN
C4.5_cvFold4,0|39|0,1|38|0,0|38|1,1|37|1,1|37|1,1|36|2,0|38|1,1|37|1,1|36|2,1|35|3,1|37|1,1|38|0,0|39|0,2|36|1,1|37|1,2|36|1,2|35|2,0|38|1,1|38|0,1|36|2,2|35|2,1|37|1,1|37|1,1|36|2,2|36|1,1|35|3,1|38|0,1|37|1,3|36|0,1|36|2,4|34|1,0|39|0,2|35|2,1|36|2,1|38|0,1|37|1,1|38|0,2|35|2,4|34|1,4|35|0,3|35|1,0|38|1,4|35|0,1|36|2,1|37|1,2|36|1,0|39|0,2|36|1,2|35|2,4|35|0,3|35|1,1|38|0,4|34|1,1|37|1,6|32|1
Logistic_cvFold4,0|38|1,0|39|0,0|36|3,1|37|1,1|36|2,1|35|3,0|38|1,0|36|3,1|35|3,1|36|2,1|36|2,0|39|0,0|38|1,2|36|1,1|36|2,2|34|3,0|37|2,0|38|1,0|39|0,1|35|3,1|36|2,1|35|3,0|36|3,1|36|2,1|37|1,2|35|2,0|38|1,1|36|2,3|35|1,0|37|2,5|34|0,0|38|1,2|35|2,1|36|2,1|37|1,1|36|2,0|39|0,2|35|2,4|34|1,4|35|0,4|34|1,0|37|2,3|35|1,0|36|3,1|37|1,2|34|3,0|38|1,1|35|3,3|33|3,4|35|0,3|36|0,2|37|0,3|34|2,2|35|2,6|32|1
C4.5_cvFold1,1|38|0,3|36|0,0|39|0,1|38|0,1|38|0,3|35|1,0|39|0,0|38|1,3|35|1,1|37|1,1|38|0,3|36|0,2|36|1,2|37|0,3|36|0,1|38|0,1|37|1,1|38|0,1|37|1,1|38|0,2|36|1,1|37|1,1|38|0,1|37|1,2|37|0,1|38|0,1|38|0,3|35|1,4|35|0,1|37|1,4|35|0,1|38|0,1|38|0,3|35|1,2|37|0,1|38|0,2|37|0,1|38|0,4|35|0,5|34|0,5|34|0,1|37|1,5|34|0,2|37|0,1|37|1,2|36|1,2|37|0,2|36|1,4|34|1,5|34|0,5|34|0,2|37|0,3|36|0,3|36|0,5|34|0
Logistic_cvFold5,1|37|1,1|37|1,0|38|1,0|39|0,0|39|0,0|38|1,0|38|1,0|39|0,0|38|1,0|38|1,0|39|0,1|37|1,0|39|0,0|39|0,0|38|1,0|38|1,0|39|0,0|39|0,1|36|2,0|38|1,1|37|1,0|38|1,0|38|1,0|38|1,0|39|0,0|38|1,1|36|2,0|39|0,2|36|1,0|38|1,3|36|0,1|37|1,0|38|1,0|39|0,1|37|1,0|38|1,1|38|0,0|38|1,4|35|0,4|35|0,3|35|1,1|37|1,2|36|1,1|37|1,2|37|0,1|38|0,1|37|1,0|39|0,3|34|2,4|35|0,2|37|0,3|36|0,2|37|0,0|38|1,4|35|0
SVML_cvFold7,1|37|1,2|36|1,0|38|1,0|39|0,0|39|0,0|39|0,0|38|1,0|38|1,0|39|0,0|39|0,0|39|0,1|37|1,1|38|0,0|39|0,1|38|0,0|39|0,0|39|0,0|39|0,1|36|2,1|38|0,0|38|1,0|39|0,0|39|0,0|39|0,1|38|0,1|38|0,1|37|1,0|39|0,3|36|0,0|39|0,3|36|0,0|38|1,0|39|0,1|38|0,1|37|1,0|39|0,1|38|0,0|39|0,4|35|0,6|33|0,2|37|0,1|37|1,3|36|0,0|39|0,0|39|0,0|39|0,1|37|1,0|37|2,3|36|0,4|35|0,4|35|0,5|34|0,1|38|0,0|38|1,3|36|0
C4.5_cvFold7,2|36|1,3|35|1,1|35|3,1|38|0,0|39|0,0|39|0,0|38|1,0|38|1,0|38|1,0|39|0,0|39|0,2|36|1,1|38|0,0|39|0,0|39|0,0|39|0,0|37|2,1|37|1,1|37|1,1|38|0,0|38|1,0|39|0,0|39|0,0|38|1,1|38|0,0|37|2,1|37|1,1|37|1,3|36|0,0|39|0,4|35|0,1|37|1,1|38|0,0|39|0,1|37|1,0|39|0,2|37|0,0|39|0,4|35|0,6|33|0,2|37|0,1|37|1,3|36|0,0|39|0,1|38|0,0|38|1,4|34|1,1|37|1,2|36|1,5|33|1,5|34|0,4|34|1,1|38|0,1|37|1,5|34|0
SVML_cvFold1,1|38|0,1|38|0,0|39|0,1|38|0,1|38|0,1|38|0,0|39|0,0|39|0,1|38|0,1|38|0,1|38|0,3|36|0,2|37|0,1|38|0,2|37|0,2|37|0,0|39|0,0|39|0,1|37|1,1|38|0,1|38|0,1|38|0,0|39|0,1|38|0,2|37|0,0|39|0,1|38|0,1|38|0,4|35|0,1|38|0,3|36|0,1|38|0,0|39|0,1|38|0,1|38|0,1|38|0,1|38|0,1|38|0,4|35|0,6|33|0,5|34|0,1|38|0,3|36|0,1|38|0,1|38|0,2|37|0,1|38|0,2|36|1,6|33|0,4|35|0,5|34|0,4|35|0,1|38|0,4|35|0,6|33|0
Logistic_cvFold1,1|37|1,3|36|0,1|38|0,0|39|0,1|38|0,1|38|0,0|39|0,0|39|0,3|36|0,2|37|0,0|39|0,4|35|0,2|37|0,0|39|0,0|39|0,1|38|0,0|39|0,2|37|0,1|37|1,3|36|0,0|39|0,1|38|0,1|38|0,1|38|0,4|35|0,1|38|0,2|36|1,2|37|0,4|35|0,1|38|0,4|35|0,1|38|0,1|38|0,1|38|0,1|38|0,2|37|0,1|37|1,0|39|0,5|33|1,5|34|0,3|36|0,2|37|0,4|35|0,1|38|0,1|38|0,2|37|0,2|37|0,2|36|1,5|34|0,5|34|0,4|35|0,3|35|1,1|38|0,1|38|0,7|32|0
C4.5_cvFold6,2|36|1,3|35|1,1|35|3,1|38|0,0|39|0,1|38|0,0|38|1,0|36|3,0|39|0,2|37|0,0|39|0,4|34|1,1|37|1,0|39|0,0|39|0,1|38|0,0|39|0,1|38|0,1|37|1,0|39|0,2|35|2,0|39|0,0|39|0,0|38|1,1|38|0,0|38|1,1|37|1,0|39|0,3|36|0,0|38|1,2|37|0,2|36|1,0|38|1,1|38|0,2|36|1,0|39|0,1|38|0,1|37|1,5|34|0,4|35|0,3|36|0,1|37|1,2|37|0,0|39|0,2|37|0,2|36|1,3|35|1,1|36|2,1|37|1,6|32|1,5|34|0,4|34|1,1|37|1,3|35|1,6|33|0
C4.5_cvFold9,3|35|1,2|36|1,1|37|1,1|38|0,0|39|0,0|39|0,0|38|1,0|37|2,0|37|2,0|39|0,0|39|0,2|36|1,1|38|0,0|38|1,0|38|1,0|39|0,0|37|2,1|36|2,3|35|1,1|38|0,0|38|1,0|39|0,0|39|0,0|38|1,2|37|0,1|37|1,1|37|1,2|36|1,5|34|0,0|39|0,3|36|0,2|36|1,0|38|1,0|39|0,2|36|1,0|39|0,1|38|0,0|38|1,3|35|1,5|34|0,3|35|1,3|35|1,2|37|0,0|39|0,2|36|1,2|36|1,4|34|1,3|34|2,3|35|1,5|34|0,6|33|0,5|34|0,2|35|2,5|33|1,7|32|0
