SMLRE-S,SMM5-S,SMLR-S,ES-S,RC-S,CAWPE-S,WMV-S,NBC-S,PB-S,MV-S
0.006261644328018293,-0.6001553996502671,0.027588091465757678,-0.08924121649387788,0.041969903240521064,0.06606888607119278,0.044988244223897814,0.3003772259717101,0.001755048633866115,0.0375853525628801
-0.013501698841467001,-0.02250990985416814,-0.010174595398475539,0.018026030811403672,0.004457518126401502,0.004962706978868145,0.004434817337420416,0.03823907526614753,0.00988480381623024,0.004571308509454535
-0.3283131385729784,-0.13055606758832536,-0.07968860891500709,-1.1210123443386726,-0.08579253739057689,0.015972170956671954,-0.09567240446942,0.10956194499911952,0.42306551818968274,-0.09602998625961842
-0.5655614116196633,-0.31438952072738446,-0.1974706734473723,-0.046256912078334,-0.001409811943079431,-0.0028804184174831735,9.719474828417025E-5,-0.05084674013721387,0.020599684573408127,0.0030771956559665693
-0.930019632743754,-0.09034382014258387,-0.04943509903841103,0.0674252168085885,0.03021375578237704,0.02804285177482046,0.032118046478674826,-0.04064122932254663,0.06835004317475285,0.033616750275427404
0.012674995888777858,0.01215075079031184,0.014051131415895571,-0.15353728599383662,0.0027157455881494244,0.0034606800887479546,0.0036761344304335974,0.3636812186667735,2.6904085336714546E-4,0.0035670931686045846
-0.19835712654782114,-0.0847231061533327,-0.03696401901160616,-0.7872805392393493,0.014035519972644983,0.013688989904274725,0.017110895368266408,0.060959600329973405,0.016518990888176786,0.01895262520603013
-0.08206277725500723,-0.07303271048976102,-0.021556123134829887,-0.15225711788836283,0.015249501534018101,0.012108228375586045,0.015373205847977488,0.019980782720959746,0.0019637861989158325,0.016168103606602455
-0.18847916666666628,-0.09683333333333316,-0.02593749999999994,-0.21581723761508295,0.06477358543107241,0.03903157710199615,0.06823650255677176,0.0799683742248913,0.03999541414930358,0.06994135139116016
-0.13317524863061225,-0.13010779159945443,-0.10617478872229737,0.0035400875597732806,0.0024965745640452637,-7.841751758722181E-4,0.0029429336239608144,-0.04551831449872598,0.020861700702526065,0.0032309144632903723
-0.4104211344211343,-0.4034045066045066,-0.3313808857808858,-0.28726681501962587,-0.05965677686687634,-0.046111985573787956,-0.056528060708567036,-0.2609152243649533,-0.04005837407652534,-0.05289105558137017
-0.5809954254487084,-0.40639124213147587,-0.41935661849668476,-0.022458598719573737,-0.027179853492690843,0.012298675426798763,-0.017468190689333935,-0.10357461867591976,0.5180766662389901,-0.01629936523509251
-0.06228329863122215,-0.1164888955298688,-0.021221588288807974,-0.04978999006152493,-0.017758184464872658,-0.012206641222594298,-0.017182058855648125,-0.06566285406900736,0.07236804066567575,-0.017076161456223798
-0.08460122932660322,-0.12171010220229163,-0.06132774417356548,-0.09983868140417469,-0.018167230853267814,-0.0061568261643263344,-0.01789927009418941,0.11464254015939256,6.182293794709693E-4,-0.01742705145273255
-0.3939733333333333,-0.25232,-0.20362666666666662,-0.13893962955188932,-0.03849895346644288,0.045701423222535904,0.007847140480847765,1.3397114082743826,0.7535290117583359,0.011484024676394698
-1.2957670307026923,-1.2650185335243773,-0.9485588129765818,0.043194176025460246,-0.10411119565148838,0.055373899295448656,0.007877232767792959,-0.7907399609008773,1.0062009668109468,0.01620078566924956
-0.8651661993905362,-0.6610966392438721,-0.5414234353371848,-0.06440570914227209,0.03410113400906912,0.09116667444643758,0.09295492902790481,-0.11967531416501184,0.1441205417107442,0.09629000671878062
-0.46239074960127513,-0.28489291410344,-0.18621576668945056,-0.6358881594446812,-0.06382960933373615,-0.027488892457725744,-0.056678422682928685,0.28113093642662845,-0.02292459665013068,-0.055082789294842546
-0.49375942917723825,-0.38508631595948084,-0.2213122831417791,-0.3194081803438825,0.09675898337624163,0.07514964293199886,0.10312366695616339,-0.058047703617970806,0.04228866771592221,0.1254965038060952
-0.9117739993932891,-0.866059497664904,-0.5940223803231501,-0.576645844763516,-0.15802676868772855,-0.023074506891078973,-0.012523554716530941,-0.33888524604499615,-0.011586821768505865,-0.007900156551503364
-0.2499410430838997,-0.16863492063492036,-0.06624943310657587,-0.23304243970684305,0.08652751750181831,0.05556758675931716,0.08944355234355196,0.08876066252863171,0.07032460872404882,0.09147766960190656
-1.2602904138126847,-1.1422321739092647,-1.1396853838087273,-0.6922972542587758,-0.2786311123003571,-0.16515381130295945,-0.13991149004457884,-0.31669592396344676,0.33588266576561016,-0.11157062042109372
-1.4215085800815561,-1.2220172784456749,-0.8622973245294251,-0.8434797942560868,0.023762311257239894,0.09552537427889347,0.12533325991404454,-0.42279964451832586,0.12768072145968173,0.14433474131451135
-0.5329541569541566,-0.36103940503940485,-0.27510045510045505,-0.19853910142508785,-0.03733868401253684,-0.024842802422365563,-0.02716614031093519,0.3101694233601591,0.05171354139860582,-0.022518742028975854
-0.11322332233223495,-1.3703674367436798,-0.050402640264027215,-0.19305379822827493,0.13062765280483069,0.0024318080181311985,0.14523533950206172,-0.008878964308870271,0.010114533585286922,0.15204468596351764
-0.17442028985507216,-0.16118840579710111,-0.07217391304347814,-0.14944372657325905,0.00998523432090278,-0.005226749632364184,0.009562780557764472,0.0011965120894864086,0.03543745170461317,0.010785984351002854
-0.2699723830595172,-0.09377727565158704,-0.039868756766934944,-0.598654154980364,0.0018368913911641417,-0.004522479354053166,0.08069723609477271,0.44475612423060656,0.03719993128350854,0.08113519658763707
-0.0668674114466242,-0.14659140041811192,-0.038873235949521454,0.0194643311855483,0.0011284252317733047,7.860346998085253E-4,0.0013014826743674981,0.013171880876207265,0.01084703423452248,0.0013531482334272372
-0.14662614718614714,-0.12034640692640687,-0.07078354978354971,0.033895277958586774,0.05057666407013309,0.0364753945949754,0.051916162559167756,0.02624598750890261,0.019235303354876755,0.053538827228122546
-0.27496878773584554,-0.19777694392050227,-0.199198735496243,-0.06052070416669085,-0.02978044939474634,-0.01688458532260542,-0.02944530694908461,-0.13040389169843733,0.03447340386390453,-0.02831352392085229
-0.4184665977058183,-0.47621578336504045,-0.24044913870206408,-0.38045224607059597,-0.032977662513678695,-0.018278096008510845,-0.030115559728267783,-0.03575587906712408,-0.011495644656093073,-0.029734510949011552
-1.6398954031751383,-0.8308326707188074,-0.7772800899634554,0.002748139483372921,-0.14055455331515157,0.09233759219282828,0.37656471674782027,-0.7119082695656006,1.09990216396586,0.430227242982972
-0.023559099726792508,-0.23300165005791162,-0.008706575007322874,0.06963451297166685,0.01678542099124958,0.01889273746055128,0.016449849717813266,5.757710792837675E-4,0.016180471254140964,0.016273913002408182
-1.77119206823662,-0.7947503659400991,-0.6388227071315825,0.11014569676719256,0.03384702406877833,0.03703306283119677,0.0593927965246757,-0.49914054594700075,0.09858429296476956,0.06290180834719707
-0.355949229682015,-0.3158149160033374,-0.2729114032672986,0.07917042499767034,-0.022648600583714096,0.08563866509302763,0.04220533233132836,-0.1748990563390699,0.4359385496255346,0.042201108411018234
-1.984117966653165,-1.7487789447442437,-0.4008904223377406,-0.06142304982472881,-0.08321404915000155,0.20718135011838815,0.3829068896180816,-1.169551616550966,1.3265444514770108,0.4832488033320483
-0.5459763966476399,-0.29706524539162055,-0.37940863273095693,0.0676592538935182,0.043590526062148305,0.157169722831849,0.13584696188978745,0.39442635503084195,0.5929198228448418,0.1407642400795805
0.0014662460567821981,-0.0022575534525059336,0.013568594461968675,-0.16027842083722105,-0.009277017937738474,0.004214454609630576,-0.007424409555999349,0.0011056966886146102,0.0019255851852573317,-0.007323318830248093
-0.044216816816816724,-0.03315494340494336,0.012925490875490853,-0.25037604597535,0.027539233272804237,0.01473058881915407,0.028041683129831196,0.03838275453608104,0.012793155581610116,0.028345837533177317
-0.009715485956798572,-0.013227975229385909,-0.006087395058890954,-0.062267384904145365,-0.016183170709986518,7.509845286945094E-4,-0.013059251100055725,0.04766837849000865,0.0022819370550455223,-0.013380742213752714
-0.6884349477682811,-0.5411946818613484,-0.39742260208926866,-0.10600055840085053,0.02974707477775066,-0.025021182225698484,0.029339406300000245,-0.10010512620177248,1.2698985201232396,0.03782769695224626
-0.024169011834008866,-0.10736859433852036,-0.008077819138239687,0.005493709621591171,0.0033243858649888397,0.0013541674976454106,0.0033260990563750686,0.0871396490406612,0.01065202496295011,0.0036946522322523026
0.23964508393285358,0.17435971223021568,0.271491606714628,0.040267393323294653,0.10213454518566494,0.04799013355922031,0.1043959204810985,0.1399871072520554,-0.003321368201945796,0.09948204225784354
-0.19996228866740468,-0.0480977187153931,-0.020792587670727218,-0.29130805469778287,0.06937826157293697,0.004871261318330652,0.0771925200139406,0.21451703244718046,0.003552765925985024,0.07887784184982503
0.015181708784596869,-0.015181708784596865,0.039152827918170874,0.05824197674332014,0.05007345972095125,0.03675543579409758,0.049794302259262964,0.08416297289133148,0.0020987309263709878,0.05146506250215552
0.0,-2.179550303627113E-4,-5.4488757590677824E-5,0.009354396823719587,0.0013242238416189818,0.001589958520575188,0.0013236049365121553,8.485526922207764E-5,0.0037998905723008107,0.0013340509632194426
-0.12940905907761452,-0.0945540313895802,0.0525795126199765,0.01706280579529666,0.04494831889307702,0.03513241398999756,0.044861002230615496,0.050432553168025335,0.041754043396411186,0.045691015699701264
0.014738472658666686,0.008229482208378493,0.01869735266552728,0.013321359772465898,0.009571962676723444,0.008219834625386089,0.009609100420597521,0.0468603559542504,0.0018737606948170736,0.009613894353008095
0.00198483284989712,-0.023151369805136195,0.0038257411551929797,0.04704815257043683,0.008249941688261748,0.01173968884388279,0.008671079940791918,0.5627370228312871,0.005559954111185681,0.008740376223764576
-0.10739142156862722,-0.0722469566993463,-0.02199940767973854,-0.14458372225588503,0.011051145798127398,4.4250575551261215E-4,0.009902890617963348,0.07764660664614496,-2.225121550838242E-4,0.0107540657011215
-0.07161969244919332,-0.06330958950887268,-0.021293616875496902,-0.04407738701439116,0.014626873395261836,0.012376558002532546,0.014960262279352729,0.14322180303600168,0.0077446671144758596,0.015176519390704095
-0.06229819895640453,-0.0035083784195381273,0.010585808065020304,-0.0981315762216468,0.023028907518569765,0.017683796256650255,0.022299288344135297,0.03894768288558113,0.02035121083742616,0.023309173605409843
-0.07808437620020064,-0.09561175015589422,-0.03649959688392846,-0.020132630789510934,3.5631220254005814E-4,-7.542008328595344E-4,0.001579153177953228,0.054479107981483005,0.12100761808068675,0.002093448772869646
-0.12369882789746582,-0.06307043175613461,-0.011980701377469446,0.011063757123799086,0.0043277552454209,0.004427707148618717,0.004349969616378875,0.06108741683772577,0.013820968526632423,0.004508428911126306
-0.03181631477262521,-0.02552854470506595,-0.015404733812946629,9.678397112167401E-4,-0.007032977314815907,0.0031773571672957302,-0.0019528758142861333,3.669875027863311,0.015200949360967504,-0.001902899298509894
-0.027566728144072204,-0.07430632761631002,-0.012445685614874519,0.0012610480004943826,0.002310162634078758,1.305496910457717E-4,0.002156822096490023,1.220931404196306,-0.0011590757973297533,0.002170128554951933
-0.20789873062627112,-0.12626663861420853,-0.048965285083105374,-0.012674775016521856,0.012087723929277107,0.020756745096586753,0.01413184792992925,0.09845296640060112,0.020207705039658568,0.017814328394212164
-1.23138966527881,-0.04917501736330635,-0.00614652204801778,0.018228630567508657,0.0012217299667941033,0.0022234965878079626,0.0012371251320536009,0.051669265786958775,0.009086874529771676,0.0012634208057367101
-0.12392361111111085,-0.04438194444444434,-0.041499999999999905,-0.43545461230431753,-0.021240706641859664,0.0022857853325542097,-0.016966365501042288,0.009627246469904815,-0.002090118766551067,-0.016070916725981117
-0.7296066188261427,-0.5463163169136365,-0.590335241619069,-0.19623713546826357,-0.15423677131552763,-0.06574516292993624,-0.08866623315278431,-0.40771529935177475,0.6213765873595009,-0.0849540078378494
-0.9597044502091925,-0.8412885867920721,-0.7560520142064593,-0.4790903864378265,-0.17859188264711026,-0.04834584058333594,-0.0927638036672485,-0.09885563898851363,0.07536438116463663,-0.0773807430881566
-0.8425563957339691,-0.5782717439734435,-0.4662598825939587,-0.2452238634783054,0.1506814141316997,0.15681107380236461,0.17841322386294173,-0.0626284492040125,0.2341843589771833,0.18828417547637574
-0.5555032679738563,-0.45568627450980403,-0.4426666666666667,-0.17952079716104272,-0.10171622195856475,-0.024879496668808457,-0.07788131153145678,0.5184147767298916,2.194855609345335,-0.07426940188734381
-1.2459164772618712,-1.3058151674745586,-1.2377167552601447,-0.27920166227966275,-0.27916792261304313,0.029102078182919728,0.023539625042366678,-1.0744921495060724,0.27407321236659643,0.03452586345523245
-0.41347985347985267,-0.17025641025640986,-0.1605274725274722,-0.7420835213596484,-0.03368482205955603,0.018558798602340505,-0.016972458477511086,0.47231825412124073,0.08695727932466638,-0.013200953047787574
-1.994084326088741,-0.9288527652495332,-1.2402746700693323,0.14425134128209366,0.07443415594583751,0.12443724454603024,0.12815828402143914,-0.6969490074915754,0.11364070448334314,0.13311915834615906
-0.6185772603059758,-1.81406777381537,-1.4526844833058339,0.1992095426955071,-0.05064610359139172,0.10228123088279736,0.09117183249279434,-1.3924195288599246,0.10815460167185371,0.09217742211767384
-2.719964122525398,-1.1432983278011162,-1.344469286624885,0.20301515471045034,0.042807094405823795,0.08941719572023987,0.08617412240361703,-0.7732883274403087,0.1432151102859898,0.09002292492185857
-0.6015032620472773,-0.32901063743330666,-0.27622821672701114,-0.6104001419813138,-0.09128283137122158,0.09198459579126388,-0.022322338847408373,0.8627068520288105,0.7238998469914394,-0.012935119071062328
-1.5554790013767792,-1.745494707637363,-1.1801876540944674,0.03574938478902108,-0.2321304030533779,0.03876470647522929,-0.00837217935282819,-1.5223199277250015,0.3747533978526535,0.0017412528071715893
-0.03966054054054109,-0.0635286486486496,-0.041275675675675985,0.008225379263524993,-0.005038348275441129,-0.006237564025281036,-0.005106246645974348,-0.019841352376855696,0.00354183535478196,-0.004505107909630526
-0.2276297752093459,-0.17349935004192055,-0.13269161791859801,-0.03130037936461958,0.00529084366438042,0.003410564766699835,0.005042497845104828,-0.02035719857108059,0.06655932527753722,0.0064391462880006
-0.16622104178827726,-0.27503067028813183,-0.09080397181523475,0.011270825201796526,0.002881270270434359,0.005391178913483989,0.0032311070983027175,-0.04402575537228907,0.0017776479707387678,0.003935019250670178
-0.5158539726159531,-0.2805046988176036,-0.3320623653388991,0.030506206751249244,0.02999794200365472,0.03218258326637919,0.03448040199505944,-0.13545218560957165,0.04771278070795292,0.034884277926000816
0.003252478758447815,-0.03253771051023816,0.01326251850172261,-0.011496065945499479,0.011359813078408465,0.005905292834845385,0.011056092819539367,0.01248394796998544,0.010008494285289634,0.011225971544963268
-0.45676160097212654,-0.27787696514012244,-0.16560917445127943,-0.47974679065126646,0.018610092491278103,0.0026468372532371665,0.01918631259901773,-0.03671457211139161,-0.008585644095591287,0.022167592230311742
-0.21363348670182905,-0.20059342385815274,-0.12729585156922146,-0.13857422144276252,-0.010194109891374887,-0.002503450532135663,-0.007653348567060096,0.25824154380328407,0.0018065650979471085,-0.005898983653277512
-0.20208695652173878,-0.062229951690821156,-0.02309565217391302,-0.721357563098077,0.007125661189852813,0.0038455112086364244,0.022090349513413664,0.3429046504498235,0.001965177412832782,0.025130184113765035
-0.1124373333333331,-0.038954666666666596,-0.0274453333333333,-0.3389615321144829,0.022671181369613137,0.01537538829106064,0.02569606708609329,0.21726108432046437,0.021822531410557226,0.026364267678343434
-0.2098567901234565,-0.10164938271604923,-0.0901728395061727,-0.23237178920108312,-0.0025243122944347347,-0.008394698144429726,-0.002614885317497399,-0.08995967309868505,-0.01875249403992426,-2.236993601736829E-4
-0.04321625142305874,-0.09932829546110722,-0.02854963828279935,0.012406743383613144,0.00406048906113581,0.005787372504031566,0.00415672952005672,0.007604446778415513,0.005318352959857427,0.00426605935062498
-0.021836723869111337,-0.14388657402510735,-0.0026480820664472105,-0.048158019821804024,0.012406146800337452,0.00842084054276935,0.012407964816496317,0.18043386684038717,0.006091827380667053,0.012444461859614666
-0.015135343877768584,-0.0030581819902078464,-0.010755295550198217,0.005642799562812781,7.742895932724081E-4,6.029251341527511E-4,8.035299672662628E-4,1.3358085855020014,0.0046738535427187445,8.771270837956665E-4
-0.12064507460746605,-0.14818981882472956,-0.045925450165954756,-0.1227699173198257,0.041880211187976205,0.02036261604799753,0.044781554661700536,-0.01390484079177042,0.024270520219198125,0.04678923233976325
-0.2548770247511621,-0.32689672495265704,-0.06758773451184913,-0.1453176746602881,0.02410990066316928,0.014129015621024395,0.023860962095313423,0.3380417682139361,-0.0068128458063236785,0.024402713294565177
-0.054942639546758584,-0.038747180198516425,-0.027776211153676546,0.008965039161169685,0.013642360456287146,0.009486569033652019,0.013951325815535705,-0.003050593086672368,0.012439611042703691,0.01551705238051935
-1.0831855263667167,-0.9587993508206574,-0.5995956122729234,-0.7469256826796408,0.027692330763892384,0.02344296383036785,0.04795619020210503,-0.3309031405602759,0.06099729015405724,0.06253823539903328
-0.00935225462015584,-0.018551878165520532,-0.006754604339163985,0.002683938164054338,4.3162787303466417E-4,7.701874106043051E-4,8.090588942235924E-4,0.15038805242385014,0.004931797309134721,8.638543371356559E-4
0.005544885177453027,-9.241475295755045E-4,0.005544885177453027,0.012678913865652003,0.0051304828928021105,0.004380440387809958,0.00500353520871547,-0.004911745082579028,0.007197798583119032,0.005255320052718672
-0.040956626758044214,-0.011587149973853112,0.00430696281617271,-0.5359119327126254,0.021991546442280747,0.003184890404453851,0.020269633697714316,-0.07302404991081791,-5.872373860662638E-4,0.020393698654827246
-4.020888888888887,-3.5597777777777773,-3.6151111111111107,-0.09994249433612344,0.07152229596044611,0.13660214495433554,0.1885648449448901,-1.7817334943809504,3.53750376512697,1.2590355769025294
-0.008654344143244017,-0.004705589045940267,-0.0016543738242785822,-0.02031567916384823,0.0013577106866560023,4.652232666692661E-4,0.001345699765707933,0.15020645135020033,-1.2153888493455593E-4,0.001431810397687463
-0.20562580645161257,-0.028559139784946185,0.03427096774193542,-0.15245680478858506,0.009509783473623076,0.009123708429179958,0.011458149828798782,0.04958576071192673,0.007878270819815956,0.012787112029191257
-0.26031640025684516,-0.2136966740026148,-0.1332566608887342,-0.18360096572260115,0.009154584746716855,0.0036321107149111242,0.01115810008348378,-0.037543635612264245,-0.018393350774986227,0.013198523613135367
-0.7364232621210066,-0.07381445309758787,-0.004462689826439572,0.006196084308990503,-0.006509353283752674,-0.003547331958444936,-0.006204152938861817,0.03744338776581047,-0.006527514525050345,-0.0069657208160094465
-0.008542224535819713,-0.011008739128633486,9.9623461052372E-4,-0.1786189468691183,0.00775040251637333,0.006121315173190496,0.007793038043469761,3.027734702956216E-4,0.004951321512043638,0.00804529739837504
-0.010373709875807217,-0.018204859437459694,-8.888517521402499E-4,-0.15597695978394144,0.007288171400531829,0.002881033191398591,0.0074240729966598955,0.011426034568162062,0.002025019008974662,0.0078031103638630675
-0.09329411940979383,-0.09833490124785915,-0.0741097808197364,0.03973115498350963,0.04412531703614131,0.030122558318042024,0.04413150049834071,0.10663294083541294,0.12530006410036568,0.04551310076010082
-0.2298849256275767,-0.3382798598733334,-0.10036059687270776,-0.5701226003378299,-0.0166430064977507,0.017670394598173975,8.252165796198696E-4,2.140474282815122,0.020108989796547374,0.002170379421108737
-0.07274191430177174,-0.20719787296923123,-0.02538665455828887,-0.3421021174754563,0.04234990797428881,0.017150991020605362,0.04694984780055262,2.430652229687361,0.004694956037194246,0.04736017250539842
-0.37308590686706616,-0.6961996062760817,-0.17487467575921053,-0.5745475049618337,-0.05926342195203011,0.003456059914291417,-0.04915000520202597,-0.03753604795722234,0.0064733930251320865,-0.04790028041875748
-0.47120348994056127,-0.31582694610738415,-0.47097282218601133,0.09323992502122111,0.010316275042688264,0.11144498711020348,0.11269829423000881,-0.29714590324089424,0.22682916824470134,0.11615867142715808
