CAWPE_alpha=15,CAWPE_alpha=14,CAWPE_alpha=13,CAWPE_alpha=12,CAWPE_alpha=11,CAWPE_alpha=10,CAWPE_alpha=9,CAWPE_alpha=8,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_pb,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq
0.0041071543140816435,0.003896633063465112,0.004035521952354001,0.004174410841242889,0.004319971248812027,0.004043341313091186,0.0039044524242022984,0.0035561901267538183,0.0032056321451914725,0.003133999783463833,3.8624634595254187E-4,0.0029939630525180117,0.0028550741636291233,0.0029290022094706253,0.002513483384860889,0.002513483384860889,0.0024462268576996367
0.003729250632345693,0.003665650886744676,0.0033847520103401827,0.0031048993122463195,0.003418841631896034,0.002602644896682978,0.0028529874707316754,0.0028524643815763546,0.00253852206192664,0.002223010474810979,1.2441626211148933E-4,0.0018143890180491267,0.002221964296500341,0.002222487385655662,0.0020016549356521307,0.002345630468502328,0.0026885598230418917
0.01918173150266973,0.016858187134502947,0.013864543605390304,0.013239766081871374,0.011448830409356743,0.012210017798118504,0.012490211034833472,0.006451754385964929,0.003800279684719058,0.0026555428426137894,0.00691545893719809,-5.963640986524244E-4,-0.004098779557589623,-0.003601703534197816,-0.009167937960844138,-0.014733663869819476,-0.013267798118484627
0.009178090428090434,0.006455427288760632,0.0045109828443161875,0.005908890492223825,0.0021675084175084053,0.0013155363155363106,-0.002168310084976762,-0.006761864678531352,-0.012448292448292464,-0.010349927849927854,-0.030696448613115254,-0.014194925444925455,-0.01779962321628991,-0.021583092833092843,-0.026934022767356108,-0.030838744588744582,-0.03698092031425364
-0.005758723599632709,-0.005281580004591391,-0.004532207338858448,-0.002428656552152571,-0.0020082581930844262,-0.002474027662029025,-6.875417177890678E-4,-0.001215241606284397,-9.334873756665234E-4,0.0022921332789314036,0.004360191993464084,1.1184647757173094E-4,-0.0011057914901497878,4.6909905491120764E-4,0.0017974272181324118,5.125597070784045E-4,0.0035858200029322534
2.876443064105283E-4,1.395047673158789E-4,3.929376284117011E-4,6.34963984651397E-4,5.472799435487026E-4,-1.298625300042581E-4,-7.069598533046006E-5,-4.779197876551603E-4,6.38938490523396E-5,-1.276169525360471E-4,-0.007538173479420122,-3.259383986137195E-4,-2.2750274082761573E-4,2.179532960674709E-4,2.6915707363510676E-4,5.813282194838084E-4,5.037476039451187E-4
-0.007800828548828494,-0.007557684519414643,-0.00747886010812376,-0.007741911766841773,-0.007387503865488817,-0.008293743963064563,-0.008191044724703478,-0.009170875586787175,-0.00903037694416771,-0.009370965876409298,-0.006379827195491835,-0.009139227404831167,-0.01032051714291083,-0.011176676175267323,-0.012319331113967932,-0.012622328241276574,-0.013429065920458413
-0.016344209791272286,-0.016351113642684708,-0.01639728741273217,-0.016397597202207712,-0.01638673595481813,-0.016448033441120988,-0.01641538861578972,-0.016616246942316157,-0.0165679980839427,-0.016456392552375288,3.409260653252061E-4,-0.016507551903998312,-0.0165564745786319,-0.016982574951844565,-0.0176973449547984,-0.019642925335768925,-0.019009307181965408
3.655993450076759E-4,3.2000469242279654E-4,3.1810189763821956E-4,2.3813259723010072E-4,2.380275491327059E-4,4.0884241931916644E-4,4.10649482305947E-4,3.1953197598452536E-4,1.2287243685870825E-4,1.2080741177823428E-4,-0.003439885399896614,1.0258259607636156E-4,-5.000528859063398E-6,-6.686002016274377E-5,-1.362629077057494E-4,-2.7995128645302847E-4,-5.310506013397923E-4
0.0013949675182982088,9.981421214728134E-4,4.2565992094662495E-4,4.551178942380607E-4,5.586104564894556E-4,-5.065524507787152E-4,-0.0011540044140201525,-0.00197804835471766,-0.0037428770932305994,-0.004096061048142755,0.003505342959388517,-0.004544165139216207,-0.005613068741505519,-0.006222646167657964,-0.00617510816843105,-0.006800739410715865,-0.007272534570256504
0.016705189651618216,0.019451272933415784,0.019444186765615327,0.020941043083900213,0.020427102659245484,0.0219964955679241,0.01945256132756129,0.022442924139352678,0.0174693362193362,0.012137703566274987,-0.003919552669552654,0.010237837559266138,0.012141568748711595,0.007304679447536562,0.007542774685631826,0.007977607709750553,0.009238172541743972
-0.003367003367003337,-0.003367003367003337,-0.003367003367003337,-0.003367003367003337,-0.003367003367003337,-0.003367003367003337,-0.003367003367003337,-0.003434343434343401,-0.0039057239057238863,-0.003973063973063958,-0.016161616161616186,-0.00444444444444444,-0.0055218855218855094,-0.006599326599326579,-0.007138047138047143,-0.005589225589225577,-0.006397306397306413
-0.004156633788180827,-0.004253008341244957,-0.00414198698909557,-0.004243747568927947,-0.00424562670461992,-0.0040213976776323065,-0.004035835060061096,-0.0039557723549453975,-0.0035301597025049203,-0.003446905936562535,2.0039276982871296E-6,-0.003312234511997066,-0.0031274459781486428,-0.003042578071766444,-0.003043319629559101,-0.002598503042111988,-0.002569076717848225
0.0020262417292180425,7.473052567573894E-4,4.69401347730003E-4,-1.8947251498740807E-4,-0.002075788323973297,-0.0031295702578508556,-0.0035312537500530356,-0.005258340702082283,-0.0058839188118463915,-0.00641213162204289,-0.005798523217425977,-0.0062463491980156,-0.006429985042549587,-0.007302109281690631,-0.00830588598347005,-0.007688242698577822,-0.007801894999439346
-0.001975715586356171,-0.002566011927537948,-0.003001707286912858,-0.0027185588987829598,-0.0032613175333859805,-0.0033058754895739025,-0.002807185843690685,-0.0030460671100107565,-0.003678040723534644,-0.004420022874557816,0.0011050182176895128,-0.004660233090803615,-0.004618607087713178,-0.004597440409343701,-0.005336477298095698,-0.005120987309594086,-0.005689812828854624
-0.012205128205128212,-0.01243162393162394,-0.012811965811965812,-0.012871794871794877,-0.014478632478632484,-0.01337179487179488,-0.015918803418803435,-0.016824786324786335,-0.018132478632478636,-0.018179487179487176,-0.009807692307692302,-0.019619658119658108,-0.019418803418803417,-0.020405982905982903,-0.021358974358974357,-0.020585470085470105,-0.021893162393162382
-0.0014214883085850616,-0.0016959805427547159,-0.0016959805427547233,-0.0021066734937702576,-0.0018844512715480376,-0.0011992660863628527,-9.677846048813684E-4,-0.0015974142345110038,-0.0019988479262672775,-0.0020418586789554475,-0.006678956547236092,-0.002443292370711721,-0.002078895715992479,-0.002258107185526529,-0.0024743556920976185,-0.003209122717187222,-0.0028076890254309485
0.030393217893217892,0.02963564213564213,0.027362914862914863,0.025432900432900432,0.02353896103896103,0.02353896103896103,0.02198773448773448,0.01971500721500721,0.01857864357864358,0.019715007215007217,0.015764790764790777,0.0200937950937951,0.02160894660894662,0.019336219336219342,0.016305916305916317,0.01634199134199134,0.014826839826839822
-0.01668119547242972,-0.01643026767215981,-0.016755785278383714,-0.016598340384096712,-0.012741296863413458,-0.012553113543130653,-0.011857225566536374,-0.011568135571564024,-0.012281341935252233,-0.014728371607841136,-0.0035159639678101168,-0.015656097455265125,-0.014094890201333414,-0.01423240089611966,-0.011721838416516927,-0.011414313697227492,-0.01095973015440865
1.157999431656731E-4,1.9773609927060306E-4,0.0015703377432561634,-7.911812067822544E-4,8.085472514287558E-4,0.001291481165735231,0.004343800322061179,0.008501126161683144,0.008825844884384256,0.010282198225505964,0.004726326923684124,0.011934314251733953,0.0124484807342153,0.014129119173165764,0.013325360740109224,0.013886994411291062,0.013731673560460126
-6.84613458328535E-4,-7.474348883812191E-4,-9.790168828811305E-4,-0.0010953635960864996,-9.319071941923791E-4,-5.872495011175076E-4,-8.782490975852894E-4,-6.616205154093372E-4,-3.09499077061659E-4,-8.24767552413593E-4,-0.0016715559879792268,-0.0014501373192848462,-0.002082820201771914,-0.001964616892079248,-0.0017910317027466,-7.454085262643498E-4,-0.0013255315795916952
-0.007196969696969694,-0.00833333333333333,-0.009090909090909089,-0.005934343434343431,-0.002777777777777772,-0.00315656565656565,-0.0035353535353535286,-0.0018939393939393849,-2.5252525252523935E-4,-2.525252525252412E-4,0.021843434343434328,-0.008207070707070697,-0.0015151515151515082,-0.004292929292929288,-0.003030303030303024,0.003787878787878792,0.0018939393939393996
-0.02353072853072854,-0.022542226292226308,-0.0230644586894587,-0.022105463980463994,-0.021511624949124973,-0.022271952584452612,-0.020968533781033805,-0.01940908628408629,-0.01820016788766791,-0.016469653032153034,-0.02756626475376474,-0.010084071021571023,-0.009794337606837615,-0.010893747456247466,-0.00830675111925113,-0.01139219576719577,-0.010120065120065132
0.02135918499953588,0.018984846375197262,0.017641557597697945,0.01746519075466444,0.018873804882576825,0.01461605402394876,0.00944131161236425,0.0076195117423187575,0.00539937807481665,-0.0011987143785389639,-0.012637380488257686,-0.004135802469135826,-0.0034201243850366845,-0.010656618397846485,-0.01507135895293792,-0.013995405179615717,-0.012494778613199661
0.010457689659071049,0.010835748717790587,0.01031772583844675,0.01088320202892294,0.010048551797148815,0.00892907891626324,0.008327628914721504,0.008880308706690099,0.008313515617773114,0.007300293957427565,0.007117508453845611,0.006407436814570422,0.005953479438397418,0.005240510622552491,0.004533753713011211,0.005079630600351512,0.006773425374898499
-0.008162878787878802,-0.009236111111111119,-0.009236111111111127,-0.00854166666666668,-0.007510521885521893,-0.007510521885521893,-0.00717382154882155,-0.004997895622895624,-0.005340909090909096,-0.006321548821548831,-0.011969696969696972,-0.00666877104377106,-0.009191919191919199,-0.013564814814814823,-0.014869528619528612,-0.02545244107744109,-0.029795875420875417
1.7849235448471704E-4,0.0031712630851798854,0.0017611254077060101,-0.0015198545542878185,1.9397822362913393E-4,0.004128654171695802,0.004540623837610945,0.002186126483113593,0.003716924891004303,0.006689262877689491,-0.01540973028777904,0.005716727522083827,-0.0013737762494338047,-0.0020362905776583192,-0.006843147376385046,-0.005768068745113204,-0.00623464381235781
-0.012494981934965873,-0.013478522681653945,-0.013341362237387926,-0.013695972166465953,-0.014462063428342038,-0.014953833801686052,-0.016526160845711225,-0.016880770774789243,-0.01741268566840626,-0.017492974708952242,-0.03172420714572461,-0.019065301752977402,-0.020363307908470508,-0.019597216646594428,-0.01941991168205544,-0.019871537535126486,-0.02040345242874349
0.04608333333333332,0.04411111111111112,0.045222222222222226,0.04380555555555554,0.04280555555555555,0.04269444444444443,0.04208333333333332,0.039138888888888876,0.03966666666666666,0.037388888888888895,0.007777777777777776,0.03886111111111111,0.034722222222222224,0.028555555555555553,0.024722222222222215,0.017694444444444443,0.006444444444444434
0.014890354090354099,0.014642735042735054,0.016624664224664222,0.016046153846153852,0.013281807081807078,0.012383394383394383,0.012231013431013432,0.011225641025641036,0.011060805860805876,0.005689377289377301,0.00642515262515262,0.007492307692307713,0.005138705738705748,0.0017257631257631403,-0.009421733821733802,-0.018225885225885217,-0.03095775335775335
0.04648334214701212,0.04303829543451432,0.037552331218050364,0.03805636347611488,0.03412050502379687,0.031763947646747705,0.031226313238145554,0.02854530230918381,0.023841001233914992,0.01989632910276746,0.01977018332451961,0.019623105059051623,0.015729662436100796,0.015678432927904072,0.01069650096950463,0.009885642517186636,0.0072470474175920525
-0.007920792079207928,-0.008195819581958187,-0.009790979097909791,-0.007425742574257414,-0.007920792079207912,-0.006820682068206833,-0.004565456545654582,-0.003410341034103407,-0.004235423542354241,-0.0015401540154015513,1.1001100110011319E-4,-0.0010451045104510558,4.950495049504844E-4,9.350935093509409E-4,0.002090209020902086,0.0024752475247524553,0.004510451045104513
0.010319472616632862,0.010218052738336713,0.010733603786342109,0.010040567951318446,0.008798174442190665,0.0075895875591616,0.005730223123732233,0.0048089925625422435,0.0037018255578093167,0.003313049357674099,0.0015212981744421982,0.0028397565922920866,0.003735632183908037,0.005552738336713995,0.004817444219066939,0.005679513184584169,0.005332995267072342
0.0030008771349132805,0.00335379981464319,0.0035140562248995957,0.0036323407181840885,0.004386410109301673,0.004660169983965166,0.004937745487444281,0.004772708048310453,0.00521725179104696,0.004977832575724132,0.0028494012680759556,0.005734292481280429,0.005730476852464805,0.0060853303323182804,0.004682098356797153,0.0034482251349721347,0.002766652691351486
-0.001731601731601721,-0.0016738816738816609,-0.0017316017316017286,-0.0017604617604617585,-0.0016738816738816646,-0.001991341991341977,-0.001991341991341966,-0.001875901875901842,-0.0017893217893217592,-0.0017893217893217553,0.0031168831168831438,-0.0019336219336218837,-0.001991341991341933,-0.0016738816738816164,-0.0017893217893217368,-0.0021933621933621435,-0.002597402597402539
-0.007655715924521237,-0.006363399587957108,-0.005634569462003095,-0.005815130870440614,-0.005286030341340076,-0.005699390129699859,-0.0072866917170014665,-0.007202702860888707,-0.008442782225968089,-0.009383925644987605,-0.0052245750807697255,-0.00867689750433115,-0.008445416022849669,-0.007952018073699503,-0.007046577234630351,-0.0077575560706091805,-0.008290607295032063
0.006222222222222229,0.006222222222222229,0.005777777777777785,0.005777777777777785,0.005333333333333342,0.005333333333333342,0.004888888888888895,0.005333333333333338,0.004888888888888895,0.004888888888888895,-0.003555555555555556,0.004888888888888895,0.004888888888888895,0.0044444444444444505,0.0035555555555555635,0.003111111111111116,0.0031111111111111127
0.008291221014517987,0.008599794727691202,0.008064827407429753,0.007880013746310892,0.00791996944490238,0.007649697699840719,0.00745451324307929,0.007392988330083783,0.007263185177359129,0.007468855911158779,0.005452063436593195,0.006911808907960341,0.006418950229995272,0.006625467704812408,0.006119781529633114,0.006070037995855967,0.005849673163914171
-0.07328042328042322,-0.07698412698412693,-0.08392857142857137,-0.09087301587301581,-0.10013227513227507,-0.09041005291005284,-0.10264550264550257,-0.10264550264550257,-0.11005291005290997,-0.11078042328042322,-0.11402116402116397,-0.11633597883597878,-0.12744708994708992,-0.13690476190476186,-0.1459656084656084,-0.16038359788359782,-0.19312169312169308
-0.004920200874138484,-0.004920200874138484,-0.004920200874138484,-0.004920200874138484,-0.004920200874138484,-0.004916800207607845,-0.004813144198102067,-0.004711673722223516,-0.004215184942630227,-0.0038555709676114176,-0.003020369083673572,-0.0037871343407259025,-0.0038208308598975246,-0.003816411343732606,-0.003984785485816123,-0.004227645844067418,-0.0042680852997754705
-0.013888888888888862,-0.013703703703703666,-0.012777777777777728,-0.013333333333333282,-0.013518518518518466,-0.012407407407407364,-0.011666666666666619,-0.010370370370370348,-0.009074074074074075,-0.00796296296296295,-0.008148148148148116,-0.009629629629629589,-0.012592592592592567,-0.01333333333333333,-0.015370370370370335,-0.017407407407407347,-0.018518518518518507
-0.07234297876391174,-0.0727908365064555,-0.07464091425631038,-0.08962198460717774,-0.09719381485874659,-0.10016462290201839,-0.09049661902221692,-0.0929828901316764,-0.09463177380670387,-0.09566332495476539,-0.14060017676677608,-0.09800653871741653,-0.10528705554079092,-0.10848797486097259,-0.10825125826591551,-0.1100998271662037,-0.10786270713178779
0.0566931216931217,0.05261904761904763,0.05261904761904763,0.050396825396825405,0.04761904761904764,0.04761904761904764,0.04724867724867725,0.04132275132275133,0.04000000000000001,0.03777777777777779,-0.10134920634920631,0.034074074074074076,0.01341269841269842,5.820105820105854E-4,-0.01507936507936508,-0.032777777777777774,-0.04039682539682542
-0.12862367776903577,-0.13285470757933385,-0.11501016260162596,-0.11500628332896232,-0.11993563685636857,-0.11367547425474257,-0.11831421015823067,-0.11996175364979458,-0.11968397587201683,-0.11251207491913631,-0.2063326667540869,-0.12108062330623312,-0.1226587223533526,-0.12649728997289975,-0.1353861788617886,-0.14942679648570684,-0.1591693439111811
0.0012852175018533084,0.001411084594170542,0.0013119968743549556,0.0013010927471274489,0.0011430402924718197,0.0012089274102307904,0.0011284179306077723,0.001335625447158125,0.0013069869573382187,0.0013546256261506924,-0.0017072888650576914,0.001489274218705139,0.0016922623472549211,0.0015298062094906547,0.0015728035515024997,0.0014890899235970646,0.0017823713387351632
-0.006224615480012289,-0.00660979312819964,-0.006513093550323716,-0.006792442666882133,-0.007027470164919325,-0.006620268720070584,-0.006703063476449663,-0.006970927022548686,-0.007356441330265521,-0.007774455026514701,-0.009914881509938352,-0.008533998071488968,-0.008822812801329875,-0.008843090666012765,-0.008927968013899812,-0.009526548657323516,-0.009869823938027093
0.011353148892187819,0.011701662530914406,0.012096388600139452,0.012460147681451242,0.012871231530459033,0.013303437380592162,0.013825356425696936,0.014244772894023545,0.01478757811307646,0.015306077287296986,-3.202847821385024E-4,0.015677512709220638,0.01621267803591645,0.016647532344080625,0.017109141720018782,0.017606155252004336,0.01807733154563816
0.04233143399810069,0.04230769230769232,0.04047958214624884,0.03729819563152897,0.036609686609686616,0.032811016144349496,0.03027065527065528,0.02452516619183287,0.019444444444444455,0.021177587844254518,0.004653371320037987,0.01474358974358974,0.014696106362773024,0.012749287749287725,0.01331908831908829,0.012013295346628669,0.00814339981006647
-5.737479042931092E-4,1.9912870767085922E-4,6.464548274152623E-4,8.686648179973185E-4,4.082325361512688E-4,4.6439458883238045E-4,4.4892369662637616E-4,1.5196218092035825E-5,-1.107261643927456E-5,-7.984701425807095E-4,-0.0034536367732752333,-9.76677686975828E-4,-6.381820559104523E-4,-0.0023835754004836213,-0.0026449492858831914,-0.002332549767635887,-0.001533192532193084
-0.045443645083932865,-0.04520383693045563,-0.0449640287769784,-0.044604316546762605,-0.04436450839328538,-0.043645083932853726,-0.04460431654676259,-0.04472422062350122,-0.04484412470023981,-0.04580335731414868,0.008752997601918455,-0.04472422062350122,-0.043045563549160656,-0.039928057553956814,-0.03597122302158272,-0.030215827338129487,-0.026139088729016786
-0.0027066701380436394,-0.003081909064857169,-0.00559339721529856,-0.005460167359531616,-0.005959663163595941,-0.00533783948598399,-0.004912392533751756,-0.005484564070883125,-0.004923029018687194,-0.003544185468437611,6.146884381076875E-4,-0.007566552287118059,-0.008558280055495578,-0.00824729976817109,-0.011565414299385016,-0.01306919506367536,-0.01385449869383633
-0.005864487607908675,-0.005854915065441394,-0.0053632344750765915,-0.0046783625730994335,-0.0053823795600111525,-0.004321567808409921,-0.004196254525201907,-0.004919416597048176,-0.005160470620996926,-0.007060185185185164,-0.0048289125591757095,-0.007233361180729584,-0.009932818156502347,-0.01209273182957393,-0.014512844611528807,-0.016325536062378184,-0.014743455861876913
-7.330751872991481E-6,-6.159935321083202E-5,-1.5724705507675908E-4,-7.044156694902067E-4,-8.00654039001536E-4,-7.293612633361405E-4,-7.950952900647401E-4,-9.145072504858002E-4,-0.0010442033010068298,-0.0011483630900365304,-8.643975966785937E-5,-0.001222018536283498,-0.0012859805600759166,-0.001325587657667804,-0.001381037594296449,-0.0014693545442893954,-0.0015917198429374372
-0.007094095361435852,-0.005798638332691368,-0.00576091739322913,-0.007431003572021792,-0.008115339134273595,-0.007872745399492741,-0.00909828846528841,-0.009478280911708444,-0.010215872549954574,-0.008670103414826403,-0.00939483425403342,-0.007994407543506705,-0.00743130098821303,-0.006526703879986022,-0.0076594752842156595,-0.006414125228970898,-0.004243749581140284
-0.007146242231874378,-0.0068884744517596,-0.006792189164129155,-0.007125165934855153,-0.007010965921319993,-0.006902922291426516,-0.006895987993109598,-0.006838802822278593,-0.006602149555430429,-0.0065561426176472095,-5.292543036868029E-4,-0.007186842343617114,-0.007239385235144073,-0.007014812593456251,-0.006617103545819947,-0.006631635661349737,-0.0064133611585599605
-0.004987409034507188,-0.005605571399589563,-0.006645331481882444,-0.00669736112486727,-0.006653968592630958,-0.006846609131848158,-0.006966429321147975,-0.007059186676538768,-0.007291485256520365,-0.0071589776814185435,-0.09713165691611345,-0.007394516153444278,-0.007201195525875962,-0.007311314135523846,-0.007034156133921332,-0.0065754910567590455,-0.0059414385116151455
5.802006778004576E-4,4.668480547395104E-4,2.245442229330615E-4,6.625759729329143E-4,7.562803512154659E-4,0.0014773157635464347,5.844022936892457E-4,-0.0015875470721376517,-0.0013017470264640432,-2.330231178450622E-4,-0.004132573699003509,-4.358274306841029E-4,-0.0022266399404299014,-0.0038658283628539105,-0.004122848674302866,-0.0038373514913422335,-0.0026706196534958056
0.0017813593949294456,0.0018579953630382857,0.0021220618544949645,0.002299952955950291,0.0014952384819851765,5.948424428044478E-4,7.502825373961001E-5,0.0018098066776903214,7.156489977195164E-4,-1.0616614267524952E-4,0.002217123606637635,7.559582203245188E-5,7.980057692486108E-4,-2.701648821512063E-4,-4.992629923862697E-4,5.303628851182185E-4,0.001580770311286254
-0.005471535058667998,-0.0054733341375396245,-0.005660239185328331,-0.006000858669935827,-0.0063040351753313835,-0.005461392308444679,-0.006814457886604582,-0.00625566588579306,-0.006951939725422629,-0.007112916396276244,-0.009585226377229998,-0.007348938691471518,-0.008015597534974635,-0.009577705599454827,-0.00922279889136447,-0.009834488195206851,-0.00936306998649391
0.007560636900155715,0.007348121246193029,0.009180045659142632,0.00852540597391149,0.006844421095094895,0.00652161927809514,0.005976713419716266,0.006010253540800233,0.00586570179272472,0.005847570256403057,0.01740354768389663,0.007486224051075455,0.007341508002224462,0.007585647077062207,0.007848714788055959,0.008254578797186437,0.008083346262873244
-3.6444918549575583E-4,-3.993602103189146E-4,-4.4731079979040873E-4,-3.2866711154106256E-4,-3.16727155114697E-4,-3.1627301610439586E-4,-4.468719759518051E-4,-3.750115681701619E-4,-2.678713002188619E-4,-4.3413386947864784E-4,-3.811319014213869E-4,-4.1036736660326665E-4,-4.3399789927284216E-4,-4.3474974164585677E-4,-4.217876852084301E-4,-5.045748091683344E-4,-5.769316378520443E-4
0.018461060553363547,0.018433971307651235,0.017110680869819768,0.017124219997899922,0.017110680869819768,0.018009517550033383,0.017531988843422625,0.017545505992398753,0.017518416746686433,0.017028375527563165,-0.006156757644369348,0.017967818602465224,0.017027337922443528,0.017013787804811362,0.016549787236728744,0.015184885767745222,0.013822026540344978
-0.011074903889248363,-0.010121634671268424,-0.009720881137423547,-0.00997140577910574,-0.00915157689122615,-0.009295643106024957,-0.009350078868546238,-0.008700062042190749,-0.007607714773019063,-0.0073262199332169336,-0.0036984064380203483,-0.006674616531962807,-0.007504674894972067,-0.008181913867990194,-0.008315632445012145,-0.008234795569109391,-0.008113116463421333
0.007940474721296619,0.00953890534369984,0.009069686124480624,0.0049374717182936,0.005875910156732041,3.45551030482516E-4,-0.002870078983092709,-0.005647856760870492,-0.005647856760870481,-0.0049564975934839215,-0.007034688798387426,-0.007743531202435331,-0.012372989427783965,-0.01678365008844462,-0.015401188860092988,-0.01770023448105643,-0.01583544160598958
-1.4552078651563677E-4,-1.6226233688813781E-4,-1.1191435613075637E-4,-1.4563549836357954E-4,-1.7743809740644972E-4,-1.400635730055851E-4,-1.3250698469125338E-4,-1.4975811930202735E-4,-1.28956967611793E-4,-6.980826696268242E-5,6.366664261947171E-5,-2.1396129531829158E-5,-2.263182890645717E-5,-2.577630141249084E-5,-3.764473252318249E-5,-4.4711250894743005E-6,-1.5922969556357857E-4
0.004491542288557216,0.0037940298507462464,0.003727363184079587,0.0035850746268656477,0.002781094527363178,0.0030388059701492607,0.003305472636815928,0.002359203980099515,0.002923383084577121,0.00270547263681592,0.0011532338308457642,0.002456716417910439,0.0010706467661691587,-1.512437810945307E-4,-7.910447761194021E-4,-7.820895522388071E-4,-0.0015283582089552236
0.056887464387464365,0.05243589743589741,0.05132478632478629,0.046032763532763504,0.040199430199430175,0.03130341880341878,0.028240740740740723,0.029522792022792,0.02647435897435896,0.023233618233618223,0.006282051282051308,0.019052706552706536,0.017008547008547,0.012001424501424492,0.007834757834757821,0.005890313390313378,0.0061680911680911535
0.0649656776290763,0.06331958709409688,0.06292389225395761,0.06210932616161375,0.06274243790583658,0.054506066434171024,0.0524867591861056,0.04573424336496233,0.048634686543183266,0.04910965335801936,0.023625608838027164,0.048038018626253925,0.039949450815463874,0.03247268043019678,0.020660225153689205,0.01828988005458593,0.013658720848263337
-0.006691919191919186,-0.0076178451178451085,-0.016540404040404025,-0.01616161616161615,-0.015614478114478103,-0.018181818181818167,-0.017087542087542075,-0.02268518518518518,-0.024326599326599318,-0.026641414141414126,-0.04617003367003365,-0.025883838383838367,-0.029461279461279445,-0.03434343434343433,-0.033333333333333305,-0.0371212121212121,-0.03998316498316497
