CAWPE(RandTie)_VS_CAWPE(RandTie)
CAWPE(ConTie)_VS_CAWPE(RandTie)
Wins(32):,Coffee,Computers,CricketX,CricketY,CricketZ,DiatomSizeReduction,DistalPhalanxOutlineAgeGroup,DistalPhalanxTW,Earthquakes,ECG200,ECG5000,ElectricDevices,Ham,InlineSkate,InsectWingbeatSound,LargeKitchenAppliances,Lightning7,MedicalImages,OSULeaf,Phoneme,Plane,ProximalPhalanxOutlineAgeGroup,RefrigerationDevices,ScreenType,SmallKitchenAppliances,SonyAIBORobotSurface2,Trace,UWaveGestureLibraryX,UWaveGestureLibraryZ,Worms,WormsTwoClass,Yoga
Draws(0):
Losses(53):,Adiac,ArrowHead,Beef,BeetleFly,BirdChicken,Car,CBF,ChlorineConcentration,CinCECGtorso,DistalPhalanxOutlineCorrect,ECGFiveDays,FaceAll,FaceFour,FacesUCR,FiftyWords,Fish,FordA,FordB,GunPoint,HandOutlines,Haptics,Herring,ItalyPowerDemand,Lightning2,Mallat,Meat,MiddlePhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,MiddlePhalanxTW,MoteStrain,NonInvasiveFetalECGThorax1,NonInvasiveFetalECGThorax2,OliveOil,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,ProximalPhalanxTW,ShapeletSim,ShapesAll,SonyAIBORobotSurface1,StarlightCurves,Strawberry,SwedishLeaf,Symbols,SyntheticControl,ToeSegmentation1,ToeSegmentation2,TwoLeadECG,TwoPatterns,UWaveGestureLibraryAll,UWaveGestureLibraryY,Wafer,Wine,WordSynonyms

CAWPE(ConTie)_VS_CAWPE(ConTie)
Wins(0):
Draws(85):,Adiac,ArrowHead,Beef,BeetleFly,BirdChicken,Car,CBF,ChlorineConcentration,CinCECGtorso,Coffee,Computers,CricketX,CricketY,CricketZ,DiatomSizeReduction,DistalPhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,DistalPhalanxTW,Earthquakes,ECG200,ECG5000,ECGFiveDays,ElectricDevices,FaceAll,FaceFour,FacesUCR,FiftyWords,Fish,FordA,FordB,GunPoint,Ham,HandOutlines,Haptics,Herring,InlineSkate,InsectWingbeatSound,ItalyPowerDemand,LargeKitchenAppliances,Lightning2,Lightning7,Mallat,Meat,MedicalImages,MiddlePhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,MiddlePhalanxTW,MoteStrain,NonInvasiveFetalECGThorax1,NonInvasiveFetalECGThorax2,OliveOil,OSULeaf,PhalangesOutlinesCorrect,Phoneme,Plane,ProximalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineCorrect,ProximalPhalanxTW,RefrigerationDevices,ScreenType,ShapeletSim,ShapesAll,SmallKitchenAppliances,SonyAIBORobotSurface1,SonyAIBORobotSurface2,StarlightCurves,Strawberry,SwedishLeaf,Symbols,SyntheticControl,ToeSegmentation1,ToeSegmentation2,Trace,TwoLeadECG,TwoPatterns,UWaveGestureLibraryAll,UWaveGestureLibraryX,UWaveGestureLibraryY,UWaveGestureLibraryZ,Wafer,Wine,WordSynonyms,Worms,WormsTwoClass,Yoga
Losses(0):

CAWPE(ConTie)_VS_CAWPE(alpha=4)
Wins(63):,ArrowHead,Beef,BeetleFly,BirdChicken,Car,CBF,CinCECGtorso,Coffee,Computers,CricketX,CricketZ,DiatomSizeReduction,DistalPhalanxOutlineAgeGroup,DistalPhalanxTW,Earthquakes,ECG200,ECG5000,ECGFiveDays,ElectricDevices,FaceAll,FaceFour,FacesUCR,FiftyWords,Fish,FordA,FordB,Ham,Haptics,Herring,InlineSkate,InsectWingbeatSound,LargeKitchenAppliances,Lightning7,Meat,MedicalImages,MoteStrain,OliveOil,OSULeaf,Phoneme,Plane,ProximalPhalanxOutlineAgeGroup,ProximalPhalanxTW,RefrigerationDevices,ScreenType,ShapeletSim,ShapesAll,SmallKitchenAppliances,SonyAIBORobotSurface1,SonyAIBORobotSurface2,SwedishLeaf,Symbols,SyntheticControl,ToeSegmentation1,Trace,TwoLeadECG,UWaveGestureLibraryX,UWaveGestureLibraryY,UWaveGestureLibraryZ,Wine,WordSynonyms,Worms,WormsTwoClass,Yoga
Draws(0):
Losses(22):,Adiac,ChlorineConcentration,CricketY,DistalPhalanxOutlineCorrect,GunPoint,HandOutlines,ItalyPowerDemand,Lightning2,Mallat,MiddlePhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,MiddlePhalanxTW,NonInvasiveFetalECGThorax1,NonInvasiveFetalECGThorax2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,StarlightCurves,Strawberry,ToeSegmentation2,TwoPatterns,UWaveGestureLibraryAll,Wafer

CAWPE(alpha=4)_VS_CAWPE(RandTie)
Wins(9):,CricketX,CricketY,CricketZ,InlineSkate,MedicalImages,Phoneme,RefrigerationDevices,Worms,WormsTwoClass
Draws(0):
Losses(76):,Adiac,ArrowHead,Beef,BeetleFly,BirdChicken,Car,CBF,ChlorineConcentration,CinCECGtorso,Coffee,Computers,DiatomSizeReduction,DistalPhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,DistalPhalanxTW,Earthquakes,ECG200,ECG5000,ECGFiveDays,ElectricDevices,FaceAll,FaceFour,FacesUCR,FiftyWords,Fish,FordA,FordB,GunPoint,Ham,HandOutlines,Haptics,Herring,InsectWingbeatSound,ItalyPowerDemand,LargeKitchenAppliances,Lightning2,Lightning7,Mallat,Meat,MiddlePhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,MiddlePhalanxTW,MoteStrain,NonInvasiveFetalECGThorax1,NonInvasiveFetalECGThorax2,OliveOil,OSULeaf,PhalangesOutlinesCorrect,Plane,ProximalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineCorrect,ProximalPhalanxTW,ScreenType,ShapeletSim,ShapesAll,SmallKitchenAppliances,SonyAIBORobotSurface1,SonyAIBORobotSurface2,StarlightCurves,Strawberry,SwedishLeaf,Symbols,SyntheticControl,ToeSegmentation1,ToeSegmentation2,Trace,TwoLeadECG,TwoPatterns,UWaveGestureLibraryAll,UWaveGestureLibraryX,UWaveGestureLibraryY,UWaveGestureLibraryZ,Wafer,Wine,WordSynonyms,Yoga

CAWPE(alpha=4)_VS_CAWPE(ConTie)
Wins(22):,Adiac,ChlorineConcentration,CricketY,DistalPhalanxOutlineCorrect,GunPoint,HandOutlines,ItalyPowerDemand,Lightning2,Mallat,MiddlePhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,MiddlePhalanxTW,NonInvasiveFetalECGThorax1,NonInvasiveFetalECGThorax2,PhalangesOutlinesCorrect,ProximalPhalanxOutlineCorrect,StarlightCurves,Strawberry,ToeSegmentation2,TwoPatterns,UWaveGestureLibraryAll,Wafer
Draws(0):
Losses(63):,ArrowHead,Beef,BeetleFly,BirdChicken,Car,CBF,CinCECGtorso,Coffee,Computers,CricketX,CricketZ,DiatomSizeReduction,DistalPhalanxOutlineAgeGroup,DistalPhalanxTW,Earthquakes,ECG200,ECG5000,ECGFiveDays,ElectricDevices,FaceAll,FaceFour,FacesUCR,FiftyWords,Fish,FordA,FordB,Ham,Haptics,Herring,InlineSkate,InsectWingbeatSound,LargeKitchenAppliances,Lightning7,Meat,MedicalImages,MoteStrain,OliveOil,OSULeaf,Phoneme,Plane,ProximalPhalanxOutlineAgeGroup,ProximalPhalanxTW,RefrigerationDevices,ScreenType,ShapeletSim,ShapesAll,SmallKitchenAppliances,SonyAIBORobotSurface1,SonyAIBORobotSurface2,SwedishLeaf,Symbols,SyntheticControl,ToeSegmentation1,Trace,TwoLeadECG,UWaveGestureLibraryX,UWaveGestureLibraryY,UWaveGestureLibraryZ,Wine,WordSynonyms,Worms,WormsTwoClass,Yoga

CAWPE(alpha=4)_VS_CAWPE(alpha=4)
Wins(0):
Draws(85):,Adiac,ArrowHead,Beef,BeetleFly,BirdChicken,Car,CBF,ChlorineConcentration,CinCECGtorso,Coffee,Computers,CricketX,CricketY,CricketZ,DiatomSizeReduction,DistalPhalanxOutlineAgeGroup,DistalPhalanxOutlineCorrect,DistalPhalanxTW,Earthquakes,ECG200,ECG5000,ECGFiveDays,ElectricDevices,FaceAll,FaceFour,FacesUCR,FiftyWords,Fish,FordA,FordB,GunPoint,Ham,HandOutlines,Haptics,Herring,InlineSkate,InsectWingbeatSound,ItalyPowerDemand,LargeKitchenAppliances,Lightning2,Lightning7,Mallat,Meat,MedicalImages,MiddlePhalanxOutlineAgeGroup,MiddlePhalanxOutlineCorrect,MiddlePhalanxTW,MoteStrain,NonInvasiveFetalECGThorax1,NonInvasiveFetalECGThorax2,OliveOil,OSULeaf,PhalangesOutlinesCorrect,Phoneme,Plane,ProximalPhalanxOutlineAgeGroup,ProximalPhalanxOutlineCorrect,ProximalPhalanxTW,RefrigerationDevices,ScreenType,ShapeletSim,ShapesAll,SmallKitchenAppliances,SonyAIBORobotSurface1,SonyAIBORobotSurface2,StarlightCurves,Strawberry,SwedishLeaf,Symbols,SyntheticControl,ToeSegmentation1,ToeSegmentation2,Trace,TwoLeadECG,TwoPatterns,UWaveGestureLibraryAll,UWaveGestureLibraryX,UWaveGestureLibraryY,UWaveGestureLibraryZ,Wafer,Wine,WordSynonyms,Worms,WormsTwoClass,Yoga
Losses(0):


