PB-A,CAWPE-A
5.0 ,45.0
6.0 ,52.0
6.0 ,39.0
5.0 ,42.0
6.0 ,46.0
6.0 ,42.0
5.0 ,72.0
6.0 ,36.0
6.0 ,43.0
7.0 ,38.0
6.0 ,39.0
7.0 ,38.0
6.0 ,48.0
9.0 ,38.0
7.0 ,39.0
5.0 ,35.0
7.0 ,38.0
5.0 ,36.0
5.0 ,39.0
5.0 ,38.0
5.0 ,38.0
8.0 ,39.0
6.0 ,38.0
6.0 ,38.0
5.0 ,43.0
5.0 ,42.0
5.0 ,41.0
2.0 ,30.0
2.0 ,29.0
2.0 ,31.0
2.0 ,27.0
2.0 ,31.0
2.0 ,38.0
3.0 ,27.0
3.0 ,32.0
2.0 ,33.0
3.0 ,29.0
2.0 ,31.0
4.0 ,28.0
2.0 ,25.0
3.0 ,27.0
3.0 ,25.0
3.0 ,32.0
3.0 ,32.0
3.0 ,32.0
3.0 ,35.0
2.0 ,34.0
3.0 ,33.0
3.0 ,30.0
3.0 ,31.0
3.0 ,25.0
2.0 ,34.0
4.0 ,25.0
7.0 ,33.0
2.0 ,32.0
2.0 ,28.0
2.0 ,27.0
17.0 ,52.0
17.0 ,47.0
19.0 ,51.0
17.0 ,49.0
17.0 ,47.0
17.0 ,49.0
18.0 ,47.0
18.0 ,53.0
17.0 ,49.0
17.0 ,47.0
18.0 ,46.0
21.0 ,51.0
17.0 ,57.0
17.0 ,48.0
17.0 ,53.0
19.0 ,49.0
18.0 ,48.0
17.0 ,49.0
16.0 ,50.0
16.0 ,51.0
16.0 ,50.0
19.0 ,48.0
17.0 ,50.0
18.0 ,55.0
18.0 ,51.0
16.0 ,50.0
16.0 ,57.0
17.0 ,49.0
16.0 ,47.0
16.0 ,48.0
6.0 ,34.0
6.0 ,35.0
5.0 ,36.0
6.0 ,34.0
7.0 ,36.0
5.0 ,33.0
6.0 ,34.0
5.0 ,30.0
5.0 ,36.0
7.0 ,41.0
8.0 ,34.0
5.0 ,35.0
5.0 ,39.0
5.0 ,36.0
5.0 ,37.0
4.0 ,36.0
5.0 ,43.0
7.0 ,40.0
5.0 ,38.0
5.0 ,35.0
5.0 ,39.0
5.0 ,34.0
7.0 ,36.0
4.0 ,33.0
6.0 ,31.0
4.0 ,34.0
5.0 ,39.0
5.0 ,37.0
5.0 ,38.0
5.0 ,38.0
3.0 ,37.0
4.0 ,37.0
3.0 ,36.0
3.0 ,35.0
3.0 ,33.0
4.0 ,32.0
3.0 ,31.0
3.0 ,32.0
3.0 ,32.0
3.0 ,32.0
3.0 ,32.0
5.0 ,30.0
4.0 ,35.0
3.0 ,34.0
3.0 ,34.0
5.0 ,35.0
5.0 ,34.0
3.0 ,33.0
4.0 ,34.0
4.0 ,32.0
3.0 ,33.0
4.0 ,34.0
3.0 ,32.0
3.0 ,30.0
4.0 ,37.0
3.0 ,32.0
4.0 ,33.0
3.0 ,33.0
4.0 ,31.0
4.0 ,31.0
5.0 ,38.0
5.0 ,36.0
6.0 ,36.0
5.0 ,35.0
5.0 ,34.0
4.0 ,36.0
5.0 ,34.0
4.0 ,33.0
4.0 ,37.0
5.0 ,39.0
5.0 ,36.0
6.0 ,36.0
6.0 ,39.0
4.0 ,36.0
5.0 ,33.0
5.0 ,35.0
5.0 ,36.0
5.0 ,38.0
5.0 ,35.0
4.0 ,37.0
4.0 ,36.0
9.0 ,35.0
4.0 ,37.0
5.0 ,34.0
5.0 ,38.0
5.0 ,39.0
4.0 ,36.0
5.0 ,36.0
5.0 ,39.0
4.0 ,38.0
5.0 ,41.0
4.0 ,35.0
4.0 ,34.0
4.0 ,33.0
4.0 ,32.0
4.0 ,35.0
5.0 ,34.0
4.0 ,34.0
5.0 ,34.0
5.0 ,31.0
5.0 ,33.0
4.0 ,38.0
4.0 ,33.0
4.0 ,35.0
4.0 ,35.0
4.0 ,35.0
4.0 ,35.0
5.0 ,44.0
6.0 ,38.0
6.0 ,37.0
4.0 ,37.0
5.0 ,37.0
6.0 ,37.0
5.0 ,43.0
6.0 ,38.0
4.0 ,40.0
4.0 ,33.0
4.0 ,36.0
4.0 ,35.0
5.0 ,36.0
3.0 ,30.0
4.0 ,32.0
4.0 ,30.0
3.0 ,30.0
3.0 ,31.0
3.0 ,31.0
3.0 ,31.0
3.0 ,29.0
4.0 ,30.0
3.0 ,31.0
3.0 ,30.0
4.0 ,31.0
3.0 ,30.0
3.0 ,32.0
3.0 ,31.0
4.0 ,34.0
3.0 ,32.0
3.0 ,32.0
4.0 ,31.0
4.0 ,32.0
3.0 ,32.0
3.0 ,34.0
4.0 ,30.0
3.0 ,31.0
4.0 ,31.0
4.0 ,35.0
3.0 ,33.0
4.0 ,33.0
3.0 ,30.0
2.0 ,32.0
7.0 ,34.0
3.0 ,35.0
4.0 ,33.0
3.0 ,35.0
3.0 ,38.0
3.0 ,31.0
3.0 ,36.0
3.0 ,33.0
3.0 ,33.0
3.0 ,33.0
3.0 ,33.0
3.0 ,35.0
3.0 ,34.0
3.0 ,34.0
3.0 ,33.0
3.0 ,32.0
3.0 ,34.0
3.0 ,32.0
3.0 ,34.0
4.0 ,34.0
4.0 ,32.0
3.0 ,32.0
3.0 ,32.0
4.0 ,33.0
3.0 ,33.0
4.0 ,31.0
5.0 ,41.0
3.0 ,39.0
3.0 ,31.0
4.0 ,33.0
11.0 ,77.0
11.0 ,78.0
13.0 ,77.0
13.0 ,64.0
11.0 ,82.0
11.0 ,64.0
12.0 ,60.0
11.0 ,75.0
17.0 ,59.0
15.0 ,57.0
12.0 ,64.0
12.0 ,60.0
13.0 ,58.0
11.0 ,64.0
11.0 ,59.0
11.0 ,61.0
11.0 ,59.0
11.0 ,61.0
11.0 ,51.0
11.0 ,80.0
11.0 ,62.0
10.0 ,61.0
11.0 ,58.0
11.0 ,65.0
11.0 ,66.0
11.0 ,108.0
13.0 ,77.0
11.0 ,61.0
12.0 ,64.0
12.0 ,74.0
12.0 ,66.0
11.0 ,68.0
12.0 ,68.0
12.0 ,86.0
12.0 ,65.0
13.0 ,72.0
12.0 ,66.0
13.0 ,69.0
12.0 ,66.0
14.0 ,53.0
13.0 ,63.0
13.0 ,70.0
12.0 ,59.0
12.0 ,60.0
12.0 ,67.0
12.0 ,62.0
12.0 ,61.0
11.0 ,54.0
12.0 ,51.0
12.0 ,65.0
12.0 ,60.0
12.0 ,143.0
12.0 ,75.0
11.0 ,65.0
13.0 ,59.0
12.0 ,53.0
12.0 ,57.0
13.0 ,58.0
13.0 ,64.0
13.0 ,59.0
25.0 ,84.0
27.0 ,98.0
26.0 ,67.0
27.0 ,87.0
27.0 ,79.0
27.0 ,161.0
28.0 ,85.0
32.0 ,111.0
27.0 ,84.0
28.0 ,121.0
26.0 ,102.0
30.0 ,119.0
28.0 ,82.0
26.0 ,132.0
26.0 ,122.0
27.0 ,80.0
28.0 ,230.0
26.0 ,68.0
28.0 ,113.0
25.0 ,100.0
26.0 ,97.0
26.0 ,73.0
25.0 ,66.0
29.0 ,125.0
26.0 ,99.0
26.0 ,82.0
28.0 ,116.0
29.0 ,89.0
27.0 ,112.0
26.0 ,117.0
601.0 ,743.0
560.0 ,908.0
587.0 ,712.0
589.0 ,703.0
606.0 ,585.0
643.0 ,587.0
584.0 ,574.0
591.0 ,578.0
601.0 ,566.0
623.0 ,566.0
581.0 ,540.0
558.0 ,588.0
611.0 ,582.0
563.0 ,553.0
597.0 ,571.0
599.0 ,535.0
531.0 ,551.0
592.0 ,545.0
587.0 ,555.0
553.0 ,522.0
605.0 ,574.0
575.0 ,507.0
557.0 ,558.0
591.0 ,520.0
610.0 ,627.0
588.0 ,543.0
592.0 ,583.0
604.0 ,608.0
591.0 ,596.0
570.0 ,689.0
13.0 ,11.0
17.0 ,15.0
16.0 ,12.0
15.0 ,13.0
15.0 ,12.0
13.0 ,12.0
14.0 ,13.0
12.0 ,13.0
14.0 ,11.0
12.0 ,11.0
12.0 ,14.0
12.0 ,12.0
16.0 ,12.0
13.0 ,12.0
15.0 ,13.0
12.0 ,12.0
12.0 ,12.0
12.0 ,12.0
12.0 ,11.0
14.0 ,11.0
11.0 ,11.0
18.0 ,12.0
13.0 ,16.0
12.0 ,11.0
13.0 ,11.0
14.0 ,12.0
15.0 ,12.0
12.0 ,12.0
13.0 ,13.0
13.0 ,12.0
4.0 ,4.0
5.0 ,4.0
4.0 ,4.0
4.0 ,5.0
4.0 ,4.0
5.0 ,3.0
4.0 ,4.0
4.0 ,4.0
4.0 ,4.0
4.0 ,5.0
5.0 ,3.0
5.0 ,4.0
3.0 ,5.0
4.0 ,4.0
3.0 ,3.0
4.0 ,5.0
4.0 ,4.0
4.0 ,4.0
5.0 ,4.0
5.0 ,4.0
4.0 ,3.0
5.0 ,4.0
4.0 ,3.0
4.0 ,4.0
4.0 ,5.0
5.0 ,4.0
4.0 ,4.0
6.0 ,4.0
3.0 ,3.0
5.0 ,4.0
4.0 ,4.0
3.0 ,3.0
4.0 ,3.0
3.0 ,3.0
3.0 ,4.0
3.0 ,4.0
4.0 ,4.0
2.0 ,3.0
3.0 ,3.0
3.0 ,4.0
4.0 ,3.0
4.0 ,3.0
3.0 ,3.0
3.0 ,3.0
3.0 ,3.0
3.0 ,3.0
3.0 ,3.0
4.0 ,4.0
4.0 ,3.0
4.0 ,4.0
9.0 ,10.0
3.0 ,33.0
3.0 ,35.0
4.0 ,34.0
3.0 ,33.0
3.0 ,39.0
4.0 ,34.0
4.0 ,34.0
3.0 ,35.0
4.0 ,33.0
15.0 ,72.0
14.0 ,77.0
14.0 ,91.0
14.0 ,61.0
16.0 ,60.0
14.0 ,70.0
14.0 ,54.0
14.0 ,73.0
17.0 ,64.0
15.0 ,64.0
15.0 ,59.0
14.0 ,63.0
14.0 ,60.0
16.0 ,52.0
14.0 ,55.0
14.0 ,64.0
15.0 ,59.0
14.0 ,73.0
16.0 ,58.0
15.0 ,73.0
18.0 ,184.0
17.0 ,74.0
14.0 ,30.0
17.0 ,60.0
14.0 ,68.0
15.0 ,72.0
15.0 ,85.0
15.0 ,90.0
18.0 ,64.0
19.0 ,59.0
248.0 ,245.0
257.0 ,274.0
247.0 ,247.0
256.0 ,274.0
250.0 ,274.0
252.0 ,272.0
251.0 ,263.0
250.0 ,239.0
243.0 ,269.0
269.0 ,246.0
274.0 ,273.0
259.0 ,279.0
268.0 ,263.0
251.0 ,244.0
266.0 ,279.0
282.0 ,239.0
288.0 ,266.0
260.0 ,279.0
261.0 ,261.0
266.0 ,283.0
292.0 ,236.0
285.0 ,255.0
239.0 ,275.0
264.0 ,251.0
304.0 ,261.0
249.0 ,259.0
257.0 ,280.0
252.0 ,245.0
246.0 ,258.0
248.0 ,280.0
9.0 ,9.0
11.0 ,50.0
9.0 ,30.0
12.0 ,57.0
9.0 ,61.0
9.0 ,61.0
9.0 ,105.0
9.0 ,72.0
11.0 ,53.0
11.0 ,47.0
10.0 ,59.0
10.0 ,52.0
9.0 ,58.0
9.0 ,54.0
10.0 ,67.0
10.0 ,73.0
10.0 ,52.0
9.0 ,75.0
9.0 ,81.0
12.0 ,63.0
11.0 ,65.0
10.0 ,53.0
11.0 ,69.0
11.0 ,50.0
9.0 ,59.0
13.0 ,56.0
10.0 ,66.0
11.0 ,77.0
10.0 ,39.0
11.0 ,55.0
6.0 ,37.0
6.0 ,41.0
5.0 ,39.0
6.0 ,37.0
5.0 ,77.0
5.0 ,51.0
4.0 ,42.0
6.0 ,41.0
5.0 ,42.0
6.0 ,45.0
6.0 ,47.0
5.0 ,52.0
6.0 ,39.0
6.0 ,44.0
6.0 ,42.0
5.0 ,50.0
6.0 ,43.0
4.0 ,45.0
4.0 ,49.0
7.0 ,33.0
4.0 ,47.0
5.0 ,50.0
6.0 ,44.0
5.0 ,65.0
6.0 ,48.0
6.0 ,40.0
11.0 ,40.0
5.0 ,48.0
5.0 ,41.0
5.0 ,44.0
4.0 ,40.0
4.0 ,47.0
4.0 ,45.0
4.0 ,44.0
4.0 ,58.0
4.0 ,41.0
4.0 ,63.0
4.0 ,45.0
4.0 ,46.0
4.0 ,41.0
4.0 ,45.0
4.0 ,46.0
4.0 ,48.0
4.0 ,51.0
4.0 ,43.0
4.0 ,47.0
4.0 ,41.0
4.0 ,47.0
4.0 ,41.0
4.0 ,66.0
4.0 ,56.0
4.0 ,44.0
5.0 ,229.0
6.0 ,29.0
4.0 ,4.0
3.0 ,19.0
4.0 ,41.0
4.0 ,43.0
4.0 ,41.0
4.0 ,27.0
4.0 ,91.0
5.0 ,45.0
5.0 ,60.0
6.0 ,51.0
5.0 ,49.0
4.0 ,52.0
6.0 ,52.0
5.0 ,43.0
7.0 ,42.0
6.0 ,62.0
5.0 ,62.0
6.0 ,48.0
5.0 ,47.0
4.0 ,49.0
5.0 ,47.0
5.0 ,45.0
7.0 ,43.0
5.0 ,51.0
5.0 ,46.0
5.0 ,52.0
5.0 ,47.0
5.0 ,50.0
5.0 ,41.0
6.0 ,48.0
4.0 ,45.0
6.0 ,50.0
5.0 ,51.0
4.0 ,41.0
5.0 ,49.0
5.0 ,49.0
3.0 ,32.0
3.0 ,32.0
3.0 ,47.0
3.0 ,30.0
4.0 ,36.0
4.0 ,37.0
3.0 ,36.0
3.0 ,34.0
4.0 ,37.0
2.0 ,36.0
2.0 ,31.0
3.0 ,33.0
2.0 ,32.0
4.0 ,33.0
2.0 ,33.0
3.0 ,33.0
3.0 ,32.0
3.0 ,34.0
3.0 ,34.0
3.0 ,29.0
3.0 ,32.0
2.0 ,33.0
9.0 ,31.0
2.0 ,31.0
3.0 ,33.0
3.0 ,34.0
3.0 ,32.0
3.0 ,32.0
3.0 ,30.0
3.0 ,33.0
5.0 ,49.0
6.0 ,50.0
7.0 ,68.0
6.0 ,46.0
6.0 ,62.0
8.0 ,62.0
7.0 ,96.0
5.0 ,51.0
6.0 ,49.0
7.0 ,48.0
6.0 ,72.0
7.0 ,46.0
6.0 ,43.0
6.0 ,46.0
6.0 ,66.0
7.0 ,51.0
6.0 ,41.0
8.0 ,28.0
7.0 ,55.0
5.0 ,50.0
5.0 ,54.0
6.0 ,52.0
6.0 ,54.0
5.0 ,95.0
6.0 ,50.0
6.0 ,50.0
6.0 ,62.0
7.0 ,54.0
5.0 ,42.0
5.0 ,59.0
5.0 ,279.0
9.0 ,42.0
8.0 ,50.0
6.0 ,47.0
5.0 ,69.0
6.0 ,56.0
5.0 ,48.0
5.0 ,71.0
5.0 ,48.0
5.0 ,48.0
6.0 ,55.0
6.0 ,51.0
6.0 ,48.0
5.0 ,45.0
8.0 ,50.0
6.0 ,46.0
8.0 ,15.0
8.0 ,48.0
7.0 ,46.0
8.0 ,25.0
11.0 ,5.0
8.0 ,45.0
8.0 ,47.0
6.0 ,53.0
6.0 ,53.0
8.0 ,44.0
6.0 ,49.0
6.0 ,47.0
6.0 ,80.0
5.0 ,66.0
6.0 ,64.0
7.0 ,46.0
6.0 ,53.0
6.0 ,51.0
5.0 ,44.0
6.0 ,49.0
7.0 ,50.0
8.0 ,48.0
7.0 ,50.0
6.0 ,49.0
6.0 ,72.0
7.0 ,52.0
6.0 ,50.0
7.0 ,49.0
7.0 ,48.0
6.0 ,29.0
5.0 ,56.0
6.0 ,47.0
6.0 ,51.0
5.0 ,64.0
7.0 ,46.0
5.0 ,46.0
5.0 ,34.0
7.0 ,35.0
6.0 ,53.0
5.0 ,53.0
5.0 ,50.0
5.0 ,47.0
6.0 ,50.0
6.0 ,54.0
3.0 ,34.0
2.0 ,33.0
3.0 ,34.0
2.0 ,33.0
3.0 ,33.0
3.0 ,31.0
2.0 ,32.0
3.0 ,28.0
2.0 ,32.0
3.0 ,33.0
3.0 ,32.0
3.0 ,34.0
3.0 ,34.0
3.0 ,30.0
3.0 ,34.0
3.0 ,31.0
3.0 ,33.0
3.0 ,33.0
3.0 ,30.0
3.0 ,30.0
3.0 ,41.0
3.0 ,29.0
3.0 ,34.0
3.0 ,33.0
3.0 ,32.0
3.0 ,33.0
3.0 ,35.0
3.0 ,31.0
4.0 ,33.0
3.0 ,33.0
6.0 ,137.0
4.0 ,53.0
4.0 ,60.0
6.0 ,5.0
4.0 ,53.0
6.0 ,60.0
4.0 ,48.0
5.0 ,42.0
5.0 ,48.0
4.0 ,52.0
5.0 ,52.0
5.0 ,66.0
4.0 ,62.0
5.0 ,42.0
4.0 ,45.0
4.0 ,47.0
5.0 ,46.0
4.0 ,48.0
4.0 ,84.0
4.0 ,44.0
4.0 ,42.0
4.0 ,52.0
4.0 ,35.0
3.0 ,61.0
5.0 ,48.0
4.0 ,47.0
5.0 ,43.0
10.0 ,42.0
4.0 ,43.0
4.0 ,49.0
4.0 ,49.0
4.0 ,45.0
3.0 ,41.0
4.0 ,45.0
4.0 ,40.0
5.0 ,50.0
4.0 ,45.0
4.0 ,56.0
4.0 ,45.0
3.0 ,46.0
4.0 ,50.0
4.0 ,46.0
4.0 ,43.0
4.0 ,56.0
4.0 ,44.0
4.0 ,40.0
5.0 ,47.0
4.0 ,42.0
5.0 ,45.0
13.0 ,3.0
4.0 ,48.0
4.0 ,43.0
4.0 ,45.0
4.0 ,45.0
4.0 ,78.0
5.0 ,42.0
4.0 ,45.0
4.0 ,54.0
4.0 ,42.0
5.0 ,43.0
3.0 ,40.0
4.0 ,37.0
3.0 ,34.0
4.0 ,42.0
3.0 ,39.0
3.0 ,38.0
3.0 ,37.0
4.0 ,39.0
3.0 ,36.0
3.0 ,39.0
3.0 ,36.0
3.0 ,52.0
3.0 ,37.0
3.0 ,37.0
3.0 ,36.0
3.0 ,39.0
3.0 ,36.0
3.0 ,41.0
4.0 ,36.0
4.0 ,41.0
3.0 ,34.0
3.0 ,36.0
4.0 ,38.0
4.0 ,35.0
4.0 ,31.0
4.0 ,36.0
3.0 ,37.0
3.0 ,37.0
5.0 ,38.0
3.0 ,40.0
4.0 ,37.0
3.0 ,35.0
3.0 ,39.0
3.0 ,37.0
3.0 ,38.0
4.0 ,38.0
4.0 ,36.0
3.0 ,37.0
3.0 ,38.0
5.0 ,36.0
4.0 ,38.0
3.0 ,37.0
3.0 ,38.0
4.0 ,37.0
3.0 ,39.0
3.0 ,37.0
4.0 ,36.0
3.0 ,37.0
3.0 ,36.0
3.0 ,52.0
4.0 ,34.0
3.0 ,38.0
3.0 ,37.0
3.0 ,31.0
3.0 ,36.0
3.0 ,34.0
3.0 ,38.0
3.0 ,36.0
3.0 ,38.0
3.0 ,38.0
5.0 ,50.0
4.0 ,53.0
4.0 ,44.0
4.0 ,44.0
4.0 ,29.0
4.0 ,18.0
4.0 ,46.0
4.0 ,43.0
5.0 ,45.0
4.0 ,47.0
4.0 ,46.0
5.0 ,45.0
5.0 ,81.0
4.0 ,64.0
4.0 ,46.0
4.0 ,50.0
4.0 ,26.0
5.0 ,41.0
4.0 ,70.0
5.0 ,45.0
5.0 ,45.0
5.0 ,45.0
4.0 ,59.0
5.0 ,42.0
5.0 ,47.0
4.0 ,43.0
4.0 ,45.0
4.0 ,41.0
4.0 ,43.0
4.0 ,43.0
3.0 ,37.0
3.0 ,38.0
4.0 ,35.0
3.0 ,41.0
4.0 ,40.0
3.0 ,36.0
5.0 ,36.0
3.0 ,37.0
3.0 ,36.0
4.0 ,38.0
3.0 ,35.0
4.0 ,40.0
4.0 ,37.0
3.0 ,37.0
3.0 ,35.0
3.0 ,38.0
3.0 ,34.0
3.0 ,38.0
3.0 ,37.0
4.0 ,39.0
4.0 ,49.0
3.0 ,36.0
3.0 ,42.0
3.0 ,39.0
5.0 ,40.0
3.0 ,38.0
4.0 ,37.0
4.0 ,39.0
3.0 ,48.0
3.0 ,38.0
3.0 ,43.0
8.0 ,44.0
4.0 ,36.0
3.0 ,33.0
4.0 ,41.0
4.0 ,38.0
3.0 ,40.0
3.0 ,40.0
4.0 ,38.0
3.0 ,36.0
4.0 ,39.0
3.0 ,38.0
4.0 ,43.0
4.0 ,41.0
3.0 ,36.0
3.0 ,42.0
3.0 ,42.0
3.0 ,39.0
4.0 ,42.0
3.0 ,41.0
3.0 ,40.0
4.0 ,39.0
3.0 ,43.0
4.0 ,39.0
4.0 ,39.0
4.0 ,38.0
4.0 ,35.0
3.0 ,38.0
3.0 ,38.0
3.0 ,40.0
4.0 ,71.0
4.0 ,78.0
4.0 ,42.0
4.0 ,38.0
3.0 ,44.0
5.0 ,43.0
4.0 ,42.0
4.0 ,40.0
4.0 ,45.0
3.0 ,44.0
3.0 ,48.0
3.0 ,46.0
4.0 ,48.0
4.0 ,45.0
3.0 ,41.0
4.0 ,40.0
3.0 ,43.0
5.0 ,54.0
4.0 ,44.0
4.0 ,41.0
3.0 ,42.0
4.0 ,45.0
3.0 ,42.0
4.0 ,55.0
4.0 ,51.0
4.0 ,40.0
5.0 ,47.0
4.0 ,45.0
4.0 ,41.0
5.0 ,36.0
3.0 ,32.0
3.0 ,16.0
3.0 ,34.0
3.0 ,33.0
3.0 ,33.0
3.0 ,31.0
2.0 ,32.0
3.0 ,37.0
2.0 ,31.0
3.0 ,34.0
3.0 ,41.0
3.0 ,34.0
3.0 ,33.0
3.0 ,33.0
2.0 ,34.0
4.0 ,33.0
3.0 ,32.0
3.0 ,31.0
3.0 ,32.0
2.0 ,36.0
3.0 ,46.0
4.0 ,36.0
2.0 ,35.0
3.0 ,51.0
3.0 ,35.0
3.0 ,34.0
3.0 ,34.0
3.0 ,34.0
3.0 ,34.0
3.0 ,36.0
6.0 ,46.0
5.0 ,61.0
6.0 ,50.0
6.0 ,65.0
5.0 ,66.0
6.0 ,57.0
7.0 ,62.0
7.0 ,75.0
6.0 ,63.0
8.0 ,61.0
7.0 ,67.0
6.0 ,84.0
6.0 ,51.0
5.0 ,67.0
6.0 ,58.0
6.0 ,37.0
6.0 ,48.0
6.0 ,55.0
6.0 ,56.0
6.0 ,41.0
6.0 ,63.0
7.0 ,49.0
6.0 ,51.0
5.0 ,98.0
5.0 ,56.0
6.0 ,51.0
6.0 ,71.0
6.0 ,56.0
6.0 ,101.0
5.0 ,64.0
3.0 ,39.0
4.0 ,37.0
5.0 ,34.0
3.0 ,35.0
3.0 ,39.0
3.0 ,40.0
3.0 ,39.0
3.0 ,40.0
3.0 ,43.0
3.0 ,53.0
4.0 ,39.0
3.0 ,40.0
3.0 ,64.0
3.0 ,42.0
3.0 ,40.0
3.0 ,41.0
10.0 ,38.0
4.0 ,3.0
4.0 ,23.0
3.0 ,47.0
3.0 ,46.0
4.0 ,37.0
3.0 ,40.0
4.0 ,41.0
3.0 ,39.0
4.0 ,37.0
4.0 ,42.0
5.0 ,39.0
4.0 ,42.0
4.0 ,45.0
4.0 ,47.0
5.0 ,45.0
4.0 ,43.0
4.0 ,43.0
4.0 ,44.0
4.0 ,43.0
4.0 ,16.0
4.0 ,43.0
4.0 ,48.0
5.0 ,42.0
4.0 ,43.0
4.0 ,64.0
4.0 ,19.0
5.0 ,48.0
4.0 ,43.0
4.0 ,43.0
5.0 ,47.0
4.0 ,44.0
4.0 ,43.0
4.0 ,45.0
5.0 ,48.0
4.0 ,39.0
4.0 ,46.0
4.0 ,45.0
3.0 ,51.0
6.0 ,29.0
4.0 ,44.0
4.0 ,42.0
4.0 ,37.0
4.0 ,43.0
26.0 ,86.0
21.0 ,80.0
31.0 ,68.0
22.0 ,80.0
23.0 ,80.0
20.0 ,72.0
22.0 ,100.0
22.0 ,68.0
26.0 ,68.0
24.0 ,74.0
23.0 ,70.0
27.0 ,57.0
19.0 ,63.0
20.0 ,69.0
23.0 ,110.0
33.0 ,72.0
26.0 ,82.0
