ACC:,CAWPE-S,TunedSVM,TunedRandF,TunedXGBoost,TunedMLP
AvgTESTACC:,0.8141686611177539,0.8115124527754436,0.8124115639032706,0.8057652499267822,0.7729049148019739
AvgTESTACC_RANK:,2.5384615384615383,2.7222222222222223,2.7564102564102564,2.952991452991453,4.02991452991453

BALACC:,TunedSVM,CAWPE-S,TunedXGBoost,TunedRandF,TunedMLP
AvgTESTBALACC:,0.7452510323638939,0.7392787812417053,0.7334382720588791,0.7289448073751409,0.6816069976243939
AvgTESTBALACC_RANK:,2.41025641025641,2.4786324786324787,2.858974358974359,3.1367521367521367,4.115384615384615

AUROC:,CAWPE-S,TunedRandF,TunedXGBoost,TunedSVM,TunedMLP
AvgTESTAUROC:,0.8835156906780064,0.8791193284456833,0.8688112429041955,0.8566223734633267,0.8572559087519204
AvgTESTAUROC_RANK:,2.2735042735042734,2.5,2.8119658119658117,3.5683760683760686,3.8461538461538463

NLL:,CAWPE-S,TunedRandF,TunedXGBoost,TunedSVM,TunedMLP
AvgTESTNLL:,0.7094906398146259,0.7191847005215835,0.8601655416454977,0.9545706071301139,1.008963268447244
AvgTESTNLL_RANK:,2.1367521367521367,2.3333333333333335,3.1794871794871793,3.4444444444444446,3.905982905982906

AvgPredTimes: MISSING

TrainTimes: MISSING

