CAWPE-S(ConTie),CAWPE-S(alpha=4),CAWPE-S(RandTie)
0.001533202042873431,-0.002674305662225862,-0.0032849973520288436
0.0,0.0,0.0
0.0,0.0,0.0
-6.081340980202558E-4,-7.010097477708717E-4,-7.146795472894837E-4
0.0018306878306878383,-0.004660383597883592,-0.005125661375661372
0.02259955607781696,0.0021347434390912726,-0.0028424076250163225
-0.04454166666666669,-0.06425000000000002,-0.06748611111111114
0.0042933016575189146,-0.0014892411457906652,-6.447803173042647E-4
0.09735449735449733,0.04285714285714286,0.02275132275132275
0.0024896181108680043,3.6582867893315184E-4,4.100373265281898E-4
0.005525846702317276,0.0022281639928698658,0.0016042780748663054
0.03044144496609286,0.01260758998435056,0.008848461137193541
0.004766543866830379,0.003046527493518862,0.0028557784145176366
0.0051812041841693595,0.0015390000823655456,0.0017737418664031113
0.03240136054421768,3.265306122448797E-4,-0.00919727891156464
0.01733143399810067,-0.01187084520417853,-0.024074074074074074
0.002540405495013361,-0.0010158585567663766,-9.855390859952054E-4
7.395489665784146E-4,-0.0014586253770018432,-0.0012715404330034116
-0.004677451709205042,-0.008801019505115215,-0.01028183888515228
-0.015384242205846617,-0.015472038974073458,-0.015384242205846617
0.0011770950039349803,4.956395597386365E-5,-2.220653197332038E-4
9.660508180780569E-4,-0.00824349272114882,-0.010243239053537941
0.03172445677300044,0.010944675604869744,0.00715672676837722
-0.0021548821548821578,-0.005521885521885521,-0.005589225589225588
-0.0020740141398728523,-0.0016509836638270547,-0.0014054499419030105
0.005422082111977589,-0.005679811219880916,-0.007180465682207843
0.005278487251870753,-0.004004234440112923,-0.004488170453017885
-0.001171875,-0.016666666666666666,-0.017578125
9.81446090141728E-4,-0.0015746934225195168,-0.0022993311036789404
0.037599067599067615,0.021165501165501165,0.014506604506604515
0.009388140798488083,0.003961729270021275,0.0031585164186156535
0.0020677494828931072,0.0063056525719711355,0.007926259988923197
0.0025569382749539757,-0.0013572502345348052,-3.182891955737695E-4
0.017333333333333333,-0.0026666666666666726,-0.006000000000000009
0.019203514739229023,0.007001133786848074,5.102040816326425E-4
0.009019950487840378,-0.005830784913353737,-0.01903596912771225
0.019810890863522442,0.008643768512189568,0.0073308270676691765
0.010413085377923655,-0.0055269052456112765,-0.01621086628118975
0.02538997821350763,0.010448801742919404,0.006461873638344221
-0.006349206349206341,-0.019727891156462594,-0.01927437641723357
0.08034549621011808,0.0432487220165697,0.020430107526881725
0.0264993165983265,-0.0034403440344034364,-0.02519251925192519
0.03197358197358199,0.0030747030747031003,-0.0025585525585525293
0.005335533553355342,4.950495049505029E-4,0.0024752475247524774
0.015942028985507242,0.0025362318840579713,0.004347826086956519
0.013545246277205047,0.007701360448147632,0.005640289350217335
-2.5974025974025985E-4,-0.001991341991341992,-0.0021933621933621877
9.393939393939325E-4,-0.007446969696969704,-0.007463203463203464
0.010666666666666668,0.004888888888888887,0.0031111111111111014
0.009459805427547367,0.006821769926608623,0.006469747397166747
-0.017249417249417268,-0.04405594405594407,-0.06969696969696973
-0.0036574964588399444,-0.0038191122046983125,-0.00421701939967285
-1.851851851851734E-4,-0.012592592592592593,-0.017407407407407403
0.001979060265577104,-0.006115934627170591,-0.005142719328112592
0.059084967320261444,0.015424836601307187,-0.026666666666666675
0.011226788432267865,-0.017394216133942167,-0.022417047184170494
-0.0018576936558009145,-0.001650893796004212,-0.0017280056081317812
-0.003687629937629951,-0.008481173481173514,-0.009106029106029126
0.0029751150164864884,0.004637229872940988,0.005110793397504868
