SMLRE-S_VS_SMLRE-S
Wins(0):
Draws(121):,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Losses(0):

SMLRE-S_VS_SMM5-S
Wins(27):,abalone,arrhythmia,balloons,blood,breast-cancer,congressional-voting,contrac,ecoli,flags,glass,haberman-survival,heart-cleveland,ilpd-indian-liver,led-display,lenses,libras,low-res-spect,monks-2,pittsburg-bridges-MATERIAL,pittsburg-bridges-TYPE,planning,plant-texture,primary-tumor,semeion,soybean,synthetic-control,zoo
Draws(73):,acute-inflammation,acute-nephritis,adult,audiology-std,bank,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,credit-approval,cylinder-bands,dermatology,echocardiogram,energy-y1,energy-y2,fertility,hayes-roth,heart-hungarian,heart-switzerland,heart-va,hepatitis,horse-colic,ionosphere,iris,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-3,mushroom,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,parkinsons,pima,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,plant-margin,post-operative,seeds,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-shuttle,statlog-vehicle,teaching,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white
Losses(21):,annealing,balance-scale,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,hill-valley,image-segmentation,letter,molec-biol-splice,nursery,page-blocks,pendigits,plant-shape,ringnorm,statlog-image,statlog-landsat,steel-plates,thyroid,yeast

SMLRE-S_VS_SMLR-S
Wins(63):,abalone,arrhythmia,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc-prog,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,congressional-voting,contrac,ecoli,energy-y2,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,ilpd-indian-liver,image-segmentation,ionosphere,led-display,lenses,libras,low-res-spect,lung-cancer,molec-biol-promoter,monks-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,optical,ozone,page-blocks,pendigits,pittsburg-bridges-SPAN,planning,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spect,statlog-australian-credit,statlog-image,statlog-landsat,statlog-vehicle,steel-plates,synthetic-control,teaching,titanic,vertebral-column-2clases,vertebral-column-3clases,wine-quality-red,wine-quality-white,yeast
