ACC:,CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
AvgTESTACC:,0.7739441323105554,0.7748024621091387,0.7709987742460349
AvgTESTACC_RANK:,1.6764705882352942,1.9176470588235295,2.4058823529411764

BALACC:,CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
AvgTESTBALACC:,0.7462143626609906,0.7469448946015009,0.743645132542623
AvgTESTBALACC_RANK:,1.7647058823529411,1.964705882352941,2.2705882352941176

AUROC:,CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
AvgTESTAUROC:,0.9027201893821116,0.9021521426673182,0.9007566976070999
AvgTESTAUROC_RANK:,1.5941176470588236,1.9,2.5058823529411764

NLL:,CAWPE(ConTie),CAWPE(RandTie),CAWPE(alpha=4)
AvgTESTNLL:,0.919054860147252,0.9154647580702028,0.9062871003061502
AvgTESTNLL_RANK:,1.6941176470588235,1.8470588235294119,2.458823529411765

