CAWPE_alpha=11,CAWPE_alpha=12,CAWPE_alpha=13,CAWPE_pb,CAWPE_alpha=14,CAWPE_alpha=15,CAWPE_alpha=6,CAWPE_alpha=7,CAWPE_alpha=4,CAWPE_alpha=5,CAWPE_alpha=2,CAWPE_alpha=3,CAWPE_alpha=1,CAWPE_eq,CAWPE_alpha=8,CAWPE_alpha=9,CAWPE_alpha=10
0.005255363001309132 ,0.006214364154494834,0.005258801924880152,-0.011542632335510561,0.0076538975613446025,0.00717542866182308,-4.8557600823506686E-4,9.512062597579751E-4,9.505184750437934E-4,9.512062597579751E-4,-0.002404266099320651,-0.0014438893767065863,-0.004797986166356738,-0.005275767281164079,0.003822707441601292,0.0038213318721729284,0.0038185807333160904
-4.993317025193678E-4 ,-2.0175018283663526E-5,-9.78488386755183E-4,-0.0010046242058953103,-0.004329834037548497,-0.0033728962385054517,0.0038123906708881217,0.002854765087130784,0.0023756084028950797,0.002854765087130784,0.0018964517186593755,0.002854765087130784,0.0018964517186593755,0.001417982819137853,0.002854077302416602,0.001895076149230901,9.38138350187856E-4
-0.00910076733847942 ,-0.009578548453286873,-0.009577172883858398,-0.004349779794260655,-0.00957786066857269,-0.00957786066857269,-0.010059768491665122,-0.010537549606472463,-0.011495862974943982,-0.011016706290708167,-0.01005908070695094,-0.009580611807429418,-0.009102830692622077,-0.00814520510886485,-0.010536861821758392,-0.011015330721279915,-0.008621610654243717
-0.0019319872622270973 ,-0.004327082898691548,-0.0038472384297415507,-0.0077080032921961195,-0.002889612845984324,-0.0033680817455058465,-0.0028903006306985057,-0.0033687695302200282,-0.005762489597256226,-0.003369457314934321,-0.004804176228784707,-0.005761114027827752,-0.0062416462814920415,-0.006240958496777749,-0.003369457314934321,-0.0028909884154127985,-0.0019319872622270973
0.0067107154565859695 ,0.006232246557064447,0.005274620973307109,0.01816645765653413,0.0052739331885929275,0.004317683174263953,0.005751714303400157,0.0057510265186859755,0.005271869834450271,0.005272557619164453,0.0067079643177290205,0.005750338733971794,0.0062281198487790235,0.0071850576478220685,0.005751714303400157,0.005751714303400157,0.00575240208811445
-0.011983273075750422 ,-0.011504116391514607,-0.011983273075750422,-0.02447092160859088,-0.012462429759986127,-0.014376993142786398,-0.015333930941829443,-0.015334618726543736,-0.017250557678772482,-0.016292244310300963,-0.019164433276858572,-0.018207495477815527,-0.018206807693101235,-0.017248494324629826,-0.014376305358072217,-0.01198258529103613,-0.011024959707278903
0.013389334293175126 ,0.013389334293175126,0.014346959876932353,0.01288954406751286,0.015783742144925395,0.01434627209221817,0.010994926441424857,0.011952552025182084,0.010994238656710564,0.01147339534094638,0.010994238656710564,0.011472707556232087,0.010994926441424857,0.011474083125660561,0.012431708709417788,0.011953239809896266,0.012431708709417788
0.0018992028575162134 ,0.0018992028575162134,0.0023783595417520287,0.013361135119892342,0.0018985150728020317,0.0018985150728020317,0.004294298493980775,0.0038158295944592524,0.0028582040107019147,0.003336672910223437,0.0028582040107019147,0.0028582040107019147,0.0018998906422305062,9.415772737589867E-4,0.002857516225987733,0.0018992028575162134,0.0018992028575162134
-0.003838985013171037 ,-0.002401514960463813,-0.0028799838599853356,-0.01297872681878931,-0.004317453912692559,-0.004317453912692559,-0.0028799838599853356,-0.0033598283289353326,-0.0028806716446995173,-0.0028806716446995173,-0.003358452759506969,-0.002402202745177995,-0.0038369216590284916,-0.006229953941350286,-0.003838297228456855,-0.003838297228456855,-0.0019230460609422906
-0.008630551855528523 ,-0.007673614056485478,-0.009109708539764227,0.006176535995213062,-0.008631239640242705,-0.007193769587535481,-0.006716676257442433,-0.007195145156963956,-0.0057590506736850955,-0.00767430184119966,-0.007195145156963956,-0.0057590506736850955,-0.007195145156963956,-0.004802800659356343,-0.00863261520967118,-0.010068021908235747,-0.009109708539764227
0.0019047051352298894 ,0.0028616429342729344,0.003339424049080386,0.011932606268469814,0.004297737417551795,0.004776206317073317,9.463917667583699E-4,0.0014248606662798924,4.679228672368474E-4,4.679228672368474E-4,4.6723508252266566E-4,4.679228672368474E-4,0.0014241728815657106,0.0014241728815657106,9.457039820441882E-4,9.457039820441882E-4,0.0019040173505157076
-0.005275767281164079 ,-0.0067132373338713025,-0.005755611750113965,-0.011051783311133101,-0.0043195172668352155,-0.004797986166356738,-0.00767086291762864,-0.0067132373338713025,-0.0076701751329144585,-0.007191706233392936,-0.009105581831479026,-0.008627800716671685,-0.009106269616193208,-0.008150019601864456,-0.006712549549157121,-0.0076701751329144585,-0.006712549549157121
-0.03449332046411713 ,-0.035928727162681695,-0.03497041379421029,-0.03834858304885791,-0.03401210042573877,-0.033534319310931426,-0.033537758234502446,-0.03593285387096701,-0.0340196660575951,-0.03306204047383787,-0.03114747709103749,-0.033062728258552054,-0.031626633775273305,-0.031148852660465964,-0.035932166086252826,-0.03497247714835294,-0.03593079051682435
0.004766577331074329 ,0.0042874206468386244,0.0033297950630813977,-0.009136532143618536,0.0028506383788455825,0.0033304828477955795,0.004286732862124443,0.00380826396260292,0.007159609613396234,0.006680452929160419,0.008115859627724986,0.007158921828681941,0.008595704096674983,0.007158921828681941,0.0052443584458816694,0.006679765144446237,0.0052443584458816694
0.004774142962930661 ,0.004295674063409138,0.003817205163887616,0.0076188205409196685,0.002859579580130389,0.0019026417810873442,0.007645644144774089,0.007167863029966748,0.005730392977259524,0.008124113044295611,0.004293610709266482,0.004772767393502297,0.004772767393502297,0.004293610709266482,0.007647019714202452,0.006689394130445225,0.006210925230923703
0.0019053929199440711 ,-9.695471854703763E-4,-1.1921601713038577E-5,-0.03307923509169319,4.679228672368474E-4,-4.876393623777231E-4,0.003340111833794568,0.0019047051352298894,0.0014248606662798924,9.463917667583699E-4,-0.0014493916544202623,4.6585951309419116E-4,-0.0024063294534633073,-9.681716160419018E-4,0.0019060807046583639,0.0014255484509941851,0.0014262362357083669
9.498306903295006E-4 ,0.0019074562740868384,0.0014289873745653159,-0.016793410105391482,9.505184750437934E-4,4.7136179080797813E-4,-0.001444577161420768,-0.001444577161420768,-0.0019237338456564723,-0.0019237338456564723,-0.0019230460609422906,-0.0024028905298922876,-0.0019230460609422906,-0.0019230460609422906,-9.654204771850639E-4,-4.862637929492486E-4,9.498306903295006E-4
0.023445434599697834 ,0.022487121231226426,0.022009340116419085,0.017674920847442488,0.022487809015940607,0.022009340116419085,0.022489184585369082,0.022010027901133267,0.02344681016912631,0.02344681016912631,0.023448185738554672,0.022010027901133267,0.023448873523268854,0.02344681016912631,0.023446122384412127,0.023446122384412127,0.023445434599697834
-0.0057562995348282575 ,-0.0038403605825995113,-0.0033625794677921705,4.2871913852671195E-4,-0.003841048367313693,-0.002404266099320651,-0.0043195172668352155,-0.004320205051549397,-0.0028834227835564663,-0.0043195172668352155,-0.004321580620977872,-0.0033625794677921705,-0.0038424239367421675,-0.0043222684056921645,-0.005277830635306735,-0.00479867395107092,-0.005277830635306735
-0.013895085319693745 ,-0.015331867587686787,-0.014852710903451083,-0.02111820038836909,-0.015811024271922602,-0.015812399841350966,-0.010550617516042582,-0.011028398630849923,-0.013426933190885504,-0.01198946313817828,-0.012471370961270933,-0.01486509102830691,-0.011035276477991962,-0.0119929020617493,-0.009590240793428406,-0.01054649080775727,-0.011979834152179292
-0.031135096966181663 ,-0.031135096966181663,-0.03161425365041737,-0.012972536756361452,-0.02969831469818862,-0.02826222021490976,-0.02922053358338128,-0.028740689114431284,-0.029221909152809755,-0.030179534736566982,-0.029221221368095573,-0.029221221368095573,-0.029699002482902803,-0.030655940281945848,-0.0292198457986671,-0.030176783597710144,-0.03161287808098889
