folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
abalone,135.0,96.0,82.0,64.0,40.0,34.0,41.0,35.0,36.0,41.0,38.0,31.0,31.0,46.0,38.0,45.0,44.0,42.0,39.0,32.0,30.0,35.0,43.0,44.0,35.0,36.0,45.0,35.0,39.0,43.0
acute-inflammation,6.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0
acute-nephritis,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0
adult,291.0,290.0,261.0,309.0,244.0,249.0,338.0,264.0,256.0,341.0,296.0,257.0,292.0,321.0,337.0,396.0,296.0,244.0,242.0,232.0,245.0,316.0,380.0,252.0,241.0,245.0,236.0,255.0,236.0,235.0
annealing,23.0,11.0,12.0,12.0,13.0,11.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,13.0,11.0,11.0,11.0
arrhythmia,13.0,12.0,14.0,15.0,13.0,12.0,13.0,12.0,12.0,12.0,12.0,13.0,12.0,14.0,14.0,15.0,13.0,12.0,13.0,12.0,13.0,12.0,12.0,13.0,13.0,12.0,11.0,13.0,12.0,13.0
audiology-std,8.0,8.0,7.0,13.0,8.0,7.0,10.0,7.0,7.0,12.0,11.0,9.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0,7.0,8.0,9.0
balance-scale,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,9.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0
balloons,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0
bank,21.0,20.0,23.0,26.0,22.0,26.0,22.0,21.0,22.0,26.0,20.0,21.0,20.0,21.0,22.0,24.0,21.0,20.0,21.0,21.0,22.0,30.0,25.0,21.0,22.0,23.0,20.0,21.0,28.0,21.0
blood,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,7.0,5.0,6.0,7.0,5.0,8.0
breast-cancer,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0
breast-cancer-wisc,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,5.0,6.0,6.0,4.0,8.0,5.0,7.0,5.0,7.0,6.0,6.0,5.0,5.0
breast-cancer-wisc-diag,6.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,6.0,7.0,5.0,6.0,4.0,5.0,4.0
breast-cancer-wisc-prog,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
