PB-S,CAWPE-S
0.012044877988464542 ,0.01092913149499286
0.005983360109803604 ,0.002290397653777365
-0.006367216178901791 ,-0.011996795906331403
-0.005390863494789233 ,-0.004319170493424118
0.00813608776728636 ,0.007064937682705108
-0.027446988999798805 ,-0.02164742887731086
0.014196794967664017 ,0.011247096592371553
-0.004569111798612191 ,-0.006985120486462271
-0.005576452438361579 ,-0.0011831708906565597
4.159508902030762E-4 ,0.003193668985023046
-0.0037809852192485227 ,-2.4676068412121666E-4
-0.006674178124921215 ,-0.0016003737286858222
-0.017136540514518406 ,-0.012884404730623467
-3.512785085131309E-4 ,0.005705123781233001
-8.194083387360607E-4 ,3.361701849253773E-4
0.0015451993745073667 ,0.005884444569697167
-0.006127836317857627 ,-0.007050001322335353
0.007033881581619883 ,0.016454956626262063
-0.009495717092612654 ,-9.749682097831558E-4
-0.011010316337489279 ,-0.017669639674060544
-0.011274697575301529 ,-0.012020787043359737
-0.003141649254530199 ,-0.003926389816524378
-0.005547635557697661 ,-0.003261722558625557
-2.3916311794902612E-4 ,1.1752071758563964E-4
0.0040169522317067274 ,4.332774956783414E-5
-0.006767599888310882 ,-0.009052161833026595
-0.019611767572611627 ,-0.021279953851604638
-0.013735629138593941 ,-0.010494942534200136
5.732136118339337E-4 ,-0.005007277732505977
7.389863437756716E-4 ,-0.0026922991271198793
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.003549933989419274 ,0.003460910558448993
-0.0031021601108787156 ,-0.002147119671923048
6.871585959862259E-4 ,-0.0014554416129319847
-0.00384763348968864 ,-0.005185708986641058
-0.0018025207905394414 ,-0.0030900213826167144
-0.005241234499139713 ,-0.0026897279561299836
0.0025365478232382 ,0.003468341310512546
0.001891827700938431 ,0.00552210299451894
-0.0027506193514752475 ,-0.0039182801761065145
-0.0038611846547855766 ,-0.0031152619834130535
-0.00754338269442778 ,-0.006052854420338871
-0.0017766822500586699 ,-0.004034085508133001
-0.0015419509512317742 ,-7.788174239168333E-4
0.005824663920477757 ,0.007130777800057331
6.873806537345262E-4 ,1.0096285381433479E-4
0.002510456472075928 ,0.0015691199363777608
0.004061084745454524 ,0.0018505611614968442
0.0017777344206456602 ,-0.0021261401108546574
6.224451518210827E-4 ,2.580854798925891E-4
-8.699869485643275E-4 ,4.3831371996572166E-4
-0.0020283785384792585 ,-0.002029262636261353
-0.0032476471626241565 ,-0.002503296209782624
-0.005772328037469077 ,-0.002724992600227294
-0.00433735974845495 ,-0.007033034773444746
-0.005178893305554211 ,-0.004862422199103489
-0.006308313609755034 ,-0.005249080126674355
0.00154800330027971 ,1.4102476899702232E-4
-0.007387015572210998 ,-0.005254996467023543
0.005439916953972057 ,0.005437040142202143
0.001173066568697978 ,0.0016994133320974436
-0.031523804756821816 ,-0.005915291765098973
-0.00993512217701542 ,-1.685381179485912E-4
-0.009873588074094108 ,-0.0031134744528751312
0.017868849944732368 ,-0.009667881989076865
-0.07591187249331521 ,-0.018660459627681814
-0.015898128420603896 ,0.0025850029813406783
-0.06663291346127631 ,-0.02104853293991782
0.030814699904736398 ,-0.004313701945142245
-0.021903391328037092 ,-0.019862583884461493
-0.001601096868979246 ,0.011672860974425658
-0.07533557944194069 ,-0.012538953642277528
-0.01230276100004768 ,-0.0025556423544962348
0.009108611598036442 ,0.005937010914828678
0.015541427317293133 ,-0.022572644974890865
-0.022292362026669954 ,-1.6066703262374027E-5
-0.03610027821708339 ,-0.024851112704065703
-0.001691636004871544 ,0.004096201442557845
0.009517572715985523 ,-0.002001634358102966
0.010344683041461411 ,0.009321499317280546
-0.043484500598020226 ,-0.012038396148425723
0.0013410278075565163 ,2.1843803961041353E-4
-0.02602466879642973 ,-5.392197978220103E-4
-0.043675430294537576 ,-0.018494960224585077
-0.03172963480707203 ,-0.003961428499868136
0.007757172998700934 ,0.007714489427737337
0.038624623036167205 ,6.839244293911362E-4
-0.06053521162349651 ,-0.043149346710178005
-0.016241163500388955 ,-0.04167040507270503
-0.02543454700072978 ,0.014993524166226235
8.194952853477488E-4 ,-5.340018597103091E-4
0.023070906984372974 ,0.04615423652944084
-0.02724561377343815 ,-0.0109508469438645
0.008964922752023985 ,-0.007693152654778879
-0.0077542983119440745 ,-0.0034622478570514037
-0.08692369789511079 ,-0.04801195501689959
-0.022984111528474904 ,-0.045706534264642995
0.025693495644305453 ,0.02282192841728281
0.01584055331679768 ,-0.0034209561795384147
-0.05552105677075303 ,-0.05178675018503409
0.03398565938299292 ,0.02890916266327026
-0.04025066555770873 ,-0.030768182630396046
-0.01463053720922558 ,0.023469531333010774
-0.006687812377501601 ,-0.019052028984992586
-0.03440941263549202 ,-0.0411528693095875
-0.06561348625715657 ,-0.027012767354338885
-0.0540016341770827 ,-0.007799552956783584
-0.06338948770854191 ,-0.06805110405913051
-0.007776151611339266 ,0.0013497480943405193
0.00865754141752706 ,-0.03259682374081363
-0.0017620294253990476 ,0.014363459643082832
-0.06730517134010738 ,-0.03348948235391358
-0.017402436361583007 ,0.02180007290012398
-0.0206457469536393 ,0.011341177773641742
-0.024012775285658927 ,-0.01831648766039906
-0.09586154072631137 ,-0.08671502080831817
-0.034092754952035675 ,-0.02869281709276561
-0.012044452743449452 ,0.019520016701254805
-0.019872607350214233 ,0.00932866025082646
-0.015619858210211168 ,0.0017915998643800446
-0.0015434847089449422 ,0.026325979691716128
-0.11442630696024736 ,-0.059075011576643854
-0.07037085062270654 ,-0.02715029347710529
-0.06739983747116418 ,-0.04317189989109904
-0.062375066350390584 ,-0.05290934526164892
-0.04322945519810406 ,-0.05472187026955577
-0.11598771083443338 ,-0.045173935491045314
-0.07705754659539521 ,-0.04689279199401608
-0.08780791651088304 ,-0.05285280918706625
-0.09271097163530051 ,-0.061260339719716894
-0.04756086816823646 ,-0.03708457586610692
-0.07034532955041373 ,-0.03320271787324525
-0.07444587132937286 ,-0.024199222270605114
-0.09713094998038985 ,-0.026292648599004154
-0.07699513916390266 ,-0.02884077939669949
-0.08616029916376367 ,-0.04005668027365705
-0.05010049146271134 ,-0.014488420279385461
-0.09410426537436412 ,-0.07463396532337718
-0.02975130633699974 ,-0.004694861339485157
-0.037983445422005935 ,-0.03636530508079816
-0.08408265377722346 ,-0.03731730430173752
-0.06542327722238017 ,-0.025579955663849296
4.5555510401618093E-4 ,-0.0059532622275096925
-0.043180140606673745 ,-0.025579213454153704
-0.07331851628166053 ,-0.03147995639868306
-0.043710154727621076 ,-0.03024197402283768
-0.1509357638433294 ,-0.053196336927557875
-0.13663710593405098 ,-0.07687933954429083
-0.08214982576101537 ,-0.0503822823382134
-0.04867118215749744 ,-0.03631536266648416
-0.063935302365135 ,-0.011815852860487475
-0.002496747978976366 ,-0.002315035963121881
-0.008292064402288024 ,-0.0033879662800313515
-0.004942860028569029 ,-0.0028244737507993056
-8.431962977767382E-4 ,0.001409102313040811
-0.006449648159450927 ,-0.002309410356534758
8.245170802387847E-4 ,-0.004167314795310184
-0.0021760548014695402 ,-0.002019582996750202
-0.003032792330493028 ,-0.004972749433535095
0.01687814079045824 ,0.01285594890634556
-0.006545418661033864 ,-0.007532767708794186
-0.0015791301964196425 ,-0.00476071821918489
-0.007144594602738863 ,-6.099453954042655E-4
-0.020101916564691957 ,-0.011361411844677427
0.0050991247509510895 ,0.0050901967671677095
-1.0373223136650456E-4 ,-5.144124524267824E-4
-0.0032709956264962425 ,-0.0012118899888852175
0.02465836056130144 ,0.008061848623680645
-0.002611472765956302 ,-0.0061594050721061055
-0.013175693412315281 ,-0.01313152509411597
-0.007456665731311096 ,-0.004623316353394413
0.0059610713775589685 ,0.008664787993823753
-0.010626221098120059 ,-0.0051372017226646305
-0.0016748991351167586 ,-0.0011926336758530942
-0.0031157147405762586 ,-0.005990048838798279
-0.0029447733505856277 ,-0.003979128135286003
-0.0020736619630311592 ,-0.0027051482194405674
-0.012168876671250106 ,-0.009973166630208419
7.314304438905683E-4 ,0.003704455295371778
-0.0037770610978480335 ,-0.007886442460355525
-0.001968173829733466 ,-0.004802589095605048
-0.65 ,-0.4833333333333334
0.16666666666666663 ,0.16666666666666663
-0.26666666666666666 ,-0.6333333333333334
-0.06666666666666676 ,-0.13333333333333341
0.8 ,0.5
0.8 ,0.55
0.8 ,0.4
-0.33333333333333337 ,-0.6
0.8 ,0.45000000000000007
0.4666666666666667 ,0.15000000000000002
0.3833333333333333 ,0.08333333333333326
0.3833333333333333 ,0.23333333333333328
0.0 ,0.033333333333333326
0.55 ,0.0
0.3833333333333333 ,0.23333333333333328
0.20000000000000007 ,-0.1499999999999999
0.0 ,-0.03333333333333344
0.3 ,0.0
-0.7000000000000001 ,-0.7833333333333334
0.08333333333333326 ,-0.30000000000000004
0.3833333333333333 ,0.033333333333333215
0.8 ,0.5
0.19999999999999996 ,-0.050000000000000044
0.55 ,0.45000000000000007
0.4166666666666667 ,-0.09999999999999998
-0.3166666666666668 ,-0.4
-0.01666666666666672 ,-0.55
-0.4833333333333335 ,-0.33333333333333337
1.0 ,0.45000000000000007
-0.016666666666666607 ,-0.5499999999999999
-0.012379450338935172 ,-0.012100493663428025
-0.009045439139408695 ,-0.0057070512820551755
0.01769691276156371 ,-0.004770638078401168
-0.019102099911586068 ,-0.007386744768645537
0.00700411140583268 ,0.0042802239905660455
0.008034549071614161 ,5.0589448861160236E-5
0.003278698791625567 ,-0.01031059534335832
0.01691873710580083 ,0.016604627173587683
0.006318818155021333 ,0.018980282935450954
0.007908185971112647 ,0.0035385499557870626
-0.01676491305629657 ,-0.013824521072800411
-0.01386633510168378 ,-0.020938100501034507
7.872679045041187E-4 ,-0.027439692012972028
0.005662562628937606 ,0.008494444444440696
-0.021977394636019 ,-0.007216968759213405
0.01781564249925882 ,0.0016317270851710086
-0.021066541408786166 ,-0.020728094606546232
0.012983834364864166 ,0.024306078691419097
-0.03908177129384238 ,-0.02763194076039266
0.010119599174767346 ,-0.006499646330685227
0.01153274388446357 ,0.002924454759795747
0.014917786619505491 ,0.001410602711460096
-0.013455607132334513 ,-0.01832152225169703
-0.006494636015329069 ,-0.0023710875331596215
0.0263695844385452 ,-0.012405717653997561
0.010184504862948529 ,0.0042062923666327245
-0.027061678455647886 ,-0.019359733274392443
-0.0035465148835883697 ,-0.006654700854704876
-0.011624543177134017 ,-0.014655002947248863
0.03268932360742194 ,0.017200810492185803
-0.009067612852355689 ,0.03776857875024642
0.06816479400749087 ,0.029016361127538026
2.365464222352509E-4 ,-0.017583284052828496
0.02357579341612459 ,0.0037453183520600453
-0.058111571062487655 ,0.002168342203824225
-0.07589197713384643 ,-0.07884880741178824
0.0024837374334713003 ,-0.003311649911295289
0.02400946185688968 ,-0.011866745515474175
0.030080820027597266 ,-0.005992509363295873
-3.548196333530429E-4 ,0.03977922333924733
-0.07861226098955287 ,-0.03224916223142116
0.03906958407254091 ,0.02913463433865593
0.05010841711019154 ,-0.08681253696037883
0.030317366449832517 ,0.016164005519416547
-0.04092253104671806 ,-0.028109599842302657
-0.058032722255076274 ,-0.05716538537354632
-0.009737827715356029 ,-0.023496944608712766
0.034575202050069254 ,0.022117090479006674
-0.054326828306721864 ,-0.05093632958801497
0.1304947762665094 ,0.13431894342598116
-0.04849201655824986 ,5.125172481766915E-4
-0.04222353636901266 ,-0.015690912674945934
-0.12868125369603867 ,-0.07072738024837388
-7.490636704120535E-4 ,-0.007648334318943628
-0.0706091070372562 ,-0.06887443327419729
0.06422235363690165 ,0.04596885472107237
-0.060201064458900166 ,-0.09162231421249767
0.009107037256061434 ,-0.014192785334121938
0.08988764044943853 ,0.05598265326236962
0.02609895525330197 ,-0.018766016164005417
-0.05618718682499457 ,-0.09574613773669705
-0.08095084591515611 ,-0.09713057684505988
0.02354626492549594 ,0.07194522110018331
-0.05843371380327378 ,0.017323278839512124
-0.1309392234904554 ,-0.054204905540387927
-0.18760561604333204 ,-0.1275460785281184
-0.07350629913489659 ,-0.08058353343640012
0.03436652303104071 ,0.10693825860991446
-0.26523743736499916 ,-0.1112516583884301
-0.01180449108033721 ,0.028755907152177462
0.045772452660548635 ,0.062402826661403954
-0.035922667017532106 ,-0.022419766893632564
-0.015748166178743972 ,0.04467402388079367
0.06232936416565282 ,0.06625154874291439
0.03592025481617955 ,0.023679539050250775
0.07571845224389584 ,0.058970483427080556
-0.08856901637007542 ,-0.11205799151343698
0.10362729296185469 ,0.09799052662741414
-0.055304211484271115 ,0.038148470993279227
-0.009775171869346067 ,0.06286624343497516
0.07757880771465897 ,0.01018447858074889
0.15649024703134795 ,0.13302363957326013
-0.01966744514983032 ,-0.013982489611087168
0.06088599059241517 ,0.04055963071390223
-0.10288926899334438 ,-0.03440495378441499
0.0010320384197890498 ,0.03311508393364293
0.04768390294178959 ,-0.0035643564356433455
0.05579772595199772 ,0.016213227635055838
2.5657050754968047E-5 ,0.01897426619738407
0.11162960648224307 ,0.11630324660373037
0.0018429631768259735 ,0.0025867046807896976
-0.002079649211447543 ,-0.008631070530633833
8.643401061027012E-4 ,-0.0035707411551001433
-0.0034522477654673756 ,-0.005975194581784415
6.441950268865071E-4 ,-0.003227892261238874
0.0077128971333021434 ,0.006663599071300652
0.004374330843167962 ,1.4766562007550998E-4
0.0012986153716603166 ,-7.103588485087853E-4
-0.0010643352941884787 ,-8.306567060041292E-4
0.002747903809833363 ,-6.053989678441729E-4
-0.0011647840051970393 ,-0.0019379984842470277
6.977275734731947E-5 ,-4.243506923140572E-4
-0.007302380694599764 ,-0.009052113031866815
-0.0029427863389753783 ,-0.00495326428236309
0.004995669277130466 ,0.0045860550723593185
0.0018005581820588201 ,0.0017112370228685725
-0.0035277346710455015 ,-0.005057923418383847
-0.005085291180963902 ,-0.007211856556834428
-0.002548510111034741 ,-0.005544227507307986
0.0019118337002417274 ,0.004397488180735598
-0.006133987753678238 ,-0.005530693998339942
-0.001350944939670251 ,-0.002238743127984666
8.249425577732117E-4 ,0.003961408447315629
-0.005815198431315949 ,-0.007253960806957949
4.5953781563157214E-4 ,6.481047072551815E-4
0.0011497467730098299 ,-0.002373777473023253
-3.329243206179333E-4 ,0.001133807306891832
-0.0016760498995513906 ,-0.00499326331998029
-0.0027262501954840035 ,-0.002407460873121936
0.002667604989955774 ,9.244890348504287E-4
-0.008227995020980927 ,-0.0105656113688396
-0.012895233335267875 ,-0.01777239818415044
0.013059858375091715 ,0.01142870847511035
0.013056897493080588 ,0.011528194110687284
0.008251089900668362 ,0.005700586136202945
-0.022219050788601535 ,-0.007231658224205129
-0.0097715028134302 ,-0.004841930352948998
-0.012991165912431324 ,-0.022429865587800468
-0.001166883600622004 ,-9.474822435905361E-4
0.007626047708099715 ,0.006672643700486702
-0.009715246055217008 ,-0.01002969172480861
0.005122029791210347 ,0.01036664009768562
-0.006741040074945914 ,-0.012836015695043446
0.006041975832096758 ,0.009048751514491138
0.01021385858590651 ,0.009693335528333846
-0.0017528421506427527 ,-0.003052965441769695
-9.460018025849726E-4 ,-0.0034944329496424675
-0.005918803140429918 ,-0.01172864582284694
-0.007154675291913382 ,0.008260268634903145
0.005410715787304565 ,0.005252604687905338
-0.010135395212609088 ,-0.009405833885044346
0.007781494013688883 ,0.006810324714008442
0.005512274040289422 ,0.005031130713466059
0.002811653557855065 ,0.002600838758656243
-0.0076515112933963625 ,-0.0072239599309761315
-0.006494398603411278 ,-0.014693376980682182
0.008037018131257234 ,0.007092200681476757
0.0036614266950755203 ,0.002973317715667778
-0.0035210808877436106 ,-0.004902332345978033
0.005878831233278481 ,0.005829680591892261
0.17593535469107546 ,0.20792715484363067
-0.0564416475972539 ,-0.10601353928298984
0.044746376811594435 ,0.04901601830663638
0.053248474446987215 ,4.2334096109841735E-4
-0.06782036613272302 ,-0.1829033180778028
0.008237986270022923 ,-0.04055205949656726
0.0046071700991610065 ,-0.029321128909229666
-0.11796720061022092 ,-0.1436765827612504
0.05852402745995411 ,-0.0027631578947366897
0.0037890922959574747 ,-0.02689931350114383
-0.04189073226544604 ,-0.04429919908466795
0.0024771167048055487 ,-0.05112986270022868
0.0380863844393593 ,0.0793135011441648
0.001344393592677684 ,-0.011270022883294817
0.10441552250190689 ,0.03969488939740662
0.02949370709382171 ,-0.02734839816933632
0.05849256292906191 ,0.012803203661327256
0.17887395118230365 ,0.15282227307398955
-8.21891685735987E-4 ,-0.1347435163996945
-0.08209763539282966 ,-0.1577336003051103
0.05660945842868037 ,0.06777269260106789
0.11245900076277648 ,0.10350686498855843
0.02634344012204426 ,-0.05295003813882515
-0.10563119755911521 ,-0.16723398169336345
-0.050761823035850306 ,-0.11670003813882501
-0.0027126239511822137 ,0.16164569031273857
-0.007256864988558043 ,0.0667658276125096
0.002710717009916208 ,0.12784610983981703
-0.006272883295194487 ,0.051590389016018534
0.0937204424103737 ,0.037884248665141285
-0.06498896598964143 ,-0.046029333933870986
-0.01161767258965174 ,-0.027967137398524966
-0.03078482797537796 ,-0.02906670951634205
0.0037817524545720183 ,-0.006834151304284886
0.00912039937485154 ,-0.002603463704230702
-0.0028971492293179413 ,-0.025764996896938563
-0.03002504146599727 ,-0.05026604748347141
-0.033465264955971685 ,-0.042675649544979266
0.03468421270255462 ,0.028678760185023244
-0.03589548462968328 ,-0.011145399494603248
-0.032922821246920475 ,-0.05358561911991089
-0.029452159745923523 ,-0.05561600124193222
-5.900124649429461E-4 ,0.028446942893079252
-0.048772570136502824 ,-0.04545772053293817
-0.025604271953232893 ,0.001065241905174097
0.02661038381573233 ,0.029948670107091013
0.04838543095597203 ,0.01706552668261041
0.01920533178711492 ,0.007037215546899067
0.0430521119359929 ,0.01273991476939329
0.0037505637472824427 ,-0.01704021512178877
0.010334627969091681 ,-0.01631464947396466
-0.011567412597926707 ,-0.0351340575332858
-0.061293065901002586 ,-0.021783607223339718
-0.026850219965347866 ,-0.006684667960713875
-0.07362996949361589 ,-0.025930494535174153
0.020490346911924084 ,0.03523380300977608
-0.007389836071424294 ,-0.024587363629322345
0.008535305147298389 ,0.06157023336242995
0.01778088310476489 ,0.019362889425660335
-0.04314868133950622 ,-0.022015377930303615
-0.001825542959659865 ,-0.0025804999686968033
-6.372090777367889E-4 ,-0.0026832727617899232
-0.012870374772496862 ,-0.0013370593453132518
0.010758070735015557 ,-0.001985336888495226
0.019624024849207333 ,0.009516143971729174
-0.002275307197366905 ,-0.0010122282420101936
0.006204755497374537 ,-0.003000815485653452
-0.006334866462218813 ,1.3096957627123373E-4
0.0059348877389866495 ,-0.0031492821901361046
-0.011781468382269566 ,-0.0011151955007202563
-0.007920899708988238 ,-0.0032204976212052427
