CAWPE(alpha=4),CAWPE(ConTie),CAWPE(RandTie)
0.2960423729276188 ,0.30261579950104533,0.2916267885120344
0.36980756947970056 ,0.34209424455326093,0.34209424455326093
0.3683057379778691 ,0.3858681755403067,0.35427195755064605
0.3638012806865267 ,0.3667150336002795,0.36174655945147755
0.4139201235922547 ,0.4518542659526265,0.38191660798218174
0.37487354175878773 ,0.3872267077185109,0.3637213606066065
0.3368849729505467 ,0.359177052455741,0.3151321356239389
0.37033256361125216 ,0.40937685265554113,0.3468971465692777
0.3103693028283192 ,0.3163122123777862,0.30211526178739295
0.34733566979468616 ,0.3804214364870102,0.35311540918098294
0.3407399704121016 ,0.4269714438566897,0.33737644868792405
0.33969757018937347 ,0.34906601595126185,0.3134260275243882
0.3394444899362932 ,0.3804778281827461,0.3159514256235567
0.3094956955612693 ,0.35660295988164836,0.30292226898784275
0.3636205324729915 ,0.3532620385079402,0.334031269277171
0.34347597757433823 ,0.3579316312103197,0.35004940414776475
0.31088212334113974 ,0.3147527336051926,0.31912388158289795
0.28001756697408875 ,0.30198726394378567,0.2821780608012492
0.40667301029619873 ,0.4091982628214513,0.40667301029619873
0.31767188796174306 ,0.31767188796174306,0.30378299907285417
0.3920570438686381 ,0.3837237105353048,0.3781681549797492
0.3189064558629776 ,0.32446201141853315,0.32446201141853315
0.29884472746791585 ,0.3094507880739765,0.2799053335285219
0.33408602937588444 ,0.33408602937588444,0.33408602937588444
0.33941955789781875 ,0.35861147708973795,0.3449751134533743
0.3256453423120089 ,0.3395342312008978,0.32312008978675644
0.31211633240618747 ,0.343036646659835,0.33989411018396526
0.3473600741716684 ,0.3637742155858098,0.34230956912116334
0.35692553554872397 ,0.3683989655004148,0.3598106670570439
0.2873359195822964 ,0.3067803640267408,0.2897513785194945
0.3906565656565657 ,0.3987373737373737,0.3987373737373737
0.3227553310886644 ,0.3497755331088664,0.3227553310886644
0.30378543893036647 ,0.3118662470111746,0.3118662470111746
0.32319450544088224 ,0.32813521690333286,0.31146611037915384
0.35162250524569366 ,0.3541477577709462,0.3541477577709462
0.343036646659835 ,0.3763699799931684,0.35162250524569366
0.3290355243253794 ,0.33700653881813303,0.31668984531303374
0.3640267408383351 ,0.4518774703557313,0.34533987215146633
0.33686624701117457 ,0.37853291367784125,0.3285329136778412
0.3552957107304933 ,0.3552957107304933,0.35277045820524083
0.35061240423559265 ,0.35061240423559265,0.35061240423559265
0.3114709900941785 ,0.3114709900941785,0.3114709900941785
0.3684294637193188 ,0.3785304738203289,0.32712267603571954
0.3013980383545601 ,0.3070658273556824,0.2952251988483872
0.381310691455619 ,0.381310691455619,0.381310691455619
0.3482274435172986 ,0.35378299907285415,0.35378299907285415
0.2627336163568048 ,0.26576391938710775,0.2602083638315522
0.6574074074074074 ,0.9097222222222223,0.6620370370370371
0.6643518518518517 ,0.6805555555555555,0.6620370370370371
0.7083333333333334 ,0.9027777777777778,0.6712962962962963
0.6712962962962963 ,0.851851851851852,0.6620370370370371
0.6481481481481481 ,0.6550925925925926,0.6527777777777778
0.6828703703703703 ,0.8287037037037037,0.6550925925925926
0.7291666666666666 ,0.8958333333333334,0.6481481481481481
0.7384259259259259 ,0.8449074074074074,0.6967592592592592
0.8263888888888888 ,0.923611111111111,0.7592592592592592
0.6620370370370371 ,0.6620370370370371,0.6597222222222222
0.6412037037037037 ,0.8402777777777778,0.6412037037037037
0.7060185185185186 ,0.8101851851851852,0.6759259259259259
0.6481481481481481 ,0.6620370370370371,0.6620370370370371
0.7569444444444445 ,0.7337962962962963,0.7060185185185185
0.6550925925925926 ,0.8657407407407408,0.6574074074074074
0.7037037037037037 ,0.7175925925925926,0.6898148148148148
0.7847222222222223 ,0.8240740740740741,0.7060185185185185
0.6620370370370371 ,0.7986111111111112,0.6527777777777778
0.6412037037037037 ,0.6412037037037037,0.6388888888888888
0.6898148148148148 ,0.6898148148148148,0.6597222222222222
0.7662037037037037 ,0.7800925925925926,0.7268518518518517
0.6620370370370371 ,0.6620370370370371,0.6620370370370371
0.6805555555555557 ,0.8935185185185185,0.6782407407407408
0.6990740740740741 ,0.7268518518518517,0.7013888888888888
0.7430555555555557 ,0.7245370370370371,0.6967592592592592
0.6481481481481481 ,0.8287037037037037,0.6527777777777778
0.6435185185185185 ,0.6458333333333334,0.6458333333333334
0.7106481481481483 ,0.9074074074074074,0.6736111111111112
0.7083333333333334 ,0.7870370370370369,0.6574074074074074
0.6458333333333334 ,0.8287037037037037,0.6527777777777778
0.41666666666666663 ,0.41666666666666663,0.41666666666666663
0.8333333333333333 ,0.8333333333333333,0.6666666666666666
0.41666666666666663 ,0.41666666666666663,0.29166666666666663
0.5416666666666666 ,0.5416666666666666,0.5416666666666666
1.0 ,1.0,1.0
0.875 ,1.0,0.875
1.0 ,1.0,1.0
0.25 ,0.25,0.25
1.0 ,1.0,1.0
0.875 ,0.875,0.875
0.7083333333333333 ,0.7083333333333333,0.7083333333333333
0.7083333333333333 ,0.7083333333333333,0.5833333333333333
0.5416666666666666 ,0.5416666666666666,0.5416666666666666
0.875 ,0.875,0.875
0.7083333333333333 ,0.7083333333333333,0.7083333333333333
0.5416666666666666 ,0.6666666666666666,0.41666666666666663
0.41666666666666663 ,0.41666666666666663,0.41666666666666663
0.875 ,0.875,0.5416666666666666
0.25 ,0.25,0.25
0.7083333333333333 ,0.7083333333333333,0.7083333333333333
0.5833333333333333 ,0.8333333333333333,0.5833333333333333
1.0 ,1.0,1.0
0.7083333333333333 ,0.7083333333333333,0.7083333333333333
1.0 ,1.0,1.0
0.41666666666666663 ,0.5416666666666666,0.41666666666666663
0.5833333333333333 ,0.5833333333333333,0.5833333333333333
0.375 ,0.5416666666666666,0.5416666666666666
0.41666666666666663 ,0.41666666666666663,0.41666666666666663
1.0 ,1.0,1.0
0.41666666666666663 ,0.41666666666666663,0.41666666666666663
0.6092307692307692 ,0.6109807692307693,0.6109038461538462
0.5947692307692307 ,0.6025384615384616,0.5966923076923076
0.5950192307692308 ,0.6032115384615385,0.5991153846153846
0.6033846153846154 ,0.6063076923076923,0.6014615384615385
0.5996153846153847 ,0.6101538461538462,0.5974423076923077
0.6009615384615384 ,0.6028846153846154,0.6009615384615384
0.6042115384615385 ,0.6013653846153846,0.6027884615384616
0.6339038461538462 ,0.6301346153846155,0.63775
0.6101538461538462 ,0.6145,0.6082307692307692
0.6193461538461538 ,0.6366538461538461,0.6193461538461538
0.6060576923076924 ,0.611576923076923,0.611576923076923
0.5865769230769231 ,0.58925,0.5827307692307693
0.6245384615384615 ,0.6288846153846154,0.6250384615384615
0.6187692307692307 ,0.6279615384615385,0.6182692307692308
0.6234423076923077 ,0.6253653846153846,0.6234423076923077
0.6344807692307692 ,0.64025,0.6303846153846153
0.6013653846153846 ,0.6032884615384616,0.6032884615384616
0.6283846153846153 ,0.6293846153846154,0.6305576923076923
0.6124038461538461 ,0.614326923076923,0.6124038461538461
0.6056346153846154 ,0.6130769230769231,0.6032115384615385
0.614326923076923 ,0.6145769230769231,0.6140769230769231
0.6048076923076923 ,0.6069807692307693,0.6048076923076923
0.6354807692307692 ,0.6415,0.6354807692307692
0.6104038461538461 ,0.6128269230769231,0.6104038461538461
0.5833076923076923 ,0.5833076923076923,0.5811346153846154
0.5969423076923077 ,0.6010384615384615,0.5969423076923077
0.6104038461538461 ,0.6183461538461539,0.6101538461538462
0.5849807692307692 ,0.5905,0.5849807692307692
0.6282115384615385 ,0.6294615384615385,0.6267884615384616
0.5941923076923077 ,0.6120769230769231,0.5958653846153846
0.6274788093830082 ,0.6274788093830082,0.6274788093830082
0.6025428740390302 ,0.61377882909521,0.6007884880741179
0.5347723240685984 ,0.538281095998423,0.5347723240685984
0.6025428740390302 ,0.6099152375320324,0.6025428740390302
0.576562191996846 ,0.5877981470530258,0.5726986004336684
0.5231815493790657 ,0.5287995269071556,0.5231815493790657
0.6046520796372955 ,0.6046520796372955,0.6046520796372955
0.5972797161442933 ,0.595170510546028,0.5899073526512911
0.6064064656022078 ,0.6064064656022078,0.6064064656022078
0.6302779420461265 ,0.6302779420461265,0.6302779420461265
0.5498718706879558 ,0.5554898482160457,0.5481174847230436
0.6179972402917406 ,0.6236152178198305,0.6236152178198305
0.5533806426177804 ,0.5533806426177804,0.5516262566528681
0.6060516459688547 ,0.6060516459688547,0.5986792824758526
0.5818253498915829 ,0.5835797358564951,0.5818253498915829
0.5670806229055785 ,0.5688350088704908,0.5688350088704908
0.5649714173073133 ,0.5723437808003153,0.5649714173073133
0.6067612852355608 ,0.6067612852355608,0.5899073526512911
0.5635718509757539 ,0.5498718706879558,0.5635718509757539
0.6871673565937315 ,0.6889217425586438,0.6871673565937315
0.627123989749655 ,0.6495958998620146,0.6306327616794796
0.5330179381036861 ,0.5347723240685984,0.5330179381036861
0.5182732111176819 ,0.5182732111176819,0.5182732111176819
0.6099152375320324 ,0.6099152375320324,0.5969248965109403
0.5607530061107826 ,0.5663709836388725,0.5663709836388725
0.61377882909521 ,0.621151192588212,0.621151192588212
0.5628622117090479 ,0.5930613049477627,0.5628622117090479
0.677330967869111 ,0.6868125369603785,0.6734673763059333
0.595525330179381 ,0.6011433077074709,0.6011433077074709
0.5403903015966883 ,0.5460082791247782,0.5460082791247782
0.574047619047619 ,0.579047619047619,0.575952380952381
0.5302380952380952 ,0.5721428571428572,0.5352380952380953
0.6154761904761905 ,0.6404761904761904,0.6035714285714285
0.5978571428571429 ,0.6128571428571428,0.6047619047619048
0.5928571428571429 ,0.5997619047619047,0.5997619047619047
0.5383333333333333 ,0.5433333333333333,0.5433333333333333
0.555952380952381 ,0.570952380952381,0.560952380952381
0.6116666666666667 ,0.6404761904761904,0.5947619047619048
0.5671428571428572 ,0.5671428571428572,0.5552380952380953
0.6861904761904762 ,0.7030952380952381,0.6861904761904762
0.6423809523809524 ,0.6554761904761905,0.6423809523809524
0.5947619047619048 ,0.6166666666666667,0.5947619047619048
0.6366666666666666 ,0.6654761904761904,0.6266666666666667
0.6147619047619048 ,0.6197619047619047,0.6028571428571429
0.5978571428571429 ,0.5978571428571429,0.5978571428571429
0.6292857142857142 ,0.665,0.6292857142857142
0.6316666666666667 ,0.6435714285714286,0.585952380952381
0.6147619047619048 ,0.6297619047619047,0.6247619047619047
0.5847619047619048 ,0.6354761904761905,0.5947619047619048
0.6116666666666667 ,0.6454761904761905,0.5997619047619047
0.574047619047619 ,0.595952380952381,0.579047619047619
0.6842857142857143 ,0.6961904761904761,0.6911904761904762
0.5628571428571428 ,0.5916666666666667,0.5528571428571428
0.6116666666666667 ,0.6316666666666667,0.6066666666666667
0.6066666666666667 ,0.6304761904761904,0.554047619047619
0.585952380952381 ,0.599047619047619,0.580952380952381
0.6297619047619047 ,0.6416666666666666,0.6416666666666666
0.6185714285714285 ,0.6335714285714286,0.6016666666666667
0.6335714285714286 ,0.6335714285714286,0.6216666666666667
0.6492857142857142 ,0.6492857142857142,0.6492857142857142
0.9682496360989811 ,0.9724163027656477,0.9640829694323143
0.9555494905385735 ,0.9577328966521106,0.9555494905385735
0.9535662299854439 ,0.9577328966521106,0.9535662299854439
0.9472161572052402 ,0.9472161572052402,0.9472161572052402
0.9680494905385735 ,0.9722161572052401,0.9680494905385735
0.976783114992722 ,0.9809497816593886,0.976783114992722
0.9535662299854439 ,0.9620997088791848,0.9577328966521106
0.9597161572052402 ,0.9597161572052402,0.9597161572052402
0.9599163027656477 ,0.9599163027656477,0.9599163027656477
0.9702328966521107 ,0.9702328966521107,0.9702328966521107
0.9640829694323143 ,0.9682496360989811,0.9640829694323143
0.9682496360989811 ,0.9682496360989811,0.9682496360989811
0.9513828238719069 ,0.9555494905385735,0.9513828238719069
0.9618995633187772 ,0.9618995633187772,0.9618995633187772
0.9787663755458516 ,0.9829330422125182,0.9787663755458516
0.9702328966521107 ,0.9702328966521107,0.9702328966521107
0.9597161572052402 ,0.9640829694323143,0.9597161572052402
0.9533660844250365 ,0.9533660844250365,0.9533660844250365
0.9597161572052402 ,0.9597161572052402,0.9597161572052402
0.9682496360989811 ,0.9724163027656477,0.9682496360989811
0.9616994177583698 ,0.9616994177583698,0.9616994177583698
0.9702328966521107 ,0.9702328966521107,0.9702328966521107
0.9787663755458516 ,0.9829330422125182,0.9745997088791849
0.966066229985444 ,0.966066229985444,0.966066229985444
0.966066229985444 ,0.966066229985444,0.966066229985444
0.9533660844250365 ,0.9577328966521106,0.9533660844250365
0.9618995633187772 ,0.966066229985444,0.9618995633187772
0.9577328966521106 ,0.9579330422125182,0.9577328966521106
0.9597161572052402 ,0.9638828238719068,0.9597161572052402
0.966066229985444 ,0.9682496360989811,0.966066229985444
0.9651791392834428 ,0.9679881280474878,0.962370150519398
0.9613631545473817 ,0.9727051091795633,0.9613631545473817
0.9802310790756836 ,0.9830400678397286,0.9802310790756836
0.9774220903116387 ,0.9774220903116387,0.9774220903116387
0.9698961204155183 ,0.9698961204155183,0.9698961204155183
0.9698961204155183 ,0.9727051091795633,0.9698961204155183
0.9688891244435023 ,0.9716981132075472,0.9716981132075472
0.9510281958872164 ,0.9679881280474878,0.9482192071231715
0.9736061055755777 ,0.9802310790756836,0.9736061055755777
0.9707971168115328 ,0.9821390714437142,0.9707971168115328
0.952936188255247 ,0.9679881280474878,0.955745177019292
0.9698961204155183 ,0.9727051091795633,0.9698961204155183
0.9641721433114268 ,0.9688891244435023,0.9594551621793512
0.9727051091795633 ,0.9774220903116387,0.9727051091795633
0.9877570489718042 ,0.9877570489718042,0.9877570489718042
0.9679881280474878 ,0.9707971168115328,0.9679881280474878
0.9548441806232775 ,0.9651791392834428,0.9548441806232775
0.9632711469154123 ,0.9632711469154123,0.9632711469154123
0.9707971168115328 ,0.9755140979436082,0.9707971168115328
0.9783230867076531 ,0.9783230867076531,0.9783230867076531
0.9585541657833369 ,0.9613631545473817,0.9585541657833369
0.9802310790756836 ,0.9830400678397286,0.9802310790756836
0.9688891244435023 ,0.9802310790756836,0.9688891244435023
0.9576531693873225 ,0.9707971168115328,0.9576531693873225
0.9613631545473817 ,0.9613631545473817,0.9613631545473817
0.9510281958872164 ,0.9566461734153063,0.9538371846512614
0.9613631545473817 ,0.9707971168115328,0.9613631545473817
0.9727051091795633 ,0.9755140979436082,0.9755140979436082
0.9802310790756836 ,0.9830400678397286,0.9802310790756836
0.9679881280474878 ,0.9707971168115328,0.9707971168115328
0.7492753623188406 ,0.7927536231884058,0.712463768115942
0.6121739130434782 ,0.6689855072463768,0.6272463768115941
0.7475362318840579 ,0.7692753623188406,0.7475362318840579
0.6272463768115941 ,0.6272463768115941,0.6272463768115941
0.5988405797101449 ,0.6055072463768116,0.5855072463768116
0.6205797101449275 ,0.6689855072463768,0.6072463768115942
0.6205797101449275 ,0.7226086956521739,0.6205797101449275
0.5704347826086956 ,0.5904347826086956,0.5420289855072464
0.6205797101449275 ,0.6556521739130435,0.6272463768115941
0.548695652173913 ,0.6423188405797101,0.5420289855072464
0.6489855072463768 ,0.6773913043478261,0.6205797101449275
0.6773913043478261 ,0.6840579710144927,0.6356521739130435
0.7142028985507246 ,0.7142028985507246,0.7142028985507246
0.6205797101449275 ,0.6707246376811594,0.6055072463768116
0.7040579710144927 ,0.7040579710144927,0.6840579710144927
0.6623188405797101 ,0.6689855072463768,0.6689855072463768
0.5855072463768116 ,0.6072463768115942,0.6072463768115942
0.692463768115942 ,0.7208695652173913,0.6489855072463768
0.6055072463768116 ,0.6321739130434783,0.5771014492753623
0.5837681159420289 ,0.5837681159420289,0.563768115942029
0.6373913043478261 ,0.6507246376811594,0.6373913043478261
0.6773913043478261 ,0.712463768115942,0.7208695652173913
0.6489855072463768 ,0.6489855072463768,0.6356521739130435
0.5855072463768116 ,0.5988405797101449,0.563768115942029
0.5771014492753623 ,0.5837681159420289,0.5571014492753623
0.7208695652173913 ,0.7426086956521739,0.7142028985507246
0.6857971014492754 ,0.6857971014492754,0.6857971014492754
0.6773913043478261 ,0.7342028985507246,0.6707246376811594
0.692463768115942 ,0.7208695652173913,0.6791304347826087
0.687536231884058 ,0.7376811594202899,0.7092753623188406
0.6536375661375662 ,0.6536375661375662,0.6328042328042328
0.6437049062049063 ,0.6437049062049063,0.5642676767676768
0.765079365079365 ,0.765079365079365,0.7412698412698413
0.697017797017797 ,0.697017797017797,0.697017797017797
0.6868326118326117 ,0.7148749398749398,0.6963564213564214
0.6449675324675325 ,0.6658008658008658,0.579491341991342
0.6063371813371813 ,0.6063371813371813,0.5616943241943243
0.5819384319384319 ,0.6004569504569505,0.6004569504569505
0.7386844636844637 ,0.7791606541606542,0.7201659451659451
0.6702320827320828 ,0.6702320827320828,0.6517135642135642
0.5938431938431938 ,0.6183140933140934,0.5730098605098605
0.5287578162578163 ,0.5915283790283791,0.5102392977392978
0.6006553631553632 ,0.6452982202982204,0.5831890331890333
0.5931818181818181 ,0.6117003367003367,0.5931818181818181
0.669438431938432 ,0.7454365079365081,0.6641474266474267
0.750060125060125 ,0.7652116402116403,0.7652116402116403
0.6082611832611833 ,0.6445045695045696,0.5897426647426648
0.6887506012506012 ,0.7095839345839345,0.6679172679172679
0.6784992784992786 ,0.7624939874939874,0.65998075998076
0.60746151996152 ,0.6282948532948534,0.6127525252525253
0.6728174603174603 ,0.7174603174603175,0.6728174603174603
0.6955026455026455 ,0.6955026455026455,0.6769841269841269
0.6563431938431938 ,0.6963564213564214,0.6563431938431938
0.6847222222222222 ,0.6847222222222222,0.6460317460317461
0.612037037037037 ,0.6328703703703704,0.5882275132275132
0.6723544973544974 ,0.7117063492063492,0.6931878306878306
0.6993326118326118 ,0.6993326118326118,0.6993326118326118
0.7300264550264549 ,0.7300264550264549,0.7133597883597883
0.7705026455026456 ,0.7705026455026456,0.7705026455026456
0.6098484848484849 ,0.6521765271765272,0.6132154882154882
0.8992999007454221 ,0.8992999007454221,0.8949804276049262
0.859120660144223 ,0.8842432091638308,0.8600095203370604
0.918738479379355 ,0.9126412858531843,0.9126412858531843
0.8914249868335764 ,0.905747903500243,0.8766727687976017
0.8944262984119267 ,0.9139575484119267,0.892235354885756
0.9132417507292173 ,0.9323134419056879,0.9114176946605088
0.8412744591638308 ,0.8833080132879598,0.8495001823043267
0.9039701831145681 ,0.9078764331145681,0.9013660164479014
0.8763058813401394 ,0.8763058813401394,0.8697954646734727
0.8961879405687895 ,0.9165617150785934,0.8845316044806353
0.917545145640901 ,0.9235799252552261,0.9180207826932425
0.9018879891832766 ,0.91490882251661,0.8853741289904391
0.9101297905525847 ,0.9175290674120888,0.9131632585885594
0.8996365307486631 ,0.9251723029087668,0.8827557830983633
0.8636055997812347 ,0.8679714086047642,0.8610014331145681
0.9252649742748339 ,0.9360948640819965,0.9101458687813968
0.9407509672257333 ,0.9433551338924,0.9199639695754336
0.899207229379355 ,0.9139433691865176,0.8879480382028844
0.9196415187976017 ,0.9226589086047642,0.9113694599740723
0.8988403419218927 ,0.9157674252552261,0.8884236752552261
0.9113392025198509 ,0.9525463103629882,0.9004932344838761
0.899207229379355 ,0.8983183691865176,0.8805487613433802
0.9238843988008426 ,0.925186482134176,0.9130545089936801
0.8841807952519851 ,0.8706843248663102,0.8820059299546265
0.9100371191865176 ,0.9178496191865176,0.8974758446767137
0.8584738595851564 ,0.9040789327094474,0.848929974882515
0.8975382585885594 ,0.9227071432912007,0.8971250354480635
0.9325857589936801 ,0.9356494844838761,0.9127036997650301
0.873639300761627 ,0.8835964086047642,0.8528523031113272
0.8966030627126884 ,0.899207229379355,0.8697188715362179
0.8335747475495273 ,0.8358423212456724,0.8293838054807133
0.84954189253291 ,0.8522713874674489,0.843083376767951
0.8493227253159885 ,0.8493227253159885,0.8493227253159885
0.84714709965185 ,0.84714709965185,0.840688583886891
0.8128061143478313 ,0.8192646301127904,0.812091935817968
0.8160637106698602 ,0.8183312843660054,0.8183312843660054
0.8619286415969781 ,0.8623317048779132,0.861122515035108
0.8105973986091451 ,0.8114035251710153,0.8114035251710153
0.8362879778711528 ,0.8430906989595882,0.840823125263443
0.818213568451088 ,0.8333650836026031,0.8163490580358778
0.8420580829891592 ,0.8545720512381422,0.8390763307631506
