CAWPE-A,PB-A
1.0510161524666046,1.2384340207549005
0.14540201743308803,0.06224102315803332
0.10910843893122488,0.06486567839658512
0.4330654832008726,0.4087613668257603
0.27758706704778274,0.2664917457226649
1.3927644174810478,1.585698178855446
1.6448440402054183,1.8890163728863578
0.33359101893728427,0.5377659389636591
0.8158969551829244,1.1939462361253523
0.3482063841188646,0.4292757625261272
0.7068299727347455,1.1193828051389256
0.8172196772251075,1.5559416184230785
0.15279546468865002,0.2161007201260151
0.1321813867019148,0.15838733659005436
0.6944011556554656,1.0418129143781787
1.1494177815893785,1.515578070753295
0.14517010825086316,0.10539086304493742
0.2390704170535602,0.2709337329257727
0.5878045623564773,0.6605763649906826
1.052225576304458,1.1429815048624694
0.07338630283176115,0.046840051397260524
0.9350888053569408,0.9840236377000072
0.5510753308843099,0.6626970163865941
0.35350290439345156,0.3782914202889724
0.4345519245122729,0.4152570323247511
1.3524045382219612,1.8035427646888065
0.48783164904740556,0.7008961997664565
0.7023820936693271,0.9060375730974973
0.18389768154975686,0.1831641185988983
0.6103738351038661,0.8948702476902792
0.6840843690208022,0.8571761911079965
0.21088979740996264,0.2317131710583718
0.29359422690143133,0.36677209547265527
0.5584127919094666,0.8313849976212301
1.6403328714039103,1.7715733976460009
1.0783755019716366,1.3456230727227958
0.769629695210561,1.4930903975025251
0.7763491158638433,0.7414484577227912
1.4280881862168222,2.132494029751574
0.6170563751463493,1.00190612084728
1.9894756226400279,3.0287466298567116
2.1964026165042743,3.2687218106474636
0.5443709958391261,0.8551017512566973
0.945653453007512,1.3253999030932377
0.5582216385985508,0.8326899159577027
0.7597766683898761,1.2453321015932903
0.22862896420639114,0.1706021572328235
0.31355331247249274,0.36708659395130405
0.18386332698120839,0.2460733853437867
1.3141360122226027,1.4088607486980194
1.045010034429773,1.3355441299416095
0.3982808608878353,0.2418914037055014
1.102049504861612,1.6778456753869206
0.4994192639744716,0.6160241455983162
1.400307613014265,2.0902621552557297
0.7299647797798766,0.9308724817713938
0.44029035106844494,0.4312657396524473
0.6081884793107076,0.9549968394681858
0.24644240359084296,0.2038718239173606
0.5739905012650917,0.533356457682043
0.35065688813186635,0.19378049411524703
0.2535230020097026,0.12584935530694846
0.8040508344066217,1.08178354340268
0.18266265341736762,0.13381176606487286
0.0027717325230825415,8.962846434413846E-4
0.4588131580353408,0.6101819019090967
0.08067962218895942,0.07188366532641717
0.08478148953352128,0.016544015859150576
0.5610865114576696,0.8225145581242812
0.2730635239705892,0.35781518279195196
0.5749892279054782,0.7976858324021167
0.2959302119104968,0.39971418746308757
0.17421485467166806,0.11842908842073979
0.17254383877988477,0.19852446610993027
0.1305445726337794,0.16803591156631964
0.3772248865144501,0.4236110555852534
0.08087389615248869,0.05645243019313348
0.6929493411655864,1.1709633945576685
0.592921536865033,0.7964137879354065
1.1660354254601408,1.812081977359522
1.1775496601154962,1.7306247938893453
0.45345503209170684,0.5842561380292852
1.7919406704867167,2.356328904369952
0.9241575653620262,1.6743988697070524
1.431619476729363,1.980754134392093
2.0074432831887616,3.196082736136097
1.4978834595137733,1.9182780470624479
1.205392392740936,1.9555303903100512
2.6568201407848737,3.5065897965100277
0.13668383556903818,0.09276502371840895
0.29423385459887097,0.3298010826572302
0.4627029666123762,0.4179926803842756
0.40204763842190394,0.5183998264515784
0.2261590022915214,0.23278514363148278
0.8809547837475374,1.6824739357606242
0.5022591517460319,0.7114324229636753
0.9018162715016302,1.4927658112925313
0.7166998580200538,1.0824308878527682
0.5743626002208331,0.8299780994171365
0.14047794938547423,0.11035663004486006
0.35833168343328814,0.4227355876869318
0.0222802113184649,0.001577901307539835
0.6486299082730353,0.9396993925489354
0.8462996560674635,0.9991096318571991
0.20883730766673123,0.1940353668288432
1.4311158798501458,2.3295996318312433
0.05194149831151962,0.02234789427723375
0.1558002193791635,0.0753435932091247
0.710822871812182,0.700653481120153
0.8679109351807723,1.5849639434169183
0.15639290657532828,0.11904654630136381
0.4821669553139278,0.769243797393601
0.5238845447777584,0.7645894721403007
0.14031703008469343,0.023995610691304157
0.47628415753778625,0.5974225623285389
0.4750867976235425,0.5745091542723626
0.21771394376101041,0.1677497210150562
1.264571575430465,1.7352059579863832
1.3237116801852291,1.5437140646386094
1.505122922274443,2.152624395466468
0.364215731332134,0.3982851116547856
