CAWPE_alpha=12,CAWPE_alpha=13,CAWPE_alpha=9,CAWPE_alpha=15,CAWPE_alpha=10,CAWPE_alpha=11,CAWPE_alpha=8,CAWPE_alpha=14,CAWPE_alpha=7,CAWPE_alpha=6,CAWPE_alpha=5,CAWPE_alpha=4,CAWPE_alpha=3,CAWPE_alpha=2,CAWPE_alpha=1,CAWPE_eq,CAWPE_pb
0.5873868191076944,0.5873868191076944,0.5867547145016098,0.5875977396675209,0.5869538077403246,0.5870122872724883,0.5859471712990341,0.5871529009790396,0.5861226098955253,0.5862395689598529,0.5851041461331231,0.5848465733622447,0.5845305210592024,0.5842144687561601,0.5847644391878575,0.5850686641697879,0.5433504172416058
0.5902103000997774,0.5906477857088034,0.5877197022027782,0.591472868217054,0.5894351063013278,0.5901527362038529,0.588775040294727,0.5913654156113284,0.5877273773889016,0.5888901680865761,0.5898879422826003,0.5891127484841507,0.5889477319825006,0.5891204236702738,0.5907283751630977,0.5898457287589225,0.5797528590068309
0.959954046218437,0.959954046218437,0.9599462268576998,0.9597435249678206,0.9599462268576998,0.9598084858108679,0.9602217089513637,0.959954046218437,0.9601489287475792,0.9602866697944111,0.9601489287475792,0.9601489287475792,0.9602138895906265,0.9603516306374584,0.9603516306374584,0.9601411093868418,0.9602505804371624
0.966351322862865,0.9661651031235725,0.9658506377147676,0.9661651031235727,0.9661009802888162,0.9661009802888162,0.9657575278451215,0.9661651031235725,0.9658506377147675,0.9658216506798777,0.965885773514634,0.9654781982361829,0.9654140754014265,0.9657285408102314,0.9654781982361827,0.9650416359228416,0.9699448367942097
0.6429824561403509,0.6414108187134503,0.6447368421052632,0.6382675438596493,0.6447368421052632,0.6447733918128655,0.6477704678362574,0.6393640350877194,0.6468567251461989,0.6471125730994153,0.6480263157894738,0.6508040935672514,0.6491959064327485,0.6515350877192982,0.6527046783625732,0.6499634502923979,0.6374999999999998
0.6521113916947248,0.6513047138047136,0.6615179573512904,0.6489057239057239,0.6554082491582489,0.6534100929934261,0.6673130110630108,0.6506102693602692,0.6695466570466571,0.6717712842712842,0.676288680455347,0.6781605739939074,0.6747304393137727,0.6765893057559723,0.6773258377425045,0.6791426166426168,0.6357814253647585
0.911632016184573,0.9134756862455725,0.9071002947494424,0.9148872245179064,0.9086733917912894,0.9101704237996854,0.9062094770759543,0.9140269886363638,0.9049294589564476,0.9018478207398661,0.9012523469270628,0.8997054452807293,0.8968284714023349,0.8928883805588353,0.8890282697100876,0.8822280126754559,0.696700886707989
0.8390215149273121,0.8398721514663543,0.8377823145939088,0.8409041122809239,0.838346531643633,0.8383121758121758,0.8369899214102111,0.8405894695749766,0.836184109010196,0.8359957289305114,0.8360305463566332,0.8353380389612273,0.8345356390646245,0.8339928202247041,0.8331879310140179,0.8328732883080706,0.7718431705750548
0.7783166020747271,0.7784492040887974,0.7767332961017986,0.779427616810654,0.7774117025986125,0.7776790122401772,0.7763490073488964,0.778502017588571,0.7757931681158534,0.7756611853940559,0.7748477343502531,0.7744991861504246,0.7738254939926571,0.7731806398678935,0.7721637153830943,0.7719618139992538,0.6963650933765614
0.7282998626429419,0.7280551511596606,0.7294616839264224,0.7277557280414592,0.7289630767569182,0.7284996235336629,0.7300616692413568,0.727856858777969,0.7312865915137878,0.7322542788764792,0.7337197549497572,0.7358317197823965,0.7379179958874881,0.7398377003894899,0.736069035198115,0.6996390227632561,0.24467105539184356
0.9904570962786469,0.9904807662162586,0.9901628157297969,0.9905587516067342,0.9902045908183632,0.9903735461015144,0.9901428556499566,0.9905188314470535,0.9900848303393214,0.9899195849139417,0.9898378896656947,0.9896545390893606,0.98961461892968,0.9894911485928667,0.9894275584955743,0.9893221933097158,0.9527470451766625
0.5160862354892205,0.516334991708126,0.5163586827765931,0.5158878227908077,0.5159618573797677,0.5159618573797677,0.5164830608860459,0.5158878227908078,0.5166814735844586,0.516930229803364,0.516260957119166,0.5173507462686566,0.5170309168443497,0.5168058516939114,0.516334991708126,0.5156894100923952,0.503909026297086
0.8147534013605441,0.8158588435374149,0.8160714285714282,0.8176445578231294,0.8152636054421767,0.8150085034013604,0.8116921768707483,0.8161989795918368,0.8142857142857143,0.8162840136054423,0.8143707482993198,0.8096513605442176,0.8105867346938775,0.8049319727891155,0.7983418367346939,0.7939625850340135,0.7538690476190475
0.9868013468013469,0.9868013468013469,0.9868013468013469,0.9868013468013469,0.9868013468013469,0.9868013468013469,0.9868013468013469,0.9868013468013469,0.9860606060606062,0.9843771043771045,0.9812794612794612,0.9758922558922561,0.9701010101010101,0.9626262626262625,0.9529292929292931,0.9437037037037038,0.7499663299663301
0.7105204230510976,0.7128769382149938,0.701538978848059,0.7172223998712757,0.7046658910011954,0.7078087927495714,0.698081770091704,0.7152039329759633,0.6941202070637197,0.690118490502002,0.6857832841555364,0.6808447685920327,0.6756893523799434,0.6698628606914401,0.6630783673261579,0.6558336805965467,0.5
0.5116611700540717,0.5114345284299128,0.5134482440542196,0.5102042145866997,0.5130955103681526,0.5125365448006105,0.5140683695439807,0.5109585615475398,0.5149941568582412,0.5151689222414958,0.514406342737805,0.513229766492148,0.5126217835493037,0.5126043704588178,0.5121673806817582,0.5116695750364352,0.478872909769086
0.8638325216450214,0.8638099747474747,0.8638133567821069,0.8638077200577199,0.8641808712121214,0.8643319354256855,0.8639655483405484,0.8636138167388168,0.8640095147907647,0.864010642135642,0.8640985750360748,0.8639046717171717,0.8638618326118325,0.8642090548340547,0.8638629599567097,0.8636036706349205,0.8611843885281386
0.7197222222222223,0.7191153846153848,0.7211965811965813,0.7173547008547009,0.7201495726495727,0.7206025641025643,0.7218632478632482,0.7182948717948718,0.7218632478632478,0.7219700854700856,0.7223034188034189,0.7215427350427351,0.7208290598290599,0.7210555555555557,0.7207222222222224,0.7212692307692309,0.6823888888888889
0.9701093189964157,0.9699301075268816,0.9698191955396257,0.9698870967741935,0.9696648745519713,0.9698870967741935,0.9702636399840702,0.9699301075268816,0.9706650736758263,0.9707080844285144,0.9711095181202706,0.9709303066507367,0.9711095181202706,0.971510951812027,0.9716901632815611,0.9712887295898047,0.9703784206633668
0.7537878787878787,0.7537878787878787,0.7541666666666667,0.7526515151515151,0.7537878787878788,0.7545454545454544,0.7549242424242425,0.753030303030303,0.7553030303030304,0.7545454545454545,0.7545454545454545,0.753030303030303,0.7534090909090909,0.7545454545454545,0.7541666666666667,0.7537878787878788,0.7643939393939394
0.6309579772079773,0.6312250712250713,0.627715455840456,0.6312339743589744,0.6277644230769232,0.6273789173789175,0.6273415242165243,0.6308733974358975,0.6256428062678066,0.6254576210826212,0.6255778133903134,0.6236618589743589,0.6234446225071224,0.6209588675213676,0.6200008903133903,0.6197159900284901,0.6288132122507123
0.9114701935524614,0.914830049572164,0.8861100849357457,0.9213729437024408,0.897128998137097,0.9048632029301253,0.8754156010230179,0.9189816393546146,0.8684665782577122,0.8615551292980962,0.8555481355182976,0.8502070506141267,0.8455235073095262,0.8434647627166808,0.8406736446591515,0.8389674307726313,0.7921690979129169
0.8812697169511079,0.8812697169511079,0.8809236384612326,0.8811079907109043,0.88104059752556,0.8810984678959303,0.8810441779050804,0.8809295808966862,0.8805835024068107,0.8809272188407525,0.8814362418944185,0.8809176960257787,0.8805775599713571,0.8802857714723318,0.8795947582249275,0.8795983386044476,0.8162186841110713
0.5291666666666667,0.5295454545454545,0.5260101010101009,0.5284090909090909,0.526010101010101,0.5260101010101009,0.5256313131313131,0.5291666666666667,0.5217171717171717,0.520580808080808,0.5249999999999999,0.5227272727272727,0.523989898989899,0.523989898989899,0.5152777777777777,0.514520202020202,0.5092171717171717
0.37759920634920624,0.37692791005291,0.37687665343915344,0.37748015873015867,0.37729332010582006,0.3767146164021163,0.37682539682539673,0.37752976190476184,0.37623181216931206,0.37572916666666656,0.36865244708994704,0.3655406746031745,0.35627480158730146,0.34510085978835975,0.3306746031746032,0.3186078042328042,0.30139715608465606
0.6145850737956002,0.6127810266406758,0.6247897521581732,0.6109291747888238,0.6196268448900029,0.613773786317646,0.6257472384665367,0.6135217673814164,0.6308516662025435,0.6328650329527523,0.6345228812772673,0.6356590550450201,0.6395646523716698,0.6379573934837093,0.6364230019493177,0.6326385407964356,0.5491515826603545
0.5693251313044103,0.5693251313044103,0.5697676091805165,0.5690661198647384,0.5697316353694509,0.5691776386790416,0.5690661198647384,0.5688071084250664,0.5689186272393697,0.5687711346140011,0.5687711346140011,0.5686596157996978,0.5688071084250665,0.5689186272393696,0.5693251313044103,0.569030146053673,0.5582991582128211
0.7480324074074073,0.7487268518518518,0.7466645622895622,0.7480008417508418,0.7470012626262627,0.7470012626262627,0.7466645622895622,0.7483796296296297,0.747053872053872,0.7488215488215488,0.747779882154882,0.7488215488215487,0.7488425925925924,0.7457491582491582,0.7416561447811447,0.7285458754208755,0.32046506734006724
0.31833849528971475,0.31852174474125683,0.3141282746160795,0.31937798425603287,0.3150806555684605,0.31775454897406114,0.3142605497483546,0.31725383920505856,0.3127545489740612,0.30966318234610923,0.3093476577622919,0.3130190992386115,0.3128829526390503,0.31460640082591307,0.3152903600464576,0.3147535165827849,0.3386436959607691
0.7953064365047503,0.7949518265756723,0.7958550782818143,0.7936939649404522,0.7955807573932823,0.7949518265756723,0.7955406128730094,0.7946775056871402,0.7950488424996653,0.7952662919844773,0.7955004683527364,0.7962665596146123,0.7955974842767294,0.7946139435300413,0.7947912484945803,0.7946540880503143,0.7934698247022612
0.22794444444444448,0.22633333333333336,0.2280555555555556,0.22661111111111115,0.22811111111111115,0.2268055555555556,0.23158333333333334,0.22683333333333336,0.23097222222222222,0.2326944444444444,0.23041666666666666,0.23397222222222222,0.2373611111111111,0.2399722222222222,0.24327777777777776,0.2465833333333333,0.22336111111111104
0.28620146520146517,0.2847118437118436,0.2845689865689865,0.2866556776556776,0.28441025641025636,0.28780708180708175,0.28683150183150186,0.28563980463980454,0.286059829059829,0.29180586080586074,0.2895934065934066,0.28751526251526255,0.28900122100122094,0.2928217338217338,0.2955750915750916,0.2982942612942613,0.2748986568986569
0.665188172043011,0.6656922043010755,0.6693884408602152,0.6615255376344088,0.6678091397849464,0.6667674731182797,0.6693884408602154,0.6638776881720432,0.6730510752688176,0.6751344086021509,0.6751344086021509,0.6761760752688175,0.6740927419354842,0.6743615591397852,0.6728158602150541,0.6733198924731186,0.6716061827956987
0.6729372937293728,0.6754125412541254,0.6633113311331132,0.674862486248625,0.6663366336633665,0.6694719471947195,0.6605610561056106,0.6748074807480747,0.6588008800880087,0.6536853685368537,0.6493949394939494,0.6444444444444444,0.6388338833883388,0.6319031903190317,0.6256875687568756,0.615896589658966,0.5497249724972498
0.8096771467207575,0.8099222447599729,0.8100405679513185,0.8108265720081135,0.809795469912103,0.8103279242731578,0.8095503718728871,0.8115618661257604,0.8099814063556455,0.8090601757944558,0.8081812035158893,0.8060344827586207,0.8046653144016227,0.8038877620013523,0.8032707910750507,0.8022058823529411,0.8059246112237998
0.5340163308913308,0.5338942307692308,0.5328296703296702,0.5344894688644689,0.5330280830280829,0.533543192918193,0.5325931013431014,0.5337339743589742,0.5329517704517706,0.5330318986568988,0.5325167887667888,0.53228021978022,0.5317651098901099,0.5319635225885226,0.5326770451770452,0.5327571733821734,0.5435515873015874
0.9564502164502167,0.9564213564213566,0.9562770562770563,0.9565079365079365,0.9562193362193363,0.9563059163059164,0.9562193362193361,0.9564790764790766,0.9561616161616163,0.9560173160173161,0.955959595959596,0.955901875901876,0.9557287157287156,0.9556421356421355,0.9556421356421356,0.9557864357864359,0.8588167388167388
0.8677529615582712,0.8686636699911036,0.8664302102355201,0.8703375942313994,0.8666947605000704,0.8666947605000703,0.8652549515381375,0.8701034789530363,0.8649904012735872,0.8654024441635061,0.8644308657582994,0.862843564170998,0.8614903778620595,0.859725148663202,0.8594605983986516,0.8598117713161959,0.8418317179379123
0.9524444444444444,0.9524444444444444,0.9524444444444448,0.9524444444444444,0.9524444444444444,0.9524444444444444,0.9524444444444448,0.9524444444444444,0.952888888888889,0.952888888888889,0.952888888888889,0.952888888888889,0.9524444444444444,0.9524444444444444,0.9524444444444444,0.9524444444444448,0.9528888888888888
0.7203651460584233,0.7204278378017873,0.7205959050286779,0.7205293784180338,0.720548052554355,0.7203336334533813,0.7202568527410963,0.7202971188475388,0.7201126283846871,0.7198506069094304,0.719719887955182,0.7200910364145658,0.7196882086167801,0.7194349406429238,0.7190968053888221,0.7188668800853674,0.7198489395758306
0.7416666666666668,0.7402777777777778,0.751851851851852,0.7296296296296297,0.7467592592592595,0.7509259259259261,0.751851851851852,0.7333333333333335,0.7592592592592595,0.7560185185185186,0.7560185185185186,0.7560185185185186,0.7583333333333334,0.7578703703703706,0.7476851851851853,0.7518518518518521,0.764814814814815
0.9433320916148821,0.9433320916148821,0.943836226900964,0.9433320916148821,0.9433286909483516,0.9433320916148821,0.9453002685452075,0.9433320916148821,0.9462123860452021,0.9461883831267741,0.9450070579478952,0.9426721118289765,0.9390547694103409,0.9340018065900038,0.9275737723129829,0.9206570358780753,0.8127071172080333
0.7918518518518521,0.7916666666666669,0.7955555555555558,0.7900000000000003,0.7931481481481484,0.7929629629629632,0.7992592592592594,0.7909259259259261,0.8014814814814815,0.8035185185185186,0.8057407407407406,0.8055555555555558,0.8042592592592593,0.8044444444444446,0.802037037037037,0.7946296296296296,0.6888888888888886
0.5777488060338302,0.56424301856669,0.5798729647521917,0.5598697991934707,0.5882474503488997,0.5852211762115146,0.5809618481357612,0.5616345293639979,0.5820825935560237,0.5828139752535889,0.5797369833601718,0.5861570805290611,0.5902329438319778,0.5906397181276409,0.5922242179005462,0.5888657665469258,0.6417389239853007
0.4768253968253969,0.4768253968253969,0.4768253968253969,0.47460317460317464,0.4768253968253969,0.4768253968253969,0.4790476190476191,0.4768253968253969,0.4844444444444445,0.48444444444444446,0.4822222222222222,0.4882539682539682,0.48571428571428577,0.48063492063492064,0.4755555555555555,0.4653968253968254,0.47301587301587306
0.6288257277734068,0.6287601626016261,0.6256753212693417,0.6368181222134804,0.6210365853658536,0.6289634146341465,0.6263506425386833,0.6370213742460006,0.6138506425386834,0.6061926304746919,0.6137195121951221,0.6143948334644639,0.6178861788617886,0.6220528455284554,0.6342184631523737,0.6417387883556256,0.706818777865198
0.8227783903704061,0.8232994346731395,0.8213405312536053,0.8240397901544766,0.8219392898934891,0.8224422571093938,0.820646904281906,0.8236573632556162,0.8200062427542922,0.8192876955274098,0.8184080630597074,0.817548446010716,0.8166853742367597,0.8156123790183447,0.8145393837999296,0.812994103267856,0.7456983937485029
0.8296100276937696,0.8297392266601779,0.8285865748948448,0.8298924693804243,0.828749956547433,0.8294365071088401,0.8286169916918691,0.829718948795495,0.8283041332081899,0.8283345500052144,0.8283852446669215,0.8284156614639459,0.8283067403622204,0.8281978192604952,0.8285816502705645,0.8286019281352475,0.8107826097032479
0.8662842741826468,0.8671535521869799,0.8633303467666757,0.8689056115200883,0.8643694823579223,0.8653248962639805,0.8623094054869286,0.8680607649990333,0.8611937890446684,0.8601362783011469,0.8591406274983585,0.8579727555290984,0.8568249351006301,0.855690892869117,0.85451743113571,0.8533590026311123,0.7743044145821615
0.7864197530864198,0.7858024691358024,0.787037037037037,0.7839506172839507,0.7864197530864198,0.7851851851851851,0.7876543209876542,0.7833333333333333,0.788888888888889,0.7839506172839507,0.7833333333333333,0.7820987654320988,0.7814814814814817,0.7796296296296299,0.7790123456790126,0.7783950617283952,0.7543209876543211
0.9110725308641974,0.9101839271336553,0.9094634829575952,0.9095775462962962,0.9111928844605477,0.9119841988727857,0.9067704139828237,0.9096240942028985,0.9037561225174452,0.9007070249597425,0.8972209641706924,0.8935566794149223,0.8908606749865807,0.8872085513955985,0.8837476516371445,0.8800447866344605,0.8262723094471284
0.9477218225419666,0.9474820143884892,0.9482014388489209,0.9470023980815347,0.9479616306954437,0.9478417266187051,0.9486810551558753,0.9472422062350119,0.9478417266187049,0.9477218225419665,0.9449640287769784,0.938968824940048,0.9294964028776976,0.9136690647482015,0.8954436450839327,0.8768585131894486,0.6574340527577935
0.6835703311431467,0.6853175770651501,0.6753007420483148,0.686041646235821,0.6775718348533882,0.6806389134059037,0.6726153116929817,0.6850969239318752,0.66851279788173,0.663445948154686,0.6613309470105586,0.6581935863489261,0.6531136608806511,0.649445098231506,0.6418734268248831,0.6345796149194206,0.4994107744107744
0.9708489974937342,0.9712545252018935,0.9683505639097745,0.9714572890559731,0.9694983987747143,0.9704051796157057,0.968745648844333,0.9717174881648564,0.9678580130882762,0.9676839668615986,0.9666997354497355,0.9652142509050405,0.9639028125870229,0.9620605332776386,0.9580487677527151,0.9503245962127541,0.768076441102757
0.9998782253689973,0.9998782253689973,0.9997508919890579,0.9999037616304887,0.9997508919890579,0.9998782253689973,0.9997338678147304,0.999886737456161,0.9997253557275666,0.9997253557275666,0.9997253557275666,0.9997253557275666,0.9997253557275666,0.9997253557275666,0.9997253557275666,0.9997253557275666,0.9555211403995956
0.8916832858499525,0.8906350902184232,0.891633428300095,0.8918933998100667,0.8908558879392212,0.8916334283000947,0.8909556030389363,0.8905484330484329,0.8905484330484328,0.8893637226970559,0.8883523266856599,0.8872542735042737,0.8854415954415955,0.8840360873694205,0.8811858974358976,0.8774976258309591,0.8086799620132955
0.947931641066324,0.9489677035151581,0.9445170145314589,0.9510219136869209,0.9455946785638278,0.9467973467903781,0.9432488584201678,0.9500840830651991,0.9421919951795662,0.9413048232261195,0.9405813709845262,0.9396406542969417,0.9385063600209954,0.9375508141169449,0.9362231416962137,0.9349191561331129,0.8593696949475311
0.7630009165980387,0.7667372302723849,0.74911522450895,0.7743265481372089,0.753862957085,0.7589115753152381,0.7446484607139495,0.7707622708019972,0.7402357262230089,0.7351258173063271,0.7305051420413663,0.7259691027707371,0.7214717513433215,0.7171765642368558,0.7132218837275578,0.7095621810502412,0.7364338802734374
0.7873821887165686,0.7884241608731405,0.783713147135439,0.7892746447691504,0.7850567276783915,0.7864373982898314,0.7833057314219009,0.7884342240700167,0.7809331171183604,0.7784633210849853,0.7764365932340812,0.7749501152954842,0.7743998021863014,0.7729633527121755,0.7705893008090808,0.7668432038918692,0.6802847597196107
0.8954120842651307,0.8961067712322193,0.8959604407274657,0.8957870498013867,0.8958654739658324,0.8954532365285052,0.8953456075319876,0.8957015797159166,0.8958971295530436,0.8955387066139756,0.8956241766994456,0.8954532365285053,0.8958116594675735,0.8959287851402545,0.8949706419957315,0.8940955181815397,0.8803493347220945
0.8123478960590359,0.8122746244831737,0.8139922541476946,0.8119357434448109,0.8128761710367929,0.8132049118124247,0.8136635133720627,0.8115903203014603,0.8139726278327316,0.8138731878369186,0.8141257130894437,0.8135110823258492,0.813371735489611,0.8113718139948709,0.8103384885120636,0.8075345423143351,0.7408649317004238
0.9058997167250353,0.9057307264419767,0.9060594441717232,0.9077432148109851,0.905957778894482,0.9057293709049469,0.9058640209165817,0.9077167818389023,0.9058890983516347,0.9057029379328643,0.9040469558027151,0.9040047082319504,0.9034792117100326,0.90327588115555,0.9027332144979205,0.9024361259655377,0.8538484180398741
0.98517156131312,0.9852550734386726,0.9851244573081698,0.9853378311824323,0.9851122090862302,0.9851121613394505,0.9849339675554466,0.9853253308127494,0.9847926649802952,0.9847097866687607,0.9846267424464907,0.9844733108793042,0.984367329902975,0.9843311941573458,0.984201033041811,0.9839768443223852,0.9784909325194598
0.5484833859833861,0.5484833859833861,0.5489203082953084,0.5476501257751258,0.5484698578448578,0.5484833859833861,0.548893252018252,0.5476365976365977,0.548879723879724,0.548879723879724,0.5488526676026677,0.5493166461916463,0.549303118053118,0.5497400403650404,0.5510778635778635,0.5515012577512576,0.5784887972387973
0.7523507799139985,0.752928498491717,0.7504933912405177,0.753579912637384,0.7508666514413641,0.7513326911487831,0.749610558449639,0.7532730509167292,0.7485249531226543,0.7481675863514942,0.7473215396778614,0.7468880391639013,0.7465866041153396,0.7459239211193235,0.7456509186854013,0.7449547919088148,0.6468436178551119
0.8729354354354355,0.8731981981981982,0.8696509009009009,0.8754879879879879,0.8703641141141141,0.8706081081081081,0.8682620120120119,0.8734234234234236,0.8668731231231228,0.8631756756756754,0.8583333333333333,0.8564939939939938,0.8539602102102103,0.8514076576576579,0.8488551051051051,0.8419294294294297,0.7399399399399401
0.9905306636348669,0.9906336162378192,0.9901653916233599,0.9909211575542575,0.9903417042920107,0.9904073045557282,0.9900430446183512,0.9907875901341312,0.9899176613909539,0.9897607329185699,0.9895965710928496,0.9894640157468528,0.9893255716602914,0.9891856809030627,0.9889457615015849,0.9888578122597387,0.9748879497861543
0.7179462686567164,0.717897512437811,0.7173731343283581,0.7170845771144279,0.7183860696517412,0.7181950248756218,0.7176706467661692,0.7177731343283582,0.717355223880597,0.7174885572139303,0.7172308457711443,0.716973134328358,0.7179283582089551,0.7186169154228855,0.7188477611940297,0.7192606965174129,0.7171542288557214
0.5862037037037038,0.5850925925925927,0.5875925925925927,0.5839814814814815,0.5875925925925927,0.5848148148148148,0.5835185185185185,0.5839814814814815,0.5832407407407406,0.5850925925925926,0.5837037037037036,0.585462962962963,0.5865740740740741,0.5862962962962964,0.5854629629629631,0.5851851851851854,0.5813888888888891
0.5201646090534979,0.517335390946502,0.5229423868312757,0.5148662551440328,0.5227366255144033,0.5199588477366255,0.5268004115226337,0.5165123456790124,0.5230452674897119,0.5207818930041151,0.5203703703703703,0.5221707818930041,0.525977366255144,0.5261831275720165,0.5277777777777779,0.5281893004115227,0.5228909465020576
0.6284932659932659,0.6273989898989899,0.6294191919191918,0.6205808080808078,0.6280303030303028,0.6264730639730639,0.631986531986532,0.621969696969697,0.6311447811447811,0.63253367003367,0.6302188552188552,0.6333333333333333,0.6348063973063972,0.6318602693602693,0.6303030303030304,0.6327020202020203,0.6473484848484847
0.6142316017316019,0.6134740259740261,0.6126082251082252,0.6154761904761906,0.6146103896103897,0.6142316017316019,0.6149891774891775,0.6130952380952382,0.6177489177489177,0.6129870129870131,0.6177489177489177,0.6205086580086581,0.6221320346320347,0.6221320346320347,0.6221320346320347,0.6197510822510824,0.6471320346320346
0.42050986050986056,0.41957491582491574,0.43090788840788846,0.412221620971621,0.42437169312169315,0.4226671476671477,0.43140873015873016,0.4141835016835017,0.4329256854256853,0.43229858104858093,0.43134078884078875,0.434158249158249,0.4377176527176526,0.4323208273208273,0.436295695045695,0.43365440115440124,0.413425925925926
0.49974358974358984,0.5000000000000001,0.5026923076923078,0.5000000000000001,0.5001282051282052,0.5001282051282052,0.5044871794871796,0.5000000000000001,0.503974358974359,0.503974358974359,0.5037179487179488,0.5029487179487181,0.501923076923077,0.5020512820512821,0.49717948717948723,0.4946153846153847,0.5014102564102565
0.8143333333333332,0.8137500000000001,0.8148333333333334,0.8123333333333335,0.8143333333333338,0.8146666666666668,0.8146249999999999,0.81275,0.8148333333333333,0.8145416666666666,0.8133333333333332,0.8121666666666666,0.811625,0.8111666666666666,0.8116249999999998,0.8110833333333333,0.7226666666666667
0.6055416666666666,0.6049583333333334,0.6087083333333331,0.6038333333333333,0.6068333333333332,0.6061666666666666,0.6113750000000001,0.6044583333333332,0.6143749999999998,0.6175416666666668,0.6225416666666667,0.6276666666666666,0.6350416666666667,0.6409166666666665,0.6441666666666666,0.6412083333333333,0.5115833333333332
0.8121666666666666,0.811875,0.8122916666666666,0.8110416666666665,0.8122916666666667,0.8119583333333332,0.8129583333333333,0.8118333333333333,0.8124583333333332,0.812291666666667,0.8125833333333332,0.8125833333333335,0.813375,0.814,0.8144166666666667,0.8150833333333335,0.7232916666666668
0.32442129629629624,0.32442129629629624,0.32488425925925923,0.32407407407407407,0.3254629629629629,0.32476851851851846,0.3248842592592593,0.3247685185185185,0.3241898148148149,0.32754629629629634,0.3287037037037038,0.3273148148148149,0.3271990740740741,0.3266203703703704,0.3274305555555555,0.32384259259259257,0.31875000000000003
0.3053386243386243,0.30671164021164016,0.3079021164021165,0.30606084656084653,0.30738359788359787,0.30554497354497356,0.30880952380952387,0.3056349206349206,0.30956084656084654,0.31097883597883597,0.31254232804232807,0.31181746031746027,0.31315343915343913,0.3143994708994709,0.31296560846560845,0.31145502645502643,0.3146931216931217
0.919472561707327,0.91989391155413,0.9182769481561827,0.9201818180401398,0.9186171021011194,0.9188449493343805,0.9176087767938684,0.9200472253131731,0.9169243389780848,0.9163894940918682,0.9155766584379841,0.9149637930174642,0.9141278726362015,0.9113893421417639,0.9045275286835042,0.8966359415763541,0.7623609851353836
0.9514285714285715,0.9514285714285715,0.9501587301587302,0.9504761904761906,0.9498412698412699,0.9507936507936509,0.9504761904761906,0.9507936507936509,0.9498412698412699,0.9495238095238095,0.9498412698412699,0.9492063492063493,0.9485714285714286,0.947936507936508,0.947936507936508,0.9473015873015874,0.9279365079365081
