CAWPE-S,PB-S
-0.0030342197820873553,-0.0036793243534163395
0.0,0.0
0.0,0.0
-0.0011057963395713817,-0.0011429023806198738
-0.007015044202639812,-0.01621298424138045
-0.011250133539695928,-0.022704591479110126
-0.0382602771192022,-0.07291773319011188
-0.0024593981527951114,-0.0024806573557738594
-0.0288888888888889,0.22055555555555553
-0.004489785587979167,-1.7480204342679902E-4
-0.00890728694395165,-0.0037860569025560454
0.00984758176814384,-0.010004539324364119
-0.0018590129159799073,-4.6127210974366005E-4
-0.001095565822578437,-8.279218279774995E-4
-0.004550851767098722,0.01714801042461235
-0.010845115523092785,-0.010838802594827857
-5.298823053328516E-4,-0.00447756634241155
-7.485825984947662E-4,-0.002579978305563861
-0.0017208332623360227,-0.002308529376159733
-0.004302492463936247,-0.001655967042009358
-2.978415655636539E-4,-0.0015811437395775471
0.0994055189501832,0.09517218775438975
-3.9432223105708336E-4,-0.006269767647318839
-9.191170968948836E-4,-0.0030225215114103774
-0.004025467480917747,-0.0019270366798494329
-0.008888638038995044,-0.009971521363015117
-0.009448890564877506,-0.06193703641949549
-0.025591880341880282,-0.01932905982905981
-1.1358158810756969E-4,-0.0013262594791497533
-0.009978027023481233,0.0022497704315889416
-0.008448830608236335,-0.012744173919490284
3.52284001715227E-4,0.007301094872922901
-0.001769266057736226,-0.0034963592353051427
-0.07891414141414138,-0.0776515151515151
-0.01118614661649259,-0.01519097250692747
-0.023528804781074043,-0.022249941173847623
0.005386408516029332,0.012724500670654997
-0.028995716577999563,-0.048947884990022526
-0.0013862057257822598,3.381055125274683E-4
-0.02914492171818544,-0.0334136223738793
0.015775265269006272,-0.009347348809327081
-0.021468639511039923,-0.02511308506756054
0.0046514190022925745,0.005112484576063137
-0.040627462086143054,-0.039115627734390944
-0.0017368154158215392,-2.7890466531447594E-4
-0.0025153268752656182,-0.007538763111051383
-3.1556546708055855E-4,-1.4721529872926039E-5
-0.012418979391167317,-0.005419559662607028
-8.711111111111077E-4,-0.006257777777777774
-0.004355371113187004,-0.004032226568051641
-0.06492747992748003,-0.032432012432012526
-3.801874078628531E-4,-4.770242779145432E-4
-0.0061673280423279984,-0.00852513227513226
-0.0053703277195844635,-0.006804343186868119
-0.020090380933518233,-0.09814306463326077
-0.02287771641927279,-0.028973768243657997
-0.0023762122091566104,-0.0015031820328695212
-0.011363582270355681,-0.008746654674285296
7.166814115895519E-4,-4.963994347117622E-4
-0.00391386162991099,0.03713281548039405
-7.440884793982749E-4,-6.73383153271175E-4
-0.025840622466056833,5.572520400945099E-4
-0.01291101676001403,-0.005173687493435515
-0.0071515594541915325,-0.004991645781119484
-3.7948373382704998E-6,5.711837044334644E-4
-0.008842868334728856,-0.01144588786766196
-0.0019065565865024243,-0.0018969189490817939
-4.3756783416916504E-4,1.8708560611767252E-4
-0.003510363307695367,-0.001870719225061875
-0.0031470365961725516,-0.0027571567572473293
-0.010883813384537462,-0.010142378032275837
-0.001588819209946298,9.003626500620772E-4
-1.0566187832229401E-4,-2.9844563315063836E-4
-0.025611838325077945,-0.009591610967523345
-6.142375633831909E-4,-0.0014840594721489465
-0.010779186720966238,-0.02143933316878412
-8.804899015526871E-5,-1.63062030576074E-4
-0.0050189054726368105,-0.0016407960199006032
-0.007532118848652651,-0.009318570432004033
-0.01674790394546865,-0.01993406930693017
-0.05340203274985881,-0.06322134387351781
-0.0435064935064935,-0.052922077922077905
-0.028352948916391157,-0.024640000580434553
-0.020749506903353022,-0.032682445759368815
-0.001836489898989931,-0.0023492739898990293
-0.004251841329966451,-0.005535406144781144
-0.003681721387260306,-0.00628438631622659
-1.985668652335552E-4,-0.008771907105240428
-0.011625392243923217,-0.02151325802099218
0.0018874832854885338,-0.0023153299732878866
-0.0018775510204081414,-0.011179138321995411
-6.682775560676313E-4,-2.294350140432296E-5
-0.001295309147467209,-0.001873735157454759
-8.985035931618442E-4,5.224613459776724E-4
-0.0035928717746900873,-6.970806970808355E-4
-0.014279058933146963,-0.011927639679212013
-0.008672775339441979,-1.0395010395007898E-4
-0.011926984126984145,-0.015651428571428636
-0.005399999999999868,-0.004688888888888761
-3.171104989286411E-4,-4.67007739734937E-4
-5.645644480199256E-4,-4.76266649375597E-4
-2.1765478178388994E-5,-3.2117862528025323E-4
-0.003435178395788859,-0.006766084093022832
-0.003076213406063229,-4.6373947863539804E-4
-3.555555555549243E-6,1.1555555555564645E-5
-0.02475674016975232,-0.04433083727058095
5.903741904988917E-4,-5.444549608767983E-4
-2.078601947726688E-4,-0.01020824512105934
0.062236973255970794,0.15840519218167143
-0.075,-0.1824074074074074
-4.5657165661849856E-6,-1.0504417784984454E-5
-0.01053333333333331,-0.008247619047619014
-0.004493927291346596,0.0018911623143880285
3.4153343946671983E-4,0.0020160056616727743
-0.0010215562045500263,-7.597682638456838E-4
-4.992604785698999E-4,-4.180370783018953E-4
-0.002137747516548897,-0.006898437874495359
-0.007353282156388367,-0.0022054533364438264
-0.007518744191344055,-1.7004984558403047E-4
-0.003041962793220739,-0.0038838635772063036
-0.00619827790177497,-0.011025458626142404
