RC-S,ES-S,SMLRE-S,SMLR-S,WMV-S,MV-S,SMM5-S,PB-S,CAWPE-S,NBC-S
0.005730392977259524 ,0.009089304259909281,0.023939722547646314,0.023930093561647325,0.010521272034902718,0.011476146479803218,0.023930093561647325,0.006658443818305715,0.014338018675647546,0.010040051996524468
-0.0014617717792760887 ,0.0028554528718450767,0.028716845911005318,0.019620434542382492,4.521038188100013E-4,0.004754884990932684,0.02249537464779694,0.013352193918607536,4.5004046466734504E-4,0.009073485211482324
-0.0014432015919922936 ,-0.006238207357920911,9.539573986147021E-4,-0.0023925737591790064,-0.011970205166180303,-0.006708422840871808,-0.0023925737591790064,-0.019198134727855032,-0.025875377995015825,-0.008622986223672191
-0.011029086415564104 ,-0.0043195172668352155,0.006701774255301163,0.005257426355451678,-0.01102083299899359,-0.011981897506321948,0.006699023116444214,-0.019205700359711475,-0.00960537205714107,-0.009108332970335864
0.006201296244924714 ,0.021528120078040613,0.016278030092873763,0.00908586533633815,0.0038103273167455765,0.006682516283303075,0.010048993197809164,0.007607128200778135,0.006673575082018379,0.005247109584738507
-0.020601215544851503 ,-0.010542364099472068,-0.003356389405364313,-0.023948434487359616,-0.026346969047395308,-0.029701753621759752,-0.023948434487359616,-0.026868080599197985,-0.023964253535786573,-0.028737937975574446
0.007645644144774089 ,0.016264962183303755,0.02489734813140354,0.012444088834273725,0.015305273245403872,0.013385207584889924,0.012444088834273725,0.014786912832458032,0.0018902616562314067,0.014349023231075009
-0.010558183147898914 ,4.706740060937964E-4,0.001436553006421648,-0.0062306417260645786,-0.0119929020617493,-0.014868529951877929,-0.008625049577814847,-0.010582943397610567,-0.008640180841527512,-0.014383870989928549
-0.0038479262144558435 ,0.016738616589825894,0.030155691533141016,0.015309399953689184,-0.007195145156963956,-0.009596430855856375,0.015309399953689184,-0.018725855890761478,0.0018985150728020317,-0.006714612903299777
-0.015331867587686787 ,-0.0062306417260645786,0.013402402202745245,-1.1233816998856838E-5,-0.022988745549459733,-0.02155540220503782,0.006210925230923703,-0.010099660005089661,-0.00432089283626369,-0.020597088836566302
0.0028527017329882387 ,0.023439244537269865,0.0023969297290357128,0.008612898714530304,0.010039364211810176,0.00620611073792432,0.008612898714530304,0.00522097376559838,0.003814454025030778,0.007647707498916745
-0.011512369808085232 ,-0.002886861707127597,-0.0019257971997991286,4.720495755222709E-4,-9.695471854703763E-4,-9.72986109041396E-4,4.720495755222709E-4,0.005215471487884593,9.415772737589867E-4,-0.001927172769227603
