CAWPE_alpha=15_VS_CAWPE_alpha=15
Wins(0):
Draws(121):,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Losses(0):

CAWPE_alpha=15_VS_CAWPE_alpha=14
Wins(75):,abalone,annealing,balance-scale,balloons,blood,breast-cancer,breast-cancer-wisc-diag,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,dermatology,echocardiogram,energy-y1,energy-y2,glass,haberman-survival,hayes-roth,heart-hungarian,heart-switzerland,heart-va,hepatitis,ilpd-indian-liver,led-display,lenses,letter,low-res-spect,lymphography,magic,miniboone,molec-biol-promoter,monks-3,musk-1,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-shape,plant-texture,primary-tumor,ringnorm,soybean,spambase,spect,spectf,statlog-german-credit,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,waveform,waveform-noise,wine-quality-red,wine-quality-white,yeast
Draws(10):,acute-inflammation,acute-nephritis,breast-cancer-wisc,chess-krvkp,iris,mushroom,post-operative,seeds,titanic,zoo
Losses(36):,adult,arrhythmia,audiology-std,bank,breast-cancer-wisc-prog,breast-tissue,cylinder-bands,ecoli,fertility,flags,heart-cleveland,hill-valley,horse-colic,image-segmentation,ionosphere,libras,lung-cancer,mammographic,molec-biol-splice,monks-1,monks-2,musk-2,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,optical,ozone,pittsburg-bridges-REL-L,planning,plant-margin,semeion,statlog-australian-credit,statlog-heart,statlog-image,tic-tac-toe,wall-following,wine

CAWPE_alpha=15_VS_CAWPE_alpha=13
Wins(86):,abalone,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,car,cardiotocography-3clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,energy-y1,energy-y2,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,iris,led-display,lenses,letter,low-res-spect,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-3,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,page-blocks,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-shape,post-operative,primary-tumor,ringnorm,soybean,spambase,spect,spectf,statlog-german-credit,statlog-heart,statlog-image,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,waveform,waveform-noise,wine-quality-red,yeast
Draws(4):,acute-inflammation,acute-nephritis,mushroom,zoo
