CAWPE-S,PB-S
-0.0028873420066888645,-0.00536367563324089
0.0,0.0
0.0,-0.0020000000000000018
0.004977341894413974,-0.0013680263401780893
-0.039948594642535376,-0.0238952433285914
-0.00987238738904225,-0.036298862705146324
-0.24287388783161734,-0.19901980757657084
-0.004064814814814807,-0.03254629629629628
0.03388888888888886,0.0408333333333333
0.0031072551331172,0.0025815969152176137
0.0032649977002431256,0.005338064261778052
0.017053918182515945,0.0187471409931691
0.0028550741636291233,3.8624634595254187E-4
0.002221964296500341,1.2441626211148933E-4
-0.004098779557589623,0.00691545893719809
-0.01779962321628991,-0.030696448613115254
-0.0011057914901497878,0.004360191993464084
-2.2750274082761573E-4,-0.007538173479420122
-0.01032051714291083,-0.006379827195491835
-0.0165564745786319,3.409260653252061E-4
-5.000528859063398E-6,-0.003439885399896614
-0.005613068741505519,0.003505342959388517
0.012141568748711595,-0.003919552669552654
-0.0055218855218855094,-0.016161616161616186
-0.0031274459781486428,2.0039276982871296E-6
-0.006429985042549587,-0.005798523217425977
-0.004618607087713178,0.0011050182176895128
-0.019418803418803417,-0.009807692307692302
-0.002078895715992479,-0.006678956547236092
0.02160894660894662,0.015764790764790777
-0.014094890201333414,-0.0035159639678101168
0.0124484807342153,0.004726326923684124
-0.002082820201771914,-0.0016715559879792268
-0.0015151515151515082,0.021843434343434328
-0.009794337606837615,-0.02756626475376474
-0.0034201243850366845,-0.012637380488257686
0.005953479438397418,0.007117508453845611
-0.009191919191919199,-0.011969696969696972
-0.0013737762494338047,-0.01540973028777904
-0.020363307908470508,-0.03172420714572461
0.034722222222222224,0.007777777777777776
0.005138705738705748,0.00642515262515262
0.015729662436100796,0.01977018332451961
4.950495049504844E-4,1.1001100110011319E-4
0.003735632183908037,0.0015212981744421982
0.005730476852464805,0.0028494012680759556
-0.001991341991341933,0.0031168831168831438
-0.008445416022849669,-0.0052245750807697255
0.004888888888888895,-0.003555555555555556
0.006418950229995272,0.005452063436593195
-0.12744708994708992,-0.11402116402116397
-0.0038208308598975246,-0.003020369083673572
-0.012592592592592567,-0.008148148148148116
-0.10528705554079092,-0.14060017676677608
0.01341269841269842,-0.10134920634920631
-0.1226587223533526,-0.2063326667540869
0.0016922623472549211,-0.0017072888650576914
-0.008822812801329875,-0.009914881509938352
0.01621267803591645,-3.202847821385024E-4
0.014696106362773024,0.004653371320037987
-6.381820559104523E-4,-0.0034536367732752333
-0.043045563549160656,0.008752997601918455
-0.008558280055495578,6.146884381076875E-4
-0.009932818156502347,-0.0048289125591757095
-0.0012859805600759166,-8.643975966785937E-5
-0.00743130098821303,-0.00939483425403342
-0.007239385235144073,-5.292543036868029E-4
-0.007201195525875962,-0.09713165691611345
-0.0022266399404299014,-0.004132573699003509
7.980057692486108E-4,0.002217123606637635
-0.008015597534974635,-0.009585226377229998
0.007341508002224462,0.01740354768389663
-4.3399789927284216E-4,-3.811319014213869E-4
0.017027337922443528,-0.006156757644369348
-0.007504674894972067,-0.0036984064380203483
-0.012372989427783965,-0.007034688798387426
-2.263182890645717E-5,6.366664261947171E-5
0.0010706467661691587,0.0011532338308457642
0.017008547008547,0.006282051282051308
0.039949450815463874,0.023625608838027164
-0.029461279461279445,-0.04617003367003365
0.04734848484848487,0.03944805194805197
-0.030467171717171712,-0.031468855218855216
-0.004487179487179486,-0.005384615384615395
-0.02141666666666666,-0.021333333333333322
-0.015291666666666667,-0.014249999999999992
-0.01414880952380948,-0.02072619047619043
-0.00590277777777777,-0.006018518518518511
-0.009399610136452225,-0.024648705096073517
0.005479866221569748,-0.002172146221195703
-0.010158730158730155,-0.010476190476190462
0.0017424648071623916,0.0015771916003983534
-0.012556790588191513,-0.016698872785829304
-0.004655984692425234,8.967357026483584E-4
0.007455322455322448,0.0064330114330114485
0.010502562310738395,-0.006071761339056943
-0.002288827288827285,1.540001540001538E-4
-0.004857142857142864,-0.004777777777777766
0.00422222222222222,0.0042777777777777805
-3.4632034632035754E-4,-6.34920634920629E-4
-0.0029183530270747863,-0.0032847768360003433
-0.028131722900288224,-0.016259850706705024
-0.0033349038633211665,-0.012489560026242867
-0.0036881808554440785,-0.001804278400679186
-0.0030000000000000213,-0.002222222222222185
2.635327635327441E-4,-0.027679487179487174
-0.0038539404839733134,-0.001224733744546084
-0.0019076305220883587,-0.0016064257028112427
-0.0011161802780082016,-4.213447742736872E-4
0.022222222222222265,-0.18888888888888886
1.220544172122473E-4,-8.458845759524343E-5
-0.009301587301587304,0.002920634920634942
-3.703703703704061E-4,-5.185185185185329E-4
0.0022830803552813307,0.004570671360931492
5.002849190153702E-4,3.272793684350406E-4
-0.0011562155519545389,-0.001168487054700688
-0.0072644894483975,-0.015299215471629275
-0.007528074241626705,-0.005178648358114278
-0.011363862257198487,-7.901312302893908E-4
-0.03187853871448019,0.009950909796228863
-0.04896825396825395,-0.02587301587301584
