ES-A,SMLRE-A,SMM5-A,SMLR-A,NBC-A,RC-A,WMV-A,CAWPE-A,PB-A,MV-A
0.026457286952215477,0.011992480006149438,0.009359332248268015,0.006112526747461082,7.522025338447887E-4,0.003243349436620435,0.0033298574295557086,-8.172579172278649E-4,-7.763531473826986E-4,0.0031114437700726825
0.27765151515151526,0.21666666666666673,0.14507575757575758,0.08977272727272728,0.11729797979797982,0.1258838383838384,0.07095959595959596,-0.05063131313131309,-0.030555555555555565,0.05277777777777775
0.08765670646672247,0.2306868171726847,0.14241057519470604,0.18096558324589385,0.06903680970801471,0.02760385701543529,0.014635520750787423,-6.416971012660848E-5,-0.0032306473050627135,0.01499679833031405
0.03187941526778458,0.12131499830083711,0.07329196060028575,0.06370664634079871,0.009625565390579804,-0.010299374955483949,-0.0168740818043762,-0.014699991429628804,-0.02166697005761171,-0.01927459186255105
0.29681941564398284,0.13199980182284446,0.1034407472788382,0.05465546885438832,0.056962214008202235,0.046524860794199034,0.04641187251395275,0.017795892625883006,0.017782412082575715,0.042598330558210835
0.03735918946216252,0.09686863508279449,0.05670469739257144,0.035500344280124226,0.00911956072548319,-0.014893068103983546,-0.018934492458226707,-0.022329183355785875,-0.017834837701809818,-0.02300591777484447
0.1257999003872358,0.20742948532521086,0.18389175663153037,0.12857150943707582,0.047809129150345894,0.039889682560138286,0.03131129242694346,0.00773514662316452,0.0017597183940032699,0.028779200044890447
0.12931888130603514,0.06214371738257726,0.06402381908202862,0.02409340291716847,0.006657299611936314,0.006530175297738513,0.006630536598420996,-0.020647664927070757,-0.019570453633079053,0.0020072260136491326
0.05727007927543452,0.3671817931568896,0.39648635657395936,0.2976958003136111,0.231079191376169,0.06187031261187212,0.05173118788823401,0.03007151455256909,-0.003816323326594708,0.03827289826772772
0.03935630586369218,0.35459226034261965,0.3552548259315513,0.22427119091307798,0.158725173247175,0.014074133736225595,0.007743216451459097,-0.004910312541680939,-0.012637767579627516,-0.0016364051273541254
0.2602905208884197,0.18836374052529595,0.1287358981138734,0.09258273841001304,0.09987440507667987,0.09852811563546714,0.09601456460426669,0.019769081614666974,-0.01035992860920049,0.08577968006345937
0.1099129714951699,0.04442846924956547,0.021426367059148282,0.02084545088172196,0.03979312122631433,0.03242674102393754,0.031296495986232443,-0.003304686904333979,0.00203574812926847,0.009380707047602346
0.083553076402975,0.043496450304259526,0.03983688302907358,0.01559330628803242,0.004627281947261645,0.004001859364435426,0.004618830290736975,0.001766396213657891,-0.0076149425287356165,0.0026876267748478697
0.2603014622592942,0.06919298071406497,0.012142687048560481,0.0044518504420612325,0.0012970609544403786,-0.0012904180825869564,-0.004778155662944983,0.004792820549598579,0.0034752563367030365,-0.007610685415655457
0.006738117101752968,0.0026762866762861845,0.002753217601701907,0.0012702493914611905,9.452971271149968E-4,-5.922719256052477E-4,-5.840220385674888E-4,-4.5042051102651325E-4,-2.9323538414441905E-4,-6.715932776539147E-4
0.04373729088488793,0.024652589649427056,0.029352913731862385,0.005190293915007504,-0.01362747409681801,-0.013895745122042277,-0.013824883444037735,-0.010383012595402622,-0.00887501755864664,-0.014248046809679024
0.023146666666666628,0.015671111111111077,0.014035555555555516,0.011395555555555499,0.006604444444444446,0.01257777777777777,0.012595555555555546,-0.001013333333333318,-4.88888888888909E-4,0.01237333333333331
0.09414207052769416,0.06232973583427944,0.055624723782008785,0.03789710515908859,0.02742229206222701,0.013380739063631526,0.013366772736407406,-0.004422084350935104,-0.005704150405950278,0.01327723132619388
-0.021292411292411387,0.36389277389277386,0.31151256151256146,0.0998510748510748,0.18879694379694376,0.1451269101269101,-0.0020370370370371223,-0.08796166796166807,-0.13914659414659422,-0.03285418285418293
0.00596263606513694,5.528321392151315E-4,0.0023101820836454365,5.550257091799016E-4,0.0034779485601875272,-0.0012672729883912437,-0.0012692125353130875,-1.5440931384909465E-4,-1.2379847631041423E-4,-0.0012841072291164379
0.042117504409170996,0.07738977072310388,0.03947751322751318,0.058610008818342,0.012891313932980578,6.194885361552068E-4,1.1022927689563478E-5,-0.003983686067019421,-0.0093253968253968,-2.9982363315692967E-4
0.03144571752917084,0.028833281657121165,0.024889576657499676,0.02064996138096021,0.007091933666217824,0.004520605601823605,-0.0011088100234723842,-0.0032392379104892602,-0.0029318271662185924,-0.0014126528567566133
-0.07057608767412696,0.3729179375453884,0.30028276226315437,0.2397011949560969,0.2785520565128408,0.07948788538984615,0.04598521159305468,0.002955634779164142,-0.07874787086551797,-0.013329900310292509
0.011789850165110683,0.11432596942684482,0.07961788449283826,0.08131623644759171,0.010236334412507216,0.005020859072646137,-0.009329672878845246,-0.01913339781092618,-0.016103570046684407,-0.01336415490112783
0.1226061148599551,-0.003934050674559027,-0.003885036258931033,-0.005366854608878106,-0.004871191299098273,-0.00489296075458319,-0.004889510879490011,-0.002546871095853298,-0.001472446782039331,-0.004982898383945418
0.09375882817847044,0.023384561430756432,0.016060637757369878,1.0689853478099698E-4,-9.721448427304824E-4,-0.0011061718721585012,-9.326565067565832E-4,-0.012759464021331842,-0.018268607537566303,-0.001976580292884896
0.054143201689305816,-3.760644401877104E-4,-7.873891171278532E-4,-6.989099530916014E-4,-9.026266038505944E-4,-9.080561814211019E-4,-9.013317246881444E-4,-8.392894230749107E-4,-1.9326051286698472E-4,-0.0011545746504222243
0.06750330760302292,0.21857912408719624,0.1044667521638082,0.07902228878012353,0.04107048644085694,0.04010221778502893,0.040365811424690944,0.0033335768378503607,-0.01908371955855332,0.030823275243978092
0.01006847726919789,0.001738841766282928,0.006235754497172189,6.67363428956865E-4,7.412849540038661E-5,4.524887099462379E-4,4.3984044309098116E-4,-1.3493956803344308E-4,-9.946747989235671E-4,4.3920660576427515E-4
0.0022738643617479606,0.012644273070751673,0.017633662853890335,-0.0018115004399365604,4.3130962855423656E-5,-6.72843020549559E-5,-1.0006383382522946E-4,3.6230008798647056E-5,-0.0024032572503150645,-0.0023031934164901755
0.1141211865670984,0.02355931632458174,-0.0440937474228095,-0.058519318329086155,-0.04727081237356726,-0.05496377040657753,-0.05467205526591458,-0.04734689393897929,-0.02953627414718567,-0.05538070900054055
0.012195419103314653,0.004182330827067186,0.009354984683931951,-0.0037263297131719607,-0.0062708855472020245,-0.006481481481482151,-0.006478000556948605,-0.003428710665553577,-0.0024227234753555482,-0.006296992481203619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040884649581457655,0.011369013092918327,0.011904197101512023,-0.012815113916765293,0.002306319273547008,0.0018133917583280535,0.0020293995130983068,-0.00677204488717259,-0.012982339911649217,-0.0017078903741456894
0.011291651951082171,-0.008859691507421764,-0.00116195875496653,-0.017866086645967075,-0.005343017369314669,-0.006009919535347093,-0.005986539480337079,-7.369135864012184E-4,-6.307797833474386E-4,-0.006245483978923668
-6.38696006067289E-5,3.2915425411739194E-5,1.778310403884135E-5,2.6821899285941107E-5,4.801386639175694E-5,-5.775540053749954E-5,-6.797504286290001E-5,-1.6537928455007123E-4,-1.4280247594611328E-4,-8.699101917936473E-5
0.09818851365970982,0.01675899089332847,0.001784697387197287,-0.016368445816897313,-0.018322329545617005,-0.018871795577986704,-0.018558536960485327,-0.006802062398817588,-0.008566912084809237,-0.01833928726538252
0.04028629929343839,0.011352114943135224,0.0085391171684143,0.002027743265144551,-1.505192742192111E-4,-2.9659028247819665E-4,-2.489101089093689E-4,-0.0028616170163363597,-0.003487367996148279,-5.591696021436906E-4
0.06002668724867843,0.0027806150737878952,-0.0025785722355831948,-0.014273221699150533,-0.016350956308984418,-0.016917334384246405,-0.016320130370468467,-0.013985265848757164,-0.015370248441782681,-0.018260375679008158
0.01026425460297939,0.01243465731130407,0.009581288991800297,0.0030000900009766406,-0.005431158340972009,-0.005650046296041481,-0.005469257843850476,-0.0028100457981339606,-0.0015829157299186178,-0.005779340375075522
0.00384633502731242,9.615521481116773E-4,0.0011460289283637367,7.122982270896435E-4,0.0037239328334689975,-3.282871574450064E-4,-3.2886311845221986E-4,-5.775722823251709E-5,-6.26421611510238E-5,-3.3601912591201634E-4
0.6093368646374338,0.037791997017220406,0.03485479054122434,0.01870547455945506,0.0215588599930599,0.02574934705824233,0.02151471083741603,-0.006318731892451153,-0.008161924175326362,0.021432529053365835
0.006229574929163247,0.003370419417468525,0.006637433764751755,7.610243353608123E-4,-0.0020047519885678803,-5.539194636958548E-4,-6.052697725663747E-4,-6.90927084427273E-4,-6.147120034430113E-4,-6.18776327122635E-4
0.07333780698506881,0.03972911267432059,0.05650170718664078,0.005718303920361156,-0.03144128717758684,-0.03180509276399514,-0.031424318153768484,-0.015981478053394647,-0.011495742317658748,-0.034649203998517265
9.20690495169237E-4,3.450862086958809E-4,6.847464328251266E-4,2.6540332230934696E-4,0.0013860367754133056,5.429839248346132E-6,5.849600025823835E-6,-6.241470877033824E-5,-4.7830948705925486E-5,3.4719526430896743E-6
0.1820358208955226,0.043731343283582205,0.018651741293532382,0.003413930348258711,0.011150248756218943,0.011268656716417953,0.011281592039801025,-3.8507462686561503E-4,-0.0010407960199005472,0.010272636815920437
0.1332611559979481,0.13967077692122548,0.13267068895881345,0.11279203973194273,0.09514588674117185,0.09013102056617382,0.0836967438734954,9.520809401420638E-4,0.015841450157941563,0.08112147052285383
0.015478568840679541,0.1899996121368434,0.20948620751374164,0.15870906485320713,0.08004794188877123,0.020962371701072936,0.0043562141748847245,-0.011646737856588625,-0.04312993702704094,-0.004454466263263904
0.005843214756258256,0.1660314323357802,0.1489845661584792,0.12152644456992281,0.027678336156597014,-0.005686994165255051,-0.005111048371917948,-0.034584980237154145,-0.03020233389798607,-0.01235648409561451
0.26623376623376627,0.3037878787878788,0.2636363636363636,0.23008658008658012,0.08798701298701297,0.0871212121212121,0.08549783549783549,-0.0018398268398268378,0.0060606060606061,0.07445887445887443
0.04273780318640801,0.25539905524552814,0.22773408388284716,0.2593740860266186,0.09677071881960592,0.01690537753222893,-0.008491102096296343,-0.015698530838332763,-0.01823036019742528,-0.010273327637146919
0.22936883629191365,0.20029585798816565,0.08619329388560155,0.051972386587771216,0.16329388560157773,0.09633136094674556,0.09502958579881655,0.01388560157790918,0.017238658777120264,0.071163708086785
0.028107060185185332,0.07576836069023658,0.019671559343434612,0.04773032407407488,0.008600957491582592,-0.006324389730639753,-0.007363162878787928,-0.0012985058922558783,-0.002221433080808007,-0.007414877946128018
0.09991366792929318,0.15278156565656698,0.06830145202020219,0.12473853114478249,0.034489478114478014,-0.003917824074074124,-0.008643728956228983,-0.003250473484848526,-0.007506944444444426,-0.008688973063972986
0.03493749772975278,0.08118267714427373,0.02494527988540861,0.050518675515136585,0.017214173917348554,-0.005330885056793974,-0.005955294043159061,-0.0025302321173004054,-0.0027916200642843945,-0.005975112617599832
-0.11667400500733828,0.3277626694293361,0.2830246913580247,0.2240952257618924,0.08156004489337827,0.048765000431667094,0.0503876370543037,0.007795476128809421,-0.0018682552015885589,0.042504100837434174
0.09816333506228457,0.3148918084311084,0.22425917425162512,0.26660492107440686,0.12379564923200702,0.01918389001550923,0.008479806281055317,-0.007018949881709165,-0.012223868508060565,0.007670477205939482
0.010403643763495625,9.200578813012616E-4,0.002285612039435355,-8.473361198644872E-4,-0.0012587897291078491,-0.0012298412861678173,-0.001251913012850884,-4.165283531095502E-4,-2.4606176498989847E-4,-0.0013915610029016535
0.010326530612244877,0.022267573696145085,0.013478458049886592,0.009405895691609963,5.17006802721102E-4,-4.943310657595975E-4,-4.6258503401356286E-4,-0.004689342403628131,-0.0031473922902494436,-8.934240362811504E-4
0.01544650200926659,0.00807016853243963,0.007264661371206471,0.006412005460258763,0.005898337240042458,3.800923478589735E-4,3.627896420993889E-4,-3.0087096949571457E-4,-6.779670797224709E-4,3.9063457043663207E-4
0.023435486354287917,0.018796097451022495,0.008443519345609045,0.012204454463110284,0.0021257433505804707,0.0027179088275004295,0.002664173566007522,-4.141958639182134E-4,-0.001093127082571373,0.0024779239201514146
0.031517976098870505,0.0023363491018311513,0.003981387193397009,-9.958168080297332E-4,-0.002529016081290858,-0.0025276368391962197,-0.002528382156040169,-2.5675631305709746E-4,-4.812441867448299E-4,-0.0025463575524679372
0.15203786112877019,0.15136025590571042,0.15024470479015933,0.11511871966417422,0.0550668523395796,0.05140253685708236,0.051360255905710465,0.01121686394413649,-0.004004177640541477,0.04259952169043082
0.14642316395461044,0.08139537785764188,0.11688338158463933,0.03330712788259948,0.007770956041396245,0.007370387008751741,0.007556320921100742,-0.00774641442880436,-0.018577584772553345,0.00492371302119727
0.231808731808732,0.0235838402505067,0.01834655167988495,0.004879238212571439,0.03258643258643256,0.0010241010241010115,0.006177972844639496,-3.6575036575029846E-4,0.0025358692025358527,0.001260234593567914
0.15074539682539753,0.07066730158730153,0.024568888888888987,0.006043174603174622,1.7269841269837994E-4,-0.0015149206349206838,-1.3333333333368873E-5,7.714285714285414E-4,-0.00905650793650798,-0.003946031746031808
0.10744444444444437,0.08337777777777798,0.09798518518518538,0.060755555555555674,0.02233333333333337,0.022044444444444495,0.022511111111111173,-7.259259259258299E-4,-0.004711111111110973,0.018481481481481522
0.004545833515529899,0.0020151879545814173,0.00190586966344497,0.0012502805836135907,0.00176547582608149,-3.573104785226248E-4,-3.625869080414586E-4,-3.2897517745999284E-4,-1.6963283629946037E-4,-4.150596877870079E-4
0.025711412369960794,0.0020418293938175586,0.008087562819735583,5.759534593107037E-4,0.003246496854780097,-0.004407307984251467,-0.004185964742630618,-9.327632381184874E-4,-8.317619373576372E-4,-0.004240552084574348
6.724946264748214E-5,1.716380536030219E-5,7.799988441725692E-6,1.289842149639897E-5,-1.1829811749778744E-6,-3.8856291101034095E-5,-3.845301669745578E-5,-1.9865969648943014E-6,-2.5188309452639503E-7,-3.858386807465974E-5
0.02521560174766265,0.020391876111890726,0.02218442631267967,0.003516907738813191,-6.337659127128285E-4,-0.005054776863664556,-0.004782727285374244,-0.004907197033285567,-0.002835911471935937,-0.005430045407114803
0.046336198083950536,0.02606784928168242,0.046744779745913005,0.01124505508720283,0.002664659051251265,-0.002144392343145947,-0.002045034242761364,-0.0015178200384238301,-0.0033171594398101654,-0.0020617858547848514
0.001152888888888859,0.007152888888888831,9.359999999999887E-4,0.0033213333333332873,3.8711111111110473E-4,8.000000000008E-6,6.222222222218577E-6,-1.128888888888883E-4,-4.911111111111088E-4,-5.4222222222233274E-5
-0.010380092762251247,0.23328830839938303,0.21838707571917648,0.09470258077499998,0.048941638082133296,-0.0023274843036630447,-0.002630317530521035,-0.019137132794638488,-0.024771342455110867,-0.012702339649310073
0.005765633351250554,7.832485040453752E-4,6.460334360855173E-4,4.647143937685283E-4,4.421507752013924E-4,-2.944183267611774E-4,-3.018755337654944E-4,9.638390920210979E-5,6.420184260449065E-5,-3.060200176529304E-4
0.006272373840409444,0.005243979111335332,0.008467095217933136,0.0010867752158812674,6.492423367587596E-4,4.49722211529698E-4,4.5228838677380256E-4,-1.9952012522933177E-4,-4.7923322683700585E-4,3.0152559118253877E-4
0.2664665135826652,0.048600347023446185,0.0046108855328880006,0.005668124575822692,0.001992137628322534,0.002043833217740195,0.002051922524766024,0.07008905212184617,0.06028525808851124,0.0018144589326661983
-0.3018518518518519,0.8407407407407407,0.914814814814815,0.9074074074074076,0.711111111111111,0.40370370370370373,0.3814814814814815,0.20092592592592587,-0.19629629629629627,-0.6888888888888889
0.021070511559774432,0.004393091057390283,0.005257394449211025,0.003001760545065002,9.535154456037032E-4,9.474374534502987E-4,9.502926103047075E-4,1.3325819652785232E-4,-2.6375329246134765E-5,9.14730439223462E-4
0.10817142857142835,0.04561269841269845,0.04804444444444448,0.010133333333333347,-0.003879365079365079,-0.003974603174603175,-0.0039047619047619182,-0.011053968253968224,-0.015777777777777776,-0.0063238095238095276
0.015437828981055047,0.03651933435739907,0.03816639016897097,0.02183346134152577,0.0032994111623144435,-2.9385560675886747E-4,3.938709677418865E-4,-0.001974976958525332,-0.0023130517153097958,-0.0011397849462365624
0.0016262629621378107,3.627926108568325E-4,4.213763658758289E-4,1.9637343432072908E-4,2.24644425497796E-4,1.2065153608890414E-5,1.0762171625063507E-5,-8.011232088813713E-5,-3.483839080868171E-6,-4.21082502696087E-5
0.031700249364804284,0.005715211799573809,0.0033425088607477874,8.002808611064911E-4,0.0018418305788608553,0.00231988599581604,0.0024192418028583405,-8.089648695417395E-4,-6.834553829831336E-4,0.002194887607417247
0.028878642596682467,0.0069798125393352875,0.0047048366450879175,0.0032337337080852032,0.0030684162455642612,0.0023237952239665554,0.002453936104028916,3.6021165055202255E-4,-3.43861187954797E-4,0.002105112390677192
0.0015277424857992107,0.00911129877096888,0.0039284975345545686,0.007206784896723306,0.0012663252034472716,1.3271724328115889E-5,2.601504384990664E-5,-0.0011172467609257533,-0.0023896011297750135,-1.5639492969170184E-4
0.05229621691559293,0.06936495853215058,0.09677059808676966,0.02305096664637444,-0.01206780234721796,-0.0016922891210857068,-0.003692908706714948,-0.00598673673899548,-0.011773134400663606,-0.0031222596443232515
0.06992972565681257,0.024479626996741822,0.063362794395736,0.004910322569896345,-0.018841762473324804,-0.007032447611058801,-0.007535207974867627,-0.006053086390667198,-0.005868638766988872,-0.007130776169752473
0.0627923882871185,0.07689863609311516,0.13913038963189195,0.03600877877250806,0.009140774653090478,0.0029874943030732313,0.00200322983275603,-0.002093270900933057,-0.005200672283011187,0.001431877530990333
0.023356845472157172,0.023810499247214907,0.008211077247361568,0.024678790437210423,0.0062477014580288575,0.0093826587345135,-0.0010895999113773628,-0.003550130453245796,-0.0017085036577903093,-0.001491541983152267
