TRAINTESTDIFFSACC,SMLRE-S,SMM5-S,SMLR-S,ES-S,RC-S,CAWPE-S,NBC-S,PB-S,WMV-S,MV-S
AvgTRAINTESTDIFFSACCOverDsets:,0.08793053027890384,0.06744118081701368,0.053788434196968986,0.005061631523250426,-3.8319130667929585E-4,-0.001757146680381054,-0.045809681339326454,-0.006184550757201879,-0.00480249187172565,-0.0073745490561389
AvgTRAINTESTDIFFSACCRankOverDsets:,1.8925619834710743,2.1859504132231407,3.62396694214876,4.3264462809917354,6.5041322314049586,6.855371900826446,7.140495867768595,7.351239669421488,7.371900826446281,7.74793388429752
StddevOfTRAINTESTDIFFSACCOverDsets:,0.13200935999176472,0.10281689671150827,0.0998968626340799,0.018449437278434528,0.013502401873611493,0.01290843189600229,0.19145312630120206,0.02265273885646672,0.014104707661359668,0.023301690096288546
AvgOfStddevsOfTRAINTESTDIFFSACCOverDsetFolds:,0.045506300696834194,0.0379812442851035,0.03471797385229172,0.04118158282033249,0.03432016469295935,0.03803882938945113,0.056689104535006106,0.04060417931966615,0.03846816213095592,0.038919746557650924
StddevsOfTRAINTESTDIFFSACCRanksOverDsets:,1.7007432340624986,1.0450921638085287,1.7856849663079082,2.0276327985708407,1.666453154367827,1.78353349717273,2.835212470356694,2.2717876845661773,1.357891940993826,1.5480148133202583

flat,SMLRE-S,SMM5-S,SMLR-S,ES-S,RC-S,CAWPE-S,NBC-S,PB-S,WMV-S,MV-S
SMLRE-S,0|121|0,81|2|38,112|3|6,101|2|18,113|2|6,115|2|4,113|2|6,112|1|8,113|2|6,112|2|7
SMM5-S,38|2|81,0|121|0,101|2|18,101|2|18,115|2|4,117|2|2,116|2|3,117|1|3,116|2|3,116|2|3
SMLR-S,6|3|112,18|2|101,0|121|0,85|2|34,111|2|8,109|2|10,106|3|12,106|1|14,111|2|8,110|2|9
ES-S,18|2|101,18|2|101,34|2|85,0|121|0,94|2|25,97|2|22,88|2|31,107|1|13,110|2|9,112|2|7
RC-S,6|2|113,4|2|115,8|2|111,25|2|94,0|121|0,70|2|49,60|4|57,77|1|43,68|21|32,76|22|23
CAWPE-S,4|2|115,2|2|117,10|2|109,22|2|97,49|2|70,0|121|0,68|2|51,69|1|51,73|2|46,75|2|44
NBC-S,6|2|113,3|2|116,12|3|106,31|2|88,57|4|60,51|2|68,0|121|0,59|1|61,57|4|60,58|4|59
PB-S,8|1|112,3|1|117,14|1|106,13|1|107,43|1|77,51|1|69,61|1|59,0|121|0,59|1|61,64|1|56
WMV-S,6|2|113,3|2|116,8|2|111,9|2|110,32|21|68,46|2|73,60|4|57,61|1|59,0|121|0,48|54|19
MV-S,7|2|112,3|2|116,9|2|110,7|2|112,23|22|76,44|2|75,59|4|58,56|1|64,19|54|48,0|121|0



p=0.01,SMLRE-S,SMM5-S,SMLR-S,ES-S,RC-S,CAWPE-S,NBC-S,PB-S,WMV-S,MV-S
SMLRE-S,0|121|0,29|78|14,44|75|2,71|39|11,90|29|2,89|31|1,93|26|2,88|30|3,92|28|1,91|29|1
SMM5-S,14|78|29,0|121|0,30|84|7,60|53|8,83|36|2,80|40|1,93|28|0,79|40|2,83|37|1,83|37|1
SMLR-S,2|75|44,7|84|30,0|121|0,37|69|15,56|63|2,51|69|1,74|44|3,52|66|3,59|61|1,58|62|1
ES-S,11|39|71,8|53|60,15|69|37,0|121|0,19|101|1,23|98|0,46|58|17,24|97|0,21|100|0,23|98|0
RC-S,2|29|90,2|36|83,2|63|56,1|101|19,0|121|0,3|117|1,34|69|18,6|114|1,4|117|0,6|115|0
CAWPE-S,1|31|89,1|40|80,1|69|51,0|98|23,1|117|3,0|121|0,32|71|18,4|113|4,0|121|0,0|120|1
NBC-S,2|26|93,0|28|93,3|44|74,17|58|46,18|69|34,18|71|32,0|121|0,22|67|32,20|68|33,21|67|33
PB-S,3|30|88,2|40|79,3|66|52,0|97|24,1|114|6,4|113|4,32|67|22,0|121|0,1|119|1,1|118|2
WMV-S,1|28|92,1|37|83,1|61|59,0|100|21,0|117|4,0|121|0,33|68|20,1|119|1,0|121|0,0|120|1
MV-S,1|29|91,1|37|83,1|62|58,0|98|23,0|115|6,1|120|0,33|67|21,2|118|1,1|120|0,0|121|0



p=0.05,SMLRE-S,SMM5-S,SMLR-S,ES-S,RC-S,CAWPE-S,NBC-S,PB-S,WMV-S,MV-S
SMLRE-S,0|121|0,40|65|16,70|49|2,81|26|14,102|17|2,100|20|1,102|16|3,98|20|3,101|18|2,100|19|2
SMM5-S,16|65|40,0|121|0,39|72|10,73|38|10,96|23|2,94|26|1,102|19|0,89|30|2,99|21|1,99|21|1
SMLR-S,2|49|70,10|72|39,0|121|0,43|60|18,66|52|3,67|53|1,80|37|4,62|55|4,66|53|2,66|52|3
ES-S,14|26|81,10|38|73,18|60|43,0|121|0,34|85|2,33|88|0,52|51|18,34|87|0,37|84|0,39|82|0
RC-S,2|17|102,2|23|96,3|52|66,2|85|34,0|121|0,7|113|1,37|60|24,11|106|4,8|113|0,8|112|1
CAWPE-S,1|20|100,1|26|94,1|53|67,0|88|33,1|113|7,0|121|0,36|63|22,8|108|5,1|119|1,2|117|2
NBC-S,3|16|102,0|19|102,4|37|80,18|51|52,24|60|37,22|63|36,0|121|0,24|59|38,25|60|36,27|59|35
PB-S,3|20|98,2|30|89,4|55|62,0|87|34,4|106|11,5|108|8,38|59|24,0|121|0,3|115|3,3|115|3
WMV-S,2|18|101,1|21|99,2|53|66,0|84|37,0|113|8,1|119|1,36|60|25,3|115|3,0|121|0,0|120|1
MV-S,2|19|100,1|21|99,3|52|66,0|82|39,1|112|8,2|117|2,35|59|27,3|115|3,1|120|0,0|121|0



T TEST,SMLRE-S,SMM5-S,SMLR-S,ES-S,RC-S,CAWPE-S,NBC-S,PB-S,WMV-S,MV-S
SMLRE-S,0.0,0.00129788,1.38E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMM5-S,0.0,0.0,0.00385331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMLR-S,0.0,0.0,0.0,1.81E-6,3.0E-8,1.0E-8,1.0E-8,4.0E-8,1.0E-8,3.0E-8
ES-S,0.0,0.0,0.0,0.0,1.7015E-4,5.998E-5,0.00465716,0.0,0.0,0.0
RC-S,0.0,0.0,0.0,0.0,0.0,0.22984432,0.01060611,7.7348E-4,8.822E-5,1.242E-5
CAWPE-S,0.0,0.0,0.0,0.0,0.0,0.0,0.01259725,0.04176349,6.2807E-4,0.00687156
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03056467,0.02159347,0.03580311
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38741584,0.1440592
WMV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07520351
MV-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

SIGN TEST,SMLRE-S,SMM5-S,SMLR-S,ES-S,RC-S,CAWPE-S,NBC-S,PB-S,WMV-S,MV-S
SMLRE-S,0.0,9.264E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMM5-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMLR-S,0.0,0.0,0.0,3.55E-6,0.0,0.0,0.0,0.0,0.0,0.0
ES-S,0.0,0.0,0.0,0.0,0.0,0.0,2.2E-7,0.0,0.0,0.0
RC-S,0.0,0.0,0.0,0.0,0.0,0.05625037,0.78506287,0.00199545,0.00106515,1.45E-6
CAWPE-S,0.0,0.0,0.0,0.0,0.0,0.0,0.12223637,0.10176351,0.01410628,0.00482965
NBC-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85572542,0.78506287,0.92756483
PB-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85572542,0.4670589
