CAWPE(ConTie),CAWPE(alpha=4),CAWPE(RandTie)
0.6641129032258066,0.6761760752688175,0.6728158602150541
0.6663366336633662,0.6444444444444444,0.6256875687568756
0.8078346855983773,0.8060344827586207,0.8032707910750507
0.5370573870573871,0.53228021978022,0.5326770451770452
0.9561616161616163,0.955901875901876,0.9556421356421356
0.865219834246383,0.862843564170998,0.8594605983986516
0.9533333333333335,0.952888888888889,0.9524444444444444
0.7210269941309857,0.7200910364145658,0.7190968053888221
0.7504629629629631,0.7560185185185186,0.7476851851851853
0.9461814774631133,0.9426721118289765,0.9275737723129829
0.8024074074074075,0.8055555555555558,0.802037037037037
0.5799458414192713,0.5861570805290611,0.5922242179005462
0.4815873015873017,0.4882539682539682,0.4755555555555555
0.6485051140833991,0.6143948334644639,0.6342184631523737
0.8236592223729345,0.817548446010716,0.8145393837999296
0.8290830928957948,0.8284156614639459,0.8285816502705645
0.86884112216542,0.8579727555290984,0.85451743113571
0.7839506172839507,0.7820987654320988,0.7790123456790126
0.9130455750134192,0.8935566794149223,0.8837476516371445
0.9477218225419666,0.938968824940048,0.8954436450839327
0.677418194893923,0.6581935863489261,0.6418734268248831
0.9677039821776664,0.9652142509050405,0.9580487677527151
0.9997508919890579,0.9997253557275666,0.9997253557275666
0.8885861823361821,0.8872542735042737,0.8811858974358976
0.9502628314370942,0.9396406542969417,0.9362231416962137
0.7741543984688659,0.7259691027707371,0.7132218837275578
0.7853054324011938,0.7749501152954842,0.7705893008090808
0.8948106281081193,0.8954532365285053,0.8949706419957315
0.8128761710367928,0.8135110823258492,0.8103384885120636
0.9040483113397452,0.9040047082319504,0.9027332144979205
0.9850890860604131,0.9844733108793042,0.984201033041811
0.5497806247806248,0.5493166461916463,0.5510778635778635
0.75028521287142,0.7468880391639013,0.7456509186854013
0.8719782282282281,0.8564939939939938,0.8488551051051051
0.9906758758608581,0.9894640157468528,0.9889457615015849
0.7163731343283584,0.716973134328358,0.7188477611940297
0.581851851851852,0.585462962962963,0.5854629629629631
0.5180041152263374,0.5221707818930041,0.5277777777777779
0.6273989898989897,0.6333333333333333,0.6303030303030304
0.6207251082251083,0.6205086580086581,0.6221320346320347
0.4270033670033671,0.434158249158249,0.436295695045695
0.5035897435897437,0.5029487179487181,0.49717948717948723
0.8129583333333336,0.8121666666666666,0.8116249999999998
0.6435,0.6276666666666666,0.6441666666666666
0.8144166666666667,0.8125833333333335,0.8144166666666667
0.3244212962962963,0.3273148148148149,0.3274305555555555
0.30856084656084654,0.31181746031746027,0.31296560846560845
0.9197489160892562,0.9149637930174642,0.9045275286835042
0.9473015873015874,0.9492063492063493,0.947936507936508
0.927964185609931,0.9281555301108747,0.9271992418687213
0.9375565030335562,0.938349355064331,0.9380433969322858
0.9299114385851684,0.9291551522590912,0.9286680802958237
0.6832400932400934,0.676181041181041,0.6756993006993007
0.775662623539982,0.7733490566037737,0.7711253369272237
0.5092072842072842,0.5155116655116655,0.5171844921844921
0.6750476190476191,0.6657777777777779,0.6647142857142858
0.8196111111111112,0.8152222222222222,0.8149444444444445
0.9693217893217891,0.9693217893217893,0.9690620490620491
0.8813586409031413,0.8779871325756425,0.8767395702883021
0.8009760358281277,0.7874276511962163,0.7843595384466503
0.8061683543938607,0.8059725780393514,0.7999765449195083
0.7563586793239813,0.7551422131862676,0.7543592199715374
0.9886666666666665,0.9896666666666664,0.9888888888888887
0.5257435897435898,0.529128205128205,0.5350769230769231
0.8213224266812922,0.7800576052454206,0.7717398544900761
0.9779116465863453,0.9778112449799196,0.9779116465863453
0.709438327929015,0.709438327929015,0.709438327929015
0.6611111111111112,0.6611111111111113,0.6611111111111113
0.9769516561984939,0.9762671706652867,0.9757628021451089
0.820968253968254,0.8231111111111109,0.8240952380952381
0.8074074074074074,0.8055555555555556,0.8057037037037037
0.990585961800121,0.9521115696486148,0.9263585912842689
0.8639369718567571,0.8603192135834677,0.8589970060839537
0.8606109705768498,0.8590908580892307,0.8577057390717713
0.9808641975308642,0.9814197530864198,0.9819444444444444
0.2948250575212014,0.2967314509990941,0.2980432219446556
0.32205977399654745,0.3248383126847481,0.31901192213936286
0.557648446414566,0.556764750664373,0.5559721256387008
0.8612698412698412,0.8773015873015872,0.8788888888888888
