PB-S,CAWPE-S
0.6346775989934142 ,0.6514233853679636
0.6318093775627824 ,0.6432033286657056
0.6209113251362631 ,0.6350636372841936
0.6156459788243908 ,0.6372630823275235
0.6288895238939824 ,0.6439687488159448
0.6106318118420994 ,0.6325130106716702
0.630682656758087 ,0.6453130225125577
0.623031971486519 ,0.643173100391296
0.6166924702348705 ,0.6514038089711286
0.6262762768219667 ,0.6520845716971951
0.6335539400082227 ,0.6533894961515762
0.6290162957227194 ,0.6507051406531669
0.6106449282561766 ,0.6366784662900028
0.6193877137459941 ,0.6387064643235765
0.6252191335339127 ,0.6446923194695288
0.6290663970511355 ,0.6475148318837806
0.6287413481014869 ,0.6473380589352372
0.6318666720834878 ,0.6547633006309876
0.6123161181559401 ,0.6477436736228518
0.6189413191150056 ,0.6295807380804039
0.6232282206232876 ,0.6485064933100578
0.622811853849489 ,0.6491875526932961
0.6136234069382142 ,0.6414108288025226
0.6256174548206282 ,0.6386043944132422
0.632041080704138 ,0.6525586298574806
0.614426609703013 ,0.6388317052425614
0.6046838752372369 ,0.6274284327545961
0.6086224565786098 ,0.630692214278269
0.6244135664412208 ,0.6332637477801598
0.6354477120815192 ,0.6528066114410271
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
0.96 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
1.0 ,1.0
0.98 ,1.0
1.0 ,1.0
1.0 ,1.0
0.7460009617541548 ,0.7627643742580696
0.739391843106108 ,0.7620051989116334
0.7423937572082158 ,0.7679551971110046
0.7394939478371867 ,0.7650947353269499
0.7415215001581228 ,0.7595415848579725
0.7374622958496145 ,0.7597582269046823
0.7439368394855495 ,0.7639113366109969
0.7470222762342298 ,0.7655130763657987
0.7441983843978444 ,0.7615897690967331
0.7381344431041861 ,0.7591640470180725
0.7327123622020281 ,0.7498215700707973
0.7432578149250363 ,0.7645916831988411
0.7429147971994874 ,0.7618954890686258
0.7459436263040176 ,0.7666827204698685
0.7435282869765909 ,0.7645731011143345
0.7461934664377474 ,0.7578744439044043
0.744802219229701 ,0.7611633623092551
0.7410515125323907 ,0.7602040771672973
0.7422896026438188 ,0.768797167298026
0.741834097435957 ,0.7668627925689092
0.7403938476956893 ,0.7626788017781793
0.7439050970105037 ,0.7603635173485133
0.7405456827649766 ,0.7670090723595859
0.7381206884923031 ,0.7599507315882751
0.7356522469660187 ,0.7602027551399663
0.7414628426806547 ,0.7602012995279921
0.7441280221418112 ,0.76386848357873
0.7409928550549225 ,0.7673333744159851
0.7448801865976629 ,0.7691587671080815
0.7444357919470221 ,0.7655999708730201
0.6660780739728108 ,0.782317265024032
0.6498887912421747 ,0.775472772841194
0.6346719612885027 ,0.7981602274083477
0.739936746628476 ,0.8426430795603729
0.5422504312729877 ,0.7046564463105817
0.719876856643774 ,0.8171672688214041
0.5201597066258721 ,0.6766767568271328
0.6388614393125671 ,0.7602744957632176
0.6805919560806779 ,0.7741196063752456
0.6862787922186419 ,0.8310428669075286
0.6972237954192841 ,0.8509829769228265
0.7528008332519611 ,0.8487794160726491
0.704908483329536 ,0.8637527802189456
0.6559255281059793 ,0.7614734889170979
0.6254813440527727 ,0.737568488320368
0.6179971573956536 ,0.7460320715207934
0.7251280799401101 ,0.8242138897026117
0.6593863446495025 ,0.7479766515856742
0.7126291920276883 ,0.8296897004415802
0.6003194132517441 ,0.7277520641430416
0.6533856285735985 ,0.7629619503303713
0.6711407306144148 ,0.8024184921177403
0.6306382840217427 ,0.7753305341275267
0.5726397161735508 ,0.7800793108311905
0.7097945079148087 ,0.8314854235154987
0.6218558300513187 ,0.7861174581475334
0.5962497151970836 ,0.7112832948171295
0.5442518634247958 ,0.7304325749438532
0.6844129805032061 ,0.7950047195911857
0.6073300133450509 ,0.7629619503303713
0.3333422315389528 ,0.38626684790619215
0.35098851967704425 ,0.39927340419143686
0.31004945873798334 ,0.3405045773898233
0.33665951534803995 ,0.3667229491819656
0.2781680068565314 ,0.32556732884601736
0.2898911471042619 ,0.34354923764759826
0.31348154577662773 ,0.3336093960684125
0.4084221243237636 ,0.4109231205952517
0.31449010006387057 ,0.31807149135017987
0.3674532025351697 ,0.4130565063351949
0.30832943013270875 ,0.3784532953385413
0.3436456439735128 ,0.5673510642363101
0.3579404202355022 ,0.36485137813006663
0.295822210576309 ,0.2960423729276188
0.2624475524475524 ,0.36980756947970056
0.335718270800238 ,0.3683057379778691
0.3152379860576581 ,0.3638012806865267
0.30982083490280216 ,0.4139201235922547
0.34744288498386855 ,0.37487354175878773
0.33411861362681033 ,0.3368849729505467
0.2946471561225659 ,0.37033256361125216
0.29965766473963196 ,0.3103693028283192
0.3111594962414635 ,0.34733566979468616
0.30882680161368686 ,0.3407399704121016
0.291783134897889 ,0.33969757018937347
0.31521232865495163 ,0.3394444899362932
0.3082037088594466 ,0.3094956955612693
0.2830418761566303 ,0.3636205324729915
0.3178138801089621 ,0.34347597757433823
0.25017599886452346 ,0.31088212334113974
0.26587371297516227 ,0.28001756697408875
0.3449446152344703 ,0.40667301029619873
0.2655089542770702 ,0.31767188796174306
0.3530559215341824 ,0.3920570438686381
0.3272373493387986 ,0.3189064558629776
0.2496023032254916 ,0.29884472746791585
0.2612465232030449 ,0.33408602937588444
0.30911652759478847 ,0.33941955789781875
0.34087615283267453 ,0.3256453423120089
0.28649904845557017 ,0.31211633240618747
0.3373688576587127 ,0.3473600741716684
0.3320328892792661 ,0.35692553554872397
0.27369955594593276 ,0.2873359195822964
0.35454545454545455 ,0.3906565656565657
0.3082491582491582 ,0.3227553310886644
0.30619845801005224 ,0.30378543893036647
0.3010820768067145 ,0.32319450544088224
0.32636997999316836 ,0.35162250524569366
0.3670570438686381 ,0.343036646659835
0.26972014834333674 ,0.3290355243253794
0.3034182403747621 ,0.3640267408383351
0.2806934075050017 ,0.33686624701117457
0.32740813936466107 ,0.3552957107304933
0.32041916752061683 ,0.35061240423559265
0.25566046942858534 ,0.3114709900941785
0.2848411652759479 ,0.3684294637193188
0.2952251988483872 ,0.3013980383545601
0.3757551359000635 ,0.381310691455619
0.33649904845557016 ,0.3482274435172986
0.25414531791343387 ,0.2627336163568048
0.9097222222222223 ,0.6574074074074074
0.7546296296296297 ,0.6643518518518517
0.9027777777777778 ,0.7083333333333334
0.851851851851852 ,0.6712962962962963
0.7754629629629629 ,0.6481481481481481
0.8287037037037037 ,0.6828703703703703
0.8958333333333334 ,0.7291666666666666
0.8449074074074074 ,0.7384259259259259
0.923611111111111 ,0.8263888888888888
0.6365740740740741 ,0.6620370370370371
0.8402777777777778 ,0.6412037037037037
0.7523148148148149 ,0.7060185185185186
0.6157407407407408 ,0.6481481481481481
0.8101851851851851 ,0.7569444444444445
0.8657407407407408 ,0.6550925925925926
0.8194444444444445 ,0.7037037037037037
0.8819444444444445 ,0.7847222222222223
0.7986111111111112 ,0.6620370370370371
