,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-10clases,cardiotocography-3clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
122_DNN&Logistic&MLP&REPTree&RandomCommitteeDefault_UCI,-0.0014354066985646785,0.0,0.0,0.009099718832746517,0.05807407407407417,0.03159420289855086,0.04999999999999982,-0.007348242811501482,0.03333333333333344,0.008477075040542625,-0.0060606060606061,0.0277777777777779,-0.001047619047618853,-0.0011695906432748204,0.021333333333333315,0.014197530864197505,0.005472061657032956,0.045028142589118136,0.02055137844611543,0.29133409350056994,0.0033979570564935946,0.006574923547400746,-0.016825396825396743,0.003299663299663025,0.006664890415149394,0.013233965672990067,0.015221579961464227,0.020703125000000044,0.0034420289855071617,0.03888888888888875,0.02705882352941147,0.01861471861471875,0.01722943722943704,-0.0013333333333332975,0.0979591836734694,0.05137614678899094,0.005844155844155985,0.2069958847736626,0.005446623093681935,0.007936507936507797,0.003225806451612967,0.01485148514851481,8.547008547007406E-4,0.12739273927392736,0.07952898550724641,0.01860730593607307,0.058989898989898815,0.0026515151515148494,0.002666666666666706,0.009060846560846603,0.08974358974358998,0.03617134672395994,0.035925925925925806,0.009737827715356029,-0.005882352941176394,0.013777777777778,0.0026112863652298923,0.006652806652806542,-0.002184531955571223,0.03024691358024678,0.05344611528822052,0.0023980815347719453,0.028682170542636,0.02466907340553559,1.148859346791209E-4,0.005020920502091908,-0.0026060606060605007,0.003117283950617389,0.01692708333333337,0.0077473958333332815,0.014004376367614979,0.004230488694383916,0.002217478951737406,6.041502495406359E-4,0.004565376186997594,0.011224489795918502,0.0011820330969267712,0.013541666666666563,-0.008024691358024638,0.03396226415094328,0.034782608695652306,0.022875816993464193,0.024074074074074026,-0.019413919413919456,0.06458333333333344,0.0528333333333334,0.057541666666666824,-0.039259259259259216,0.0257485029940121,-0.0017387387387384212,0.010476190476190528,4.5833333333322734E-4,0.046258503401360174,0.011719542228016744,0.019548872180451204,0.030845771144278555,0.010048309178743553,0.024733333333333274,0.009629629629629766,0.022164502164502164,0.02633322978150554,0.001820564099027533,0.015330188679245627,0.03789437585733879,0.004777777777777659,0.04956140350877186,0.006537037037037008,-2.783576896314699E-4,0.008446866485013582,0.06666666666666654,0.0018373412591190519,0.001290322580645098,0.01698924731182827,0.07796506656895086,0.001292816206850289,0.008889777422364409,-0.0011111111111110628,0.05002080732417802,0.08036175710594318,0.038389261744966596,0.018589743589743524
123_DecisionTable&MultiBoostABDefault&NB&RandF&SVML_UCI,-0.002711323763954998,5.464480874317612E-4,-5.555555555555314E-4,-0.0021278628558949464,-0.028962962962962857,0.03492753623188405,0.03700000000000003,0.06592119275825337,0.014814814814814614,-0.0017101577473094265,0.022281639928698693,0.01111111111111096,0.0030476190476189657,-1.1695906432762637E-4,-0.005333333333333412,0.01481481481481528,-0.010327552986512556,-0.025797373358348863,-0.022775689223057394,-0.0018505321170658728,-0.026370648321867862,0.0016819571865442917,-0.026349206349206344,-0.04222222222222216,-0.07394535066165353,0.02339656729900652,-0.010886319845857528,-0.06223958333333335,0.00923913043478286,0.010606060606060508,0.015882352941176348,-0.059653679653679736,-0.0141991341991341,0.0066666666666664876,-0.02414965986394546,-0.03792048929663605,0.04329004329004338,-0.007407407407407418,-2.1786492374731292E-4,0.007029478458050242,0.006451612903225823,0.0019801980198020375,-0.010256410256410331,-0.005005500550054887,-0.01793478260869541,0.013926940639269358,-0.010072150072150454,-0.007196969696969369,-0.0013333333333337416,0.010449735449735154,-0.010256410256410331,-0.028027047733253374,-0.033333333333333326,-0.006117353308364271,0.011764705882353121,-0.003555555555555534,-0.026161934805468356,0.03160083160083138,-0.03521237935612176,-0.012962962962962954,-0.015016708437760817,-0.11906474820143909,-0.033776301218161886,-0.02382671480144405,-0.012120466108649364,-0.03570432357043263,-0.018010101010101254,-0.018863168724279733,-0.02141927083333328,-0.009375000000000022,-0.015098468271334986,-0.026112326768782168,-0.0027629550575122286,5.253480430783553E-4,-0.010579498417336186,-0.04455782312925205,-0.00858337879614468,0.003472222222222321,0.016666666666666496,0.0062893081761004055,0.02463768115942011,0.022222222222222254,0.02839506172839512,0.04908424908424902,-0.038416666666666766,-0.06937499999999985,-0.043041666666666534,0.0888888888888888,0.00958083832335338,0.024828828828828975,0.0019047619047618536,-0.003166666666666651,-0.004664723032069995,-0.010575112270027609,0.03759398496240618,-0.01517412935323359,0.012270531400966456,-0.0021333333333332094,0.014814814814814947,-0.016854256854256455,-0.038272755514135004,-0.0020194009608531793,-0.008097484276729405,-0.0175582990397809,-0.0013333333333332975,-0.01622807017543837,-0.00550000000000006,0.0034098816979819535,-0.008598244020587287,1.1102230246251565E-16,0.008556246059623351,-0.02946236559139781,-0.010537634408602115,-0.0052400146573834405,0.006730641076902466,-0.0018659202985474854,0.00666666666666671,-0.02667498959633785,-0.012185502515980051,0.013825503355704871,0.016666666666666496
124_DecisionTable&MLP&NB&RandomCommitteeDefault&RotFDefault_UCI,0.004465709728867617,0.012021857923497303,-0.006111111111111178,-0.0021592553162450567,-0.002888888888889052,-0.016811594202898794,0.012666666666667048,0.0041533546325878135,-0.0037037037037037646,0.003287630841810496,-0.006773618538324255,-0.0030092592592588785,-5.71428571428445E-4,-0.0011695906432749315,0.011333333333333195,0.0012345679012346622,0.0057032755298653814,0.012320200125078062,0.0022556390977439555,0.01660965412390747,0.002564102564102,-0.0027522935779816793,0.018095238095238164,-2.220446049250313E-16,-9.818723664607454E-4,0.012511291779584321,0.0036608863198461794,0.002083333333333326,0.005615942028985743,0.017676767676767624,0.0011764705882350013,-0.004675324675324832,-0.0010389610389613946,-6.666666666665932E-4,0.021088435374149617,0.010091743119266083,0.003896103896104064,0.06460905349794266,-8.714596949891407E-4,0.004081632653060829,0.020430107526881736,0.0016501650165016146,0.010683760683760646,-0.039328932893289203,0.005615942028985632,-0.019178082191781187,0.0031746031746029413,-1.8939393939376714E-4,0.001777777777777434,-1.9841269841258669E-4,0.03333333333333344,0.0011725125745311038,-0.009074074074074012,0.005368289637952328,0.025490196078431393,0.022222222222222365,0.0016368734665266338,-0.0029106029106031883,-0.008929825370709077,0.05679012345679035,0.018755221386800636,0.013309352517985484,0.024584717607973428,0.0013237063778579472,0.0,0.029846582984658587,0.010262626262626307,-0.002335390946502036,-0.002083333333333437,0.003776041666666674,0.019620714806710238,0.005762217359591482,0.008846199454523807,5.253480430811308E-5,-7.061115169221255E-4,0.0027210884353741083,-0.0036006546644848925,0.008420138888888817,-6.172839506174421E-4,0.011949685534591303,0.005797101449275366,0.009150326797385588,-0.01666666666666672,-0.00879120879120876,0.13829166666666648,0.02416666666666656,0.10320833333333335,-0.014814814814814836,-0.004790419161676773,0.013873873873874176,-6.349206349206549E-4,0.0525000000000001,0.0038872691933918846,0.0037954512530784523,0.005012531328320913,-0.002238805970149249,-0.0036714975845411058,0.010199999999999765,0.011111111111111072,-3.4632034632042785E-4,7.662835249041544E-4,-8.861457830491304E-4,0.0352987421383647,0.010699588477366517,0.014222222222222358,0.018421052631579005,-0.0013425925925922844,0.025121781489213624,-0.002815622161671194,-0.022222222222222143,0.008069891020444864,-2.1505376344088667E-4,0.004086021505376514,0.01837058751679521,0.009689457550312919,0.016500066640010358,0.014074074074073906,0.007823553890969337,0.018699850401196483,0.01302013422818793,0.022435897435897356
125_1NN&C4.5&MultiBoostABDefault&NN&RotFDefault_UCI,-0.01945773524720895,0.012021857923497303,0.0038888888888889417,-0.008439112275817284,-0.011777777777777887,-0.03362318840579703,0.0050000000000001155,-0.02854100106496249,0.011111111111111072,-0.003361344537815336,-0.007308377896613205,-0.006944444444444531,-0.002761904761904632,3.3306690738754696E-16,-0.0019999999999998908,-0.0018518518518519933,-0.0053179190751444505,-0.013414634146341697,-0.0108082706766921,0.0061834853667809275,0.0012299353762765808,0.0018348623853210455,0.03206349206349213,0.03158249158249149,-0.022231761350740786,-0.015130984643179746,0.001059730250482005,5.208333333333037E-4,-0.003985507246376918,0.025757575757575757,-0.0037254901960785958,-0.002683982683982511,0.004761904761904523,0.0040000000000000036,0.001700680272108901,-0.004892966360856454,-0.0025974025974024872,0.039506172839506526,-0.011546840958605586,0.00340136054421758,-0.003225806451612856,-0.0207920792079207,0.007692307692307887,-0.07321232123212318,0.013586956521739135,-0.0035388127853881457,-0.0040404040404042885,-0.035227272727272774,-8.8888888888905E-4,0.0028439153439151488,0.06923076923076943,0.01722127843842647,0.0025925925925923687,-0.014731585518102497,-0.01568627450980381,-0.013333333333333086,-0.009432176656151259,-8.316008316008316E-4,-0.015682807190195547,-0.0030864197530861004,0.003968253968254398,-0.05047961630695452,0.04252491694352167,-0.006498194945848579,-1.6412276382715696E-5,0.004881450488145256,-0.0020808080808079055,-0.0018775720164609933,-0.03294270833333335,-9.114583333332815E-4,-0.027279358132749842,-0.008460977388767277,0.014822720265623035,-2.101392172313421E-4,-0.0025200876552224916,0.020408163265306034,0.0048008728859790795,-0.005468749999999911,0.006790123456790198,0.002515723270440473,-0.0021739130434781373,6.535947712418277E-4,-0.026543209876543017,-0.006959706959706935,0.04208333333333325,-0.008083333333333331,0.06216666666666648,0.01703703703703696,-0.014570858283433297,-0.029225225225225304,-0.003809523809523818,0.0325416666666668,-0.020310981535471173,-0.0037809647979140104,0.017293233082706694,-0.008706467661691586,-1.9323671497595285E-4,-0.010733333333333706,0.0017283950617283939,-0.007561327561327547,0.00550895723309508,-6.551272326038582E-5,-0.02940251572327035,-0.005795610425239572,0.007000000000000006,0.015789473684210575,-0.002166666666666317,0.04001391788448183,-0.0034211323039660124,-0.04444444444444462,-0.0011618481491489918,-0.0036559139784947403,-0.01010752688172023,0.007059973128129893,-0.009916033586565454,-0.005371184859389699,3.7037037037024323E-4,-0.012068248023304529,-0.019230246158030928,-0.00635346756152122,0.016025641025640858
126_DNN&DaggingDefault&DecisionTable&MultiBoostABDefault&NN_UCI,-0.006012759170653803,0.0,-0.0033333333333332993,-0.005142903939071131,0.027851851851851683,0.005652173913043623,0.023666666666666725,-0.04685835995740151,0.04444444444444451,-0.002344095532950119,-0.027094474153297687,0.049537037037037046,6.666666666667043E-4,-0.004561403508771988,0.018000000000000016,0.01975308641975293,0.0011560693641622377,0.01050656660412752,0.005921052631578716,0.2035181489927783,-0.02005420054200535,0.01162079510703351,-0.008253968253968291,0.026531986531986296,-0.049189338543671024,0.007904245709123736,0.008574181117533497,-0.007031250000000044,9.057971014492239E-4,0.06919191919191914,0.024901960784313504,-0.016969696969696968,0.012467532467532405,0.0259999999999998,0.037414965986394655,0.026911314984709556,0.006709956709956888,0.16090534979423876,0.002396514161220109,0.01723356009070287,-0.0016129032258063725,0.010231023102310166,0.0064102564102566095,0.007700770077007757,0.07300724637681133,0.02842465753424661,0.043030303030302974,-0.016098484848485195,-0.004444444444444362,0.014219576719576743,0.015384615384615441,0.04551147530062283,0.03314814814814837,0.0023720349563043364,0.013725490196078438,-0.012444444444444036,-0.024444444444444158,0.0094248094248095,-0.023557783484282058,0.049382716049383046,0.026900584795321647,-4.796163069544779E-4,-0.016943521594684152,0.012154031287605394,1.6412276382715696E-5,-0.006276150627615218,-0.019020202020201937,-0.0011471193415635295,-0.028776041666666696,0.0057942708333332815,0.0016046681254557882,-0.014077315827862424,0.007233487489624046,0.0022327291830838147,-0.004248843438032557,0.01462585034013586,0.00380069103473335,0.01024305555555527,0.022222222222222254,0.049056603773584895,0.04492753623188428,0.022875816993464193,0.021604938271604812,0.01611721611721606,0.031124999999999847,0.019124999999999948,0.023375000000000257,0.020740740740740726,0.014570858283433297,-0.02054954954954924,-0.004444444444444362,0.009416666666666296,0.005344995140913356,0.004143126177023837,0.05513784461152893,0.04104477611940316,0.02898550724637683,0.022800000000000042,0.028888888888889075,0.01838383838383828,0.027824376100238135,7.873020251475404E-4,-0.0015723270440254344,0.017112482853223865,0.0014444444444444704,0.040350877192982415,0.0031944444444444997,0.007028531663187287,0.004389948531637766,0.01666666666666672,0.0026839592902816456,-0.007526881720430034,-0.02086021505376323,0.020740197874679622,0.004331600693055937,0.005277888844462675,-0.004074074074073897,0.01897627965043691,0.03946688426492595,0.025861297539150008,0.013461538461538414
127_1NN&DNN&ENDDefault&NN&REPTree_UCI,-0.016682615629984077,0.0,0.0,0.008208445936723652,0.058074074074073945,0.03347826086956551,0.04733333333333334,-0.05559105431309863,0.029629629629629672,0.006088751289989758,-0.011497326203208424,0.03518518518518521,1.904761904758523E-4,-0.003742690058479492,0.012666666666666715,0.034567901234567655,0.003391136801541461,0.036772983114446656,0.014191729323308477,0.3098584188521476,0.0024807171148634177,0.00917431192660545,0.004761904761904745,0.026666666666666283,0.004337014121199689,-0.002755194218608703,0.01637764932562602,0.017447916666666674,0.0030797101449280273,0.04898989898989892,0.03254901960784273,0.01939393939393952,0.021558441558441888,0.02266666666666639,0.12074829931972803,0.06024464831804277,2.1645021645055884E-4,0.16666666666666696,-0.002614379084967422,0.011111111111111183,-0.007526881720430034,0.016171617161716112,0.00726495726495735,0.018096809680968162,0.08333333333333326,0.012100456621004896,0.05916305916305897,-0.005681818181818454,-0.0031111111111109535,0.012103174603174338,0.0769230769230771,0.052096865527463954,0.027222222222221815,-0.0021223470661673183,0.01176470588235301,1.1102230246251565E-16,-0.0035226077812825496,0.00505890505890505,-0.002858036176505263,0.029629629629629894,0.08421052631578929,-0.0056354916067150596,0.04197120708748625,0.02611311672683525,1.0667979648770753E-4,-0.009065550906555364,-0.011333333333333306,0.0013786008230454172,-0.017447916666666674,0.005468749999999911,-0.014952589350838763,-0.009773887673230952,0.007719672714336601,9.981612818493746E-4,0.004711468224981585,0.0329931972789117,0.005110020003636806,0.006163194444444353,0.012345679012345845,0.047169811320754707,0.037681159420289934,0.018954248366013116,0.03641975308641965,3.66300366300365E-4,0.023374999999999813,-0.006916666666666682,0.021625000000000227,0.00592592592592589,0.03592814371257508,-0.010234234234233974,-0.003809523809523707,-0.00970833333333343,0.02526724975704553,0.00798203679559606,0.029824561403508865,0.02512437810945256,0.006570048309178844,0.012666666666666715,0.006172839506172978,0.02251082251082248,0.03094128611369984,0.0023412178470451073,-0.021933962264151008,0.03638545953360772,-0.0015555555555553102,0.06228070175438599,0.006712962962962865,0.012456506610995066,0.010808356039963551,0.04444444444444429,-0.003899846888228309,1.1102230246251565E-16,0.006881720430107485,0.0797117381214123,-0.011502065840330644,-6.930561108888789E-4,-0.0066666666666662655,0.04431960049937578,0.05828913368693045,0.03270693512304257,0.01602564102564108
128_1NN&AdaBoostM1Default&DNN&DecisionTable&MultiBoostABDefault_UCI,-0.029202551834130785,0.0,-0.009444444444444589,-3.439521742693019E-4,0.01985185185185201,0.004492753623188461,0.011333333333333417,-0.038658146964856255,0.04444444444444451,0.0045260209346899005,-0.019964349376114132,0.04120370370370363,-0.0013333333333332975,-0.007602339181286499,0.02399999999999991,0.024074074074073915,-0.001695568400770675,0.010287679799874883,0.005576441102757235,0.08706765488407442,-0.009839483010214756,0.010703363914373099,-0.005079365079365128,0.024983164983164552,-0.022878119541727027,-0.012646793134598044,0.011175337186897782,0.01106770833333337,-0.0036231884057970065,0.06262626262626247,0.014901960784313495,-0.005974025974025632,0.018701298701298552,0.023333333333333095,0.04557823129251698,0.04464831804281344,0.0015151515151516914,0.16954732510288073,-0.010239651416122042,0.009523809523809601,1.6653345369377348E-16,0.006930693069306937,0.005128205128205221,0.012926292629263036,0.08460144927536217,0.02294520547945189,0.03711399711399699,-0.005492424242424465,-0.0057777777777775485,-0.002843915343915371,0.04871794871794899,0.03880616901502287,0.0309259259259258,-0.006741573033707926,0.02745098039215682,-0.011555555555555652,-0.01587802313354325,0.005959805959805831,-0.019998564831188337,0.051234567901234485,0.031746031746031744,-0.0014388489208635447,0.0328903654485051,0.00962695547533099,5.744296733956045E-5,-0.007949790794979261,-0.014878787878787825,-0.0027572016460902793,-0.0185546875,0.004622395833333237,-2.9175784099200186E-4,-0.014150255288110425,0.0018024427842998625,0.0022064617809298692,-0.006208911614317136,0.014625850340136415,0.0041462084015272405,0.0014756944444443976,0.01975308641975304,0.039622641509434064,0.01449275362318847,0.02679738562091516,0.013580246913580396,-0.00366300366300365,0.028583333333333405,0.019124999999999837,0.022375000000000034,0.00666666666666671,0.0051896207584830045,1.8018018017929016E-5,-0.014285714285714235,0.007583333333333164,0.006511175898930799,0.005693176879617345,0.0418546365914787,0.03407960199004978,0.02492753623188393,0.012066666666666781,0.015061728395061813,0.017373737373737264,0.024676400538469645,2.0113555386969129E-4,-0.0034591194968554007,0.021536351165980516,-0.002000000000000113,0.060526315789473595,0.0040000000000000036,0.008141962421712057,0.005661519830457151,0.011111111111111072,-0.008322075114833849,-6.45161290322438E-4,-0.01182795698924699,0.02246244045437895,-0.020991603358656685,-0.004065040650406027,-0.00851851851851837,0.033291718684977045,0.03971168230654165,0.0021476510067114374,0.01025641025641022
129_Logistic&MLP&NN&RotFDefault&bayesNet_UCI,0.007161084529505479,0.012021857923497303,0.0038888888888889417,-0.0025468839570880197,-0.015703703703703553,-0.006521739130434856,0.019666666666666943,0.011608093716719892,0.007407407407407307,-5.602240896359634E-4,0.00222816399287018,4.6296296296310935E-4,0.002000000000000224,0.009824561403508403,0.010333333333333306,0.011728395061728403,-0.0046242774566473965,0.006222639149468412,-0.00811403508771924,-0.003009787153173793,0.0014175526370644453,0.002905198776758211,0.028888888888888964,0.029292929292929037,-0.01950916249740986,0.012691960252935841,0.005394990366088703,9.114583333332815E-4,-0.0010869565217391797,0.015151515151515027,0.006078431372548931,-0.04476190476190467,-0.0013852813852814894,0.0013333333333332975,0.008503401360544172,-0.012844036697247985,0.003679653679653727,0.023868312757202026,0.008278867102396559,0.011111111111111294,-5.376344086022167E-4,-0.0033003300330032848,0.00940170940170948,0.034653465346534684,-0.0126811594202898,-0.004452054794520488,-0.004704184704184877,-0.021212121212121238,0.0039999999999998925,0.010119047619047694,0.07179487179487187,0.01852036907498078,0.027407407407407547,0.001872659176029856,-0.007843137254901877,0.017777777777777892,-0.00749737118822269,0.00124740124740097,-0.024902229124700415,0.006790123456790309,0.029365079365079483,0.002997601918465209,0.03311184939091927,-0.009025270758122872,-7.385524372227614E-5,0.029986052998605572,0.004636363636363661,-0.018780864197531,0.008333333333333304,0.005729166666666674,0.025309992706054052,0.013274981765134863,0.013779200758923249,-0.0021276595744683657,-0.0024835646457267435,0.012585034013605223,0.0015336121719097262,0.008940972222222454,0.006790123456789976,-0.004402515723270217,0.021739130434782483,0.009150326797385477,-0.025308641975308577,-0.004029304029304015,0.12283333333333313,0.037833333333333385,0.10983333333333323,0.008148148148148016,-0.008582834331337497,0.0050360360360358625,0.010793650793650689,0.0611666666666667,0.0036929057337222737,-0.004809503114587943,0.021553884711779547,-0.007213930348258679,-4.830917874397711E-4,0.007799999999999696,0.01530864197530879,-0.0018759018759020307,0.002889095992544166,-4.654851389556125E-4,0.04331761006289281,-0.0015089163237310688,0.01911111111111108,-0.002192982456140413,-0.02011111111111097,0.026583159359776953,-0.0034211323039661234,0.022222222222222032,0.008907502476808049,0.001935483870967647,0.005806451612903496,-0.02086234273848775,0.017353058776489183,0.02301745968279323,0.0125925925925926,-0.01739492301290091,0.0016591867265058902,0.012572706935123024,0.017307692307692246
12_AdaBoostM1Default&BaggingDefault&DaggingDefault&DecorateDefault&SVMQ_UCI,0.011180223285486734,0.03825136612021873,0.036111111111111316,-0.0017688968962407126,0.017407407407407538,0.054057971014492945,0.07033333333333347,0.07231096911608059,0.062962962962963,-0.001341589267285559,-0.011051693404635077,0.010416666666666852,0.005142857142856894,0.028304093567251498,0.014000000000000012,0.02592592592592602,0.013757225433526199,0.02132582864290189,0.004354636591479055,0.027363645001900472,0.0037523452157604,-1.1102230246251565E-16,0.05968253968253989,0.12801346801346813,-0.005699793757462546,0.002122854561878884,-9.633911368034376E-5,0.037890624999999956,0.025000000000000355,-0.0060606060606061,0.03725490196078418,0.0031168831168829625,-8.6580086580057E-4,-0.0020000000000000018,0.009523809523809268,0.036085626911315005,0.009090909090909038,0.051851851851851816,-0.004575163398692905,0.014739229024943179,-0.009139784946236573,0.033003300330033014,0.0017094017094014813,0.026347634763476457,0.0068840579710146566,0.018036529680365176,0.015382395382395386,0.010606060606060397,0.004444444444444362,0.004629629629629539,0.1179487179487183,0.051437327204290395,0.19759259259259254,0.04756554307116101,0.023529411764705854,0.04044444444444428,-0.011310900806169366,0.0022869022869020927,-0.013857067437557435,0.025925925925925797,0.012426900584795675,-0.04796163069544346,0.011184939091915758,-0.004693140794223893,4.923682914825811E-5,0.06917712691771316,0.017888888888888843,0.00376028806584372,0.03847656249999998,0.014583333333333393,0.04398249452954073,0.02180889861415003,0.05706154393454288,-5.2534804307780014E-5,-0.0031288044801558446,0.01122448979591828,0.02242225859247149,0.011197916666666696,-0.0030864197530864335,-0.0062893081761007386,0.04130434782608705,0.013071895424836444,0.012962962962963176,0.0388278388278388,0.20429166666666654,0.11854166666666649,0.1710833333333336,7.407407407407085E-4,-0.0035928143712576355,0.030135135135135438,0.0161904761904762,0.15204166666666696,0.07784256559766756,0.009503114587860129,0.002756892230576291,0.011194029850746134,0.01661835748792284,0.01319999999999999,0.03753086419753093,0.014949494949494935,0.020171896033965075,-5.022642116635501E-4,0.06988993710691804,0.02853223593964327,0.07366666666666633,0.041228070175438614,8.333333333343518E-5,0.035073068893528125,-0.0016046018770813353,0.09999999999999998,0.04606863009997286,-0.001935483870967869,0.015268817204301066,-3.297911322830416E-4,0.04656803945088628,0.045301879248300536,0.051851851851851816,0.01568872243029551,0.03651570787433689,0.010782997762863844,0.06538461538461515
130_DNN&DaggingDefault&Logistic&NB&RandF_UCI,0.010765550239234867,5.464480874317612E-4,0.008333333333333415,-0.007471405563289957,-0.019851851851851565,0.02637681159420291,0.014333333333333198,0.10543130990415328,-0.0370370370370372,-0.0016954150081085473,0.02638146167557942,0.016666666666666496,0.003142857142857114,0.012982456140350873,-0.004666666666666708,0.014814814814814947,0.007784200385356765,-0.009349593495934783,-0.013909774436090205,0.007786963131889313,-0.0012090890139668797,-0.003669724770642313,0.017142857142857237,0.004511784511784467,-0.031798849383739,0.029313459801264652,-0.004624277456647619,-0.027864583333333304,0.0014492753623184251,-0.014141414141414343,0.012941176470588234,-0.017489177489177776,-0.010476190476190639,0.002666666666666595,-0.07857142857142851,-0.06207951070336393,0.04675324675324677,-0.013991769547325283,0.0032679738562092497,0.012925170068027403,-0.015053763440860124,-0.006930693069306881,-0.010683760683760757,0.09235423542354226,-0.03170289855072439,0.019178082191780743,-0.00963924963924967,-0.01477272727272716,0.0057777777777774375,0.008994708994708667,-0.04358974358974388,-0.01965624063155813,0.05481481481481476,0.005493133583021281,-0.001960784313725372,0.023555555555555552,-0.025720294426919255,0.025502425502425652,-0.020204101507439676,-0.03827160493827175,-0.037364243943191155,0.02362110311750576,-0.018604651162790642,-0.015884476534296144,-0.012637452814705408,0.019246861924686276,-3.5353535353521703E-4,-0.002057613168724326,0.04941406250000002,0.005013020833333326,0.03661560904449279,0.019110138584974234,-0.004731412308787042,7.880220646161451E-5,-0.002337472607742974,-0.001700680272109234,-1.6972782930213537E-4,0.008072916666666874,0.0024691358024688803,-0.006918238993710912,0.016666666666666385,0.028104575163398704,0.008641975308642191,0.035531135531135516,0.0012083333333332558,0.06020833333333342,0.0112916666666667,0.03481481481481474,-0.016966067864271572,0.021162162162162268,0.029523809523809397,-0.01112499999999983,0.004275996112730551,-0.0066492829204694015,0.013533834586466176,-0.016417910447761086,0.007149758454106592,0.005666666666666598,0.013827160493827595,-0.00357864357864357,-0.010665838252045146,-0.0010493529181893058,0.06422955974842781,-0.016358024691358497,0.0039999999999997815,-0.029824561403508643,-0.011074074074074236,0.0035490605427976885,-0.006297305479866622,0.061111111111111116,0.008799423579212706,0.010322580645161339,0.0017204301075269823,-0.01805301087089284,0.016660002665600304,0.008569905371184738,0.007037037037036842,-0.022513524760715664,-0.013545491636066997,0.011543624161074018,0.0019230769230769162
131_BaggingDefault&DecorateDefault&Logistic&NB&SVML_UCI,0.025167464114832727,0.0,0.0,-0.005576938825649469,-0.002666666666666706,0.025942028985507126,0.04433333333333367,0.08711395101171482,0.022222222222222254,0.013519091847265186,6.238859180035528E-4,0.011111111111111294,0.010190476190476527,0.014619883040935311,0.036666666666666736,0.02654320987654324,-0.0015414258188822805,0.0262038774233897,0.005764411027568972,0.009285917901938445,-0.003252032520325465,-0.005504587155963359,-0.006349206349206216,-0.025454545454545507,-0.006133988572781912,0.02714543812104786,0.012524084778420042,-0.0069010416666666075,0.013043478260870045,0.008585858585858586,0.03980392156862733,-0.015064935064934781,-0.00207792207792179,-0.005333333333333412,0.006122448979591799,-0.004892966360856343,0.027489177489177563,-0.03333333333333344,0.03355119825708053,0.026530612244898055,0.017741935483871096,0.004290429042904165,0.017094017094017144,0.12761276127612753,0.0068840579710144345,0.01735159817351639,0.001154401154401019,0.011174242424242364,0.004888888888889276,0.014219576719576521,-0.005128205128205332,0.00813430598581033,0.04185185185185203,0.017478152309612582,0.035294117647058865,0.045777777777777584,0.0035120925341745046,0.0016632016632016633,0.004617655651746211,0.025308641975309132,0.01871345029239746,0.017266187050359094,-0.031893687707641116,-0.019614921780986783,-0.013597570983095553,0.007810320781032165,-0.00946464646464662,-0.005149176954732382,0.0669270833333333,0.019010416666666696,0.06528081692195475,0.03041575492341364,0.04351950669986948,0.007748883635408266,-0.0030435841246652107,-0.014285714285714013,0.010795902285263836,0.03038194444444442,0.014197530864197616,0.01572327044025157,0.04565217391304344,0.03856209150326795,-0.0024691358024689913,0.012454212454212632,0.1814583333333335,0.06016666666666681,0.14529166666666682,0.016296296296296364,0.023552894211577025,0.050000000000000044,0.030793650793650706,0.12329166666666691,0.02186588921282795,0.009271331305229613,0.02431077694235606,0.014427860696517691,0.03729468599033803,0.044066666666666476,0.044691358024691374,-0.003924963924963887,-0.005488246867557001,-7.12594533710198E-4,0.04779874213836466,0.0032921810699592102,0.023888888888888737,8.771929824562541E-4,-0.004481481481481642,0.05984690327070252,-0.004389948531637877,-0.05555555555555536,0.05098621994055641,0.023010752688172098,0.03849462365591383,0.0027726884084522396,0.06689324270291874,0.07936825269892067,0.025185185185184866,0.013607990012484139,0.021895824833401245,0.05731543624161073,0.011538461538461608
