144_BaggingDefault&DaggingDefault&Logistic&MultiBoostABDefault&RandomCommitteeDefault_UCI,true
145_1NN&DecisionTable&LogitBoostDefault&RandomCommitteeDefault&RotFDefault_UCI,true
146_BaggingDefault&C4.5&DecisionTable&MLP&MultiBoostABDefault_UCI,true
147_DNN&DecisionTable&ENDDefault&RotFDefault&SVMQ_UCI,true
148_1NN&NN&REPTree&RandF&bayesNet_UCI,false
149_AdaBoostM1Default&DNN&NN&RotFDefault&SVML_UCI,true
14_1NN&C4.5&DaggingDefault&RandF&SVML_UCI,false
150_1NN&MultiBoostABDefault&REPTree&RotFDefault&bayesNet_UCI,false
151_AdaBoostM1Default&BaggingDefault&DNN&RandomCommitteeDefault&RotFDefault_UCI,true
152_MLP&RandF&RandomCommitteeDefault&RotFDefault&bayesNet_UCI,true
153_DaggingDefault&LogitBoostDefault&REPTree&RandF&RandomCommitteeDefault_UCI,false
154_BaggingDefault&DaggingDefault&DecisionTable&ENDDefault&SVML_UCI,true
155_1NN&AdaBoostM1Default&C4.5&DecisionTable&RotFDefault_UCI,false
156_1NN&DecisionTable&DecorateDefault&RandomCommitteeDefault&SVML_UCI,true
157_DecisionTable&MLP&RandF&RotFDefault&SVMQ_UCI,false
158_AdaBoostM1Default&DNN&DecisionTable&Logistic&NB_UCI,true
159_DNN&DecisionTable&MLP&RandomCommitteeDefault&SVMQ_UCI,true
15_C4.5&ENDDefault&NB&RandomCommitteeDefault&SVMQ_UCI,false
160_BaggingDefault&MultiBoostABDefault&NB&REPTree&bayesNet_UCI,false
161_C4.5&NN&REPTree&RandomCommitteeDefault&SVMQ_UCI,true
162_AdaBoostM1Default&DNN&DaggingDefault&DecisionTable&RotFDefault_UCI,true
163_ENDDefault&LogitBoostDefault&RandomCommitteeDefault&RotFDefault&SVML_UCI,true
164_1NN&DNN&REPTree&RandF&SVML_UCI,true
165_1NN&C4.5&DNN&DaggingDefault&LogitBoostDefault_UCI,true
166_AdaBoostM1Default&DecisionTable&ENDDefault&NB&SVMQ_UCI,true
167_BaggingDefault&DaggingDefault&DecorateDefault&LogitBoostDefault&NB_UCI,true
168_AdaBoostM1Default&BaggingDefault&DNN&DecisionTable&MultiBoostABDefault_UCI,true
169_1NN&AdaBoostM1Default&DecorateDefault&NN&RotFDefault_UCI,false
16_1NN&DecisionTable&Logistic&RandF&RandomCommitteeDefault_UCI,false
170_BaggingDefault&ENDDefault&MLP&SVML&SVMQ_UCI,true
171_1NN&ENDDefault&RandomCommitteeDefault&SVML&bayesNet_UCI,true
172_BaggingDefault&Logistic&RandF&RandomCommitteeDefault&bayesNet_UCI,false
173_1NN&AdaBoostM1Default&DecisionTable&MultiBoostABDefault&SVML_UCI,true
174_1NN&DecorateDefault&LogitBoostDefault&SVML&SVMQ_UCI,true
175_DNN&DecorateDefault&ENDDefault&Logistic&bayesNet_UCI,true
176_1NN&DecisionTable&LogitBoostDefault&MLP&RandomCommitteeDefault_UCI,true
177_AdaBoostM1Default&C4.5&Logistic&LogitBoostDefault&RotFDefault_UCI,false
178_ENDDefault&LogitBoostDefault&MLP&REPTree&bayesNet_UCI,true
179_DNN&MultiBoostABDefault&REPTree&RandomCommitteeDefault&SVMQ_UCI,true
17_1NN&DNN&Logistic&MLP&RotFDefault_UCI,true
180_1NN&C4.5&DaggingDefault&NB&RotFDefault_UCI,false
181_DecorateDefault&REPTree&RandF&SVMQ&bayesNet_UCI,false
182_DNN&DaggingDefault&ENDDefault&NN&RandomCommitteeDefault_UCI,true
183_1NN&DaggingDefault&Logistic&LogitBoostDefault&RandF_UCI,false
184_1NN&AdaBoostM1Default&ENDDefault&MultiBoostABDefault&RotFDefault_UCI,false
185_Logistic&MLP&RandomCommitteeDefault&RotFDefault&SVML_UCI,true
186_1NN&ENDDefault&RandF&RotFDefault&SVML_UCI,false
187_NN&RandomCommitteeDefault&SVML&SVMQ&bayesNet_UCI,true
188_Logistic&MLP&MultiBoostABDefault&NN&SVMQ_UCI,true
189_DNN&DecorateDefault&ENDDefault&SVMQ&bayesNet_UCI,true
18_C4.5&DecorateDefault&ENDDefault&LogitBoostDefault&RandF_UCI,false
190_AdaBoostM1Default&DaggingDefault&LogitBoostDefault&MLP&RandF_UCI,false
191_1NN&ENDDefault&NB&SVML&bayesNet_UCI,false
192_AdaBoostM1Default&DNN&MLP&REPTree&RandomCommitteeDefault_UCI,true
193_DaggingDefault&Logistic&NN&RandF&RotFDefault_UCI,false
194_AdaBoostM1Default&C4.5&DNN&RotFDefault&SVML_UCI,true
195_AdaBoostM1Default&DNN&DecorateDefault&ENDDefault&LogitBoostDefault_UCI,true
196_DecorateDefault&LogitBoostDefault&RotFDefault&SVML&SVMQ_UCI,true
197_Logistic&MLP&MultiBoostABDefault&RotFDefault&bayesNet_UCI,false
198_LogitBoostDefault&MLP&NN&REPTree&RandomCommitteeDefault_UCI,true
199_C4.5&DecisionTable&REPTree&RandF&SVML_UCI,false
19_1NN&DaggingDefault&Logistic&LogitBoostDefault&MultiBoostABDefault_UCI,true
1_C4.5&ENDDefault&Logistic&SVML&SVMQ_UCI,true
20_DNN&Logistic&LogitBoostDefault&MLP&NB_UCI,true
21_LogitBoostDefault&NN&RandomCommitteeDefault&SVML&SVMQ_UCI,true
22_DecorateDefault&Logistic&LogitBoostDefault&MLP&SVMQ_UCI,true
23_DaggingDefault&DecorateDefault&ENDDefault&LogitBoostDefault&MLP_UCI,true
24_BaggingDefault&DNN&Logistic&NN&RandomCommitteeDefault_UCI,true
25_BaggingDefault&C4.5&DecorateDefault&NN&RandF_UCI,false
26_BaggingDefault&DNN&MultiBoostABDefault&NB&SVMQ_UCI,true
27_C4.5&DecorateDefault&LogitBoostDefault&NB&SVML_UCI,true
28_1NN&C4.5&DNN&DecorateDefault&bayesNet_UCI,true
29_1NN&ENDDefault&LogitBoostDefault&NN&SVMQ_UCI,true
2_1NN&MLP&RandF&RandomCommitteeDefault&bayesNet_UCI,false
30_AdaBoostM1Default&DecorateDefault&ENDDefault&NB&REPTree_UCI,true
31_ENDDefault&LogitBoostDefault&RandF&SVMQ&bayesNet_UCI,false
32_BaggingDefault&C4.5&RandF&RandomCommitteeDefault&SVMQ_UCI,false
33_DNN&DecorateDefault&RandF&RandomCommitteeDefault&SVMQ_UCI,true
34_DecorateDefault&Logistic&NB&REPTree&RandomCommitteeDefault_UCI,true
35_DaggingDefault&DecorateDefault&Logistic&LogitBoostDefault&SVML_UCI,true
36_BaggingDefault&Logistic&NB&RotFDefault&SVML_UCI,false
37_BaggingDefault&C4.5&RandomCommitteeDefault&SVMQ&bayesNet_UCI,true
38_DNN&DecisionTable&Logistic&NB&SVML_UCI,true
39_1NN&DecisionTable&NB&NN&REPTree_UCI,true
3_AdaBoostM1Default&DecorateDefault&MultiBoostABDefault&NN&REPTree_UCI,true
40_1NN&MLP&REPTree&RandF&bayesNet_UCI,false
41_DNN&LogitBoostDefault&MLP&RandF&RotFDefault_UCI,true
42_1NN&C4.5&DecorateDefault&MLP&bayesNet_UCI,true
43_1NN&AdaBoostM1Default&C4.5&RandF&SVML_UCI,false
44_DecisionTable&ENDDefault&NN&SVML&SVMQ_UCI,true
45_DaggingDefault&REPTree&RandomCommitteeDefault&SVMQ&bayesNet_UCI,true
46_C4.5&DecorateDefault&ENDDefault&NN&SVML_UCI,true
47_BaggingDefault&DaggingDefault&DecorateDefault&Logistic&SVML_UCI,true
48_DNN&LogitBoostDefault&NN&RotFDefault&SVML_UCI,true
49_1NN&BaggingDefault&DaggingDefault&Logistic&LogitBoostDefault_UCI,true
4_C4.5&NB&RandF&RandomCommitteeDefault&RotFDefault_UCI,false
50_BaggingDefault&MLP&NN&REPTree&RandF_UCI,false
51_BaggingDefault&DaggingDefault&ENDDefault&LogitBoostDefault&REPTree_UCI,true
52_BaggingDefault&DecorateDefault&LogitBoostDefault&RandF&bayesNet_UCI,false
53_1NN&DNN&NN&RandF&SVML_UCI,false
54_1NN&DecisionTable&NB&REPTree&RandomCommitteeDefault_UCI,true
55_1NN&C4.5&REPTree&RandF&bayesNet_UCI,false
56_C4.5&DecorateDefault&NN&REPTree&SVML_UCI,true
57_DNN&DecisionTable&ENDDefault&NB&bayesNet_UCI,true
58_BaggingDefault&MLP&MultiBoostABDefault&REPTree&RandF_UCI,false
59_1NN&C4.5&DaggingDefault&DecorateDefault&NN_UCI,true
5_1NN&BaggingDefault&NB&REPTree&RandomCommitteeDefault_UCI,true
60_1NN&DNN&DecisionTable&REPTree&RandF_UCI,true
61_DaggingDefault&ENDDefault&RandF&RandomCommitteeDefault&SVMQ_UCI,true
62_NB&REPTree&RotFDefault&SVML&bayesNet_UCI,false
63_1NN&DaggingDefault&DecorateDefault&RotFDefault&SVML_UCI,true
64_C4.5&DecisionTable&MLP&MultiBoostABDefault&NB_UCI,true
65_DaggingDefault&ENDDefault&MultiBoostABDefault&NN&SVML_UCI,true
66_AdaBoostM1Default&C4.5&MLP&MultiBoostABDefault&NB_UCI,true
67_1NN&AdaBoostM1Default&C4.5&RotFDefault&SVMQ_UCI,true
68_DecorateDefault&Logistic&MultiBoostABDefault&RotFDefault&SVMQ_UCI,true
69_BaggingDefault&DecorateDefault&LogitBoostDefault&RandomCommitteeDefault&SVML_UCI,true
6_C4.5&DNN&MultiBoostABDefault&RandomCommitteeDefault&RotFDefault_UCI,true
70_C4.5&MLP&MultiBoostABDefault&NN&SVML_UCI,true
71_BaggingDefault&DecorateDefault&Logistic&RandF&SVMQ_UCI,true
72_C4.5&LogitBoostDefault&MLP&NN&RandF_UCI,true
73_DaggingDefault&DecisionTable&DecorateDefault&SVML&bayesNet_UCI,true
74_DNN&DaggingDefault&MultiBoostABDefault&RandomCommitteeDefault&bayesNet_UCI,true
75_DNN&NN&REPTree&RandomCommitteeDefault&bayesNet_UCI,true
76_DNN&DecisionTable&Logistic&MultiBoostABDefault&NN_UCI,true
77_BaggingDefault&Logistic&NN&REPTree&SVML_UCI,true
78_1NN&BaggingDefault&DaggingDefault&MultiBoostABDefault&RotFDefault_UCI,false
79_BaggingDefault&ENDDefault&Logistic&LogitBoostDefault&REPTree_UCI,true
7_BaggingDefault&DNN&ENDDefault&LogitBoostDefault&NB_UCI,true
80_1NN&NB&NN&RotFDefault&SVMQ_UCI,false
81_AdaBoostM1Default&DaggingDefault&ENDDefault&Logistic&REPTree_UCI,true
82_DecisionTable&DecorateDefault&ENDDefault&REPTree&bayesNet_UCI,true
83_AdaBoostM1Default&DaggingDefault&DecisionTable&DecorateDefault&SVMQ_UCI,true
84_1NN&AdaBoostM1Default&DNN&LogitBoostDefault&NB_UCI,true
85_BaggingDefault&DecisionTable&ENDDefault&LogitBoostDefault&NN_UCI,true
86_C4.5&DecorateDefault&Logistic&MLP&SVMQ_UCI,true
87_BaggingDefault&C4.5&DaggingDefault&RandomCommitteeDefault&bayesNet_UCI,true
88_1NN&BaggingDefault&DecisionTable&Logistic&NB_UCI,true
89_DaggingDefault&Logistic&LogitBoostDefault&NN&REPTree_UCI,true
8_DaggingDefault&ENDDefault&MLP&NB&SVMQ_UCI,true
90_1NN&ENDDefault&Logistic&MultiBoostABDefault&SVML_UCI,true
91_AdaBoostM1Default&DecisionTable&DecorateDefault&MLP&RotFDefault_UCI,true
92_DecorateDefault&LogitBoostDefault&NB&NN&RandomCommitteeDefault_UCI,true
93_AdaBoostM1Default&DaggingDefault&MultiBoostABDefault&NB&bayesNet_UCI,false
94_DNN&Logistic&MLP&RandomCommitteeDefault&SVML_UCI,true
95_ENDDefault&MLP&MultiBoostABDefault&NN&RandF_UCI,false
96_DaggingDefault&DecorateDefault&MLP&REPTree&bayesNet_UCI,true
97_C4.5&DNN&NN&REPTree&RandomCommitteeDefault_UCI,true
98_DNN&ENDDefault&MLP&MultiBoostABDefault&SVMQ_UCI,true
99_1NN&DecorateDefault&Logistic&NB&bayesNet_UCI,false
9_DecisionTable&MLP&REPTree&RandF&RotFDefault_UCI,true
