CAWPE(ConTie),CAWPE(alpha=4),CAWPE(RandTie)
0.6570196454240536,0.6480114997604215,0.6447851780865675
1.0,1.0,1.0
1.0,1.0,1.0
0.8574078624078624,0.8566366366366366,0.8563813813813812
0.9285714285714284,0.9180803571428572,0.9133928571428568
0.7039039039039038,0.6905405405405407,0.6807807807807807
0.728125,0.7104166666666667,0.7045138888888888
0.9104700854700857,0.9005341880341879,0.8981837606837608
0.7047619047619047,0.676190476190476,0.6523809523809523
0.8956932153392331,0.8938053097345134,0.8937610619469027
0.7850267379679144,0.7820855614973262,0.781729055258467
0.7417840375586854,0.7244131455399059,0.7204225352112675
0.9682903533906401,0.9662846227316143,0.9661891117478513
0.976643192488263,0.9719483568075117,0.9721830985915493
0.8034013605442176,0.7829931972789118,0.7734693877551019
0.7012820512820511,0.6794871794871794,0.6666666666666664
0.9653920432599459,0.9606411741985322,0.9570876786404018
0.9267733835530443,0.9240112994350284,0.9235404896421843
0.8411949685534593,0.8363522012578616,0.8343710691823899
0.7452058376117133,0.728710306141852,0.7452058376117133
0.991087455646003,0.9896263828010855,0.9891254435399709
0.6105990783410139,0.6029185867895546,0.6003072196620585
0.8488673139158572,0.8245954692556634,0.809061488673139
0.9837037037037037,0.9703703703703703,0.9473400673400677
0.8418763692344128,0.8314228195867132,0.8253064124578127
0.5449433106575964,0.5360997732426304,0.5336054421768708
0.8631782945736435,0.857267441860465,0.8568798449612403
0.7416666666666667,0.7319010416666667,0.7302083333333333
0.9736263736263733,0.9717948717948715,0.9717948717948715
0.8482051282051285,0.8302564102564106,0.8241025641025644
0.8656626506024097,0.8600401606425703,0.8592369477911649
0.9480417754569187,0.9138381201044387,0.9091383812010445
0.9088772845953003,0.9053959965187119,0.9053959965187119
0.8733333333333332,0.8539999999999998,0.846
0.5743055555555556,0.5597222222222222,0.5083333333333333
0.7041269841269843,0.6911111111111111,0.6812698412698412
0.7587719298245615,0.7489035087719299,0.7478070175438597
0.7383966244725738,0.7261603375527427,0.710126582278481
0.5948888888888889,0.5773333333333334,0.574
0.8172335600907029,0.8056689342403629,0.8047619047619051
0.41475409836065585,0.3814207650273225,0.36666666666666664
0.3548821548821548,0.32626262626262625,0.311111111111111
0.8272727272727274,0.8064935064935067,0.8004329004329007
0.6716721672167216,0.644939493949395,0.6281628162816282
0.8425724637681158,0.8275362318840579,0.8266304347826087
0.7218785796105384,0.7154639175257732,0.713631156930126
0.9559018759018759,0.9539105339105339,0.9534487734487734
0.8986666666666667,0.8893333333333333,0.8864761904761906
0.9640000000000002,0.957777777777778,0.9555555555555556
0.7293010752688172,0.7256048387096773,0.7242607526881719
0.7545454545454544,0.7303030303030302,0.696969696969697
0.9428166383134862,0.9392007738750456,0.9238300143433736
0.8022222222222225,0.792962962962963,0.7846296296296297
0.898358585858586,0.8890151515151516,0.8867424242424244
0.5355555555555556,0.4977777777777778,0.4400000000000001
0.8210045662100459,0.7977168949771689,0.7926940639269406
0.8585524009814232,0.8544023834560112,0.8519348054679284
0.8262499999999997,0.8205555555555555,0.8200000000000001
0.9069941002496245,0.9031518301527991,0.9017801766337079
0.8333333333333335,0.7967948717948722,0.7910256410256412
0.9190715181932245,0.8920535340861566,0.8810121288163946
0.9081534772182251,0.8959232613908873,0.8652278177458033
0.7419999999999998,0.7263333333333333,0.7184444444444444
0.9669073405535495,0.9542719614921776,0.9405535499398313
0.9998933202035122,0.9983998030526833,0.9982110618742818
0.8890295358649791,0.8781997187060476,0.8729957805907171
0.9788053365676163,0.9748433393976145,0.9738124115625627
0.9857716049382717,0.9720010288065843,0.9677417695473253
0.8333986928104575,0.8216339869281045,0.8184313725490199
0.9228104575163396,0.9201307189542481,0.9192810457516337
0.8200732600732604,0.8139926739926744,0.8087912087912092
0.9364102564102565,0.9321611721611723,0.9317216117216118
0.9852735255725645,0.9840512637949449,0.9837071318381393
0.9700605103920018,0.9695080242041565,0.9693501710076293
0.9680560633759902,0.9674223034734919,0.9671541742839732
0.9216494845360826,0.8958762886597941,0.8896907216494848
0.990764002670065,0.9893804235693915,0.9888828205594999
0.7723090277777777,0.7630208333333334,0.7626736111111112
0.8653846153846153,0.8423076923076922,0.8378205128205127
0.714,0.6839999999999999,0.6686666666666667
0.6789855072463767,0.6608695652173914,0.6492753623188405
0.8888888888888892,0.8725490196078435,0.8679738562091507
0.5849673202614379,0.5549019607843138,0.5509803921568627
0.7120879120879121,0.7021978021978023,0.6915750915750916
0.7976666666666665,0.79075,0.78825
0.6290416666666668,0.6123750000000001,0.6274583333333335
0.8047559449311639,0.798456403838131,0.8003754693366709
0.6962962962962963,0.6622222222222223,0.6303703703703704
0.45439672801635994,0.4341513292433537,0.41840490797546015
0.927828828828829,0.921,0.9089099099099099
0.9444444444444445,0.9390476190476191,0.9346031746031748
0.9325346784363174,0.9301807482135352,0.9289617486338798
0.917647058823529,0.9138235294117647,0.9136274509803921
0.9336376811594201,0.9316956521739129,0.9312753623188407
0.7191919191919193,0.695959595959596,0.6934343434343436
0.8664160401002504,0.8563909774436088,0.8531328320802004
0.6810628019323672,0.6638647342995169,0.6600000000000001
0.7622000000000001,0.7497333333333336,0.746
0.8414814814814814,0.8237037037037037,0.8192592592592592
0.9704761904761903,0.968975468975469,0.9687445887445885
0.902808872305141,0.9003524046434495,0.8987458540630182
0.9983585074832749,0.9981814837804908,0.9981309055796953
0.8090047393364926,0.8002369668246447,0.7911532385466037
0.7506019951840385,0.7452700378396975,0.7434124527003784
0.989,0.9866666666666666,0.9867777777777778
0.5586666666666668,0.5284444444444444,0.5177777777777777
0.9739351851851852,0.9683148148148149,0.9670092592592592
0.9837160751565759,0.9832985386221292,0.983368128044537
0.7823333333333332,0.7821818181818181,0.7821818181818181
0.7083333333333334,0.6833333333333333,0.6583333333333333
0.9778228350004506,0.9763900153194556,0.9759845003154005
0.850752688172043,0.8400000000000002,0.838494623655914
0.8572043010752688,0.8466666666666666,0.8438709677419356
0.9918225155848919,0.9623273438454958,0.939738418286273
0.8672135520875017,0.8610377484327064,0.8592903828197944
0.862251567293584,0.8576630652260903,0.8557823129251699
0.9757575757575754,0.9712121212121211,0.9704545454545452
0.6119465329991647,0.6072263993316624,0.6055973266499581
0.6070698814875358,0.6041275030649774,0.6047949870589837
0.6070816418583672,0.6017591339648173,0.5988272440234551
0.9360544217687071,0.9312925170068026,0.9299319727891153
