folds:,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
abalone,-0.01321605571330342,0.005421546766896768,0.021006237320505106,0.012539934735130043,-0.03469817999141189,0.06856492114888058,-0.055362700550287025,0.014663096363481065,0.0036305011922384,7.307027236367336E-4,-0.0020214892955858765,0.005842704165367474,0.034292617430454975,-0.01964772348260002,-0.00640329270530704,0.011025072400274949,0.04090108186733832,-0.021767840904135083,0.020426969925822824,0.035163093165634596,0.04218430858172173,0.03213046692860022,-0.008575398085847619,-0.027364349101221874,7.599596785594631E-4,0.017338130797452056,0.03586205164053169,0.021884204762192327,0.009178552029093012,0.03966835443427774
acute-inflammation,0.0888593495975043,0.10417280481080571,0.11133143381441252,0.06628375209879447,0.07784546542360471,0.1158376636529482,0.07535880603308981,0.07062290006460306,0.09199927471324845,0.07159784924067716,0.10903059524475389,0.06565583315336086,0.06784360621899578,0.09715763980174029,0.1177894687663737,0.06275841442002689,0.1176014629568152,0.13000078204236148,0.10296132985672304,0.07278177011702885,0.09770050409322434,0.0728046616319397,0.1024139571841224,0.0962537580622916,0.09668224735591263,0.08834559715681073,0.1061059056865467,0.10294233019862409,0.1262704389997828,0.07383795073150613
acute-nephritis,0.08291165328415424,0.08878365168683572,0.04475713523378304,0.08830142641826276,0.04471901209279754,0.1133394121224993,0.029513791125933372,0.06569989658948755,0.08534252735626568,0.07906477577375537,0.08346848915389707,0.023703643494910373,0.07839120080807378,0.12820032757315442,0.036772809272803506,0.07889470071567915,0.01937633712586074,0.047912393868548085,0.006247328652787459,0.0961704818187641,0.06877200772032405,0.11992993906158475,0.1295718794836136,0.0629392321394018,0.06955779540478207,0.05439930957899589,0.06858234530150281,0.03745386296345497,0.030628042088699986,0.035763575110749166
adult,-0.010027396144934198,0.008917073432272382,0.004486162906840396,0.013442973829061122,0.012584368622346465,0.00408194803181533,8.886452233129449E-4,-0.006374674352997767,0.009701115127505378,0.008239989914025192,0.015934002004371894,0.00606691649498442,0.005771920564449862,-0.011793020646129526,0.0013315934193783852,-3.2010174054392104E-4,-4.617289957298265E-4,0.004338001492073029,-0.00425017180281706,0.0019390304789417834,0.004468308481967109,0.0072056812617454225,0.004814827613655537,0.013758843934174203,0.008254899626270407,0.01064024924192164,0.0063053314680335815,0.013469475776450801,-0.011964506365841732,-0.0061384431455527855
annealing,0.08984737931655953,0.017011207649521243,0.005678682828721693,0.006747677906608157,0.09107059040563281,0.006695336431556315,0.11177423149852489,0.08034121129767602,0.005147906098827315,-0.02668954503694626,0.04234597597049944,-0.009201931558186383,-6.732215866697422E-4,0.005764309756779051,0.019770458244012745,0.044079421860972856,-0.05055888439050807,0.05237414959763673,-0.04872656558450075,0.02959173846263216,0.024509401980532475,-0.017948709115861383,0.08815036653175387,-0.019399927191824234,-0.020786717584527437,0.006293911046186151,0.09529091037293869,0.10631913043690805,-0.03372177384215025,-0.048619460713965224
arrhythmia,-0.2318015937017579,-0.19737468252327117,0.042047625329205696,0.21334529236940392,0.1364400266994512,0.1430728725417585,-0.18616239844263194,0.0017846352000527865,0.26862416209989726,-0.15512421132672483,0.24897463169199607,-0.18269339317181021,-0.0884521958687019,0.039918730257189505,0.095946032151911,0.027286870137706032,0.07712460646603891,-0.0600670013788398,0.037357276149438734,0.0027703856992864484,0.0690812972293613,0.08477120528767124,-0.08228729718043115,0.09785257765112343,0.16057994747409765,0.1202690518439764,-0.04504745559382983,-0.18624271216430976,0.23268758217359298,-0.041265429279441435
audiology-std,0.8973417022870444,0.5640428779983213,0.7805003623567623,0.5889378595105006,0.710509092747471,0.7566077573630086,0.9707683892026719,0.828429860408615,0.6332102071946705,0.7537694444541089,0.6545585309936387,0.513626862808793,0.7514810133303894,0.791071941263522,0.5113302555353769,0.6581167555055987,0.9116013220548814,0.5866209095824884,0.24312715495352122,0.8047127939805084,0.6621137978492692,0.4766153846990382,0.5235479948310549,0.8857827954365882,0.8729870328924872,0.7573781809368068,0.8742986851046125,0.6555358387321978,0.657553937666148,0.7738723165429414
balance-scale,0.07340079464667162,0.0768642337840903,0.011263509709800834,0.0562568960143181,0.03772604855549594,0.1136426867588998,0.09197706384968846,0.09150547115380983,-0.06615654149826089,0.06197603095747167,0.0822000344667497,0.014486200145230332,0.02806195692421526,0.007413222616449944,0.13744918052699215,0.04754465631130947,0.062075475308550565,0.0877221150721331,0.029024563943160553,0.050134299787461256,0.028781184918919844,0.08756838367357209,-0.004836344984942231,0.0367280085907957,-0.008659990211478286,0.014104290397619512,0.13572536643652552,0.019366308389401843,0.05798962950405262,0.0658206409950586
balloons,0.05328787552339542,0.005047702841516233,0.04313897107235343,-0.5176862645374697,-1.2934986133834172,-1.0166669765239984,-0.5760394086105741,0.04705798265598071,-1.132664593878842,-0.6506181180641076,-0.14549573843759722,-0.436960440237384,-0.330249438162461,-0.5283394266137057,-0.4392436375751435,-0.09025427512977846,0.021187971207246692,0.0571833816866949,0.008805945711904184,-0.1766299608998585,-0.44166454282196066,-0.906417626995892,-0.06765155757235641,-1.2791931861756538,-1.7983351134408436,0.4826764696200435,0.031215583430841964,-0.4576570783540004,-0.7088838860816298,-0.2675418897365375
bank,0.00475698035736305,0.03217064578313056,-0.0076496296660445995,0.03389828454319116,0.012983314929018885,8.054741892402628E-4,0.011418317085314267,-0.01227375346989562,-0.0013405071793839984,-0.006895634231299075,-0.006921846454366554,0.029030745658067292,0.0198673444983557,-0.011631989343036886,0.003153500299856782,-0.021992375633255845,0.023640593931845366,0.003832459662840071,0.03203538628576935,0.008066892398373937,0.010541393481918737,-0.001208681750051399,-0.004367153477960517,0.005481029309445884,0.03128486813403841,-0.012181407268013866,0.001087387235773396,0.015046885356579165,0.007441366681917416,-0.0029490436515958174
