CAWPE-A,PB-A
-0.004169122335071226,-0.0032800353060974544
0.0,0.0
0.0,-2.666666666666669E-4
-0.0015050525252003825,-0.0013114095160415469
-0.004753459772890604,-0.0027925720412745212
-0.010935662585427833,-0.012276404750414919
-0.048441646525117295,-0.038902192929297925
-0.003814185256377741,-0.002919281619066997
0.001111111111111122,-0.2616666666666666
-0.006428995972103424,-0.00656681427449074
-0.0042499507194953875,-0.00283461462645375
0.023621768655271137,-0.0024956123519326414
-8.782244838219359E-4,-9.553053360118469E-4
1.8035719291014106E-4,9.454096261827101E-4
0.006901347571828294,-0.019712274345283255
-0.0066719718782435955,-0.004886978019984944
-4.165239188450428E-4,-1.6399525702944783E-4
-2.2856015358987773E-4,4.799170495603115E-4
-0.0012998613756013892,-7.569596828748137E-4
-0.0027825121638389533,-0.0013454597874657341
-2.15121793113023E-4,-1.6863551240578294E-4
0.09968362181217114,0.08744480248239678
-0.0060411329033779,-0.008028278410931585
-4.6524504302283647E-4,-0.0011148522259633105
-0.005148273128246339,-0.0010200455549761122
-0.006009739854170119,-0.009805671773870461
-0.007288985157503528,-0.0040824867217550635
-0.02143162393162394,-0.027506410256410263
-4.0833509767916146E-5,-4.724197759804853E-4
0.009113865932048056,-0.015062967335694344
-0.00453070733662733,9.108850885494402E-4
-2.7679272384515026E-4,4.2826518040835665E-5
-8.172579172278649E-4,-7.763531473826986E-4
-0.05063131313131309,-0.030555555555555565
-6.416971012660848E-5,-0.0032306473050627135
-0.014699991429628804,-0.02166697005761171
0.017795892625883006,0.017782412082575715
-0.022329183355785875,-0.017834837701809818
0.00773514662316452,0.0017597183940032699
-0.020647664927070757,-0.019570453633079053
0.03007151455256909,-0.003816323326594708
-0.004910312541680939,-0.012637767579627516
0.019769081614666974,-0.01035992860920049
-0.003304686904333979,0.00203574812926847
0.001766396213657891,-0.0076149425287356165
0.004792820549598579,0.0034752563367030365
-4.5042051102651325E-4,-2.9323538414441905E-4
-0.010383012595402622,-0.00887501755864664
-0.001013333333333318,-4.88888888888909E-4
-0.004422084350935104,-0.005704150405950278
-0.08796166796166807,-0.13914659414659422
-1.5440931384909465E-4,-1.2379847631041423E-4
-0.003983686067019421,-0.0093253968253968
-0.0032392379104892602,-0.0029318271662185924
0.002955634779164142,-0.07874787086551797
-0.01913339781092618,-0.016103570046684407
-0.002546871095853298,-0.001472446782039331
-0.012759464021331842,-0.018268607537566303
-8.392894230749107E-4,-1.9326051286698472E-4
0.0033335768378503607,-0.01908371955855332
-1.3493956803344308E-4,-9.946747989235671E-4
3.6230008798647056E-5,-0.0024032572503150645
-0.04734689393897929,-0.02953627414718567
-0.003428710665553577,-0.0024227234753555482
0.0,0.0
-0.00677204488717259,-0.012982339911649217
-7.369135864012184E-4,-6.307797833474386E-4
-1.6537928455007123E-4,-1.4280247594611328E-4
-0.006802062398817588,-0.008566912084809237
-0.0028616170163363597,-0.003487367996148279
-0.013985265848757164,-0.015370248441782681
-0.0028100457981339606,-0.0015829157299186178
-5.775722823251709E-5,-6.26421611510238E-5
-0.006318731892451153,-0.008161924175326362
-6.90927084427273E-4,-6.147120034430113E-4
-0.015981478053394647,-0.011495742317658748
-6.241470877033824E-5,-4.7830948705925486E-5
-3.8507462686561503E-4,-0.0010407960199005472
9.520809401420638E-4,0.015841450157941563
-0.011646737856588625,-0.04312993702704094
-0.034584980237154145,-0.03020233389798607
-0.0018398268398268378,0.0060606060606061
-0.015698530838332763,-0.01823036019742528
0.01388560157790918,0.017238658777120264
-0.0012985058922558783,-0.002221433080808007
-0.003250473484848526,-0.007506944444444426
-0.0025302321173004054,-0.0027916200642843945
0.007795476128809421,-0.0018682552015885589
-0.007018949881709165,-0.012223868508060565
-4.165283531095502E-4,-2.4606176498989847E-4
-0.004689342403628131,-0.0031473922902494436
-3.0087096949571457E-4,-6.779670797224709E-4
-4.141958639182134E-4,-0.001093127082571373
-2.5675631305709746E-4,-4.812441867448299E-4
0.01121686394413649,-0.004004177640541477
-0.00774641442880436,-0.018577584772553345
-3.6575036575029846E-4,0.0025358692025358527
7.714285714285414E-4,-0.00905650793650798
-7.259259259258299E-4,-0.004711111111110973
-3.2897517745999284E-4,-1.6963283629946037E-4
-9.327632381184874E-4,-8.317619373576372E-4
-1.9865969648943014E-6,-2.5188309452639503E-7
-0.004907197033285567,-0.002835911471935937
-0.0015178200384238301,-0.0033171594398101654
-1.128888888888883E-4,-4.911111111111088E-4
-0.019137132794638488,-0.024771342455110867
9.638390920210979E-5,6.420184260449065E-5
-1.9952012522933177E-4,-4.7923322683700585E-4
0.07008905212184617,0.06028525808851124
0.20092592592592587,-0.19629629629629627
1.3325819652785232E-4,-2.6375329246134765E-5
-0.011053968253968224,-0.015777777777777776
-0.001974976958525332,-0.0023130517153097958
-8.011232088813713E-5,-3.483839080868171E-6
-8.089648695417395E-4,-6.834553829831336E-4
3.6021165055202255E-4,-3.43861187954797E-4
-0.0011172467609257533,-0.0023896011297750135
-0.00598673673899548,-0.011773134400663606
-0.006053086390667198,-0.005868638766988872
-0.002093270900933057,-0.005200672283011187
-0.003550130453245796,-0.0017085036577903093
