ACC:,CAWPE-S,SMLR-S,WMV-S,SMM5-S,NBC-S,ES-S,MV-S,RC-S,SMLRE-S,PB-S
AvgTESTACC:,0.8156789393992911,0.8050141996116424,0.8077519020674094,0.8050062490466002,0.807091191262038,0.8095221458275794,0.8050920415245227,0.8048461044141326,0.7861555027252946,0.7714242215513615
AvgTESTACC_RANK:,4.132231404958677,4.545454545454546,4.979338842975206,5.140495867768595,5.181818181818182,5.235537190082645,5.487603305785124,5.855371900826446,6.450413223140496,7.991735537190083

BALACC:,NBC-S,CAWPE-S,SMLR-S,WMV-S,ES-S,SMM5-S,MV-S,SMLRE-S,PB-S,RC-S
AvgTESTBALACC:,0.7404804055130587,0.7415825152404333,0.7278085776053197,0.7302655889972808,0.7341042329007638,0.7290058718415293,0.726600007548736,0.7122836917824695,0.6940291561286938,0.7123261479346705
AvgTESTBALACC_RANK:,4.012396694214876,4.0578512396694215,4.921487603305785,5.090909090909091,5.3884297520661155,5.400826446280992,5.62396694214876,6.1652892561983474,7.136363636363637,7.202479338842975

AUROC:,CAWPE-S,NBC-S,PB-S,WMV-S,RC-S,ES-S,SMM5-S,SMLR-S,MV-S,SMLRE-S
AvgTESTAUROC:,0.8843475817749928,0.819686986801631,0.8465862563849644,0.8135231089624855,0.8110085446884143,0.8128245386187506,0.7442146528202394,0.7374120405769512,0.8081199107892022,0.73441460137905
AvgTESTAUROC_RANK:,1.43801652892562,3.9917355371900825,4.760330578512397,5.1570247933884295,5.793388429752066,6.289256198347108,6.595041322314049,6.62396694214876,6.809917355371901,7.541322314049586

NLL:,CAWPE-S,WMV-S,ES-S,MV-S,RC-S,SMM5-S,PB-S,SMLR-S,NBC-S,SMLRE-S
AvgTESTNLL:,0.7060009221779884,0.8724189087147128,0.883777405677053,0.8769789358621967,0.9122642226460398,1.045659467537671,0.9501961396199983,1.143798637506617,0.9990405000394446,1.2505740859374663
AvgTESTNLL_RANK:,2.727272727272727,4.169421487603306,4.884297520661157,4.9958677685950414,5.681818181818182,5.8347107438016526,5.867768595041323,6.351239669421488,6.7727272727272725,7.714876033057851

AvgPredTimes: MISSING

TrainTimes: MISSING

