ACC:TESTACC,CAWPE-S,DTW,MLP1,NN,SVML,C4.5
AvgTESTACCOverDsets:,0.7585887026289532,0.77606273824015,0.7249040156445976,0.7299154912976354,0.6882983182282663,0.6401805968582396
AvgTESTACCRankOverDsets:,2.0294117647058822,2.552941176470588,3.364705882352941,3.411764705882353,4.323529411764706,5.317647058823529
StddevOfTESTACCOverDsets:,0.17099012699510613,0.1555136031890592,0.1922646838546451,0.17015543734521923,0.19558678428318266,0.17266929245051607
AvgOfStddevsOfTESTACCOverDsetFolds:,0.028661989385547076,0.027762663028303176,0.031227155640617135,0.030271233908077115,0.03094166923118273,0.03873847536293408
StddevsOfTESTACCRanksOverDsets:,0.725196776155037,1.7627486812263589,1.4868235462566095,1.246844757273132,1.3467462605094096,1.1568817355892755

