ES-A,RC-A,PB-A,SMM5-A,SMLRE-A,SMLR-A,CAWPE-A,MV-A,NBC-A,WMV-A
0.6708193579300431 ,0.6588404408241495,0.6252994729276473,0.6722568279827503,0.6732151413512218,0.6722568279827503,0.6621945376137998,0.655965500718735,0.6607570675610924,0.6593195975083852
0.6564446574029708 ,0.6516530905606133,0.633445136559655,0.6530905606133206,0.6607570675610924,0.6530905606133206,0.6550071873502635,0.6550071873502635,0.6506947771921419,0.6569238140872066
0.654048873981792 ,0.6569238140872066,0.6363200766650695,0.6607570675610924,0.6727359846669861,0.6607570675610924,0.657882127455678,0.6564446574029708,0.655965500718735,0.6574029707714423
0.6535697172975563 ,0.6478198370867274,0.6300910397700048,0.6804024916147581,0.6583612841399138,0.6530905606133206,0.6521322472448491,0.6492573071394346,0.6526114039290848,0.6482989937709631
0.6741734547196934 ,0.6732151413512218,0.655965500718735,0.6760900814566363,0.6799233349305223,0.6760900814566363,0.6727359846669861,0.6732151413512218,0.6760900814566363,0.6751317680881649
0.6478198370867274 ,0.6482989937709631,0.6185912793483469,0.6521322472448491,0.650215620507906,0.6521322472448491,0.6487781504551988,0.6463823670340201,0.650215620507906,0.6506947771921419
0.661715380929564 ,0.6693818878773359,0.6463823670340201,0.6655486344034499,0.6732151413512218,0.6655486344034499,0.6593195975083852,0.6612362242453282,0.6607570675610924,0.6612362242453282
0.6588404408241495 ,0.6454240536655487,0.6415908001916627,0.6511739338763776,0.6612362242453282,0.6511739338763776,0.657882127455678,0.6487781504551988,0.6473406804024916,0.6487781504551988
0.6583612841399138 ,0.6497364638236703,0.6248203162434116,0.6545280306660278,0.6698610445615716,0.6545280306660278,0.659798754192621,0.6550071873502635,0.6554863440344992,0.6550071873502635
0.6583612841399138 ,0.6511739338763776,0.6363200766650695,0.655965500718735,0.6612362242453282,0.655965500718735,0.6545280306660278,0.6530905606133206,0.654048873981792,0.6516530905606133
0.6650694777192142 ,0.6602779108768567,0.6463823670340201,0.6669861044561571,0.6760900814566363,0.6669861044561571,0.6593195975083852,0.659798754192621,0.6602779108768567,0.6602779108768567
0.6588404408241495 ,0.6545280306660278,0.6339242932438908,0.6669861044561571,0.6717776712985146,0.6669861044561571,0.6564446574029708,0.6545280306660278,0.6550071873502635,0.6554863440344992
0.6468615237182559 ,0.6348826066123623,0.6171538092956397,0.6545280306660278,0.6526114039290848,0.6545280306660278,0.6329659798754192,0.6425491135601341,0.6468615237182559,0.6439865836128414
0.6621945376137998 ,0.650215620507906,0.6348826066123623,0.663632007666507,0.6621945376137998,0.663632007666507,0.6545280306660278,0.6564446574029708,0.6554863440344992,0.655965500718735
0.6669861044561571 ,0.6593195975083852,0.6411116435074269,0.655965500718735,0.6770483948251078,0.655965500718735,0.6588404408241495,0.6602779108768567,0.6641111643507427,0.661715380929564
