ACC:,CAWPE_noRetrain,CAWPE_retrain_noWeight,CAWPE_retrain_foldWeight,XGBoost,RandF,CAWPE
AvgTESTACC:,0.8645252871601602,0.8646154665709588,0.8640067807050468,0.8496987175272065,0.8535902069464755,0.8612811349197841
AvgTESTACC_RANK:,2.923076923076923,2.923076923076923,3.128205128205128,3.7435897435897436,3.923076923076923,4.358974358974359

BALACC:,CAWPE_retrain_noWeight,CAWPE_retrain_foldWeight,CAWPE_noRetrain,XGBoost,CAWPE,RandF
AvgTESTBALACC:,0.7895618779170206,0.789418610598042,0.7893630240945095,0.7837483752620829,0.7866881160116835,0.7800827312196019
AvgTESTBALACC_RANK:,2.9871794871794872,3.128205128205128,3.217948717948718,3.6666666666666665,3.9743589743589745,4.0256410256410255

AUROC:,CAWPE_retrain_noWeight,CAWPE_noRetrain,RandF,CAWPE_retrain_foldWeight,XGBoost,CAWPE
AvgTESTAUROC:,0.9178630555729119,0.9178643842203067,0.9101502472667116,0.9171547239312122,0.9067654314021149,0.914947361681433
AvgTESTAUROC_RANK:,2.41025641025641,2.5641025641025643,3.5384615384615383,3.717948717948718,3.923076923076923,4.846153846153846

NLL:,CAWPE_retrain_noWeight,CAWPE_noRetrain,CAWPE_retrain_foldWeight,RandF,CAWPE,XGBoost
AvgTESTNLL:,0.5153821905022892,0.5156646009517121,0.5171674824695445,0.5640783750406452,0.5301351098153368,0.6467486621978682
AvgTESTNLL_RANK:,2.2051282051282053,2.7435897435897436,3.1025641025641026,3.8461538461538463,4.461538461538462,4.641025641025641

AvgPredTimes:,XGBoost,RandF,CAWPE,CAWPE_noRetrain,CAWPE_retrain_noWeight,CAWPE_retrain_foldWeight
AvgTESTAvgPredTimes:,0.10075135897435898,0.17609374358974356,0.7929480128205127,7.089052961538462,7.798615679487179,7.427163628205126
AvgTESTAvgPredTimes_RANK:,1.435897435897436,2.2564102564102564,2.3076923076923075,4.17948717948718,5.3076923076923075,5.512820512820513

TrainTimes:,RandF,XGBoost,CAWPE_noRetrain,CAWPE,CAWPE_retrain_foldWeight,CAWPE_retrain_noWeight
AvgTRAINTrainTimes:,20835.38399078205,79963.33137726923,631130.8894279873,647894.1448239874,648946.0963554742,672925.6712053077
AvgTRAINTrainTimes_RANK:,1.0,2.0,3.1538461538461537,4.282051282051282,4.589743589743589,5.9743589743589745

