ACC:TESTACC,CAWPE-T,TunedSVMRBF,TunedRandF,TunedXGBoost,TunedTwoLayerMLP
AvgTESTACCOverDsets:,0.8248382630024819,0.8115124527754436,0.8124115639032706,0.8057652499267822,0.7729049148019739
AvgTESTACCRankOverDsets:,1.9444444444444444,2.8675213675213675,2.948717948717949,3.123931623931624,4.115384615384615
StddevOfTESTACCOverDsets:,0.15206386126450647,0.1550152704459815,0.15013340946019724,0.1592987751800234,0.1740889594803678
AvgOfStddevsOfTESTACCOverDsetFolds:,0.021006874658261065,0.022032430395054224,0.022311009621463457,0.020659418627733607,0.047387011157288585
StddevsOfTESTACCRanksOverDsets:,0.8503999509809214,1.360453085013316,1.2737140495833832,1.3596810967795279,1.20770624601259

BALACC:TESTBALACC,CAWPE-T,TunedSVMRBF,TunedXGBoost,TunedRandF,TunedTwoLayerMLP
AvgTESTBALACCOverDsets:,0.7531972891791731,0.7452510323638939,0.7334382720588791,0.7289448073751409,0.6816069976243939
AvgTESTBALACCRankOverDsets:,2.017094017094017,2.5384615384615383,2.948717948717949,3.3034188034188032,4.1923076923076925
StddevOfTESTBALACCOverDsets:,0.2025187873502276,0.2018292775923719,0.20455121317479677,0.20396374861248945,0.21648288159100612
AvgOfStddevsOfTESTBALACCOverDsetFolds:,0.02861403980494567,0.02978284711533372,0.02710445665058021,0.03302344196175218,0.0649378587751171
StddevsOfTESTBALACCRanksOverDsets:,0.7985213272355985,1.3648194369552018,1.385554500266788,1.254229508223497,1.125423586627218

AUROC:TESTAUROC,CAWPE-T,TunedRandF,TunedXGBoost,TunedSVMRBF,TunedTwoLayerMLP
AvgTESTAUROCOverDsets:,0.8900787578240001,0.8791193284456833,0.8688112429041955,0.8566223734633267,0.8572559087519204
AvgTESTAUROCRankOverDsets:,1.5427350427350428,2.747863247863248,3.128205128205128,3.6452991452991452,3.9358974358974357
StddevOfTESTAUROCOverDsets:,0.134268014648659,0.13885261765744117,0.16418192942999926,0.16587153707412414,0.14323754364597202
AvgOfStddevsOfTESTAUROCOverDsetFolds:,0.018475300776132186,0.023511122878156675,0.02146291271905105,0.03747229058450648,0.03357532286125462
StddevsOfTESTAUROCRanksOverDsets:,0.7530760184319262,1.2027696694252643,1.180213755759447,1.1945635277412443,1.2552277948548336

NLL:TESTNLL,CAWPE-T,TunedRandF,TunedXGBoost,TunedSVMRBF,TunedTwoLayerMLP
AvgTESTNLLOverDsets:,0.659925685863646,0.7191847005215835,0.8601655416454977,0.9545706071301139,1.008963268447244
AvgTESTNLLRankOverDsets:,1.8547008547008548,2.47008547008547,3.2393162393162394,3.452991452991453,3.982905982905983
StddevOfTESTNLLOverDsets:,0.5421226293289065,0.5380984868418267,0.7518965872784454,0.8711705549354845,0.8923552792866867
AvgOfStddevsOfTESTNLLOverDsetFolds:,0.06687064737309137,0.06685829914934942,0.1395591547931263,0.24272507113116834,0.293417035290683
StddevsOfTESTNLLRanksOverDsets:,0.790732498306838,1.2565185178640768,1.317322078868865,1.4532705475612857,1.090578033879803

AvgPredTimes:  MISSING

TrainTimes:  MISSING

