PB-S,CAWPE-S
0.007885602165290884 ,0.0145431051239856
0.014014375266446888 ,6.720168088014677E-5
-0.018930632037079342 ,-0.02585214568529204
-0.019915433798778137 ,-0.009464941450676778
0.007552888756407139 ,0.0058981296702727
-0.026467725135225106 ,-0.02497436770221062
0.01431647842942474 ,2.7375688217579075E-4
-0.011316823291391387 ,-0.008533970905875599
-0.018719351808736517 ,0.0022399118798370754
-0.010714789598273766 ,-0.004621383993139494
0.0057231943516604655 ,0.003042578463571255
0.005350866877002369 ,1.4755694187384982E-4
-0.02558899391777547 ,-0.007235195034901887
-0.007275801781836844 ,-0.0015820359037809206
-0.003366093011725968 ,-0.0025562365324802716
0.016503840559511374 ,0.018512367116598094
-0.008974941794181568 ,-0.008233930930538369
0.00665286851475988 ,0.02641761026856626
-0.009526088566860214 ,0.005377335903719915
-0.009933446762460107 ,-0.027451119275684333
-0.01688697170998643 ,-0.013027702236568572
0.006061701603455427 ,0.0036182157525916914
-0.013713843126654801 ,-0.002975100287749055
-0.0034389883731394955 ,-0.011659160984334838
0.006874277091911241 ,0.020055383564873797
-0.014307986134347805 ,-0.0038190268661271176
-0.028309033625556035 ,-0.030831998880612277
-0.020995757408501348 ,-0.018479443693682374
-0.0076693436000879744 ,-1.6806970618232775E-4
0.0242056828695012 ,0.014652416620224762
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
-0.040000000000000036 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
0.0 ,0.0
-0.020000000000000018 ,0.0
0.0 ,0.0
0.0 ,0.0
0.004719497857259336 ,0.009203210048107535
-0.006698977039952592 ,0.005350652370564868
0.0011049616245586424 ,0.01676671779199812
-0.004919122637123352 ,-7.187919519722197E-4
-2.4325637203381767E-4 ,-6.834562934221466E-4
-0.010514462555980097 ,-1.3704492368349364E-4
0.001928709639682058 ,0.015435784028397403
0.007028158899683223 ,0.022948659392214354
0.0012820004063871515 ,0.0028220388491631
-0.01031429724202726 ,0.004641952887909362
-0.011266112407751216 ,-0.010589038283096097
8.479712771248815E-4 ,0.007794610877682739
0.002220927469634537 ,0.010639569284205397
0.0051055544536346975 ,0.011118016271007836
-0.0020627995049650183 ,0.0018758907143037185
0.003555539172648503 ,0.0026174126510079
0.004212024708630024 ,0.006468688009676149
-0.0033723436268415785 ,-0.0037300053686322165
0.002908003527040237 ,0.011652208282155074
-0.002963720801433256 ,0.004926594675557006
-0.005850808923103301 ,0.0014576459786566076
9.47347937077847E-4 ,0.005577629865515243
-0.002731049946556041 ,0.007604213006022542
-0.0048447054303843995 ,-0.003911093306139368
-0.0067632520282138175 ,0.003924998350216424
-0.005794056455009411 ,-0.004786390606777546
0.0016643513865686188 ,0.010711022673752235
-0.0037933393273253957 ,-0.0022169459713577977
0.0014175735211315876 ,0.008437344973063365
0.002148892212296527 ,0.004118162556323135
0.09190194738182356 ,-0.017461200748241867
0.14455339392535316 ,-0.10254098704872694
-0.128462541635474 ,-0.05327905707737657
0.07271899637047796 ,0.043096467933265936
-0.22475610467472484 ,-0.17866519111631884
0.11625112564962192 ,0.10761033727685643
-0.1882379541928414 ,-0.19042334637204172
0.12847409841129442 ,0.12896317825375758
-0.06746652345148596 ,-0.08685252984766467
-0.020949277956796797 ,-0.008174883350469342
-0.06624988879124205 ,-0.01809304646898635
0.07615755839815996 ,-0.0071270166758889975
0.013037138300296292 ,0.003694300686781893
0.11386704857381547 ,0.11885085389817807
-0.0786947825382146 ,-0.05399876314162033
-0.07264611745814753 ,-0.036694450667029144
0.058215111243859585 ,0.015698581825074664
-0.09029855387130925 ,-0.0831131316960596
0.007505009021152365 ,0.057184712481483935
-0.18315427095878223 ,-0.153569573283859
-0.07912967930393855 ,-0.08940131076353985
0.014836637047163315 ,0.022394412310378753
-0.10308101422387128 ,-0.11210875035819734
-0.17449478675042573 ,-0.09619038301125882
0.015396847096095234 ,0.05464125426885269
-0.11892917166866757 ,-0.09155712045583764
0.06585205437837005 ,-0.16649517095514443
-0.13039141142900534 ,-0.15617630018514583
-0.05081508967223247 ,-0.03714732719244018
0.14213290292193426 ,-0.011522397794843764
-0.0058413678510255695 ,0.02766418415343458
-0.04436399210135866 ,0.02935411772430796
-0.02907000216384148 ,-0.029885036123617592
-0.09230306990910436 ,-0.10938608249929876
-0.09396080866815648 ,-0.026899466397513283
-0.1260335973195444 ,-0.024885488976621795
-0.029548894702217998 ,-0.04877130328226803
0.09824152631014493 ,0.07184631559912213
-0.06868819131329512 ,-0.0773532246467688
0.09437374603169824 ,0.12208247723733845
-0.0756126503009289 ,0.01582578213879543
0.03520437917202285 ,0.23500714174229376
0.05673189455230493 ,0.0015548466440417075
-0.052510373037700564 ,-0.059396119161905125
-0.07241435550065944 ,0.004268930507665747
0.025634502161122286 ,0.03746457163951705
-0.0904087686885337 ,-0.03926421854219958
-0.035882101935219124 ,-0.022344905937315085
0.01921876388920335 ,0.060598885833099914
-0.018777814522901115 ,-0.04933779115214232
-0.04659729361156484 ,-0.02309126709212822
-0.060142350754567364 ,-0.13075948083329736
-0.04003322285932309 ,0.0093515088649343
0.02905107077791852 ,0.03308265274540306
-0.08276556530747159 ,-0.04008399596179868
-0.08125020193515858 ,-0.054914587509088175
-0.0556932822045238 ,-0.06556841793623996
-0.08175838612017988 ,-0.035507284675463546
-0.0623065841672244 ,-0.012472910935525883
-0.10145888907430445 ,-0.09435145483802937
-0.3134442248572683 ,-0.4500835651197971
-0.1372682135363295 ,-0.1588731518079345
-0.2979188015419899 ,-0.24954374664519596
-0.06236153808617573 ,-0.13797882203679307
-0.1672156346069389 ,-0.22348667837798264
-0.258026521251159 ,-0.39240777338603433
-0.20310227882691656 ,-0.20468757624554718
-0.13975137851949437 ,-0.27235763431415605
-0.13016700824671845 ,-0.239884350753916
-0.11815070999853611 ,-0.24967244912897085
-0.18304543014687946 ,-0.2787457912457912
-0.13752073878885468 ,-0.19354596691553205
-0.22115356463182545 ,-0.28494912897086816
-0.17468830820280096 ,-0.11228895232518421
-0.1626933587078515 ,-0.3072384472746792
-0.12560691455618989 ,-0.13660823207924655
-0.2691961889425657 ,-0.20541709364173133
-0.19437612843409952 ,-0.1691236031815742
-0.04984506904796754 ,-0.1677042160737814
-0.2499762113892548 ,-0.2876329722344214
-0.2308361391694725 ,-0.2318133021031572
-0.2516218952813156 ,-0.15995522861464895
-0.19261516127458167 ,-0.26513687600644126
-0.25252464256087437 ,-0.2879178255989851
-0.3326452935148587 ,-0.28171936758893273
-0.23211950422095345 ,-0.24550334260479184
-0.26980432342751187 ,-0.3315327184892403
-0.20054164836773536 ,-0.27796869662811696
-0.12219355389645253 ,-0.19935404772361298
-0.2901838432635534 ,-0.28308507783145453
-0.014444444444444371 ,-0.019166666666666665
-0.06342592592592589 ,-0.012222222222222356
-0.0016666666666667052 ,-0.01750000000000007
-0.041574074074073875 ,-0.020925925925925903
-0.04546296296296304 ,-0.02259259259259261
-0.09546296296296297 ,-0.0829629629629629
-0.014999999999999902 ,-0.005370370370370359
-0.07694444444444448 ,-0.00537037037037047
0.053333333333333455 ,0.026851851851851793
-0.051018518518518574 ,-0.033055555555555505
-0.061851851851851825 ,-0.033611111111111036
