ACC:TESTACC,RandF,CAWPE,XGBoost,Bagging,LogitBoost,AdaBoost
avgOverDsets:,0.8158913935642708,0.8155853589421519,0.8067114966094238,0.7936632258669019,0.780348104938742,0.6470226619791336
stddevOverDsets:,0.1477391980869785,0.14694440028974648,0.15777236582908655,0.14855729756518107,0.16681960419442682,0.2530535561141603
avgStddevsOverFolds:,0.020764875472534926,0.02155686320614482,0.02230180677717594,0.018586155364275495,0.04064339922820161,0.020394382238708268
avgRankOverDsets:,2.4628099173553717,2.6404958677685952,2.871900826446281,3.65702479338843,4.235537190082645,5.132231404958677
stddevsRankOverDsets:,1.1817453357502588,1.5774757532419053,1.5007344391161648,1.589068198991734,1.3617916815805708,1.2711028594645055

