ACC:,RandF,CAWPE,XGBoost,Bagging,LogitBoost,AdaBoost
AvgTESTACC:,0.8158913935642708,0.8155853589421519,0.8067114966094238,0.7936632258669019,0.780348104938742,0.6470226619791336
AvgTESTACC_RANK:,2.4628099173553717,2.6404958677685952,2.871900826446281,3.65702479338843,4.235537190082645,5.132231404958677

