CAWPE-A,PB-A
0.6552148219134324,0.6328541766490974
1.0,0.9983050847457626
0.9988888888888889,0.99
0.8643188643188644,0.8697188097188098
0.9419642857142858,0.9418154761904761
0.7232732732732733,0.7171171171171172
0.7368055555555556,0.6684027777777779
0.9201923076923078,0.8738247863247864
0.7095238095238094,0.4714285714285715
0.8973598820058996,0.8941150442477878
0.783957219251337,0.7355614973262031
0.7293427230046948,0.6694835680751174
0.9689589302769817,0.9619866284622732
0.9758215962441317,0.9639671361502345
0.7959183673469389,0.7639455782312924
0.6660256410256409,0.6525641025641025
0.975627655465431,0.9770954036307454
0.9387005649717513,0.944538606403013
0.8603773584905657,0.8630188679245283
0.7947756227419662,0.7224234645369843
0.9922563139219371,0.9896472552702985
0.6064516129032257,0.602457757296467
0.8255663430420712,0.805177993527508
0.9587205387205388,0.9202693602693603
0.8721514990032961,0.8731176110683482
0.5405895691609979,0.5130612244897959
0.863953488372093,0.8564922480620154
0.7658854166666667,0.7548177083333333
0.9739926739926735,0.9666666666666665
0.8348717948717952,0.7692307692307695
0.863855421686747,0.8375502008032126
0.9544821583986075,0.948999129677981
0.9169712793733681,0.9141862489120974
0.8679999999999998,0.8333333333333335
0.6489583333333332,0.6302083333333333
0.7212698412698414,0.7073015873015875
0.7489035087719298,0.6881578947368421
0.767932489451477,0.7607594936708861
0.5882222222222223,0.5722222222222222
0.814285714285714,0.7931972789115646
0.4431693989071038,0.3770491803278688
0.35959595959595964,0.3074074074074074
0.8181818181818181,0.7961038961038961
0.6037953795379539,0.5484048404840484
0.8449275362318841,0.8253623188405796
0.7154639175257732,0.699885452462772
0.9638383838383839,0.9628571428571426
0.9249523809523811,0.917142857142857
0.9591111111111112,0.9493333333333335
0.7159946236559139,0.7064516129032259
0.6999999999999998,0.5515151515151514
0.9528103005437139,0.948370526034891
0.788888888888889,0.6527777777777778
0.8955808080808084,0.8688131313131312
0.5288888888888889,0.4088888888888889
0.8223744292237444,0.8068493150684932
0.8753592709428674,0.8800350508236944
0.8209722222222224,0.7837500000000001
0.9373201498772379,0.9437350391864391
0.8474358974358973,0.8346153846153848
0.9468005018820576,0.9588665830196568
0.9810551558752995,0.9744604316546763
0.7086666666666666,0.6742222222222224
0.9663056558363414,0.9696750902527073
1.0,1.0
0.8772151898734177,0.8368495077355836
0.9833939761471594,0.9798160501313923
0.9973713991769552,0.9992386831275718
0.8326797385620918,0.7998039215686278
0.9248366013071895,0.9216993464052287
0.8270329670329674,0.8002930402930407
0.9305494505494507,0.9183150183150185
0.9837308650765395,0.9756852972588109
0.9712970270981317,0.970007892659826
0.9722730042656917,0.9717611212675199
0.8948453608247425,0.8886597938144333
0.9923963832756844,0.9891801686995569
0.7650173611111113,0.7371527777777781
0.858974358974359,0.8346153846153849
0.6966666666666665,0.6173333333333332
0.6637681159420289,0.605072463768116
0.8790849673202618,0.8732026143790853
0.5823529411764706,0.5326797385620915
0.6934065934065934,0.6234432234432233
0.7976249999999998,0.673125
0.6330000000000002,0.47091666666666665
0.7884856070087607,0.6897788902795162
0.6237037037037036,0.5807407407407407
0.4533742331288343,0.4188139059304703
0.9781351351351353,0.9766666666666669
0.9253968253968256,0.9161904761904763
0.9389659520807059,0.9104245481294663
0.9265686274509802,0.8997058823529412
0.9513188405797097,0.9497681159420288
0.6881313131313131,0.6343434343434342
0.8701754385964914,0.8561403508771926
0.6722705314009664,0.6328502415458938
0.7621333333333331,0.7447333333333336
0.8323456790123458,0.8093827160493826
0.9748051948051948,0.975064935064935
0.9092661691542289,0.9077010779436152
0.9993907625813274,0.9997091753454262
0.7897314375987361,0.7567930489731437
0.7730650154798764,0.7693842449260406
0.9858888888888888,0.9555555555555555
0.5475555555555556,0.5048888888888888
0.9938703703703705,0.9950185185185184
0.988100208768267,0.9869867780097423
0.7837272727272728,0.7843939393939395
0.7666666666666667,0.0
0.9767054158781653,0.971235469045688
0.8378494623655914,0.8172043010752688
0.8395698924731181,0.8223655913978493
0.9884855152181886,0.9952450800635615
0.8624116313191944,0.8485660931039084
0.8624783246631988,0.8526210484193677
0.9806818181818179,0.964772727272727
0.6520050125313283,0.6294486215538847
0.6387276937746901,0.6158425282659039
0.6091565178168696,0.564727108705458
0.927891156462585,0.9258503401360544
