SMM5-S_VS_SMM5-S
Losses(76):,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,breast-cancer-wisc-diag,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-vowel-deterding,dermatology,ecoli,energy-y1,energy-y2,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hill-valley,image-segmentation,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-splice,monks-3,mushroom,musk-2,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,trains,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMM5-S_VS_SMLRE-S
Wins(47):,abalone,adult,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-prog,congressional-voting,conn-bench-sonar-mines-rocks,contrac,credit-approval,cylinder-bands,echocardiogram,fertility,haberman-survival,hayes-roth,heart-hungarian,heart-va,hepatitis,ilpd-indian-liver,lenses,lymphography,mammographic,molec-biol-promoter,monks-2,mushroom,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-T-OR-D,planning,post-operative,spect,statlog-australian-credit,statlog-german-credit,statlog-heart,teaching,titanic,trains,twonorm,vertebral-column-2clases,zoo
Draws(2):,acute-inflammation,acute-nephritis
Losses(72):,annealing,arrhythmia,audiology-std,balance-scale,breast-cancer-wisc-diag,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-vowel-deterding,connect-4,dermatology,ecoli,energy-y1,energy-y2,flags,glass,heart-cleveland,heart-switzerland,hill-valley,horse-colic,image-segmentation,ionosphere,iris,led-display,letter,libras,low-res-spect,lung-cancer,magic,miniboone,molec-biol-splice,monks-1,monks-3,musk-1,musk-2,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pendigits,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spectf,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,thyroid,tic-tac-toe,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast

SMM5-S_VS_WMV-S
Wins(37):,adult,bank,blood,breast-cancer,breast-cancer-wisc-prog,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,credit-approval,cylinder-bands,haberman-survival,heart-hungarian,hepatitis,horse-colic,ilpd-indian-liver,ionosphere,magic,mammographic,miniboone,molec-biol-promoter,monks-2,musk-1,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,planning,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,titanic,twonorm,vertebral-column-2clases
Draws(0):
Losses(84):,abalone,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer-wisc,breast-cancer-wisc-diag,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-vowel-deterding,contrac,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hill-valley,image-segmentation,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-splice,monks-1,monks-3,mushroom,musk-2,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,trains,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMM5-S_VS_RC-S
Wins(39):,adult,bank,blood,breast-cancer,breast-cancer-wisc-prog,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,credit-approval,cylinder-bands,echocardiogram,haberman-survival,heart-hungarian,hepatitis,horse-colic,ilpd-indian-liver,ionosphere,magic,mammographic,miniboone,molec-biol-promoter,monks-2,musk-1,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,pittsburg-bridges-T-OR-D,planning,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,titanic,twonorm,vertebral-column-2clases
Draws(0):
Losses(82):,abalone,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer-wisc,breast-cancer-wisc-diag,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-vowel-deterding,contrac,dermatology,ecoli,energy-y1,energy-y2,fertility,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hill-valley,image-segmentation,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-splice,monks-1,monks-3,mushroom,musk-2,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,trains,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMM5-S_VS_SMLR-S
Wins(2):,mushroom,zoo
Draws(2):,acute-inflammation,acute-nephritis
Losses(117):,abalone,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast

SMM5-S_VS_MV-S
Wins(37):,adult,bank,blood,breast-cancer,breast-cancer-wisc-prog,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,credit-approval,cylinder-bands,haberman-survival,heart-hungarian,hepatitis,horse-colic,ilpd-indian-liver,ionosphere,magic,mammographic,miniboone,molec-biol-promoter,monks-2,musk-1,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,planning,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,titanic,twonorm,vertebral-column-2clases
Draws(0):
Losses(84):,abalone,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer-wisc,breast-cancer-wisc-diag,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-vowel-deterding,contrac,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hill-valley,image-segmentation,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-splice,monks-1,monks-3,mushroom,musk-2,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,trains,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMM5-S_VS_PB-S
Wins(34):,abalone,adult,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-prog,congressional-voting,connect-4,contrac,credit-approval,cylinder-bands,echocardiogram,haberman-survival,heart-hungarian,hepatitis,horse-colic,ilpd-indian-liver,magic,mammographic,miniboone,monks-2,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,pima,planning,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,titanic,twonorm,vertebral-column-2clases
Draws(0):
Losses(87):,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer-wisc-diag,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,dermatology,ecoli,energy-y1,energy-y2,fertility,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hill-valley,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-promoter,molec-biol-splice,monks-1,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,trains,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

SMM5-S_VS_NBC-S
Wins(28):,audiology-std,balloons,blood,breast-cancer,breast-cancer-wisc-prog,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,contrac,cylinder-bands,haberman-survival,ilpd-indian-liver,libras,molec-biol-promoter,monks-2,mushroom,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,pima,planning,plant-margin,plant-shape,plant-texture,spect,statlog-australian-credit,statlog-german-credit,titanic,zoo
Draws(0):
Losses(93):,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,balance-scale,bank,breast-cancer-wisc,breast-cancer-wisc-diag,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-vowel-deterding,credit-approval,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,image-segmentation,ionosphere,iris,led-display,lenses,letter,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-splice,monks-1,monks-3,musk-1,musk-2,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spectf,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast

ES-S_VS_SMM5-S
Wins(76):,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-cancer-wisc-diag,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,conn-bench-vowel-deterding,dermatology,ecoli,energy-y1,energy-y2,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hill-valley,image-segmentation,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,molec-biol-splice,monks-3,mushroom,musk-2,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,optical,page-blocks,pendigits,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,seeds,semeion,soybean,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,trains,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Draws(0):
Losses(45):,abalone,adult,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-prog,congressional-voting,conn-bench-sonar-mines-rocks,connect-4,contrac,credit-approval,cylinder-bands,echocardiogram,fertility,haberman-survival,heart-hungarian,hepatitis,horse-colic,ilpd-indian-liver,ionosphere,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-2,musk-1,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,ozone,parkinsons,pima,pittsburg-bridges-T-OR-D,planning,ringnorm,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,titanic,twonorm,vertebral-column-2clases

ES-S_VS_ES-S
Wins(0):
Draws(121):,abalone,acute-inflammation,acute-nephritis,adult,annealing,arrhythmia,audiology-std,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,chess-krvkp,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,flags,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,iris,led-display,lenses,letter,libras,low-res-spect,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,molec-biol-splice,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,ozone,page-blocks,parkinsons,pendigits,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Losses(0):

ES-S_VS_CAWPE-S
Wins(41):,arrhythmia,audiology-std,balloons,breast-cancer-wisc-prog,breast-tissue,cardiotocography-10clases,chess-krvk,congressional-voting,conn-bench-sonar-mines-rocks,contrac,cylinder-bands,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,hepatitis,ilpd-indian-liver,lenses,libras,lymphography,molec-biol-promoter,molec-biol-splice,ozone,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,plant-margin,plant-shape,plant-texture,post-operative,primary-tumor,spect,steel-plates,teaching,trains,wine-quality-red,wine-quality-white
Draws(0):
Losses(80):,abalone,acute-inflammation,acute-nephritis,adult,annealing,balance-scale,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,car,cardiotocography-3clases,chess-krvkp,conn-bench-vowel-deterding,connect-4,credit-approval,dermatology,echocardiogram,ecoli,energy-y1,energy-y2,fertility,haberman-survival,heart-hungarian,hill-valley,horse-colic,image-segmentation,ionosphere,iris,led-display,letter,low-res-spect,lung-cancer,magic,mammographic,miniboone,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,nursery,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,page-blocks,parkinsons,pendigits,pima,planning,ringnorm,seeds,semeion,soybean,spambase,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,statlog-shuttle,statlog-vehicle,synthetic-control,thyroid,tic-tac-toe,titanic,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,yeast,zoo

ES-S_VS_SMLRE-S
Wins(56):,acute-inflammation,acute-nephritis,annealing,arrhythmia,audiology-std,balance-scale,balloons,breast-tissue,car,cardiotocography-3clases,chess-krvkp,ecoli,energy-y1,energy-y2,flags,glass,hayes-roth,heart-cleveland,heart-switzerland,heart-va,iris,lenses,low-res-spect,lung-cancer,lymphography,molec-biol-splice,monks-3,mushroom,musk-2,nursery,oocytes_merluccius_states_2f,oocytes_trisopterus_states_5b,page-blocks,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-TYPE,post-operative,primary-tumor,seeds,statlog-shuttle,statlog-vehicle,steel-plates,teaching,thyroid,tic-tac-toe,trains,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo
Draws(0):
Losses(65):,abalone,adult,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-diag,breast-cancer-wisc-prog,cardiotocography-10clases,chess-krvk,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,dermatology,echocardiogram,fertility,haberman-survival,heart-hungarian,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,image-segmentation,ionosphere,led-display,letter,libras,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-2,musk-1,oocytes_merluccius_nucleus_4d,oocytes_trisopterus_nucleus_2f,optical,ozone,parkinsons,pendigits,pima,pittsburg-bridges-T-OR-D,planning,plant-margin,plant-shape,plant-texture,ringnorm,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-image,statlog-landsat,synthetic-control,titanic,twonorm,vertebral-column-2clases

ES-S_VS_WMV-S
Wins(22):,acute-inflammation,acute-nephritis,arrhythmia,audiology-std,breast-cancer-wisc-diag,chess-krvkp,dermatology,ecoli,flags,image-segmentation,letter,libras,low-res-spect,molec-biol-splice,nursery,ozone,pendigits,plant-margin,plant-shape,plant-texture,primary-tumor,statlog-image
Draws(0):
Losses(99):,abalone,adult,annealing,balance-scale,balloons,bank,blood,breast-cancer,breast-cancer-wisc,breast-cancer-wisc-prog,breast-tissue,car,cardiotocography-3clases,cardiotocography-10clases,chess-krvk,congressional-voting,conn-bench-sonar-mines-rocks,conn-bench-vowel-deterding,connect-4,contrac,credit-approval,cylinder-bands,echocardiogram,energy-y1,energy-y2,fertility,glass,haberman-survival,hayes-roth,heart-cleveland,heart-hungarian,heart-switzerland,heart-va,hepatitis,hill-valley,horse-colic,ilpd-indian-liver,ionosphere,iris,led-display,lenses,lung-cancer,lymphography,magic,mammographic,miniboone,molec-biol-promoter,monks-1,monks-2,monks-3,mushroom,musk-1,musk-2,oocytes_merluccius_nucleus_4d,oocytes_merluccius_states_2f,oocytes_trisopterus_nucleus_2f,oocytes_trisopterus_states_5b,optical,page-blocks,parkinsons,pima,pittsburg-bridges-MATERIAL,pittsburg-bridges-REL-L,pittsburg-bridges-SPAN,pittsburg-bridges-T-OR-D,pittsburg-bridges-TYPE,planning,post-operative,ringnorm,seeds,semeion,soybean,spambase,spect,spectf,statlog-australian-credit,statlog-german-credit,statlog-heart,statlog-landsat,statlog-shuttle,statlog-vehicle,steel-plates,synthetic-control,teaching,thyroid,tic-tac-toe,titanic,trains,twonorm,vertebral-column-2clases,vertebral-column-3clases,wall-following,waveform,waveform-noise,wine,wine-quality-red,wine-quality-white,yeast,zoo

ES-S_VS_RC-S
Wins(23):,acute-inflammation,acute-nephritis,arrhythmia,audiology-std,breast-cancer-wisc-diag,chess-krvkp,dermatology,ecoli,flags,image-segmentation,letter,libras,low-res-spect,nursery,ozone,pendigits,plant-margin,plant-shape,plant-texture,primary-tumor,soybean,statlog-image,zoo
Draws(0):
